_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,choose_one_category,choose_one_category:confidence,choose_one_category_gold,tweet_id,tweet_text
876935647,false,finalized,3,2/7/2016 19:11:20,donation_needs_or_offers_or_volunteering_services,1.0,,'508332439756754944',RT @OfficialMqm: #KKF distributing relief goods among victims of flood in different districts of #Punjab http://t.co/TbyIEw8AgQ #MQM http:/â€¦
876935648,false,finalized,3,2/7/2016 12:07:00,donation_needs_or_offers_or_volunteering_services,1.0,,'508332473583808512',Donate for Kashmir Floods... http://t.co/eD0DCWc9Q8
876935649,false,finalized,3,2/7/2016 15:53:18,displaced_people_and_evacuations,0.6667,,'508332477140590592',RT @SAMAATV: #PakistanFloods affect more than one million  http://t.co/OzlQ6TKSgU http://t.co/V67Rep6FdZ
876935650,false,finalized,3,2/7/2016 11:30:34,missing_trapped_or_found_people,0.6286,,'508332478226919424',"RT @THEK0PITES: @JamesPearceEcho RT,2 missing stude in kashmir after hit by massive flood,the last contact was 6 sep,call+97339181519 http:â€¦"
876935651,false,finalized,3,2/7/2016 14:51:43,missing_trapped_or_found_people,1.0,,'508332488599425024',"#ModiMinistry Pakistan Army rescues 22,000 trapped in floods http://t.co/YGoGghF2ld"
876935652,false,finalized,3,2/7/2016 12:06:11,injured_or_dead_people,1.0,,'508332489215979520',"India, Pakistan Floods Death Toll Reaches 400: Death toll from floods in India, Pakistan reaches 400 as authorities warn of more flooding"
876935653,false,finalized,3,2/7/2016 16:59:58,donation_needs_or_offers_or_volunteering_services,0.697,,'508332502600015872',Pakistan Floods: Cabinet decides against appeal for foreign aid
876935654,false,finalized,3,2/7/2016 19:09:56,donation_needs_or_offers_or_volunteering_services,0.6638,,'508332506349711360',RT @DDNewsbreaking: People in flood affected areas of Poonch (J&amp;K) provided healthcare and relief material #KashmirFloods http://t.co/n6LKTâ€¦
876935655,false,finalized,3,2/7/2016 12:13:09,sympathy_and_emotional_support,0.3333,,'508332510950862848',RT @biyaali57: Chants of â€˜Go Nawaz go!â€™ as PM #NawazSharif Address to Flood Victims in Azad Kashmir.  http://t.co/D8WamjtEVy A must watch! â€¦
876935656,false,finalized,3,2/7/2016 15:55:32,missing_trapped_or_found_people,0.3438,,'508332514180866048',"RT @htTweets: Decoding floods in India: 32 million affected, Rs. 3,600 crore lost every year http://t.co/lFQmkKw4Px #KashmirFloods http://tâ€¦"
876935657,false,finalized,3,2/7/2016 13:34:51,donation_needs_or_offers_or_volunteering_services,1.0,,'508332520103243776',Kashmir Floods: The Tireless Service of a Battalion And Its Boats http://t.co/rRZCxM3FmF
876935658,false,finalized,3,2/7/2016 10:57:46,injured_or_dead_people,1.0,,'508332524200673281',"India, Pakistan floods death toll reaches 400: ISLAMABAD â€“ The death toll from floods in India and Pakistan ha... http://t.co/mbKRyc32JR"
876935659,false,finalized,3,2/7/2016 11:19:08,donation_needs_or_offers_or_volunteering_services,1.0,,'508332534464118784',RT @Shahid_Loverz: RT @sashahoture : @shahidkapoor is helping  the #KashmirFlood victims but doesn't want it to be a promotional event! #Weâ€¦
876935660,false,finalized,3,2/7/2016 16:44:41,other_useful_information,1.0,,'508332538608111616',RT @BreakingNewPak: Imran Khan to visit flood affected areas today http://t.co/ySjzxuz6ou #Pakistan http://t.co/90JBatDY1D
876935661,false,finalized,3,2/7/2016 15:53:18,other_useful_information,0.6667,,'508332549643726848',RT @Agha_Nabeel: CM Punjab is doing his utmost efforts to give relief to the people in the flood effected areas. http://t.co/Szm8UBBmDW
876935662,false,finalized,3,2/7/2016 17:35:39,missing_trapped_or_found_people,1.0,,'508332561332846593',Fears for Londoners trapped in India and Pakistan flood http://t.co/hDvhqFACVj http://t.co/W4Nk7H1yCO
876935663,false,finalized,3,2/7/2016 11:21:27,injured_or_dead_people,1.0,,'508332570501971968',"Jammu and Kashmir Flood: Nearly 150 Killed, PM Modi Calls it a â€˜National â€¦ â€“Â NDTV http://t.co/S4t4mZgAOX"
876935664,false,finalized,3,2/7/2016 11:47:24,sympathy_and_emotional_support,1.0,,'508332572091613184',"Kashmir Floods: To Srinagar... With Love From Switzerland: ""I knew these people who work as lifeguards in Lake... http://t.co/yYMGwMNsJu"
876935665,false,finalized,3,2/7/2016 14:07:18,donation_needs_or_offers_or_volunteering_services,1.0,,'508332572988813312',"RT @major_amkhan: Proudly serving Pakistan! Satisfaction, while helping your countrymen at the time of need. Help the flood victims! http:/â€¦"
876935666,false,finalized,3,2/7/2016 13:25:09,injured_or_dead_people,1.0,,'508332579150254081',Jammu &amp; Kashmir is currently in the midst of fury of unprecedented  floods in fifty years which have already taken a toll of 160 dead .
876935667,false,finalized,3,2/7/2016 11:54:49,injured_or_dead_people,1.0,,'508332593470005248',"Death toll climbs in India, Pakistan floods http://t.co/JuCL6sScCN #PakistanFloods #Kashmirfloods"
876935668,false,finalized,3,2/7/2016 11:31:37,other_useful_information,1.0,,'508332595268947969',#usa &gt;&gt; http://t.co/lNKSIzMkUL VIDEO: Chief defends Kashmir flood response http://t.co/tZkj0CxuYn #usa &gt;&gt; http://t.co/lNKSIzMkUL
876935669,false,finalized,3,2/7/2016 15:30:07,other_useful_information,1.0,,'508332595566739456',"""@faizanlakhani: PICTURES: aerial views of flood-hit areas in Multan. #PakistanFloods #PkFloods #Pakistan #Floods http://t.co/Ee9uvLN0nb"""
876935670,false,finalized,3,2/7/2016 14:31:32,injured_or_dead_people,1.0,,'508332607675695104',"Floating bodies, shallow graves in flood-hit Kashmir http://t.co/XY4UEXvvms"
876935671,false,finalized,3,2/7/2016 13:13:40,missing_trapped_or_found_people,0.6875,,'508332612855685120',Kashmir's Top Cricketer Says He Was Trapped in Floods For 11 Days http://t.co/fqvKZJrXSp
876935672,false,finalized,3,2/7/2016 11:58:14,missing_trapped_or_found_people,0.6875,,'508332623928639488',RT @BBCWorld: Tens of thousands still stranded in Indian-administered #Kashmir after worst floods in half a century http://t.co/vGByXo0wi7
876935673,false,finalized,3,2/7/2016 15:34:42,donation_needs_or_offers_or_volunteering_services,1.0,,'508332632908652544',CHARITY FOR Kashmir and Indian Flood Disaster ! http://t.co/inwDWftlj7
876935674,false,finalized,3,2/7/2016 15:39:24,donation_needs_or_offers_or_volunteering_services,0.3636,,'508332642014478336',Kashmir Floods: Medical Camps in Srinagar to Check Water-Borne Diseases: The National Disaster Response Force ... http://t.co/Z6395likw5
876935675,false,finalized,3,2/7/2016 13:08:38,other_useful_information,0.6875,,'508332644598177792',"RT @timesofindia: After Kashmir floods, construction on river beds under scanner http://t.co/mpepdKH1b8"
876935676,false,finalized,3,2/7/2016 11:44:53,displaced_people_and_evacuations,0.6774,,'508332651527553024',RT @NorthAndrew: Srinagar residents on makeshift bridge +10 days since flood #KashmirFloods #IndiaPakistanFloods @BBCWorld http://t.co/BmKOâ€¦
876935677,false,finalized,3,2/7/2016 17:22:31,injured_or_dead_people,1.0,,'508332653615927296',"News: Death Toll From Pakistan, India Floods Rises Above 300 - Voice of America http://t.co/5gn0YlBWNr"
876935678,false,finalized,3,2/7/2016 14:42:55,other_useful_information,1.0,,'508332654383865856',"@FarahL93 Not really because we've been suffering hella floods recently because of cunts India, my area in Kashmir hasn't been effected tho"
876935679,false,finalized,3,2/7/2016 11:58:14,sympathy_and_emotional_support,0.375,,'508332659085303808',PAF HELICOPTERS PARTICPATE IN ONGOING RESCUE OPERATIONS IN FLOOD AFFECTED AREAS OF PUNJAB
876935680,false,finalized,3,2/7/2016 11:19:53,donation_needs_or_offers_or_volunteering_services,0.6471,,'508332660662337536',RT @KyaYaarKuchBi: Hindus r welcome in my home at Jammu rescued from Kashmir Floods.Muslims can fuck themselves.DM me if u need shelter.
876935681,false,finalized,3,2/7/2016 14:46:54,other_useful_information,1.0,,'508332668878987264',RT @etribune: (News) 2010 Flood report: Culprits promoted rather than punished http://t.co/iYyJwfxuZZ #Pakistan http://t.co/htqJ2CtrhV
876935682,false,finalized,3,2/7/2016 11:15:08,other_useful_information,1.0,,'508332676101984256',RT @BilawalHouseKhi: On the instructions of @BBhuttoZardari President #PPP Ulema Wing Punjab @Yousaf_Awan Visited flood affected villages  â€¦
876935683,false,finalized,3,2/7/2016 13:16:35,donation_needs_or_offers_or_volunteering_services,0.6667,,'508332686763515905',RT @EconomicTimes: #KashmirFloods Army continues with intensive rescue operations in flood-hit J&amp;K.   SEE HERE: http://t.co/My9UmysVm7 httpâ€¦
876935684,false,finalized,3,2/7/2016 11:11:36,other_useful_information,0.3529,,'508332715121201152',RT @PakArmyChief: Look the way Pak jawan is holding the old person. So much to learn! #PakArmy #Flood #Punjab #Lahore  #Sialkot http://t.coâ€¦
876935685,false,finalized,3,2/7/2016 15:19:51,sympathy_and_emotional_support,0.6633,,'508332732900859904',RT @MRVChennai: It is tears of Kashmir Pundits ; not floods in J &amp; K
876935686,false,finalized,3,2/7/2016 18:44:11,displaced_people_and_evacuations,0.6774,,'508332742879105025',"RT @dna: Jammu and Kashmir: Indian Army rescues 11,000 people from floods, 100 columns deployed http://t.co/VgBy1yN2hd"
876935687,false,finalized,3,2/7/2016 15:05:45,other_useful_information,0.6563,,'508332749929725952',"RT @ScorpiusMaximus: Diyar Kashmiris u feeling happy that some of the Indian Army scum were also washed away in floods, keep wallowing in hâ€¦"
876935688,false,finalized,3,2/7/2016 15:59:06,other_useful_information,1.0,,'508332750038761473',RT @JamilaHanan: #Kashmir flood relief operation 'too slow'. People left to fend for themselves. http://t.co/WE7o4GYslX #KashmirFloods httpâ€¦
876935689,false,finalized,3,2/7/2016 12:38:09,other_useful_information,0.6563,,'508332752916078592',"Over Rs 5,000 Crore Loss to J&amp;K Economy Due to Floods: Assocham: Devastating floods in Jammu and Kashmir have ... http://t.co/wMSoqzt53v"
876935690,false,finalized,3,2/7/2016 12:52:06,other_useful_information,0.6774,,'508332776198639616',@Abg_Kwsn7 #PrkDR Kashmir militants suspend jihad to help flood efforts: An alliance of pro-Pakis... http://t.co/b4cdDZiILl @Pang5_Siber
876935691,false,finalized,3,2/7/2016 13:25:09,displaced_people_and_evacuations,0.6444,,'508332788152811520',RT @RadioPakistan: Over 90 thousand people rescued in flood hit areas of #Multan  http://t.co/alteDtxyL2
876935692,false,finalized,3,2/7/2016 13:01:44,other_useful_information,0.6765,,'508332809295912960',Delhi: PM @narendramodi leaves to review #flood situation in Jammu and Kashmir http://t.co/dIzkPsggZU
876935693,false,finalized,3,2/7/2016 12:03:44,donation_needs_or_offers_or_volunteering_services,1.0,,'508332811359485953',ETN Centre assures all-out health care assistance to flood-hit Jammu and Kashmir: The Union Minister took a de... http://t.co/Hnv06gxsgD
876935694,false,finalized,3,2/7/2016 11:31:37,other_useful_information,1.0,,'508332815310520320',"RT @AnujGurwara: All those still abusing the Indian army.. When your arse is deep in flood waters, like in Uttarakhand and Kashmir, they'llâ€¦"
876935695,false,finalized,3,2/7/2016 10:52:26,other_useful_information,0.6303,,'508332828396777472',"RT @usaid_india: To read the press release on @USAID contribution to #KashmirFlood #DisasterRelief, go to http://t.co/emngicpGGb @USAIDAsiaâ€¦"
876935696,false,finalized,3,2/7/2016 15:13:50,other_useful_information,0.6875,,'508332834327904258',RT @KhalidUmar33: #Floods Pakistan: Shocked to see NS' car being showered with rose petals by PMLN Durbari Chamchas while visiting Jalalpurâ€¦
876935697,false,finalized,3,2/7/2016 11:49:17,donation_needs_or_offers_or_volunteering_services,1.0,,'508332834508242944',RT @timesnow: Volunteers step up to help victims of the J&amp;K Floods #KashmirFloods
876935698,false,finalized,3,2/7/2016 12:14:55,other_useful_information,1.0,,'508332840682270720',Pakistan Rushes to Protect Cities From Floods: Pakistani troops on Thursday rushed to protect two major cities... http://t.co/INnthLQBMT
876935699,false,finalized,3,2/7/2016 11:31:37,displaced_people_and_evacuations,0.3824,,'508332862106771456',JKLF chief Yasin Malik 'hijacks' rescue boat in flood-hit Jammu and Kashmir http://t.co/bUwN5G33C1
876935700,false,finalized,3,2/7/2016 16:21:37,other_useful_information,0.6716,,'508332869345751042',"RT @SadifRafiq: Whilst flood victims are without food &amp; shelter &amp; even dying, nawaz sharif is posing for pictures! #PakistanRejectsNawaz #Gâ€¦"
876935701,false,finalized,3,2/7/2016 13:06:15,other_useful_information,1.0,,'508332882595573760',"Floods ravage Jammu &amp; Kashmir: Rescuers get shot in the arm, waters levels continue to recede http://t.co/mlx2YEregP"
876935702,false,finalized,3,2/7/2016 16:11:51,displaced_people_and_evacuations,1.0,,'508332886819631104',"Over 1,84,000 People Rescued in Flood-Hit Jammu and Kashmir So Far: Government: More than 1,84,000 people have... http://t.co/qUGkSVv5em"
876935703,false,finalized,3,2/7/2016 14:51:43,other_useful_information,0.6667,,'508332886995374080',RT @faizanlakhani: Pictures explaining flood situation in Wazirabad. #PakistanFloods #Pakistan http://t.co/b0YYicedOR
876935704,false,finalized,3,2/7/2016 16:11:51,donation_needs_or_offers_or_volunteering_services,1.0,,'508332890338238465',"RT @ravi_saraogi: #kashmirFlood RSS, the only organisation which came forward for Relief work in Kashmir. Where is article370 now? http://tâ€¦"
876935705,false,finalized,3,2/7/2016 15:49:46,donation_needs_or_offers_or_volunteering_services,1.0,,'508332890518614016',Kindly help our brothers and sisters fe kashmir /pakistan @prasarbharati: J-K floods: Radio Kashmir starts operation http://t.co/r932NesGdx
876935706,false,finalized,3,2/7/2016 14:20:55,other_useful_information,0.6667,,'508332905035079680',RT @kamaalrkhan: Flood coming in Kashmir. Sonam is doing films as heroine. Amit Shah is president of BJP. Sajid khan is director. Sab ulta â€¦
876935707,false,finalized,3,2/7/2016 13:41:43,other_useful_information,1.0,,'508332919249960960',RT @theaerogram: #Kashmirâ€™s epic floods link #India and #Pakistan in disaster: http://t.co/Osfn3KN0rh by @ishaantharoor via @washingtonpost
876935708,false,finalized,3,2/7/2016 13:27:47,infrastructure_and_utilities_damage,0.6667,,'508332927349161984',RT @faizanmotani: 838 villages of #Punjab affected from flash floods:
876935709,false,finalized,3,2/7/2016 15:55:32,not_related_or_irrelevant,1.0,,'508332927935987712',RT @MRVChennai: It is tears of Kashmir Pundits ; not floods in J &amp; K
876935710,false,finalized,3,2/7/2016 12:00:33,sympathy_and_emotional_support,0.3333,,'508332928817192960',RT @DushtHindu: Lol great going! Check out the traitors crying https://t.co/3lnfbSfg8r #kashmir flood
876935711,false,finalized,3,2/7/2016 14:51:43,other_useful_information,0.6667,,'508332930700419072',Why does Criminal C.M Punjab instead of offering his arrest in M-Block Case as committed visit flood affected areas with no relief work?
876935713,false,finalized,3,2/7/2016 10:59:47,other_useful_information,0.697,,'508332937461248000',"Kashmir Floods: Defence forces' heroics expose separatists, 'intellectuals': The defence and security forces h... http://t.co/QsGV18eXFi"
876935714,false,finalized,3,2/7/2016 11:35:30,other_useful_information,1.0,,'508332944432566272',"Jammu and Kashmir Floods: 'I Had No Government', Omar Abdullah Tells NDTV http://t.co/UbuEfsqKzn http://t.co/riwYSM9x5x"
876935715,false,finalized,3,2/7/2016 15:57:56,other_useful_information,1.0,,'508332959385272320',@ RT @RadioPakistan  PM visits flood-hit areas of Sialkot http://t.co/KiDyFhfJH3
876935716,false,finalized,3,2/7/2016 11:46:02,injured_or_dead_people,0.6774,,'508332960421249024',Police in Indian Kashmir collect bodies floating in worst floods in years: NEW DELHI/ISLAMABAD (Reuters) - Aut... http://t.co/TWs443HDG9
876935717,false,finalized,3,2/7/2016 11:00:03,injured_or_dead_people,0.6667,,'508332969032175617',"RT @OCHAAsiaPac: Thousands trapped in #KashmirFloods, with at least 150 killed http://t.co/MhV5LiGagY http://t.co/NIycMX7BAr"
876935718,false,finalized,3,2/7/2016 11:03:15,infrastructure_and_utilities_damage,0.6667,,'508332981232996354',"RT @MirwaizKashmir: Nowgam,Kanihama struggling with flood furry Lalchowk,Abiguzar traders estimate loss around1000 crores #KashmirFloods htâ€¦"
876935719,false,finalized,3,2/7/2016 12:55:10,displaced_people_and_evacuations,0.6875,,'508332983787335680',"Jammu &amp; Kashmir floods: Rajnath Singh reviews situation, massive rescue â€¦ â€“ Times ofÂ India http://t.co/hHtfPtR17a"
876935720,false,finalized,3,2/7/2016 12:44:06,not_related_or_irrelevant,0.3636,,'508332997246844928',Gandu ye Bollywood channel ha chutiya @kashiflion: @Sabeen_Sab who cares what they say about each other..kashmir is drowned in floods n all
876935721,false,finalized,3,2/7/2016 10:51:14,donation_needs_or_offers_or_volunteering_services,1.0,,'508333000745316352',RT @pdixit55: RT @kaushkrahul: Donate to @RSSorg &amp; allied organisations for Jammu &amp; Kashmir Flood Relief work! http://t.co/Wo4P4SPYPl
876935722,false,finalized,3,2/7/2016 16:35:55,injured_or_dead_people,1.0,,'508333001688641536',"Pakistan, India Flood Death Toll Passes 200 http://t.co/m0K5XHnh3J"
876935723,false,finalized,3,2/7/2016 15:39:24,displaced_people_and_evacuations,1.0,,'508333006973456384',#USAHeadlines Evacuation ordered as flood death toll rises in Pakistan and India http://t.co/nDJQWegDIO
876935724,false,finalized,3,2/7/2016 16:33:44,missing_trapped_or_found_people,0.6667,,'508333027391717376',"Himachal tourism to bloom due to floods in Kashmir Business Standard He said most tourists from West Bengal,... http://t.co/cO7vLgcNkP"
876935725,false,finalized,3,2/7/2016 12:42:12,injured_or_dead_people,1.0,,'508333031602798592',"#California Toll from Pakistan, India floods rises over 230: i24news                         Publish... http://t.co/ZpNhm7DkIE #colorado"
876935726,false,finalized,3,2/7/2016 16:44:41,donation_needs_or_offers_or_volunteering_services,1.0,,'508333038892097536',RT @AdityaDharFilms: Very IMP.Flood rescue and relief form. Please fill it with all the necessary details. https://t.co/lTAudKJaYM #Kashmirâ€¦
876935727,false,finalized,3,2/7/2016 15:30:07,other_useful_information,0.6667,,'508333040125227008',"#Australia Toll from Pakistan, India floods rises over 230: i24news                         PublishedS... http://t.co/6JoXs9oe3b #Canada"
876935728,false,finalized,3,2/7/2016 12:41:15,donation_needs_or_offers_or_volunteering_services,0.3636,,'508333042851930113',"RT @mehreenzahra: Families who lost their houses, livestock or crops during #floods will get Rs25,000 ($250) each before Eid #Pakistan httpâ€¦"
876935729,false,finalized,3,2/7/2016 10:49:46,other_useful_information,0.6471,,'508333046924193792',Why ????---&gt; PIL in Supreme Court for immediate reliefs to Jammu and Kashmir flood victims http://t.co/cOCpKQgcRG
876935730,false,finalized,3,2/7/2016 12:23:26,donation_needs_or_offers_or_volunteering_services,0.6875,,'508333071213400065',#JHDAR Haryana CM Hooda flags off relief materials for flood-hit Kashmir 12-09-2014 New Delhi (ANI): Harya... http://t.co/6A1at7w162 #fb
876935731,false,finalized,3,2/7/2016 13:16:35,infrastructure_and_utilities_damage,0.6667,,'508333086812409856',Kashmir's famed carpets ruined in $5 bn flood losses #Finance http://t.co/3z8vRarzAF
876935732,false,finalized,3,2/7/2016 12:35:18,infrastructure_and_utilities_damage,0.3529,,'508333089471610881',"RT @nadeemmalik: #ZarbeAzb, Law &amp; Order in Karachi, Islamabad to Flood Rescue/Relief , One Must Acknowledge the Great Efforts of #Pakistan'â€¦"
876935733,false,finalized,3,2/7/2016 14:32:18,infrastructure_and_utilities_damage,0.6452,,'508333090008481792',#android #HTC #LG Landslides add to misery of Kashmir's worst floods in decades -... http://t.co/7w9XGZ1FjU #RT http://t.co/NRocfkwOyy
876935734,false,finalized,3,2/7/2016 13:52:21,missing_trapped_or_found_people,1.0,,'508333100137725952',RT @JamilaHanan: Sad search for bodies. The little girls haven't yet been found. #KashmirFloods  http://t.co/SIplnIlUCH http://t.co/d1Cd9SCâ€¦
876935735,false,finalized,3,2/7/2016 11:12:45,donation_needs_or_offers_or_volunteering_services,1.0,,'508333105204051968',"Urgent need for 25,000 tents and 40,000 blankets http://t.co/gI6y2CLfeR #KashmirFloods via @JamilaHanan"
876935736,false,finalized,3,2/7/2016 11:33:18,donation_needs_or_offers_or_volunteering_services,0.6765,,'508333105573154816',RT @ijazulhaq: The worst flood in Punjab ''Super Flood'' same as 2010. Get out everyone. Help the needy. Let's not play politics with the pâ€¦
