_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,choose_one_category,choose_one_category:confidence,choose_one_category_gold,tweet_id,tweet_text
872563588,false,finalized,3,2/2/2016 20:49:07,other_useful_information,0.6857,,'540006245923831808',"RT @manila_bulletin: #WalangPasok: No classes in all levels in Manila city tomorrow, December 9, 2014. - MDRRMO"
872563589,false,finalized,3,2/2/2016 19:50:45,other_useful_information,0.6364,,'540006246766878720',RT @USTMEC: The Paskuhan Festivities is moved to  Dec. 11. #Paskuhan2014 #RubyPH
872563590,false,finalized,3,2/2/2016 19:08:37,other_useful_information,0.6562,,'540006285023133696',"â€œ@CNN: Typhoon Hagupit pummels Philippines, threatens flooding, landslides. http://t.co/Iz1ZzH8EUh http://t.co/ESGSqYGsaBâ€@Aye_Chacon á½£1"
872563591,false,finalized,3,2/3/2016 07:05:45,other_useful_information,1.0,,'540006293512024064',RT @LGUMasbateCity: CDRRM UPDATE: No reported casualties in #MasbateCity #RubyPH #Masbate
872563592,false,finalized,3,2/3/2016 07:05:45,other_useful_information,0.6875,,'540006295630131201',"RT @iammarlonramos: Correction: Catbalogan City, Samar province #RubyPH http://t.co/gYZfsHlZvC"
872563593,false,finalized,3,2/2/2016 19:26:24,sympathy_and_emotional_support,0.6875,,'540006348818087937',good night be safe everyone #RubyPH
872563594,false,finalized,3,2/3/2016 07:05:45,displaced_people_and_evacuations,1.0,,'540006349141073920',RT @unicefusa: Via @unicefphils: 1K+ ppl take shelter at school turned evacuation center as they wait for Typhoon #Hagupit to pass http://tâ€¦
872563595,false,finalized,3,2/3/2016 10:01:06,other_useful_information,0.6667,,'540006361908539392',please share. # Hagupit #RubyPH http://t.co/yPvmmUfm1K
872563596,false,finalized,3,2/2/2016 19:24:50,not_related_or_irrelevant,1.0,,'540006453709250561',"ughh boreddd :.., á¼³5á¼³5á¼³5 #RubyPH http://t.co/EF9kZuIqDg"
872563597,false,finalized,3,2/2/2016 20:37:22,caution_and_advice,0.6471,,'540006464085979136',RT @inquirerdotnet: Your #RubyPH Storm Signal Update:  | @MSantosINQ @dost_pagasa http://t.co/h5XIB80vCN
872563598,false,finalized,3,2/2/2016 19:39:26,caution_and_advice,0.6667,,'540006468859097088',RT @IMReadyPH: #RubyPH is forecast to make landfall  on Saturday evening over the E.Samar-N. Samar area.
872563599,false,finalized,3,2/2/2016 19:00:10,other_useful_information,1.0,,'540006510311792643',RT @WorldVisionAus: Blog: #WorldVision's @cblaguardia talks about life in the eye of the storm during #TyphoonHagupit: http://t.co/MwsB38z5â€¦
872563600,false,finalized,3,2/2/2016 21:06:06,not_related_or_irrelevant,0.6176,,'540006518125371394',RT @Greenpeace: VOTE! Rename typhoon #Hagupit after one of these Big Polluters &gt;&gt;&gt; http://t.co/dlEjkzdmwJ #RenameHagupit http://t.co/m5HfbMâ€¦
872563601,false,finalized,3,2/2/2016 19:14:35,sympathy_and_emotional_support,1.0,,'540006524047720449',GOD BLESS US ALL! HAVE FAITH GUYS! WE CAN DO THIS THOUGH CHRIST WHO STRENGTHENS US! FIGHTING JUAN! #Hagupit #RubyPH #PrayForVISAYAS
872563602,false,finalized,3,2/2/2016 19:21:15,other_useful_information,0.6364,,'540006542594949120',#RubyPH  is considerably far off our town.. Update as of 5am today.. http://t.co/r1k6EFSTIU
872563603,false,finalized,3,2/2/2016 19:55:08,other_useful_information,0.6176,,'540006558361325569',Watch:  Typhoon Hagupit Sweeps Across the Philippines http://t.co/GRBlCf1SU4
872563604,false,finalized,3,2/2/2016 19:42:48,caution_and_advice,0.697,,'540006583250341888',RT @5SOSPHTeam: Take note of these emergency hotlines! Keep Safe guys! #RubyPH | via @DepEd_PH http://t.co/Cljj31Gk6Y
872563605,false,finalized,3,2/2/2016 19:44:27,caution_and_advice,0.6571,,'540006591206920193',"RT @vijaylive: BREAKING NEWS: ALREADY A SUPER TYPHOON #HAGUPIT IS GOING TO BE A #HAIYAN IN 24 HOURS. EXPECTED MAX WINDS: 315 KM/H, GUSTS: 3â€¦"
872563606,false,finalized,3,2/2/2016 19:22:43,displaced_people_and_evacuations,1.0,,'540006594335875072',"#Asia â–ª Typhoon slams Philippines, over 1 million flee: A powerful typhoon ploughed through the central Philip... http://t.co/lUuz6ambgE"
872563607,false,finalized,3,2/2/2016 20:40:53,sympathy_and_emotional_support,1.0,,'540006599100596224',RT @BobOngWords: God is with us. Let's pray for everyone's safety. á½¤F #RubyPH #Hagupit http://t.co/xSVnnk7SdH
872563608,false,finalized,3,2/2/2016 19:00:13,other_useful_information,1.0,,'540006658408054784',"SAN ILDEFONSO, BULACAN | #walangpasok Classes in preschool &amp; elementary are suspended today, Dec. 9, 2014 | via @PDRRMCBulacan"
872563609,false,finalized,3,2/2/2016 20:41:26,other_useful_information,0.3333,,'540006667513896960',"RT @disasteraware: Estimated impacts for Super Typhoon #Hagupit ( #Ruby ), as of Warning 16. #Phillipines http://t.co/EuPEA1Cmkc"
872563610,false,finalized,3,2/2/2016 20:49:07,donation_needs_or_offers_or_volunteering_services,0.3529,,'540006725118476288',"RT @EmerAnSalva: ""@BobOngWords: RETWEET to inform others about the EMERGENCY HOTLINES. #PrayForVISAYAS #RubyPH http://t.co/vggFstOzoL"""
872563611,false,finalized,3,2/2/2016 20:40:53,not_related_or_irrelevant,0.6667,,'540006741820207104',"RT @flyPAL: TYPHOON #RubyPH: FLIGHT BULLETIN 4 AS OF 8PM, DECEMBER 06, 2014. Details here:  http://t.co/8gdAEdkBpD"
872563612,false,finalized,3,2/2/2016 20:33:38,caution_and_advice,0.6765,,'540006747742539776',RT @theTEENstagram: Naglandfall na ang bagyo sa Eastern Samar. Stay safe everyone! Keep on praying and always be alert. #RubyPH
872563613,false,finalized,3,2/2/2016 19:42:19,infrastructure_and_utilities_damage,0.3636,,'540006772186955777',"RT @9newsph: #RubyPH aftermath in Tacloban, as of 6:50am, PH time, Dec. 7 #Hagupit | @davidyusantos http://t.co/uxsOGCPByl"
872563614,false,finalized,3,2/2/2016 20:45:00,other_useful_information,1.0,,'540006829263056896',"RT @PIANewsDesk: Weather satellite feed as of Dec 04, 2014 09:00 PM. http://t.co/c5ydh4Ut0y | via @nababaha #RubyPH"
872563615,false,finalized,3,2/2/2016 20:49:07,other_useful_information,0.7059,,'540006836858920960',RT @spxrkliyah: â€œ@rapplerdotcom: #RubyPH storm signal updates as of 5am via @dost_pagasa. http://t.co/DrcOYahhlr http://t.co/CvvtyTd093â€ srâ€¦
872563616,false,finalized,3,2/2/2016 20:40:53,caution_and_advice,1.0,,'540006837437726720',"Typhoon #Hagupit (#RubyPH) is slowing, but threatens to cause major flooding &amp; dangerous landslides. Get the latest: http://t.co/BNrVTz5mnb"
872563617,false,finalized,3,2/2/2016 19:47:49,other_useful_information,0.6875,,'540006863991865345',RT @cnnbrk: Rain lashed parts of Philippines Saturday as Typhoon Hagupit barreled toward the coast. http://t.co/jUa0FySi4l
872563619,false,finalized,3,2/3/2016 07:04:06,other_useful_information,0.673,,'540006868127449090',RT @News5AKSYON: #AksyonSaHagupit | Tacloban this morning after #Hagupit #RubyPH made landfall in Eastern Visayas (via @unicefphils) http:/â€¦
872563620,false,finalized,3,2/2/2016 19:20:26,sympathy_and_emotional_support,1.0,,'540006869666787328',RT @ADMU_WVT: Please be safe guys! Prayers for all the people and places being hit by Typhoon Ruby. á½¤Fá½¤Fá½¤F  #RubyPH #OBF #HeartStrongPhilippinâ€¦
872563621,false,finalized,3,2/2/2016 20:28:13,other_useful_information,1.0,,'540006896397086720',RT @eumetsat: New Metop image of #Hagupit / #RubyPH from 01:25 UTC today (Friday) https://t.co/JSRcpJOrba http://t.co/mhv9YXBvBs
872563622,false,finalized,3,2/2/2016 19:21:15,other_useful_information,1.0,,'540006911438233601',"Typhoon Haiyan, Philippines: A girl walks along the shore as strong waves from Typhoon Hagupit hit Atimonan, Q... http://t.co/rBgWZzqdV2"
872563623,false,finalized,3,2/2/2016 20:35:01,caution_and_advice,1.0,,'540006923408384000',"RT @ABSCBNChannel2: #Hagupit strengthens, with max. winds of 205kph. It has also slowed down, so landfall will now be Saturday afternoon. hâ€¦"
872563624,false,finalized,3,2/2/2016 19:36:28,not_related_or_irrelevant,0.6875,,'540006925065523200',"all levels sa laguna no classes tomorrow (december 5,2014) #RubyPH"
872563625,false,finalized,3,2/2/2016 19:54:26,other_useful_information,1.0,,'540006931360776192',RT @cebudailynews: Mayor Rama extends class suspension for both private and public shcools until Monday. #walayklase
872563626,false,finalized,3,2/2/2016 19:55:58,other_useful_information,0.6774,,'540006933919711232',RT @MARLOsWorld_: Due to #RubyPH Hindi po tuloy ang Christmas Special sa Araneta Coliseum..See the Picture for details http://t.co/xv9QN2tDâ€¦
872563627,false,finalized,3,2/2/2016 19:54:26,other_useful_information,0.6875,,'540006997270093824',Photoset: ultralaser: Philippines typhoon makes landfall - http://t.co/GhraXJzEcF... http://t.co/wmxi8CizVX
872563628,false,finalized,3,2/2/2016 19:29:14,injured_or_dead_people,1.0,,'540007045697527810',RT @GlobalEdmonton: 3 dead in Philippines as Typhoon #Hagupit weakens http://t.co/xGiTiVRqNY http://t.co/LmupAHHRkc
872563629,false,finalized,3,2/2/2016 20:53:24,other_useful_information,0.6741,,'540007067465957376',"RT @batanes_boy: Albay has ""zero casualty, zero injury, zero missing, and negligible damage,"" says @jssalceda. #RubyPH"
872563630,false,finalized,3,2/3/2016 07:02:40,displaced_people_and_evacuations,0.7059,,'540007071761334272',"Powerful typhoon slams into eastern Philippines: 650,000 people flee to safety, still haunted by massive death... http://t.co/XDxq974jve"
872563631,false,finalized,4,2/2/2016 19:06:25,other_useful_information,0.7674,,'540007074336624640',"RT @qclocalgovt: From Mayor Herbert Bautista: ""No classes in ALL LEVELS (public &amp; private); December 09, 2014, Tuesday  #walangpasok"
872563632,false,finalized,3,2/2/2016 19:01:33,other_useful_information,1.0,,'540007138093846529',RT @Oxfam: Typhoon #Hagupit #RubyPH hits the Philippines: our rapid response teams to assess the damage http://t.co/HPQaXoHPdE http://t.co/â€¦
872563633,false,finalized,3,2/2/2016 19:49:36,displaced_people_and_evacuations,1.0,,'540007164631216130',RT @ayeemacaraig: #RubyPH: One of 'largest peacetime evacuations' in PH history via @rapplerdotcom http://t.co/kBfMmUPll0
872563634,false,finalized,3,2/3/2016 10:04:26,infrastructure_and_utilities_damage,0.697,,'540007202057383937',RT @MisterBolero: Power shutdown. #RubyPH LEYTE BLACKOUT
872563635,false,finalized,3,2/2/2016 20:33:38,displaced_people_and_evacuations,1.0,,'540007218100195328',RT @NiyzNews: Evacuation in #Belgium as the isles wait for storm Hagupit to hit. - http://t.co/ccQN77Tox0  #TyphoonHaiyan http://t.co/ATBWcâ€¦
872563636,false,finalized,3,2/2/2016 18:59:44,sympathy_and_emotional_support,0.3438,,'540007227885498368',"RT @willripleyCNN: Safe flight James. RT @EarthUncutTV: Just boarding flight to Manila, will figure out next step once we land #typhoon #Haâ€¦"
872563637,false,finalized,3,2/2/2016 19:51:56,other_useful_information,0.697,,'540007250962567168',"RT @dost_pagasa: #RubyPH Update: 06PM today 06Dec.2014, Typhoon RUBY was located at 190km East Southeast of Catarman, Northern... http://t.â€¦"
872563638,false,finalized,3,2/2/2016 19:13:26,caution_and_advice,1.0,,'540007293228564480',RT @AgentNels: RT @ABSCBNNews: Public Storm Warning Signals as of 11 a.m. December 8. #RubyPH http://t.co/TfRL7qf1ys
872563639,false,finalized,3,2/2/2016 19:10:35,sympathy_and_emotional_support,0.6875,,'540007293941579776',Keepsafe everyone!! Stay dry'all. :) #RubyPH
872563640,false,finalized,3,2/2/2016 19:01:33,other_useful_information,1.0,,'540007325696659457',RT @inquirerdotnet: ICYMI: Here are the emergency contact information to remember ahead of #RubyPH: http://t.co/sHw54bxZ1r
872563641,false,finalized,3,2/2/2016 19:36:38,caution_and_advice,0.6667,,'540007327760265216',"As of 5 pm, storm signals are up in 29 provinces due to #RubyPH. On what these signals mean: http://t.co/vqOGcAd3bM http://t.co/P7homMt250"
872563642,false,finalized,3,2/2/2016 19:00:13,caution_and_advice,0.6563,,'540007367727775744',RT @ANCALERTS: Nicart: We're preparing for the worst-case scenario. We're advising all Eastern Samar officials to take the situation seriouâ€¦
872563643,false,finalized,3,2/2/2016 19:14:35,injured_or_dead_people,1.0,,'540007393510584320',#LeadCouture Typhoon Hagupit: at least three dead and a million evacuated in Philippines: Category 3 Hagupit â€“... http://t.co/SY2qSBYCPK
