_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,choose_one_category,choose_one_category:confidence,choose_one_category_gold,tweet_id,tweet_text
871686794,false,finalized,4,1/30/2016 16:10:42,not_related_or_irrelevant,1.0,,'451187722493779970',Chancheando! #instafood #instachile #chile #laserena http://t.co/wJPUfWY52Y
871686795,false,finalized,3,1/30/2016 16:10:54,caution_and_advice,0.6757,,'451187723089760256',Chile lifts tsunami warning after quake kills 6 http://t.co/voTTAJ0Yg4
871686796,false,finalized,3,1/30/2016 17:23:59,other_useful_information,0.665,,'451187723349786624',"RT @BMacTV: Some perspective... the 8.2 earthquake that hit Chile on April 1 is nearly 100,000 times stronger than the 3.3 that hit Oregon äó_"
871686797,false,finalized,3,1/30/2016 16:12:38,caution_and_advice,1.0,,'451187724863545344',"RT @BoingBoing: Chile: Reports of an 8.0 earthquake, with tsunami warning for Chile, Peru, Ecuador. Tsunami watch: Colombia, Panama, Costa äó_"
871686798,false,finalized,3,1/30/2016 16:12:38,other_useful_information,1.0,,'451187725409218560',"Photo: Crowds in Iquique, Chile, following large earthquake - @el_pais http://t.co/P01SqxQafv"
871686799,false,finalized,4,1/30/2016 16:10:14,sympathy_and_emotional_support,1.0,,'451187726008991744',"RT @InfiniteCrewINA: #PrayForChile #PrayForSouthKorea #PrayForIndonesia #PrayForNigeria  Whatever your religions are, lets keep praying. htäó_"
871686800,false,finalized,4,1/30/2016 16:10:14,other_useful_information,1.0,,'451187726017376256',"I added a video to a @YouTube playlist http://t.co/GKYIZ5Ux8g Tsunami Animation: Northern Chile, 1 April 2014"
871686801,false,finalized,3,1/30/2016 16:41:55,other_useful_information,0.3421,,'451187726151593984',"RT @olavkjorven: Disaster risk reduction works: strict building codes saved lives, homes in powerful Chile earthquake: http://t.co/LJjsbPYBäó_"
871686802,false,finalized,3,1/30/2016 16:12:38,donation_needs_or_offers_or_volunteering_services,1.0,,'451187726402867200',RT @TheTweetOfGod: #PrayForChile. Or help them. One or the other.
871686803,false,finalized,3,1/30/2016 16:28:16,caution_and_advice,0.7027,,'451187729167286273',"#chileearthquake Ppl of Chile, learn from Japan's experience.  Evacuate. Even if nothing happens, better to be safe."
871686804,false,finalized,3,1/30/2016 16:42:44,other_useful_information,0.665,,'451187729460895744',"Earthquake in Chile, rumbling volcano in Peru. What is happening in South America? #PrayForChile"
871686805,false,finalized,3,1/30/2016 16:12:38,not_related_or_irrelevant,1.0,,'451187729842581504',@justinbieber see me please ! its my dream
871686806,false,finalized,4,1/30/2016 16:10:42,sympathy_and_emotional_support,1.0,,'451187729976397824',Chile have a 8.2 magnitude earthquake. My prayers to the family at there !
871686807,false,finalized,4,1/30/2016 16:10:14,other_useful_information,0.7234,,'451187731809697792',RT @NatureNews: Strong earthquake hits northern Chile http://t.co/Z2mad1kZCY
871686808,false,finalized,4,1/30/2016 16:16:23,sympathy_and_emotional_support,1.0,,'451187732866682880',"Prayers go to Chile, hoping everyone is okay &amp; there's no more fatalities _ôÖî #PrayForChile_ô»"
871686809,false,finalized,3,1/30/2016 16:28:16,injured_or_dead_people,1.0,,'451187734154326016',RT @paulawyd2013: 6 people lost their lives after the 8.2 earthquake in Chile #PrayForChile
871686810,false,finalized,5,1/30/2016 16:08:27,other_useful_information,0.7895,,'451187734452129792',"RT @YourAnonNews: Three aftershocks measuring 6.2, 5.8, and 5.5 have hit within an hour of the initial #earthquake. #Chile #Tsunami http://äó_"
871686811,false,finalized,3,1/30/2016 16:11:34,sympathy_and_emotional_support,1.0,,'451187734455926784',Let's pray for Chile. I wish no one die :( #PrayForChile
871686812,false,finalized,5,1/30/2016 16:08:27,other_useful_information,0.7895,,'451187734720172032',RT @AFP: #BREAKING: A powerful earthquake measuring 7.8 rocks northern Chile
871686813,false,finalized,3,1/30/2016 17:23:59,sympathy_and_emotional_support,0.665,,'451187734736928768',RT @CamilaMyidol: #PrayForChile that earthquake caused a tsunami
871686814,false,finalized,4,1/30/2016 16:10:42,infrastructure_and_utilities_damage,0.75,,'451187736032976896',RT @RT_com: Reports of fires and looting in #Chileäó»s #Iquique after 8.2 quake http://t.co/fNkmj8l4E2
871686815,false,finalized,4,1/30/2016 16:10:14,sympathy_and_emotional_support,1.0,,'451187736808943617',RT @thirdy_reyes: Don't just tweet and start praying for Chile _ôÖˆ #PrayForChile
871686816,false,finalized,4,1/30/2016 16:10:42,sympathy_and_emotional_support,0.4792,,'451187736989278208',RT @yeah_choihansol: #PrayForMH370 #PrayForChile #PrayForSouthKorea #PrayForSinabung #PrayForIndonesia #PrayForNigeria  this is too much _ôÖ_
871686817,false,finalized,3,1/30/2016 16:10:13,other_useful_information,1.0,,'451187739010936832',"RT @earthquakeBot: A 5.6 magnitude earthquake occurred 42.87mi WSW of Iquique, Chile. Details: http://t.co/v9rzVBx7a1 Map: http://t.co/w0uYäó_"
871686818,false,finalized,6,1/30/2016 16:19:59,other_useful_information,0.8209,,'451187739547795456',Un autre tremblement de terre au Chili! Chile again hit with massive earthquake! 7.4 this time. #FuerzaChile #TerremotoenChile
871686819,false,finalized,4,1/30/2016 16:16:23,displaced_people_and_evacuations,1.0,,'451187739980234752',New evacuations in Chile after major earthquake aftershock http://t.co/JRz2F28f5y
871686820,false,finalized,3,1/30/2016 16:10:54,other_useful_information,1.0,,'451187741238120448',RT @seismo_steve: Seismic wave recordings of last nightäó»s M8.2 Chile #earthquake from the @livuni @LivUniEarthSci seismometer http://t.co/jäó_
871686821,false,finalized,3,1/30/2016 16:12:38,sympathy_and_emotional_support,1.0,,'451187741326192640',RT @MrSwift99: Well I just heard about Chile having a massive earthquake à_ç4 i felt sorry for you guys... #prayforchile
871686822,false,finalized,3,1/30/2016 18:28:39,sympathy_and_emotional_support,1.0,,'451187741754417153',RT @Jbreezyy69: My heart and prayers go out to Chile #PrayForChile
871686823,false,finalized,3,1/30/2016 17:55:59,other_useful_information,0.6479,,'451187742106337280',USGS is providing up-to-date information on 8.2 #Earthquake &amp; Aftershocks Off Chile http://t.co/h7aa0keANg
871686824,false,finalized,3,1/30/2016 18:10:12,other_useful_information,0.6842,,'451187742668767234',"RT @NewsBreaker: 7.4 magnitude earthquake strikes SW of Iquique, Chile - @USGS http://t.co/bNu0Wmf5nX"
871686825,false,finalized,3,1/30/2016 17:58:13,other_useful_information,0.6389,,'451187742857109504',"RT @ABC: BREAKING: Warning center: 6-foot tsunami hit Pisagua, Chile, at 8:04 p.m. ET; unknown if damage caused: http://t.co/ahukmIecIj"
871686826,false,finalized,3,1/30/2016 18:16:47,injured_or_dead_people,1.0,,'451187742911651840',"RT @ThaiRED1: ""@USATODAY: 8.2 quake triggers tsunami and leaves at least 5 dead in Chile: http://t.co/6wNyekk7as http://t.co/UUYjopih1a #präó_"
871686827,false,finalized,3,1/30/2016 18:03:51,other_useful_information,1.0,,'451187743201038336',"4.1 magnitude #earthquake. 126 km from Iquique, Tarapaca, #Chile http://t.co/UspdIkq1un"
871686828,false,finalized,3,1/30/2016 18:08:27,not_related_or_irrelevant,1.0,,'451187744782315520',@zaynmalik @Harry_Styles @Louis_Tomlinson @Real_Liam_Payne @NiallOfficial Whatever happens I'll always  be with youä»« 33
871686829,false,finalized,3,1/30/2016 18:17:10,other_useful_information,0.6579,,'451187745126227971',"5.5 - OFFSHORE TARAPACA, CHILE: Date: Thu, 03 Apr 2014 05:51:44 UTCLat/Lon: -20.7733/-70.4011Depth: 26.86 http://t.co/42zDLgbdjS"
871686830,false,finalized,3,1/30/2016 18:11:52,other_useful_information,0.6364,,'451187745990656000',RT @UniversalBN: https://t.co/fJUQlCseht #Chile #ChileEarthquake #chilequake #ChileEarthquakeAndTsunami #chiletsunami Chile Earthquake - Poäó_
871686831,false,finalized,3,1/30/2016 17:51:23,other_useful_information,0.3824,,'451187748804648960',"RT @NewDay: Chile #earthquake: This was big but a bigger one awaits, scientist says http://t.co/AQmZVgnsip #5Things #NewDay http://t.co/QDuäó_"
871686832,false,finalized,3,1/30/2016 17:52:21,not_related_or_irrelevant,1.0,,'451187749077663744',RT @Avigain10: 70 days till the World Cup. Where we will all be rooting for different teams _ôÖ_ #Spain #Germany #Chile #Argentina #Brazil
871686833,false,finalized,3,1/30/2016 17:50:10,other_useful_information,0.6944,,'451187750213910528',"RT @ShakingEarth: Earthquake ! mb 4.1 OFFSHORE TARAPACA, CHILE http://t.co/0gUnuofLop"
871686834,false,finalized,3,1/30/2016 18:03:03,other_useful_information,0.6286,,'451187750231093248',RT @Ferris_McFly: @eliroth 300 prisoners reportedly escaped during #earthquake in Iquique - #Chile. Thats fucking insane!
871686835,false,finalized,3,1/30/2016 17:59:04,caution_and_advice,0.6774,,'451187750805323776',"Japan issues tsunami alert after Chile quake, expecting no damage: Japan has issued a tsunami alert following ... http://t.co/GerjHpPaNN"
871686836,false,finalized,3,1/30/2016 18:16:07,sympathy_and_emotional_support,1.0,,'451187753904910336',Lord God help them for their needs. #PrayForChile à_çEà_çEà_çE
871686837,false,finalized,3,1/30/2016 17:51:11,other_useful_information,0.6765,,'451187754198896640',"RT @cnnbrk: 7.4-magnitude earthquake struck off coast of Chile tonight, @USGS says, day after 8.2 quake rocked region."
871686838,false,finalized,3,1/30/2016 17:58:17,not_related_or_irrelevant,0.6667,,'451187754693443584',"RT @LuisAndresHenao: For great @AP_Images of #Chile #quake by colleagues, including Rodrigo Abd, @luishidalgo91 : http://t.co/JV3eJUDqX7 htäó_"
871686839,false,finalized,3,1/30/2016 17:51:37,other_useful_information,0.6774,,'451187755293233152',RT @NBCNews: VIDEO: Tsunami sirens blare in Chile following earthquake http://t.co/615cpMld70
871686840,false,finalized,3,1/30/2016 18:05:45,other_useful_information,0.6757,,'451187756056584192',Chile's coast struck by strong aftershock a day after earthquake http://t.co/gdBC2FjRuW
871686841,false,finalized,3,1/30/2016 18:12:26,other_useful_information,0.6571,,'451187756769611776',"RT @jparise6: Coming up on GMA: An earthquake rocks Chile, Tiger's Masters announcement rocks the CSRA, and it's Autism Awareness Day in Auäó_"
871686842,false,finalized,3,1/30/2016 18:08:27,sympathy_and_emotional_support,1.0,,'451187757524987904',RT @MichellePhan: #Chile I'm praying for you. You've been getting so many earthquakes. Please stay safe! My heart is with you. #PrayForChile
871686843,false,finalized,3,1/30/2016 17:58:17,not_related_or_irrelevant,1.0,,'451187760670326784',Use code surfchck to save 20% on ordering from FLEUROP .com #PrayForChile
871686844,false,finalized,3,1/30/2016 18:08:36,other_useful_information,1.0,,'451187761202999296',"[EMSC] M5.1 Apr-08 05:43:55 UTC, OFFSHORE TARAPACA, CHILE, Depth:10.0km, http://t.co/rjsSISudKU #quake http://t.co/li8EFXiXps"
871686845,false,finalized,3,1/30/2016 18:14:11,injured_or_dead_people,1.0,,'451187762259980288',RT @NBCNews: Update: Two dead in Chile following quake; tsunami warning remains in effect http://t.co/FqY9PFBu2L
871686846,false,finalized,3,1/30/2016 17:56:55,sympathy_and_emotional_support,0.6471,,'451187762436116481',RT @WVYouthGlobal: Teenagers affected by the earthquake in Chile were prepared to respond thanks to training by @WorldVision http://t.co/VAäó_
871686847,false,finalized,3,1/30/2016 18:20:05,sympathy_and_emotional_support,1.0,,'451187762603900928',@_DanialMalik plz  #PrayForChile we're so scared:(
871686848,false,finalized,3,1/30/2016 18:25:26,other_useful_information,1.0,,'451187763639885824',#TalkLikeAPirateDay: Massive 8.0 Earthquake Strikes Off The Coast Of Chile -  USGSA massive 8.0... http://t.co/EMY9rfvVC8  #CostaRica
871686849,false,finalized,3,1/30/2016 17:55:04,sympathy_and_emotional_support,1.0,,'451187764261040128',"RT @MaevCrosseyed: Oh My God. What a destruction. Hmp, Let's all pray for Chile #PrayForChile http://t.co/Vovezhf4xz"
871686850,false,finalized,3,1/30/2016 17:59:19,caution_and_advice,1.0,,'451187767251173376',Another big aftershock off Chile's northern coast: Tsunami alert issued after 2nd big quake in two days http://t.co/eC2bSkWJif
871686851,false,finalized,3,1/30/2016 17:57:04,not_related_or_irrelevant,0.6571,,'451187767507447808',Was there an Earthquake in Chile or something recently?
