tweet_text,choose_one_category
"With 187 total brgys affected by typhoon #RubyPH we recorded some 13794 total of families affected; 59700... http://t.co/GSxdfD2fQm,displaced_people_and_evacuations
thank you #Hagupit for delaying the semester. I HOPE YOU'RE HAPPY WITH YOURSELF.,not_related_or_irrelevant
#CoolJingleBall #CNN Hundreds of Thousands Evacuated in Philippines as Typhoon Hagupit Nears - New York Times  http://t.co/Qg3FyTeals,displaced_people_and_evacuations
Typhoon #Hagupit has triggered one of the largest peacetime evacuations in #Philippines history. Via @BBC http://t.co/hQTLkaYkgG,displaced_people_and_evacuations
No major damage in Philippine typhoon; 3 dead: LEGAZPI Philippines (AP) â€” Typhoon Hagupit knocked out power leftâ€¦ http://t.co/CF2PSBo01s,injured_or_dead_people
Stay Safe everyone. God bless us all.  #RubyPH,sympathy_and_emotional_support
all networks are down... can't reach home á½¤F prayin' for family's safety #typhoon #RubyPH,infrastructure_and_utilities_damage
Typhoon Lashes Philippines Amid Fears of a Repeat of Last Year's Devastation - Newâ€¦ http://t.co/VEwh2IYzqH #Typhoon,other_useful_information
Typhoon Hagupit wreaks destruction across Philippines - no comment #Polsoc http://t.co/N5d7DirSNM,other_useful_information
Good morning! @RaiMarielle of @MovePH and @ProjectAgos signing in for #RubyPH monitoring,not_related_or_irrelevant
Typhoon Hagupit is taking a slow track across the heart of the Philippines including Tacloban the city... http://t.co/vzFGOjO9HW,other_useful_information
please help us for all the prayers of the victims of typhoon ruby here at philippines thanks ! @Real_Liam_Payne @Louis_Tomlinson  14,sympathy_and_emotional_support
Signal no. 3 in Cavite. á½¢D keep safe everyone!á½¡4 #RubyPH,caution_and_advice
VIDEO: Homes hit by Typhoon Hagupit http://t.co/ByaTAj5RGl,other_useful_information
#RubyPH: Class suspensions for December 8 http://t.co/t6dwToJ1kw #philippines,not_related_or_irrelevant
@MartinGarrix FYI THERES A TYPHOON HERE IN THE PHILIPPINES WHICH YOU WILL BE PERFORMING IN ON DEC 11 THURSDAY.,other_useful_information
Follow #instagram account plz   á½„7á½„7á½„7á½„7  http://t.co/WsRCwlmaYB   #ICantBreathe #EricGarner #UFC181 #RubyPH #NickiOnSNL,not_related_or_irrelevant
God is with us always!Thank you Lordá½¤Fmy family are all safe from the Typhoon Ruby a.k.a Hagupit!Keep safe Everyone!#HagupitNiYolanda #RubyPH,sympathy_and_emotional_support
Super typhoon Hagupit struck the Philippines as a typhoon at about 18:00 GMT on 7 December. http://t.co/okDVaQycI8 #humanrights,other_useful_information
Science Graphic of the Week: 3-D Cutaway Video of Super Typhoon Hagupit http://t.co/nkGrCEOhKb #tech #science,other_useful_information
Important hotlines and hastags you need to know for #RubyPH http://t.co/XUm4CKRqzJ,other_useful_information
Brace yourself for #RubyPH arrival in Metro Manila. Charge all gadgets ready emergency kits! Stay safe!á½¤Fá½¤F http://t.co/RtWwsQEZ9u,caution_and_advice
MT We Stand With You. @SustainUSAgents: SOLIDARITY NOT JUST SYMPATHY. CLIMATE JUSTICE NOW. #COP20 typhoon #Hagupit http://t.co/V6lMvcA1n7,sympathy_and_emotional_support
Jesus our Lord and Saviour. Amen.  #RubyPH,sympathy_and_emotional_support
#Oxfam have raced hygiene kits with soap toothpaste toothbrushes sleeping mats blankets and underwear to areas hit by Typhoon #Hagupit,donation_needs_or_offers_or_volunteering_services
Rains lash disaster-weary Philippines as typhoon nears http://t.co/JeoOJLfe0M #latest #news http://t.co/4suKUteYIk,other_useful_information
There are far more important problems in this world and people complain about nobody texting them. #facepalm #RubyPH,not_related_or_irrelevant
|ICYMI: LRT-1 LRT-2 and MRT-3 return to regular operating hours today Dec. 9 2014 accdg. to LRT/MRT spox @attycabs. #RubyPH || @govph|,other_useful_information
Typhoon Hagupit may try for a near-repeat of deadly Super Typhoon Haiyan http://t.co/Vjr1d1WPai,other_useful_information
Please continue to pray for the Philippines. Keep safe everyone á½¤F #RubyPH #StaySafePH,sympathy_and_emotional_support
Philippines hit with a typhoon :( http://t.co/r0fGYHytgY,other_useful_information
In the same situation as Hayan however by far not as severe situation updates are delayed due affected areas being cut-off #Hagupit,infrastructure_and_utilities_damage
Stay safe guys RT @metoffice Typhoon #Hagupit still on course for the Philippines http://t.co/1IOJcQgJbA http://t.co/7YwI1Ljysy,caution_and_advice
|HAGUPIT || UNFPA: More than 30000 pregnant women need reproductive health services http://t.co/vXFc1ubp39|,donation_needs_or_offers_or_volunteering_services
"@iamsuperbianca: Our God is BIGGER than any storm. God bless the Philippines. á½¤F #RubyPH" AMEN,sympathy_and_emotional_support
A long weekend ahead #StaySafe @HI_PH #Hagupit #RubyPH http://t.co/vS1ruyc2W3,other_useful_information
@ABSCBNNews Gov. Miraflores: #walangpasok  in all levels in the Province of Aklan. #RubyPH,other_useful_information
We are dtarting to feel the coming of Typhoon #RubyPH,other_useful_information
Alright Manila here comes #RubyPh,not_related_or_irrelevant
TT WorldWide 10:52 1.#MTVStars 2.#RubyPH 3.#ICantBreathe 4.#KnowYourFlipkartApp 5.#WeLoveKingTH,not_related_or_irrelevant
I'm worried for the yolanda survivors of Samar and Leyte esp. in Tacloban. we are with you in our prayers. #Haiyan  #yolanda #Hagupit #ruby,sympathy_and_emotional_support
Fuck. There's a super typhoon about to hit the Philippines with sustained winds of 175 mph. Gusts to 220 mph.,caution_and_advice
|.@MMDA conducts meeting with PAGASA local govt units re preparations for typhoon #RubyPH ||via @trish_roque http://t.co/EhB39vZGMm|,other_useful_information
Stay safe everyone á½¤F #RubyPH,not_related_or_irrelevant
NDRRMC Exec. Dir. Pama: Rescue teams in Metro Manila have beem alerted and on stand-by. #RubyPH #Hagupit,donation_needs_or_offers_or_volunteering_services
Yet another natural disaster this year! My prayers to victims of Typhoon #Hagupit Donate here to help relief services http://t.co/iLNwBxgcgc,donation_needs_or_offers_or_volunteering_services
Philippines residents flee as Typhoon Hagupit hits http://t.co/ZJ2oZxMsB2,displaced_people_and_evacuations
Im Ready for #Hagupit #RubyPH,not_related_or_irrelevant
Philippines downgrades Hagupit to depression: Philippine weather bureau downgrades Hagupit to 'tropical depres... http://t.co/oa11hi6QZq,other_useful_information
Typhoon makes landfall in Philippines: Rain lashed parts of the Philippines on Saturday as Typhoon Hagupit bar... http://t.co/qGlsaLoOyL,caution_and_advice
#UFC181  If The #Money is in The  List #SQUEEZE NINJA is an ATM http://t.co/DFVm6DRfsK #SonriedeCorazon  #RubyPH #YaMeCanse2,not_related_or_irrelevant
Super Typhoon Hagupit (Ruby) Rapidly Intensifies; May Threaten the Philippines Including Tacloban @weatherchannel http://t.co/Krvu202J9H,other_useful_information
Power outages were reported in parts of Quezon Iloilo Northern Samar Eastern Samar Samar Leyte and Southern Leyte. #Hagupit,infrastructure_and_utilities_damage
#WalangPasok @DepEd_PH for Tuesday December 09 2014 #MediaNgBayan #RubyPh http://t.co/EaSGksdmFz,not_related_or_irrelevant
Massive evacuation as typhoon nears Philippines: MANILA (Reuters) - More than half a million people in the Phi... http://t.co/OQo1z0gjF2,displaced_people_and_evacuations
#WalangPasok Update due to #RubyPH from Department of Education: http://t.co/3XGlHjCdPW,other_useful_information
I posted 9 photos on Facebook in the album "Out of ST Hagupit (Ruby)" http://t.co/7PPnxyPlvW,not_related_or_irrelevant
Super Typhoon Hagupit now ~180 mph headed for Philippines http://t.co/fu6Ais8MZ4,caution_and_advice
Typhoon Hagupit tears its way through central Philippines - Irish Times http://t.co/Bb2eN7fc1d #world,other_useful_information
This is it Bataan. Stay safe. #RubyPH,sympathy_and_emotional_support
Gloomy morning. So glad to spend this day with my family. And thankful to be allowed to work from home. #RubyPH #Hagupit,not_related_or_irrelevant
â€œ@PhilippineStar: How does #Hagupit #RubyPH stack up against #YolandaPH? http://t.co/wPWzWzGrrZâ€,other_useful_information
The passing of #RubyPH at Legazpi Albay Bicol courtesy of Gerry Galicia http://t.co/ZA9nL6xQ9z,other_useful_information
Sweater weather indeed á¼´3á¼°0 #RubyPH,other_useful_information
Let's pray for the Philippines á½¤F #RubyPH,sympathy_and_emotional_support
Signal no. 2 is issued over Camarines Sur Romblon Leyte Southern Leyte Capiz Cebu City northern Cebu Dinagat Islands. #RubyPH,caution_and_advice
Be Safe and Stay Safe!  #rubyph http://t.co/rhPGX3YKi6,sympathy_and_emotional_support
I hate the fact that people have been preparing due to fear and not discipline.#RubyPH,caution_and_advice
Tropical Storm Hagupit batters Philippines moves closer to Manila - CNN http://t.co/18GA9KUY5J,caution_and_advice
Typhoon Hagupit nears Philippines: People in the Philippines brace for Typhoon Hagupit a powerful storm expec... http://t.co/M4bXFmReYQ,caution_and_advice
Praying for our nation. Lord protect us from this typhoon #Ruby #Hagupit In Jesus name!,sympathy_and_emotional_support
@TVPatrol  this&gt; KABAYAN. @kuyakim said 40% chance landfall despite ur correction last night  http://t.co/wuEDR25T3X,caution_and_advice
Status of #RubyPH-affected municipalities and cities including reports on #ReliefPH efforts: http://t.co/ApOe7mgZBK http://t.co/7SS6iIGsRR,other_useful_information
VIDEO: Typhoon Hagupit brings 125mph winds http://t.co/gGzuJKawmD,other_useful_information
More than 600000 flee as typhoon nears Philippines:,displaced_people_and_evacuations
Stay safe everyone! #SuperTyphoon #Hagupit,caution_and_advice
"@philredcross: Typhoon Ruby will make six landfalls from today to Monday. Please visit PRC's social media accounts for updates.  #RubyPH",caution_and_advice
@hagupit praying for all my friends in Pinas. Stay safe,sympathy_and_emotional_support
Philippines Typhoon Hagupit weakens: Typhoon Hagupit continues to sweep across the Philippines but despite so... http://t.co/V6IPYazpwZ,other_useful_information
#timisteve T.S. Hagupit batters Philippines: The storm that has buffeted the Philippines for d... http://t.co/McbJnOJRLF #teamfollowback,other_useful_information
Lord God we pray that You spare our country with the destructive effects of #RubyPH. Protect us from the wrath of this typhoon,sympathy_and_emotional_support
â€œ@FEUdiliman: #WalangPasok No classes in ALL LEVELS tom. December 09 2014 Tuesday. Keep safe Tamaraws.â€ Ano ba naman yan.. Bwisheep. á½¡Eá½¢8á½¢9,other_useful_information
|Typhoon Hagupit weakens over Philippines: World News || Watch: http://t.co/VFRoGB3FRk|,other_useful_information
@VoiceKidsUpdate yeah very bed...love to sleep. #RubyPH,not_related_or_irrelevant
Updating @yegrotary on Typhoon Hagupit in the Philippines and what @ShelterBoxCan @ShelterBox is doing to help! @RotaryD5370 #Hagupit,donation_needs_or_offers_or_volunteering_services
Aid Group Assesses Damage in Philippines From Typhoon Hagupit - ABC News http://t.co/07sG7323zE #Typhoon,infrastructure_and_utilities_damage
Typhoon #Hagupit leaves trail of destruction in the #Philipines http://t.co/Yuxog7iH30,infrastructure_and_utilities_damage
Ruby/Hagupit update: 56 provinces declared â€˜criticalâ€™ http://t.co/wtxePoyBJ6,other_useful_information
Super typhoon threatens Philippines http://t.co/zIxybQ3gRW,other_useful_information
|#AksyonSaHagupit:Complete list of flights cancelled due to Typhoon #RubyPH http://t.co/4snHAL9qBE ||via @naia_miaa #OnlyInThePhilippines|,other_useful_information
Don't forget to Smile at the Storm because God never leave us. He is the King in the Flood. #keepsafeeveryone #RubyPH,sympathy_and_emotional_support
Police told to prepare for â€˜Hagupitâ€™ http://t.co/3ZWu8Bt0J8,caution_and_advice
#US. #Citizens #Services #Embassy of the #UnitedStates #Manila #Philippines : http://t.co/h1BudF2grk #Typhoon #Hagupit,not_related_or_irrelevant
And here goes the rain. AGAIN á½¡5 #RubyPH,not_related_or_irrelevant
Typhoon Ruby is coming. And they say it's like the intensity of Yolanda. Let's pray for a storm-proof Philippines. Call home now.,caution_and_advice
#TyphoonHagupit slams into #Philippines makes landfall in Dolores via @firstpostin! God bless everyone. http://t.co/hrzKEkaBcF,sympathy_and_emotional_support
It's Signal No. 3 here in #Laguna and we're all experiencing strong winds and rainfall. Stay safe! Dont forget to pray! âš¡ï¸â˜”ï¸á½¤F #RubyPHâ€,caution_and_advice
Philippines: Improved emergency communication blunts impact of typhoon Hagupit  Source: UN Development Programme... http://t.co/zS8zUuGg38,infrastructure_and_utilities_damage
Typhoon Hagupit: 500000 people flee to safety in eastern Philippines http://t.co/BQWBom4QT1,displaced_people_and_evacuations
What ever God does is not for us to understand. ....but to accept and believe that His way is always for the BEST. #RubyPH,sympathy_and_emotional_support
#SafeNow - Ceferina Sunga 30 last known to be in Taft Eastern Samar. Contact details: 09288312029 09064453846. #RubyPH #MovePH #RescuePH,missing_trapped_or_found_people
Surf s up.... #hagupit #typhoon #stormsurge #philippines #kitesurfsiargao #PhotoGrid #cloud9â€¦ http://t.co/b2nDSh6Y79,other_useful_information
Here comes the rain!â˜”ï¸ðŸ˜± #RubyPH #Hagupit,not_related_or_irrelevant
Typhoon Death Toll Rises In Philippines Though Devastation Less Than Feared: At least 21 people are dead and moreâ€¦ http://t.co/lFIkjh7ADE,injured_or_dead_people
Good Evening á½ 4  Stay safe everyone!  #RubyPH ï¿½?ï¿½?ï¿½? http://t.co/MSqYpyjHQo,caution_and_advice
75 pct chance 'Hagupit' to hit Eastern Samar: PAGASA http://t.co/Qyw3L845ST,caution_and_advice
Philippines Typhoon Hagupit Update 2014: Thousands Stranded In Evacuationâ€¦ http://t.co/SIdFcKXlKR #Typhoon,displaced_people_and_evacuations
Thousands flee Typhoon Hagupit http://t.co/h77NMcKn5g,displaced_people_and_evacuations
#TracingPH #RubyPH #MovePH Irene Sunga - (Description) curly hair dimple on right cheek 5'3" tall fair complexion wearing eyeglasses,not_related_or_irrelevant
Online crisis response. #RubyPH http://t.co/UYJ5M5LkIA,other_useful_information
#RubyPH is trending. Whut.  Stay safe guys.,caution_and_advice
the sky turns grey as the storm is getting nearer... #Hagupit,other_useful_information
#RubyPH Update: 1AM today 07Dec.2014 Typhoon RUBY was located at 120km Southeast of Catarman Northern Samar or... http://t.co/Z4YeH1kS1R,caution_and_advice
Winds rain herald Typhoon Hagupit http://t.co/pSKbLgzVf7,caution_and_advice
@ohiwasnevergone jha r u okay ?RT @BBCNewsAsia: VIDEO: Powerful typhoon nears Philippines http://t.co/GKufses1PE,caution_and_advice
UN lauds Philippines handling of Typhoon Hagupit (Ruby) - UNISDR http://t.co/phtz9UO9Aw,other_useful_information
As Typhoon Hagupit Hits Philippines Evacuees Express Relief: Fears over a repeat of the devastation left by T... http://t.co/Go1pU5i0Ka,displaced_people_and_evacuations
the wall street journal: typhoon batters philippines #news http://t.co/VlV8IFpvIA #business #market,other_useful_information
but typhoon Hagupit was so bad although i slept though it but it was like 12-13 hours long if not more.,other_useful_information
#Hagupit to hit the day we were to be in Tacloban to talk to #epayments recipients post-#Haiyan. Still recovering &amp; now in harms way. #sad,not_related_or_irrelevant
God will help us  #RubyPH,sympathy_and_emotional_support
Know whether your area is on the list of provinces critical as #Hagupit approaches Philippines.  Fore more... http://t.co/KLJ0i08zPn,other_useful_information
@philredcross ever wondered who's there 4 ppl in evac centres? Health welfare &amp; youth volunteers in action #Hagupit http://t.co/UGzAo7zHn5,donation_needs_or_offers_or_volunteering_services
â€œ@ABSCBNNews: PNP AFP response teams remove debris along a street in Tacloban City #RubyPH I via @zhandercayabyab http://t.co/5Qg0mr1Zplâ€,other_useful_information
Visit Crisis and Disaster Management Magazine &amp; review current Typhoon Ruby conditions and events underway #RubyPH http://t.co/fI153y7rtY,other_useful_information
|http://t.co/7nPvQ9PqSQ || #Cebu LGUs start preparing for Typhoon #Ruby (#Hagupit)|,caution_and_advice
Philippine rescuers struggle to reach villages after typhoon 'folded homes like paper': DOLORES Philippines (...  http://t.co/Ol1IOdJJJA,infrastructure_and_utilities_damage
|â€œ@DepEd_PH: CAMARINES NORTE || #walangpasok Classes in ALL LEVELS are suspended today Dec. 5 2014 (Gov. Tallado) #RubyPHâ€|,other_useful_information
Philippine capital braces for storm as Hagupit leaves 21 dead: MANILA (Reuters) - The death toll from Typhoon... http://t.co/YMoYNDyHTw,injured_or_dead_people
Typhoon Hagupit pounds several regions in the Philippines http://t.co/Y6sDwpAYic,other_useful_information
Scary another possible Super Typhoon heading to the Philippines... International name Typhoon Hagupitâ€¦ http://t.co/t0KHhmdE5D,caution_and_advice
After last year's devastating #Hayan once again #Philippines now prepares to face #Hagupit #typhoon,other_useful_information
â€œ@AdamsonUni: Classes and work at all levels will still be suspended for tomorrow December 9. #walangpasokâ€,other_useful_information
