tweet_text,choose_one_category
[ #Luiis_3x ] A Path of Hurricane Odile's Destruction Seen Through Instagram: Hurricane Odile c... http://t.co/FRz2INPlBG [ #Luiis_3x ],infrastructure_and_utilities_damage
A Path of Hurricane Odile's Destruction Seen Through Instagram: Hurricane Odile came ashore over Cabo San Luc... http://t.co/QGm0hdgM1e,infrastructure_and_utilities_damage
A hurricane went through #Cabo hitting the luxury resort where George #Clooney has his house. Hopefully everyone is ok. No word on damages.,infrastructure_and_utilities_damage
Thoughts and prayers going out to all the families in Cabo this morning. #HurricaneODILE,sympathy_and_emotional_support
Photos of Hurricane Destruction at Cabo San Lucas' Airport: http://t.co/5zxE2rWKAU (not pretty) http://t.co/ZU6lOMmnLn,infrastructure_and_utilities_damage
#Robin_alvarez01 Hurricane Odile Slams Mexico's Baja California: Hurricane Odile leaves 'extensive' damage to homes hotels business...,infrastructure_and_utilities_damage
Enough said. #loscabos #cabo #cabosanlucas #migente #mexico #hurricane #hurricanecabo #hurricaneodile #baja #baja... http://t.co/8ZfFD7akLl,not_related_or_irrelevant
#SuryaRay #Surya #SuryaRay #Surya A Path of Hurricane Odile's Destruction Seen... http://t.co/gFxnGVjveG @suryaray @suryaray @suryaray,infrastructure_and_utilities_damage
Hurricane Odile batters Baja California; thousands seek shelter. http://t.co/pZ37j5hzYt #hurricaneodile #Odile http://t.co/F9iB83CFMz,displaced_people_and_evacuations
Residents Tourists Sent to Shelters as Hurricane Odile Makes Landfall - ABC News - http://t.co/hkkvKpMpav,displaced_people_and_evacuations
@weathernetwork We experienced #HurricaneOdile and created a non-profit to help. Please share: https://t.co/9Il9eu2kYY,donation_needs_or_offers_or_volunteering_services
'Are you prepared for the aftermath of the second hurricane?' said no one in Arizona ever...until today! #Odile,other_useful_information
Prayers to those affected &amp; going through the Hurricane in Bajaá½¤F #HurricaneOdile #VivaMexico,sympathy_and_emotional_support
A Path of Hurricane Odile's Destruction Seen Through Instagram http://t.co/ijoU7nff8B http://t.co/5yJWY8TtSq,other_useful_information
#Calgary help the people of of Los Cabos Hurricane Odile with this fun amazing event. @cc4cabo @WBrettWilson https://t.co/mbda8RkLDK â€¦,other_useful_information
at @westin club regina cabo after hurricane stuck here no electricity running low on food water @AmericanAir  please help w flights!,infrastructure_and_utilities_damage
A Path of Hurricane Odile's Destruction Seen Through Instagram http://t.co/S14hLLezHY,infrastructure_and_utilities_damage
Holidaymakers take shelter after Mexico is battered by Hurricane Odile http://t.co/7xHQP8C3OJ via @MailOnline,displaced_people_and_evacuations
Hurricane Odile Slams Baja California with Destruction - http://t.co/RoEn0yLH44 http://t.co/DE8LN1acaZ,infrastructure_and_utilities_damage
Hurricane slams tip of Baja California; damage extensive in Cabo San Lucas http://t.co/fCwIkPnNal,infrastructure_and_utilities_damage
Baja California really suffered from the destruction of #HurricaneOdile and the people of #LosCabos are suffering... http://t.co/jdpGFVt375,infrastructure_and_utilities_damage
CA Love. Help those in Baja affected by the hurricane http://t.co/hLV35mjneT via @calilimited,sympathy_and_emotional_support
BBC News - Hurricane Odile damages Mexico's Baja California resorts http://t.co/SjeXNSOKNl,infrastructure_and_utilities_damage
Keeping Cabo in or thoughts... Last night Hurricane Odile made landfall at the tip of Baja California Sur wreaki... http://t.co/VNWTfBj4lH,sympathy_and_emotional_support
New Mexico to get share of Tropical Storm Odile: The National Weather Service said severe weather from Tropica... http://t.co/KCJTpRl0XQ,other_useful_information
Thoughts are with the wonderful people of Cabo San Lucas as Hurricane Odile makes landfall.,sympathy_and_emotional_support
#News ï¼š Residents Tourists Sent to Shelters as Hurricane Odile Makes Landfall - ABC News http://t.co/qecgKaDXuq #TAFS #FB100%,displaced_people_and_evacuations
Baja Airport Operator Falls Amid Odile Damage -- Market Talk - http://t.co/NJSySsuZSK,infrastructure_and_utilities_damage
Hurricane Odile Slams Mexico's Baja California - Hurricane Odile leaves 'extensive' damage to homes hotels busin... http://t.co/MIP0cd8UDR,infrastructure_and_utilities_damage
Our thoughts and prayers are with both tourists and locals in Cabo Mexico following Odile.  We wish a speedy... http://t.co/6BT6xWhdip,sympathy_and_emotional_support
Residents Tourists Sent to Shelters as Hurricane Odile Makes Landfall - ABC News http://t.co/5nz3LtUSnp,displaced_people_and_evacuations
[Rappler] Hurricane Odile leaves trail of destruction in Mexico http://t.co/AyQLZTky0W,other_useful_information
GUYS I LEGITIMATELY BELIEVE MY BOYFRIEND DIED IN HURRICANE ODILE HE WAS IN CABO DURING THE STORM SO WHY ELSE WOULD HE NOT ANSWER ME. :((,injured_or_dead_people
Prayers go out to the hurricane in cabo. Honestly the best people and place on earthâ¤ï¸,sympathy_and_emotional_support
Advisory #021A Watches/Warnings [kmz] - Hurricane ODILE (EP5/EP152014) http://t.co/p4hZmmRADu,caution_and_advice
A Path of Hurricane Odile's Destruction Seen Through Instagram: Hurricane Odile came ashore over Cabo San Luc... http://t.co/ANELFundCs,other_useful_information
Amazing images from the destruction in #Cabo. #Odile's next stop: #Tucson.,infrastructure_and_utilities_damage
prayers for safety this morning for my parents who are stuck in cabo bc of the hurricaneá½¤Fâ¤ï¸ missing them so much http://t.co/RARrm5HdZb,sympathy_and_emotional_support
#Odile and the aftermath: A pretty realistic look at the destruction and havoc around town. Shared by Cabo Living... http://t.co/wxidET6RkR,other_useful_information
Polo to Graze Mexico in Wake of Odile's Destruction @accuweather @breakingweather http://t.co/vFwu5TeApa,other_useful_information
Hurricane Odile-Los Cabos UPD: Reports from hotels that customers are safe &amp; still assessing damage. SJD airport is currently closed.,infrastructure_and_utilities_damage
East side Las Cruces not much damage  will open on time 10/15 #HurricaneODILE,other_useful_information
Looking at all the damage in Cabo bc of the hurricane makes me so sadá½¢Dá½¢Dá½¢D,infrastructure_and_utilities_damage
[ #FrancisSantana_] A Path of Hurricane Odile's Destruction Seen Through Instagram: Hurricane Odile came asho... http://t.co/nB1zsOF2LN,other_useful_information
A Path of Hurricane Odile's Destruction Seen Through Instagram - http://t.co/f4ApUDNmJb #news,infrastructure_and_utilities_damage
Briton found dead in Mexico after hurricane: The death toll from Hurricane Odile has risen t... http://t.co/E3S5xX5z4C #climate #weather,injured_or_dead_people
Our Thoughts And Prayers Are With The Survivors Of Hurricane Odile ~ http://t.co/FyhKMICjQM,sympathy_and_emotional_support
Filling up sandbags in Gilbert &amp; Mesa preparing for #Odile. Supplies running out but more keeps coming. w/ @Billytune http://t.co/VNlacrBKGW,donation_needs_or_offers_or_volunteering_services
Odile leaves extensive damage in its wake: NBC News' Bill Karins has updates on the damage left by Hurricane Odile. http://t.co/KoXNX8oKCn,infrastructure_and_utilities_damage
A Path of Hurricane Odile's Destruction Seen Through Instagram http://t.co/M0Zd9prbZY,infrastructure_and_utilities_damage
Cabo was hit by a category 4 hurricane. Many people lost everything but you can help. Go to this site. http://t.co/fGIocioQoz #cabosanlucas,donation_needs_or_offers_or_volunteering_services
â€˜Life threateningâ€™ â€˜strongest on recordâ€™ Hurricane Odile makes landfall in Mexico. Major damage reported [photos] http://t.co/ZeanrcFPw2,infrastructure_and_utilities_damage
#Odile damage photos beginning to roll in on IG. http://t.co/StF6J3pmJM,infrastructure_and_utilities_damage
Picture: #Odile damage RT @iTravelCabo: Los Cabos Airport hit bad by #Odile http://t.co/zzmDgvC6Pr http://t.co/VJPUy4YQ1j,infrastructure_and_utilities_damage
A Path of Hurricane Odile's Destruction Seen Through Instagram http://t.co/87EfR0q7Am,other_useful_information
BBC News - Hurricane Odile damages Mexico's Baja California resorts http://t.co/uLZooedELA,infrastructure_and_utilities_damage
A Path of Hurricane Odile's Destruction Seen Through Instagram http://t.co/x7SM8Se7BD via mashable #tech,infrastructure_and_utilities_damage
Residents Tourists Sent to Shelters as Hurricane Odile Makes Landfall http://t.co/UfBfyMnGF3,displaced_people_and_evacuations
Warnings of flash floods mudslides as Tropical Storm Odile batters Mexico - The Globe and Mail: ABC NewsWarni... http://t.co/Up8l5PEwF7,caution_and_advice
Latest Travel News from Nazia PashaResorts report damage from Hurricane Odile http://t.co/0wwM8EPBMi,infrastructure_and_utilities_damage
Hurricane Odile hit Los Cabos early this morning with winds of up to 125 miles per hour.  There is lots of damage... http://t.co/tc1ovLrLvU,other_useful_information
Warnings of flash floods mudslides as Tropical Storm Odile batters Mexico - The Globe and Mail http://t.co/mh6DJOMsic,caution_and_advice
#HurricaneOdile damage continues to be assessed in Mexico. http://t.co/sIaY2KbDv3 http://t.co/6kVtqoTP45,infrastructure_and_utilities_damage
#Norbert short of helping #California #drought #Odile might be shy too!!,sympathy_and_emotional_support
Costco in Cabo severely damaged by Hurricane Odile looters http://t.co/5Xhr3SVRyN,infrastructure_and_utilities_damage
Hurricane Odile Slams Mexico's Baja California: Hurricane Odile causes extensive damage to homes hotels businesses in Baja California,infrastructure_and_utilities_damage
@Q13FOX  please help us find our family Brandy &amp; Mike Woods &amp; their 5 &amp; 6 yr olds Carter &amp; Kennedy #Odile http://t.co/mILD2fRpgS,missing_trapped_or_found_people
Thank you for your concerns and your prayers we are pleased to inform that Las Cruces was virtually unharmed by hurricane Odile.,sympathy_and_emotional_support
My prep for the hurticane! Yes we are flying there right now !!! :/ #hurricaneodile #odile #cabosanlucas #loscabo... http://t.co/D6cfJawwxQ,other_useful_information
#SocialMedia A Path of Hurricane Odile's Destruction Seen Through Instagram: Hurricane Odile... http://t.co/8zjhGI3LQy #SocialMediaNews,other_useful_information
A Path of Hurricane Odile's Destruction Seen Through Instagram: Hurricane Odile came ashore over Cabo San Luc... http://t.co/lU5OtVREBG,other_useful_information
@SCT_mx  SCT MÃ©xico 236 flights; 92 armed forces &amp; 144 of commercial airlines have rescued nearly 27000 tourists stranded in #BCS #Odile,missing_trapped_or_found_people
A Path of #Hurricane Odile's Destruction Seen Through Instagram http://t.co/ysDLbh8izG,other_useful_information
A Path of Hurricane Odile's Destruction Seen Through Instagram http://t.co/zFZ2oJH6ki,infrastructure_and_utilities_damage
Donation to the victims of Hurricane Odile via /r/mexico http://t.co/oH5FXYS3eK #ifttt #facebook http://t.co/nsri1yBd3F,donation_needs_or_offers_or_volunteering_services
A Path of Hurricane Odile's Destruction Seen Through Instagram: Hurricane Odile came ashore over Cabo San Luc... http://t.co/G4vvH5zgLx,infrastructure_and_utilities_damage
@TheReal_Jlh  Gulf Of California is having hard time! Hurricane Odile and now several shaking magnitudes from 4 to 5 Prayers to all â™¥ï¸á½¤Fá½‡C,sympathy_and_emotional_support
#Odile damage photos out of the Cabo San Lucas area @reedtimmerTVN @FoxMariaMolina If this heads in sea of Cortez.. http://t.co/WDt64dOg9Jâ€,other_useful_information
http://t.co/DOSPqKPPv4  (09/22) ONE WAY TO HELP ODILE VICTIMS #followme,donation_needs_or_offers_or_volunteering_services
@CBCCommunity Praying for all in #Cabo incl. staff volunteers &amp; animals at @cabohumane society! #Cabo #Baja #Odile,sympathy_and_emotional_support
#HurricaneODILE Looking for my Nephew-his girlfriend They were at RIU Santa Fe Stephen Thacker - Kirsten Haines HELP http://t.co/STDzm90468,missing_trapped_or_found_people
San Diego fiance pleads for Hurricane Odile aid - CBS 8 San Diego: ABC News San Diego fiance pleads for Hurricane... http://t.co/ggvL1CTviV,donation_needs_or_offers_or_volunteering_services
@Imao72 Spoke to #hyattziva Every1 OK have good water &amp; electricity. No cell svc  Not yet able to leave shelt.  #Odile CC @Chapis_Trev,other_useful_information
STORM ALERT: Tropical Storm Polo Threatens Mexico Following Hurricane Odileâ€™s Destruction! http://t.co/py2qKgGLfc,other_useful_information
Talk about a vacation to remember for the tourists in Los Cabos Mexico. Many resorts got damaged due to Hurricane Odile yesterday,infrastructure_and_utilities_damage
@valehip My husband is there visiting. Have you heard from anyone? Phones and electricity must be down.  I'm worried.  #Loreto #odile,missing_trapped_or_found_people
RAW Hurricane Odile damage - Weather - CBC Player http://t.co/2WeYHzzZ5b,infrastructure_and_utilities_damage
Costco in Cabo severely damaged by Hurricane Odile looters http://t.co/itTEeXEPOw,infrastructure_and_utilities_damage
A Path of Hurricane Odile's Destruction Seen Through Instagram http://t.co/2fIPtOePnR #Hurricane,other_useful_information
Costco in Cabo severely damaged by Hurricane Odile looters http://t.co/HEnw0aHJ3p,infrastructure_and_utilities_damage
A Path of Hurricane Odile's Destruction Seen Through Instagram http://t.co/BHFFG8esN1,infrastructure_and_utilities_damage
#Yucatan officials collect aid for #Odile victims http://t.co/wvhcJEz1fG #Merida,donation_needs_or_offers_or_volunteering_services
Hurricane Odile Damage After landfall &amp; Hits Baja California - Cabo San Lucas Mexico Storms 2014 HD! http://t.co/ROjkXNA0XU,infrastructure_and_utilities_damage
A Path of Hurricane Odile's Destruction Seen Through Instagram: Hurricane Odile came ashore over Cabo San Luc... http://t.co/pXSec1Rs7Z,infrastructure_and_utilities_damage
