"C:\Program Files (x86)\Microsoft Visual Studio\Shared\Python36_64\python.exe" "C:/Users/aless/Documents/University of Illinois at Chicago/Spring 2019/Project/train.py"
Using TensorFlow backend.
GloVe model loaded
Pretrained Embedding: GloVe
Italian: False
Loading data...
11566
Max Document length: 36
WARNING:tensorflow:From C:/Users/aless/Documents/University of Illinois at Chicago/Spring 2019/Project/train.py:88: VocabularyProcessor.__init__ (from tensorflow.contrib.learn.python.learn.preprocessing.text) is deprecated and will be removed in a future version.
Instructions for updating:
Please use tensorflow/transform or tf.data.
WARNING:tensorflow:From C:\Program Files (x86)\Microsoft Visual Studio\Shared\Python36_64\lib\site-packages\tensorflow\contrib\learn\python\learn\preprocessing\text.py:154: CategoricalVocabulary.__init__ (from tensorflow.contrib.learn.python.learn.preprocessing.categorical_vocabulary) is deprecated and will be removed in a future version.
Instructions for updating:
Please use tensorflow/transform or tf.data.
Dimension of the training set:  150
Vocabulary Size: 1
Train/Unlabeled/Dev split: 3000/7500/750
2019-04-03 10:19:51.890603: I tensorflow/core/platform/cpu_feature_guard.cc:141] Your CPU supports instructions that this TensorFlow binary was not compiled to use: AVX2
WARNING:tensorflow:From C:\Users\aless\Documents\University of Illinois at Chicago\Spring 2019\Project\main_pre_trained_embeddings.py:511: softmax_cross_entropy_with_logits (from tensorflow.python.ops.nn_ops) is deprecated and will be removed in a future version.
Instructions for updating:

Future major versions of TensorFlow will allow gradients to flow
into the labels input on backprop by default.

See `tf.nn.softmax_cross_entropy_with_logits_v2`.

Writing to C:\Users\aless\Documents\University of Illinois at Chicago\Spring 2019\Project\runs\1554304796

2019-04-03T10:20:02.388553: step 1, loss 2.70248, accuracy 0.52, precision 0.5272727272727272, recall 0.7435897435897436
2019-04-03T10:20:13.949683: step 16, loss 0.637428, accuracy 0.8, precision 0.8181818181818182, recall 0.9
2019-04-03T10:20:14.512179: step 17, loss 0.725842, accuracy 0.76, precision 0.7727272727272727, recall 0.8854166666666666
2019-04-03T10:20:15.208317: step 18, loss 0.531639, accuracy 0.86, precision 0.9272727272727272, recall 0.8869565217391304
2019-04-03T10:20:15.890492: step 19, loss 0.771383, accuracy 0.833333, precision 0.9454545454545454, recall 0.8455284552845529
2019-04-03T10:20:16.601592: step 20, loss 0.840595, accuracy 0.84, precision 0.9363636363636364, recall 0.8583333333333333
2019-04-03T10:20:17.308701: step 21, loss 0.686979, accuracy 0.846667, precision 0.9454545454545454, recall 0.859504132231405
2019-04-03T10:20:18.113548: step 22, loss 0.438068, accuracy 0.873333, precision 0.9181818181818182, recall 0.9099099099099099
2019-04-03T10:20:18.882998: step 23, loss 0.29572, accuracy 0.9, precision 0.9636363636363636, recall 0.905982905982906
2019-04-03T10:20:19.393023: step 24, loss 0.302762, accuracy 0.893333, precision 0.9545454545454546, recall 0.9051724137931034
2019-04-03T10:20:20.014362: step 25, loss 0.478853, accuracy 0.886667, precision 0.8909090909090909, recall 0.9514563106796117

Evaluation:
[[428  42]
 [177 103]]
2019-04-03T10:20:20.884036: step 25, loss 0.703636, accuracy 0.708, precision 0.9106382978723404, recall 0.7074380165289256

2019-04-03T10:20:21.569204: step 26, loss 0.211693, accuracy 0.94, precision 0.9545454545454546, recall 0.963302752293578
2019-04-03T10:20:22.276313: step 27, loss 0.385204, accuracy 0.9, precision 0.9181818181818182, recall 0.9439252336448598
2019-04-03T10:20:22.951507: step 28, loss 0.293079, accuracy 0.906667, precision 0.9181818181818182, recall 0.9528301886792453
2019-04-03T10:20:23.647645: step 29, loss 0.263068, accuracy 0.926667, precision 0.9272727272727272, recall 0.9714285714285714
2019-04-03T10:20:24.162650: step 30, loss 0.183252, accuracy 0.953333, precision 0.9636363636363636, recall 0.9724770642201835
2019-04-03T10:20:24.817897: step 31, loss 0.178511, accuracy 0.94, precision 0.9818181818181818, recall 0.9391304347826087
2019-04-03T10:20:25.400340: step 32, loss 0.130067, accuracy 0.946667, precision 0.990909090909091, recall 0.9396551724137931
2019-04-03T10:20:26.025692: step 33, loss 0.187583, accuracy 0.926667, precision 0.9454545454545454, recall 0.9541284403669725
2019-04-03T10:20:26.633067: step 34, loss 0.118442, accuracy 0.966667, precision 0.9727272727272728, recall 0.981651376146789
2019-04-03T10:20:27.289312: step 35, loss 0.0817742, accuracy 0.96, precision 0.990909090909091, recall 0.956140350877193
2019-04-03T10:20:27.950544: step 36, loss 0.0904337, accuracy 0.96, precision 0.9818181818181818, recall 0.9642857142857143
2019-04-03T10:20:28.661607: step 37, loss 0.0734025, accuracy 0.973333, precision 0.990909090909091, recall 0.9732142857142857
2019-04-03T10:20:29.115580: step 38, loss 0.08323, accuracy 0.973333, precision 0.9818181818181818, recall 0.9818181818181818
2019-04-03T10:20:29.780800: step 39, loss 0.0671421, accuracy 0.966667, precision 0.9818181818181818, recall 0.972972972972973
2019-04-03T10:20:30.432059: step 40, loss 0.0703452, accuracy 0.966667, precision 0.9818181818181818, recall 0.972972972972973
2019-04-03T10:20:31.091322: step 41, loss 0.0334507, accuracy 0.986667, precision 0.990909090909091, recall 0.990909090909091
2019-04-03T10:20:31.709701: step 42, loss 0.104572, accuracy 0.953333, precision 0.9727272727272728, recall 0.963963963963964
2019-04-03T10:20:32.400851: step 43, loss 0.0607588, accuracy 0.98, precision 0.9818181818181818, recall 0.9908256880733946
2019-04-03T10:20:33.114943: step 44, loss 0.114047, accuracy 0.966667, precision 0.9818181818181818, recall 0.972972972972973
2019-04-03T10:20:33.778170: step 45, loss 0.120954, accuracy 0.966667, precision 0.990909090909091, recall 0.9646017699115044
2019-04-03T10:20:34.441606: step 46, loss 0.0997494, accuracy 0.966667, precision 0.990909090909091, recall 0.9646017699115044
2019-04-03T10:20:35.113808: step 47, loss 0.0741159, accuracy 0.96, precision 0.9545454545454546, recall 0.9905660377358491
2019-04-03T10:20:35.814933: step 48, loss 0.0330443, accuracy 0.993333, precision 0.990909090909091, recall 1.0
2019-04-03T10:20:36.497109: step 49, loss 0.0764577, accuracy 0.966667, precision 0.9727272727272728, recall 0.981651376146789
2019-04-03T10:20:37.148368: step 50, loss 0.135649, accuracy 0.94, precision 0.9636363636363636, recall 0.954954954954955

Evaluation:
[[453  17]
 [223  57]]
2019-04-03T10:20:37.643044: step 50, loss 0.990979, accuracy 0.68, precision 0.9638297872340426, recall 0.6701183431952663

2019-04-03T10:20:38.339183: step 51, loss 0.0291522, accuracy 0.993333, precision 0.990909090909091, recall 1.0
2019-04-03T10:20:39.056181: step 52, loss 0.0296124, accuracy 0.993333, precision 1.0, recall 0.990990990990991
2019-04-03T10:20:39.688001: step 53, loss 0.0734393, accuracy 0.966667, precision 0.990909090909091, recall 0.9646017699115044
2019-04-03T10:20:40.322367: step 54, loss 0.0996078, accuracy 0.973333, precision 0.9818181818181818, recall 0.9818181818181818
2019-04-03T10:20:41.008532: step 55, loss 0.0529137, accuracy 0.98, precision 0.9818181818181818, recall 0.9908256880733946
2019-04-03T10:20:41.671758: step 56, loss 0.0353437, accuracy 0.98, precision 0.9727272727272728, recall 1.0
2019-04-03T10:20:42.370890: step 57, loss 0.0208014, accuracy 1, precision 1.0, recall 1.0
2019-04-03T10:20:43.085491: step 58, loss 0.0226355, accuracy 1, precision 1.0, recall 1.0
2019-04-03T10:20:43.837479: step 59, loss 0.0576942, accuracy 0.98, precision 0.9818181818181818, recall 0.9908256880733946
2019-04-03T10:20:44.390001: step 60, loss 0.0223161, accuracy 0.993333, precision 1.0, recall 0.990990990990991
2019-04-03T10:20:45.042257: step 61, loss 0.0176426, accuracy 0.993333, precision 1.0, recall 0.990990990990991
2019-04-03T10:20:45.702490: step 62, loss 0.0223347, accuracy 0.993333, precision 1.0, recall 0.990990990990991
2019-04-03T10:20:46.378683: step 63, loss 0.0149932, accuracy 0.993333, precision 1.0, recall 0.990990990990991
2019-04-03T10:20:47.127679: step 64, loss 0.0294497, accuracy 0.993333, precision 1.0, recall 0.990990990990991
2019-04-03T10:20:47.795892: step 65, loss 0.0155961, accuracy 0.993333, precision 0.990909090909091, recall 1.0
2019-04-03T10:20:48.481061: step 66, loss 0.0370833, accuracy 0.973333, precision 0.990909090909091, recall 0.9732142857142857
2019-04-03T10:20:49.175588: step 67, loss 0.0539821, accuracy 0.98, precision 0.990909090909091, recall 0.9819819819819819
2019-04-03T10:20:49.826177: step 68, loss 0.0828759, accuracy 0.98, precision 0.9818181818181818, recall 0.9908256880733946
2019-04-03T10:20:50.774640: step 69, loss 0.0080249, accuracy 1, precision 1.0, recall 1.0
2019-04-03T10:20:51.705155: step 70, loss 0.00456672, accuracy 1, precision 1.0, recall 1.0
2019-04-03T10:20:52.671080: step 71, loss 0.0487738, accuracy 0.98, precision 1.0, recall 0.9734513274336283
2019-04-03T10:20:53.554717: step 72, loss 0.00529637, accuracy 1, precision 1.0, recall 1.0
2019-04-03T10:20:54.577535: step 73, loss 0.0261867, accuracy 0.98, precision 0.9727272727272728, recall 1.0
2019-04-03T10:20:55.539961: step 74, loss 0.0116656, accuracy 1, precision 1.0, recall 1.0
2019-04-03T10:20:56.495406: step 75, loss 0.0307993, accuracy 0.993333, precision 1.0, recall 0.990990990990991

Evaluation:
[[443  27]
 [202  78]]
2019-04-03T10:20:56.893341: step 75, loss 0.95185, accuracy 0.694667, precision 0.9425531914893617, recall 0.6868217054263566

2019-04-03T10:20:57.785953: step 76, loss 0.0226154, accuracy 0.986667, precision 0.990909090909091, recall 0.990909090909091
2019-04-03T10:20:58.634684: step 77, loss 0.0128179, accuracy 1, precision 1.0, recall 1.0
2019-04-03T10:20:59.492899: step 78, loss 0.0133599, accuracy 0.993333, precision 1.0, recall 0.990990990990991
2019-04-03T10:21:00.404971: step 79, loss 0.0202568, accuracy 0.986667, precision 0.9818181818181818, recall 1.0
2019-04-03T10:21:01.246720: step 80, loss 0.019785, accuracy 0.993333, precision 0.990909090909091, recall 1.0
2019-04-03T10:21:02.141838: step 81, loss 0.00716108, accuracy 1, precision 1.0, recall 1.0
2019-04-03T10:21:03.112245: step 82, loss 0.028224, accuracy 0.986667, precision 1.0, recall 0.9821428571428571
2019-04-03T10:21:03.676731: step 83, loss 0.00718572, accuracy 1, precision 1.0, recall 1.0
2019-04-03T10:21:04.481579: step 84, loss 0.00641284, accuracy 1, precision 1.0, recall 1.0
2019-04-03T10:21:05.306373: step 85, loss 0.0256554, accuracy 0.986667, precision 0.990909090909091, recall 0.990909090909091
2019-04-03T10:21:06.070330: step 86, loss 0.0145619, accuracy 0.993333, precision 0.990909090909091, recall 1.0
2019-04-03T10:21:06.881162: step 87, loss 0.0216146, accuracy 0.986667, precision 0.990909090909091, recall 0.990909090909091
2019-04-03T10:21:07.666065: step 88, loss 0.0172593, accuracy 0.993333, precision 1.0, recall 0.990990990990991
2019-04-03T10:21:08.446975: step 89, loss 0.00742678, accuracy 1, precision 1.0, recall 1.0
2019-04-03T10:21:09.165056: step 90, loss 0.00550794, accuracy 1, precision 1.0, recall 1.0
2019-04-03T10:21:09.799358: step 91, loss 0.0261426, accuracy 0.986667, precision 0.9818181818181818, recall 1.0
2019-04-03T10:21:10.557330: step 92, loss 0.0131211, accuracy 1, precision 1.0, recall 1.0
2019-04-03T10:21:11.298348: step 93, loss 0.00642121, accuracy 1, precision 1.0, recall 1.0
2019-04-03T10:21:11.977532: step 94, loss 0.0770423, accuracy 0.98, precision 0.990909090909091, recall 0.9819819819819819
2019-04-03T10:21:12.647740: step 95, loss 0.0133551, accuracy 0.993333, precision 1.0, recall 0.990990990990991
2019-04-03T10:21:13.421672: step 96, loss 0.00662054, accuracy 1, precision 1.0, recall 1.0
2019-04-03T10:21:14.097862: step 97, loss 0.0314447, accuracy 0.993333, precision 1.0, recall 0.990990990990991
2019-04-03T10:21:14.778971: step 98, loss 0.00912279, accuracy 0.993333, precision 1.0, recall 0.990990990990991
2019-04-03T10:21:15.486079: step 99, loss 0.0115949, accuracy 0.993333, precision 1.0, recall 0.990990990990991
2019-04-03T10:21:16.200170: step 100, loss 0.0125901, accuracy 0.993333, precision 1.0, recall 0.990990990990991

Evaluation:
[[449  21]
 [221  59]]
2019-04-03T10:21:16.682389: step 100, loss 1.16441, accuracy 0.677333, precision 0.9553191489361702, recall 0.6701492537313433

2019-04-03T10:21:17.374538: step 101, loss 0.00931133, accuracy 1, precision 1.0, recall 1.0
2019-04-03T10:21:18.067685: step 102, loss 0.00530519, accuracy 1, precision 1.0, recall 1.0
2019-04-03T10:21:18.785764: step 103, loss 0.00605409, accuracy 1, precision 1.0, recall 1.0
2019-04-03T10:21:19.498856: step 104, loss 0.00951996, accuracy 1, precision 1.0, recall 1.0
2019-04-03T10:21:20.202974: step 105, loss 0.00663935, accuracy 1, precision 1.0, recall 1.0
2019-04-03T10:21:20.725269: step 106, loss 0.00769284, accuracy 1, precision 1.0, recall 1.0
2019-04-03T10:21:21.352592: step 107, loss 0.00550715, accuracy 1, precision 1.0, recall 1.0
2019-04-03T10:21:21.991393: step 108, loss 0.0212872, accuracy 0.986667, precision 0.9818181818181818, recall 1.0
2019-04-03T10:21:22.642650: step 109, loss 0.00691261, accuracy 0.993333, precision 0.990909090909091, recall 1.0
2019-04-03T10:21:23.323829: step 110, loss 0.00648614, accuracy 1, precision 1.0, recall 1.0
2019-04-03T10:21:24.038916: step 111, loss 0.00472945, accuracy 1, precision 1.0, recall 1.0
2019-04-03T10:21:24.667237: step 112, loss 0.0197438, accuracy 0.986667, precision 0.9818181818181818, recall 1.0
2019-04-03T10:21:25.319492: step 113, loss 0.00212975, accuracy 1, precision 1.0, recall 1.0
2019-04-03T10:21:25.796398: step 114, loss 0.0125813, accuracy 1, precision 1.0, recall 1.0
2019-04-03T10:21:26.414744: step 115, loss 0.00492969, accuracy 1, precision 1.0, recall 1.0
2019-04-03T10:21:27.049047: step 116, loss 0.0173556, accuracy 0.993333, precision 1.0, recall 0.990990990990991
2019-04-03T10:21:27.628498: step 117, loss 0.0122413, accuracy 0.993333, precision 1.0, recall 0.990990990990991
2019-04-03T10:21:28.255820: step 118, loss 0.00430424, accuracy 1, precision 1.0, recall 1.0
2019-04-03T10:21:28.890125: step 119, loss 0.00492524, accuracy 1, precision 1.0, recall 1.0
2019-04-03T10:21:29.529415: step 120, loss 0.00312565, accuracy 1, precision 1.0, recall 1.0
2019-04-03T10:21:30.163717: step 121, loss 0.0232692, accuracy 0.986667, precision 0.990909090909091, recall 0.990909090909091
2019-04-03T10:21:30.902741: step 122, loss 0.00401079, accuracy 1, precision 1.0, recall 1.0
2019-04-03T10:21:31.391280: step 123, loss 0.00328509, accuracy 1, precision 1.0, recall 1.0
2019-04-03T10:21:32.014614: step 124, loss 0.0224222, accuracy 0.993333, precision 1.0, recall 0.990990990990991
2019-04-03T10:21:32.618508: step 125, loss 0.0142741, accuracy 0.993333, precision 1.0, recall 0.990990990990991

Evaluation:
[[452  18]
 [230  50]]
2019-04-03T10:21:33.086257: step 125, loss 1.219, accuracy 0.669333, precision 0.9617021276595744, recall 0.6627565982404692

2019-04-03T10:21:33.712581: step 126, loss 0.0213628, accuracy 0.993333, precision 1.0, recall 0.990990990990991
2019-04-03T10:21:34.368827: step 127, loss 0.047467, accuracy 0.986667, precision 0.990909090909091, recall 0.990909090909091
2019-04-03T10:21:35.013104: step 128, loss 0.00224226, accuracy 1, precision 1.0, recall 1.0
2019-04-03T10:21:35.646410: step 129, loss 0.00865651, accuracy 0.993333, precision 0.990909090909091, recall 1.0
2019-04-03T10:21:36.283706: step 130, loss 0.00671379, accuracy 1, precision 1.0, recall 1.0
2019-04-03T10:21:36.786571: step 131, loss 0.0133384, accuracy 0.993333, precision 1.0, recall 0.990990990990991
2019-04-03T10:21:37.420374: step 132, loss 0.00918308, accuracy 1, precision 1.0, recall 1.0
2019-04-03T10:21:38.050688: step 133, loss 0.00667098, accuracy 1, precision 1.0, recall 1.0
2019-04-03T10:21:38.684992: step 134, loss 0.00802541, accuracy 0.993333, precision 0.990909090909091, recall 1.0
2019-04-03T10:21:39.382128: step 135, loss 0.00678655, accuracy 1, precision 1.0, recall 1.0
2019-04-03T10:21:40.017429: step 136, loss 0.00406952, accuracy 1, precision 1.0, recall 1.0
2019-04-03T10:21:40.695616: step 137, loss 0.00917019, accuracy 1, precision 1.0, recall 1.0
2019-04-03T10:21:41.401727: step 138, loss 0.0118611, accuracy 0.993333, precision 0.990909090909091, recall 1.0
2019-04-03T10:21:42.095497: step 139, loss 0.0120528, accuracy 1, precision 1.0, recall 1.0
2019-04-03T10:21:42.622088: step 140, loss 0.011854, accuracy 0.993333, precision 0.990909090909091, recall 1.0
2019-04-03T10:21:43.235954: step 141, loss 0.00974885, accuracy 0.993333, precision 0.990909090909091, recall 1.0
2019-04-03T10:21:43.903170: step 142, loss 0.00225338, accuracy 1, precision 1.0, recall 1.0
2019-04-03T10:21:44.675614: step 143, loss 0.00250452, accuracy 1, precision 1.0, recall 1.0
2019-04-03T10:21:45.320888: step 144, loss 0.0078178, accuracy 1, precision 1.0, recall 1.0
2019-04-03T10:21:45.868424: step 145, loss 0.00409264, accuracy 1, precision 1.0, recall 1.0
2019-04-03T10:21:46.485773: step 146, loss 0.00845804, accuracy 1, precision 1.0, recall 1.0
2019-04-03T10:21:47.052258: step 147, loss 0.0137949, accuracy 0.986667, precision 1.0, recall 0.9821428571428571
2019-04-03T10:21:47.745405: step 148, loss 0.00298149, accuracy 1, precision 1.0, recall 1.0
2019-04-03T10:21:48.277314: step 149, loss 0.00541908, accuracy 1, precision 1.0, recall 1.0
2019-04-03T10:21:48.962481: step 150, loss 0.00612286, accuracy 1, precision 1.0, recall 1.0

Evaluation:
[[455  15]
 [229  51]]
2019-04-03T10:21:49.417265: step 150, loss 1.28394, accuracy 0.674667, precision 0.9680851063829787, recall 0.6652046783625731

2019-04-03T10:21:50.007686: step 151, loss 0.0097137, accuracy 0.993333, precision 0.990909090909091, recall 1.0
2019-04-03T10:21:50.616059: step 152, loss 0.00375453, accuracy 1, precision 1.0, recall 1.0
2019-04-03T10:21:51.323167: step 153, loss 0.00249383, accuracy 1, precision 1.0, recall 1.0
2019-04-03T10:21:52.009844: step 154, loss 0.0031345, accuracy 1, precision 1.0, recall 1.0
2019-04-03T10:21:52.638164: step 155, loss 0.00717596, accuracy 0.993333, precision 1.0, recall 0.990990990990991
2019-04-03T10:21:53.400636: step 156, loss 0.00268689, accuracy 1, precision 1.0, recall 1.0
2019-04-03T10:21:53.953667: step 157, loss 0.0137715, accuracy 0.986667, precision 0.990909090909091, recall 0.990909090909091
2019-04-03T10:21:54.622877: step 158, loss 0.00208881, accuracy 1, precision 1.0, recall 1.0
2019-04-03T10:21:55.283111: step 159, loss 0.00103281, accuracy 1, precision 1.0, recall 1.0
2019-04-03T10:21:55.956310: step 160, loss 0.00169835, accuracy 1, precision 1.0, recall 1.0
2019-04-03T10:21:56.618539: step 161, loss 0.00114684, accuracy 1, precision 1.0, recall 1.0
2019-04-03T10:21:57.287262: step 162, loss 0.00497588, accuracy 1, precision 1.0, recall 1.0
2019-04-03T10:21:57.995368: step 163, loss 0.0081135, accuracy 1, precision 1.0, recall 1.0
2019-04-03T10:21:58.624685: step 164, loss 0.000778978, accuracy 1, precision 1.0, recall 1.0
2019-04-03T10:21:59.355729: step 165, loss 0.00247769, accuracy 1, precision 1.0, recall 1.0
2019-04-03T10:21:59.843425: step 166, loss 0.00937912, accuracy 1, precision 1.0, recall 1.0
2019-04-03T10:22:00.501665: step 167, loss 0.0325752, accuracy 0.993333, precision 1.0, recall 0.990990990990991
2019-04-03T10:22:01.136965: step 168, loss 0.00312302, accuracy 1, precision 1.0, recall 1.0
2019-04-03T10:22:01.819142: step 169, loss 0.00578381, accuracy 1, precision 1.0, recall 1.0
2019-04-03T10:22:02.560160: step 170, loss 0.00582541, accuracy 1, precision 1.0, recall 1.0
2019-04-03T10:22:03.301179: step 171, loss 0.00081838, accuracy 1, precision 1.0, recall 1.0
2019-04-03T10:22:04.035216: step 172, loss 0.00245197, accuracy 1, precision 1.0, recall 1.0
2019-04-03T10:22:04.711408: step 173, loss 0.00146486, accuracy 1, precision 1.0, recall 1.0
2019-04-03T10:22:05.395118: step 174, loss 0.0107503, accuracy 0.993333, precision 1.0, recall 0.990990990990991
2019-04-03T10:22:05.895785: step 175, loss 0.0041533, accuracy 1, precision 1.0, recall 1.0

Evaluation:
[[444  26]
 [200  80]]
2019-04-03T10:22:06.312669: step 175, loss 1.0275, accuracy 0.698667, precision 0.9446808510638298, recall 0.6894409937888198

2019-04-03T10:22:06.947970: step 176, loss 0.00315281, accuracy 1, precision 1.0, recall 1.0
2019-04-03T10:22:07.618178: step 177, loss 0.00606423, accuracy 1, precision 1.0, recall 1.0
2019-04-03T10:22:08.277414: step 178, loss 0.00774759, accuracy 0.993333, precision 0.990909090909091, recall 1.0
2019-04-03T10:22:08.915708: step 179, loss 0.00285026, accuracy 1, precision 1.0, recall 1.0
2019-04-03T10:22:09.580931: step 180, loss 0.00837334, accuracy 0.993333, precision 0.990909090909091, recall 1.0
2019-04-03T10:22:10.261620: step 181, loss 0.00365199, accuracy 1, precision 1.0, recall 1.0
2019-04-03T10:22:10.914872: step 182, loss 0.00228275, accuracy 1, precision 1.0, recall 1.0
2019-04-03T10:22:11.572041: step 183, loss 0.00173439, accuracy 1, precision 1.0, recall 1.0
2019-04-03T10:22:12.265188: step 184, loss 0.00153833, accuracy 1, precision 1.0, recall 1.0
2019-04-03T10:22:12.990249: step 185, loss 0.00135624, accuracy 1, precision 1.0, recall 1.0
2019-04-03T10:22:13.719299: step 186, loss 0.00223185, accuracy 1, precision 1.0, recall 1.0
2019-04-03T10:22:14.434390: step 187, loss 0.00147012, accuracy 1, precision 1.0, recall 1.0
2019-04-03T10:22:15.172413: step 188, loss 0.00906767, accuracy 0.993333, precision 1.0, recall 0.990990990990991
2019-04-03T10:22:15.912944: step 189, loss 0.00261479, accuracy 1, precision 1.0, recall 1.0
2019-04-03T10:22:16.608085: step 190, loss 0.00238253, accuracy 1, precision 1.0, recall 1.0
2019-04-03T10:22:17.387998: step 191, loss 0.00168376, accuracy 1, precision 1.0, recall 1.0
2019-04-03T10:22:17.908272: step 192, loss 0.00244263, accuracy 1, precision 1.0, recall 1.0
2019-04-03T10:22:18.534597: step 193, loss 0.0111708, accuracy 0.993333, precision 0.990909090909091, recall 1.0
2019-04-03T10:22:19.231733: step 194, loss 0.00661355, accuracy 1, precision 1.0, recall 1.0
2019-04-03T10:22:19.874015: step 195, loss 0.00267954, accuracy 1, precision 1.0, recall 1.0
2019-04-03T10:22:20.568159: step 196, loss 0.00611961, accuracy 0.993333, precision 0.990909090909091, recall 1.0
2019-04-03T10:22:21.268287: step 197, loss 0.00375296, accuracy 1, precision 1.0, recall 1.0
2019-04-03T10:22:21.956448: step 198, loss 0.00247185, accuracy 1, precision 1.0, recall 1.0
2019-04-03T10:22:22.660592: step 199, loss 0.00977258, accuracy 0.993333, precision 1.0, recall 0.990990990990991
2019-04-03T10:22:23.281929: step 200, loss 0.0014182, accuracy 1, precision 1.0, recall 1.0

Evaluation:
[[454  16]
 [225  55]]
2019-04-03T10:22:23.598084: step 200, loss 1.24798, accuracy 0.678667, precision 0.9659574468085106, recall 0.6686303387334315

2019-04-03T10:22:24.215459: step 201, loss 0.00247193, accuracy 1, precision 1.0, recall 1.0
2019-04-03T10:22:24.869710: step 202, loss 0.0030521, accuracy 1, precision 1.0, recall 1.0
2019-04-03T10:22:25.519972: step 203, loss 0.0185292, accuracy 0.993333, precision 0.990909090909091, recall 1.0
2019-04-03T10:22:26.167239: step 204, loss 0.00189998, accuracy 1, precision 1.0, recall 1.0
2019-04-03T10:22:26.849943: step 205, loss 0.00142475, accuracy 1, precision 1.0, recall 1.0
2019-04-03T10:22:27.582965: step 206, loss 0.00243188, accuracy 1, precision 1.0, recall 1.0
2019-04-03T10:22:28.232227: step 207, loss 0.00369728, accuracy 1, precision 1.0, recall 1.0
2019-04-03T10:22:28.897448: step 208, loss 0.00205405, accuracy 1, precision 1.0, recall 1.0
2019-04-03T10:22:29.411286: step 209, loss 0.00320161, accuracy 1, precision 1.0, recall 1.0
2019-04-03T10:22:30.079500: step 210, loss 0.0010753, accuracy 1, precision 1.0, recall 1.0
2019-04-03T10:22:30.739734: step 211, loss 0.0106159, accuracy 1, precision 1.0, recall 1.0
