GloVe model loaded
Pretrained Embedding: GloVe
Italian: False
Loading data...
11566
Max Document length: 36
Dimension of the training set:  300
Vocabulary Size: 1
Train/Unlabeled/Dev split: 3000/7500/750
Writing to /home/ubuntu/Project/runs/1554180548

2019-04-02T04:49:12.251864: step 1, loss 0.729997, accuracy 0.41, precision 0.09392265193370165, recall 0.5666666666666667
2019-04-02T04:49:19.169231: step 36, loss 0.0138715, accuracy 0.996667, precision 1.0, recall 0.9945054945054945
2019-04-02T04:49:19.357292: step 37, loss 0.0165878, accuracy 0.996667, precision 1.0, recall 0.9945054945054945
2019-04-02T04:49:19.548084: step 38, loss 0.0138547, accuracy 0.996667, precision 1.0, recall 0.9945054945054945
2019-04-02T04:49:19.737118: step 39, loss 0.0122981, accuracy 0.996667, precision 1.0, recall 0.9945054945054945
2019-04-02T04:49:19.928113: step 40, loss 0.0138867, accuracy 0.996667, precision 1.0, recall 0.9945054945054945
2019-04-02T04:49:20.115727: step 41, loss 0.0123227, accuracy 0.996667, precision 1.0, recall 0.9945054945054945
2019-04-02T04:49:20.304452: step 42, loss 0.0100414, accuracy 0.996667, precision 1.0, recall 0.9945054945054945
2019-04-02T04:49:20.494619: step 43, loss 0.010846, accuracy 0.996667, precision 1.0, recall 0.9945054945054945
2019-04-02T04:49:20.683750: step 44, loss 0.00953253, accuracy 1, precision 1.0, recall 1.0
2019-04-02T04:49:20.874130: step 45, loss 0.00929328, accuracy 0.996667, precision 1.0, recall 0.9945054945054945
2019-04-02T04:49:21.063772: step 46, loss 0.00774201, accuracy 1, precision 1.0, recall 1.0
2019-04-02T04:49:21.253310: step 47, loss 0.00972012, accuracy 0.996667, precision 1.0, recall 0.9945054945054945
2019-04-02T04:49:21.441739: step 48, loss 0.00956038, accuracy 0.996667, precision 1.0, recall 0.9945054945054945
2019-04-02T04:49:21.632113: step 49, loss 0.00914393, accuracy 0.996667, precision 1.0, recall 0.9945054945054945
2019-04-02T04:49:21.820747: step 50, loss 0.00984642, accuracy 0.996667, precision 1.0, recall 0.9945054945054945

Evaluation:
[[396  85]
 [101 168]]
2019-04-02T04:49:21.851966: step 50, loss 0.611395, accuracy 0.752, precision 0.8232848232848233, recall 0.7967806841046278

2019-04-02T04:49:22.039277: step 51, loss 0.00945017, accuracy 0.996667, precision 1.0, recall 0.9945054945054945
2019-04-02T04:49:22.231699: step 52, loss 0.0112116, accuracy 0.996667, precision 1.0, recall 0.9945054945054945
2019-04-02T04:49:22.423640: step 53, loss 0.0110991, accuracy 0.996667, precision 1.0, recall 0.9945054945054945
2019-04-02T04:49:22.613071: step 54, loss 0.0101019, accuracy 0.996667, precision 1.0, recall 0.9945054945054945
2019-04-02T04:49:22.803109: step 55, loss 0.00871729, accuracy 0.996667, precision 1.0, recall 0.9945054945054945
2019-04-02T04:49:22.993091: step 56, loss 0.00990038, accuracy 0.996667, precision 1.0, recall 0.9945054945054945
2019-04-02T04:49:23.180528: step 57, loss 0.0105281, accuracy 0.996667, precision 1.0, recall 0.9945054945054945
2019-04-02T04:49:23.372046: step 58, loss 0.00725305, accuracy 0.996667, precision 1.0, recall 0.9945054945054945
2019-04-02T04:49:23.562113: step 59, loss 0.0087933, accuracy 0.996667, precision 1.0, recall 0.9945054945054945
2019-04-02T04:49:23.754688: step 60, loss 0.00991219, accuracy 0.996667, precision 1.0, recall 0.9945054945054945
2019-04-02T04:49:23.946110: step 61, loss 0.00892119, accuracy 0.993333, precision 0.994475138121547, recall 0.994475138121547
2019-04-02T04:49:24.136586: step 62, loss 0.00940936, accuracy 0.996667, precision 1.0, recall 0.9945054945054945
2019-04-02T04:49:24.325298: step 63, loss 0.00761373, accuracy 1, precision 1.0, recall 1.0
2019-04-02T04:49:24.517290: step 64, loss 0.00937548, accuracy 0.996667, precision 1.0, recall 0.9945054945054945
2019-04-02T04:49:24.709043: step 65, loss 0.00965212, accuracy 0.996667, precision 0.994475138121547, recall 1.0
2019-04-02T04:49:24.899022: step 66, loss 0.00776131, accuracy 0.996667, precision 1.0, recall 0.9945054945054945
2019-04-02T04:49:25.091213: step 67, loss 0.00613378, accuracy 1, precision 1.0, recall 1.0
2019-04-02T04:49:25.282768: step 68, loss 0.00797831, accuracy 0.996667, precision 1.0, recall 0.9945054945054945
2019-04-02T04:49:25.474683: step 69, loss 0.00886316, accuracy 0.996667, precision 1.0, recall 0.9945054945054945
2019-04-02T04:49:25.663501: step 70, loss 0.00730285, accuracy 0.996667, precision 1.0, recall 0.9945054945054945
2019-04-02T04:49:25.857012: step 71, loss 0.00634216, accuracy 1, precision 1.0, recall 1.0
2019-04-02T04:49:26.060556: step 72, loss 0.00706552, accuracy 0.996667, precision 0.994475138121547, recall 1.0
2019-04-02T04:49:26.252355: step 73, loss 0.00596522, accuracy 1, precision 1.0, recall 1.0
2019-04-02T04:49:26.443912: step 74, loss 0.00505505, accuracy 1, precision 1.0, recall 1.0
2019-04-02T04:49:26.637458: step 75, loss 0.00858059, accuracy 0.996667, precision 1.0, recall 0.9945054945054945

Evaluation:
[[396  85]
 [101 168]]
2019-04-02T04:49:26.669124: step 75, loss 0.638754, accuracy 0.752, precision 0.8232848232848233, recall 0.7967806841046278

2019-04-02T04:49:26.858169: step 76, loss 0.00966755, accuracy 0.993333, precision 0.994475138121547, recall 0.994475138121547
2019-04-02T04:49:27.046125: step 77, loss 0.00604577, accuracy 1, precision 1.0, recall 1.0
2019-04-02T04:49:27.236772: step 78, loss 0.00625181, accuracy 0.996667, precision 0.994475138121547, recall 1.0
2019-04-02T04:49:27.423371: step 79, loss 0.00624721, accuracy 0.996667, precision 1.0, recall 0.9945054945054945
2019-04-02T04:49:27.612041: step 80, loss 0.0108617, accuracy 0.993333, precision 0.994475138121547, recall 0.994475138121547
2019-04-02T04:49:27.804205: step 81, loss 0.00736469, accuracy 0.996667, precision 1.0, recall 0.9945054945054945
2019-04-02T04:49:27.994596: step 82, loss 0.00776311, accuracy 0.996667, precision 1.0, recall 0.9945054945054945
2019-04-02T04:49:28.184089: step 83, loss 0.00926398, accuracy 0.996667, precision 1.0, recall 0.9945054945054945
2019-04-02T04:49:28.375450: step 84, loss 0.0062244, accuracy 1, precision 1.0, recall 1.0
2019-04-02T04:49:28.566800: step 85, loss 0.00792863, accuracy 0.996667, precision 0.994475138121547, recall 1.0
2019-04-02T04:49:28.756832: step 86, loss 0.00533555, accuracy 1, precision 1.0, recall 1.0
2019-04-02T04:49:28.945262: step 87, loss 0.00593749, accuracy 0.996667, precision 0.994475138121547, recall 1.0
2019-04-02T04:49:29.133490: step 88, loss 0.00999555, accuracy 0.993333, precision 0.994475138121547, recall 0.994475138121547
2019-04-02T04:49:29.325069: step 89, loss 0.00715892, accuracy 0.996667, precision 1.0, recall 0.9945054945054945
2019-04-02T04:49:29.513489: step 90, loss 0.00519132, accuracy 1, precision 1.0, recall 1.0
2019-04-02T04:49:29.704902: step 91, loss 0.0092948, accuracy 0.993333, precision 0.994475138121547, recall 0.994475138121547
2019-04-02T04:49:29.895849: step 92, loss 0.00474493, accuracy 1, precision 1.0, recall 1.0
2019-04-02T04:49:30.082114: step 93, loss 0.00757159, accuracy 0.993333, precision 0.994475138121547, recall 0.994475138121547
2019-04-02T04:49:30.270361: step 94, loss 0.00715527, accuracy 0.996667, precision 1.0, recall 0.9945054945054945
2019-04-02T04:49:30.458747: step 95, loss 0.00760522, accuracy 0.996667, precision 1.0, recall 0.9945054945054945
2019-04-02T04:49:30.650165: step 96, loss 0.00884154, accuracy 0.996667, precision 1.0, recall 0.9945054945054945
2019-04-02T04:49:30.839244: step 97, loss 0.00597805, accuracy 0.996667, precision 1.0, recall 0.9945054945054945
2019-04-02T04:49:31.029273: step 98, loss 0.00748839, accuracy 0.996667, precision 0.994475138121547, recall 1.0
2019-04-02T04:49:31.219895: step 99, loss 0.00529559, accuracy 1, precision 1.0, recall 1.0
2019-04-02T04:49:31.408221: step 100, loss 0.00712855, accuracy 0.993333, precision 0.994475138121547, recall 0.994475138121547

Evaluation:
[[392  89]
 [ 95 174]]
2019-04-02T04:49:31.439859: step 100, loss 0.652038, accuracy 0.754667, precision 0.814968814968815, recall 0.8049281314168378

2019-04-02T04:49:31.630405: step 101, loss 0.0067189, accuracy 0.996667, precision 0.994475138121547, recall 1.0
2019-04-02T04:49:31.819330: step 102, loss 0.00522408, accuracy 1, precision 1.0, recall 1.0
2019-04-02T04:49:32.008093: step 103, loss 0.00715366, accuracy 0.993333, precision 0.994475138121547, recall 0.994475138121547
2019-04-02T04:49:32.198305: step 104, loss 0.00615839, accuracy 0.996667, precision 1.0, recall 0.9945054945054945
2019-04-02T04:49:32.387057: step 105, loss 0.00666931, accuracy 0.996667, precision 0.994475138121547, recall 1.0
2019-04-02T04:49:32.576413: step 106, loss 0.00715898, accuracy 0.996667, precision 1.0, recall 0.9945054945054945
2019-04-02T04:49:32.764936: step 107, loss 0.00667864, accuracy 0.996667, precision 1.0, recall 0.9945054945054945
2019-04-02T04:49:32.953347: step 108, loss 0.00767286, accuracy 0.993333, precision 0.994475138121547, recall 0.994475138121547
2019-04-02T04:49:33.141483: step 109, loss 0.00918954, accuracy 0.996667, precision 1.0, recall 0.9945054945054945
2019-04-02T04:49:33.332440: step 110, loss 0.00544814, accuracy 1, precision 1.0, recall 1.0
2019-04-02T04:49:33.522871: step 111, loss 0.00755691, accuracy 0.996667, precision 1.0, recall 0.9945054945054945
2019-04-02T04:49:33.715690: step 112, loss 0.0106779, accuracy 0.993333, precision 0.994475138121547, recall 0.994475138121547
2019-04-02T04:49:33.903610: step 113, loss 0.00549204, accuracy 0.996667, precision 0.994475138121547, recall 1.0
2019-04-02T04:49:34.093720: step 114, loss 0.00805682, accuracy 0.996667, precision 0.994475138121547, recall 1.0
2019-04-02T04:49:34.281348: step 115, loss 0.00686446, accuracy 0.996667, precision 1.0, recall 0.9945054945054945
2019-04-02T04:49:34.473089: step 116, loss 0.00649182, accuracy 0.996667, precision 1.0, recall 0.9945054945054945
2019-04-02T04:49:34.663342: step 117, loss 0.00491104, accuracy 1, precision 1.0, recall 1.0
2019-04-02T04:49:34.852656: step 118, loss 0.00810301, accuracy 0.996667, precision 1.0, recall 0.9945054945054945
2019-04-02T04:49:35.042656: step 119, loss 0.006143, accuracy 0.996667, precision 1.0, recall 0.9945054945054945
2019-04-02T04:49:35.230772: step 120, loss 0.0080237, accuracy 0.996667, precision 1.0, recall 0.9945054945054945
2019-04-02T04:49:35.419352: step 121, loss 0.00494672, accuracy 0.996667, precision 0.994475138121547, recall 1.0
2019-04-02T04:49:35.610112: step 122, loss 0.00678401, accuracy 0.996667, precision 0.994475138121547, recall 1.0
2019-04-02T04:49:35.798388: step 123, loss 0.00657082, accuracy 0.996667, precision 1.0, recall 0.9945054945054945
2019-04-02T04:49:35.987319: step 124, loss 0.00752028, accuracy 0.993333, precision 0.994475138121547, recall 0.994475138121547
2019-04-02T04:49:36.177051: step 125, loss 0.00515435, accuracy 0.996667, precision 0.994475138121547, recall 1.0

Evaluation:
[[395  86]
 [ 98 171]]
2019-04-02T04:49:36.208639: step 125, loss 0.677696, accuracy 0.754667, precision 0.8212058212058212, recall 0.8012170385395537

2019-04-02T04:49:36.395889: step 126, loss 0.00777159, accuracy 0.996667, precision 0.994475138121547, recall 1.0
2019-04-02T04:49:36.587901: step 127, loss 0.00489692, accuracy 0.996667, precision 1.0, recall 0.9945054945054945
2019-04-02T04:49:36.777590: step 128, loss 0.0053911, accuracy 0.996667, precision 1.0, recall 0.9945054945054945
2019-04-02T04:49:36.967244: step 129, loss 0.00759108, accuracy 0.993333, precision 0.994475138121547, recall 0.994475138121547
2019-04-02T04:49:37.156075: step 130, loss 0.00744318, accuracy 0.993333, precision 0.994475138121547, recall 0.994475138121547
2019-04-02T04:49:37.347472: step 131, loss 0.00635237, accuracy 0.993333, precision 0.994475138121547, recall 0.994475138121547
2019-04-02T04:49:37.538794: step 132, loss 0.00323812, accuracy 1, precision 1.0, recall 1.0
2019-04-02T04:49:37.728443: step 133, loss 0.00859557, accuracy 0.996667, precision 1.0, recall 0.9945054945054945
2019-04-02T04:49:37.916336: step 134, loss 0.00847259, accuracy 0.996667, precision 1.0, recall 0.9945054945054945
2019-04-02T04:49:38.105376: step 135, loss 0.00647567, accuracy 0.996667, precision 0.994475138121547, recall 1.0
2019-04-02T04:49:38.294866: step 136, loss 0.0067119, accuracy 0.996667, precision 0.994475138121547, recall 1.0
2019-04-02T04:49:38.486659: step 137, loss 0.00565597, accuracy 0.996667, precision 1.0, recall 0.9945054945054945
2019-04-02T04:49:38.676921: step 138, loss 0.00821101, accuracy 0.993333, precision 0.994475138121547, recall 0.994475138121547
2019-04-02T04:49:38.867655: step 139, loss 0.00532986, accuracy 0.996667, precision 1.0, recall 0.9945054945054945
2019-04-02T04:49:39.058736: step 140, loss 0.00892548, accuracy 0.993333, precision 0.994475138121547, recall 0.994475138121547
2019-04-02T04:49:39.246829: step 141, loss 0.00506526, accuracy 0.996667, precision 1.0, recall 0.9945054945054945
2019-04-02T04:49:39.437857: step 142, loss 0.00674049, accuracy 0.996667, precision 0.994475138121547, recall 1.0
2019-04-02T04:49:39.626815: step 143, loss 0.00397216, accuracy 1, precision 1.0, recall 1.0
2019-04-02T04:49:39.815580: step 144, loss 0.0102543, accuracy 0.993333, precision 0.994475138121547, recall 0.994475138121547
2019-04-02T04:49:40.003335: step 145, loss 0.00414537, accuracy 1, precision 1.0, recall 1.0
2019-04-02T04:49:40.193398: step 146, loss 0.00309203, accuracy 1, precision 1.0, recall 1.0
2019-04-02T04:49:40.382178: step 147, loss 0.00960488, accuracy 0.993333, precision 0.994475138121547, recall 0.994475138121547
2019-04-02T04:49:40.570675: step 148, loss 0.00812712, accuracy 0.996667, precision 1.0, recall 0.9945054945054945
2019-04-02T04:49:40.759169: step 149, loss 0.00570138, accuracy 0.996667, precision 1.0, recall 0.9945054945054945
2019-04-02T04:49:40.948575: step 150, loss 0.00668802, accuracy 0.996667, precision 0.994475138121547, recall 1.0

Evaluation:
[[389  92]
 [ 94 175]]
2019-04-02T04:49:40.980175: step 150, loss 0.695191, accuracy 0.752, precision 0.8087318087318087, recall 0.8053830227743272

2019-04-02T04:49:41.168513: step 151, loss 0.0068233, accuracy 0.996667, precision 0.994475138121547, recall 1.0
2019-04-02T04:49:41.356493: step 152, loss 0.00561323, accuracy 0.996667, precision 1.0, recall 0.9945054945054945
2019-04-02T04:49:41.546484: step 153, loss 0.0065488, accuracy 0.993333, precision 0.994475138121547, recall 0.994475138121547
2019-04-02T04:49:41.739031: step 154, loss 0.00331012, accuracy 1, precision 1.0, recall 1.0
2019-04-02T04:49:41.926433: step 155, loss 0.00471716, accuracy 1, precision 1.0, recall 1.0
2019-04-02T04:49:42.114347: step 156, loss 0.00510296, accuracy 1, precision 1.0, recall 1.0
2019-04-02T04:49:42.302599: step 157, loss 0.00659259, accuracy 0.996667, precision 1.0, recall 0.9945054945054945
2019-04-02T04:49:42.490501: step 158, loss 0.006437, accuracy 0.996667, precision 0.994475138121547, recall 1.0
2019-04-02T04:49:42.679778: step 159, loss 0.00439685, accuracy 0.996667, precision 0.994475138121547, recall 1.0
2019-04-02T04:49:42.867849: step 160, loss 0.0073245, accuracy 0.996667, precision 1.0, recall 0.9945054945054945
2019-04-02T04:49:43.057784: step 161, loss 0.00466009, accuracy 1, precision 1.0, recall 1.0
2019-04-02T04:49:43.252588: step 162, loss 0.00651164, accuracy 0.996667, precision 1.0, recall 0.9945054945054945
2019-04-02T04:49:43.440570: step 163, loss 0.00428641, accuracy 1, precision 1.0, recall 1.0
2019-04-02T04:49:43.631711: step 164, loss 0.0108382, accuracy 0.993333, precision 0.994475138121547, recall 0.994475138121547
2019-04-02T04:49:43.820827: step 165, loss 0.0072944, accuracy 0.996667, precision 1.0, recall 0.9945054945054945
2019-04-02T04:49:44.012621: step 166, loss 0.00390522, accuracy 1, precision 1.0, recall 1.0
2019-04-02T04:49:44.201228: step 167, loss 0.00567709, accuracy 0.996667, precision 0.994475138121547, recall 1.0
2019-04-02T04:49:44.390049: step 168, loss 0.00891964, accuracy 0.993333, precision 0.994475138121547, recall 0.994475138121547
2019-04-02T04:49:44.578722: step 169, loss 0.00851939, accuracy 0.993333, precision 0.994475138121547, recall 0.994475138121547
2019-04-02T04:49:44.769067: step 170, loss 0.00646884, accuracy 0.996667, precision 0.994475138121547, recall 1.0
2019-04-02T04:49:44.960157: step 171, loss 0.00879102, accuracy 0.993333, precision 0.994475138121547, recall 0.994475138121547
2019-04-02T04:49:45.149675: step 172, loss 0.00668273, accuracy 0.996667, precision 0.994475138121547, recall 1.0
2019-04-02T04:49:45.339010: step 173, loss 0.00736722, accuracy 0.996667, precision 0.994475138121547, recall 1.0
2019-04-02T04:49:45.530185: step 174, loss 0.00856458, accuracy 0.993333, precision 0.994475138121547, recall 0.994475138121547
2019-04-02T04:49:45.721176: step 175, loss 0.00819124, accuracy 0.993333, precision 0.994475138121547, recall 0.994475138121547

Evaluation:
[[397  84]
 [ 99 170]]
2019-04-02T04:49:45.752743: step 175, loss 0.724125, accuracy 0.756, precision 0.8253638253638254, recall 0.8004032258064516

2019-04-02T04:49:45.940371: step 176, loss 0.00823193, accuracy 0.996667, precision 1.0, recall 0.9945054945054945
2019-04-02T04:49:46.129679: step 177, loss 0.00345654, accuracy 1, precision 1.0, recall 1.0
2019-04-02T04:49:46.318192: step 178, loss 0.00685411, accuracy 0.996667, precision 0.994475138121547, recall 1.0
2019-04-02T04:49:46.507509: step 179, loss 0.0104056, accuracy 0.993333, precision 0.994475138121547, recall 0.994475138121547
2019-04-02T04:49:46.697444: step 180, loss 0.00505292, accuracy 0.996667, precision 0.994475138121547, recall 1.0
2019-04-02T04:49:46.889904: step 181, loss 0.00801375, accuracy 0.996667, precision 1.0, recall 0.9945054945054945
2019-04-02T04:49:47.079404: step 182, loss 0.00602811, accuracy 0.993333, precision 0.994475138121547, recall 0.994475138121547
2019-04-02T04:49:47.269439: step 183, loss 0.00483097, accuracy 1, precision 1.0, recall 1.0
2019-04-02T04:49:47.460355: step 184, loss 0.00589786, accuracy 0.996667, precision 1.0, recall 0.9945054945054945
2019-04-02T04:49:47.648362: step 185, loss 0.00573264, accuracy 0.996667, precision 1.0, recall 0.9945054945054945
2019-04-02T04:49:47.839341: step 186, loss 0.0122018, accuracy 0.993333, precision 0.994475138121547, recall 0.994475138121547
2019-04-02T04:49:48.028879: step 187, loss 0.00771206, accuracy 0.993333, precision 0.994475138121547, recall 0.994475138121547
2019-04-02T04:49:48.218823: step 188, loss 0.00739936, accuracy 0.993333, precision 0.994475138121547, recall 0.994475138121547
2019-04-02T04:49:48.408344: step 189, loss 0.00978317, accuracy 0.993333, precision 0.994475138121547, recall 0.994475138121547
2019-04-02T04:49:48.598321: step 190, loss 0.00442922, accuracy 1, precision 1.0, recall 1.0
2019-04-02T04:49:48.787909: step 191, loss 0.00770475, accuracy 0.996667, precision 0.994475138121547, recall 1.0
2019-04-02T04:49:48.980079: step 192, loss 0.00920372, accuracy 0.993333, precision 0.994475138121547, recall 0.994475138121547
2019-04-02T04:49:49.173030: step 193, loss 0.00548676, accuracy 0.996667, precision 0.994475138121547, recall 1.0
2019-04-02T04:49:49.362730: step 194, loss 0.00854693, accuracy 0.993333, precision 0.994475138121547, recall 0.994475138121547
2019-04-02T04:49:49.553672: step 195, loss 0.00410507, accuracy 1, precision 1.0, recall 1.0
2019-04-02T04:49:49.745086: step 196, loss 0.00519378, accuracy 0.996667, precision 1.0, recall 0.9945054945054945
2019-04-02T04:49:49.933504: step 197, loss 0.00576783, accuracy 0.996667, precision 1.0, recall 0.9945054945054945
2019-04-02T04:49:50.122446: step 198, loss 0.00640145, accuracy 0.996667, precision 0.994475138121547, recall 1.0
2019-04-02T04:49:50.312130: step 199, loss 0.00303474, accuracy 1, precision 1.0, recall 1.0
2019-04-02T04:49:50.500677: step 200, loss 0.00320172, accuracy 1, precision 1.0, recall 1.0

Evaluation:
[[401  80]
 [101 168]]
2019-04-02T04:49:50.532173: step 200, loss 0.741576, accuracy 0.758667, precision 0.8336798336798337, recall 0.798804780876494

2019-04-02T04:49:50.724514: step 201, loss 0.0064728, accuracy 0.996667, precision 1.0, recall 0.9945054945054945
2019-04-02T04:49:50.916310: step 202, loss 0.00586164, accuracy 0.996667, precision 1.0, recall 0.9945054945054945
2019-04-02T04:49:51.104788: step 203, loss 0.00908129, accuracy 0.996667, precision 1.0, recall 0.9945054945054945
2019-04-02T04:49:51.294929: step 204, loss 0.0094641, accuracy 0.993333, precision 0.994475138121547, recall 0.994475138121547
2019-04-02T04:49:51.483944: step 205, loss 0.00905698, accuracy 0.993333, precision 0.994475138121547, recall 0.994475138121547
2019-04-02T04:49:51.676135: step 206, loss 0.0066712, accuracy 0.996667, precision 1.0, recall 0.9945054945054945
2019-04-02T04:49:51.864344: step 207, loss 0.00551869, accuracy 0.996667, precision 0.994475138121547, recall 1.0
2019-04-02T04:49:52.053004: step 208, loss 0.00380087, accuracy 1, precision 1.0, recall 1.0
2019-04-02T04:49:52.241670: step 209, loss 0.0051254, accuracy 0.996667, precision 0.994475138121547, recall 1.0
2019-04-02T04:49:52.433113: step 210, loss 0.00816443, accuracy 0.996667, precision 0.994475138121547, recall 1.0
2019-04-02T04:49:52.622259: step 211, loss 0.0119604, accuracy 0.993333, precision 0.994475138121547, recall 0.994475138121547
2019-04-02T04:49:52.812189: step 212, loss 0.00940063, accuracy 0.993333, precision 0.994475138121547, recall 0.994475138121547
2019-04-02T04:49:53.002257: step 213, loss 0.00702452, accuracy 0.993333, precision 0.994475138121547, recall 0.994475138121547
2019-04-02T04:49:53.201218: step 214, loss 0.00620473, accuracy 0.996667, precision 1.0, recall 0.9945054945054945
2019-04-02T04:49:53.388562: step 215, loss 0.00350194, accuracy 1, precision 1.0, recall 1.0
2019-04-02T04:49:53.577807: step 216, loss 0.0087142, accuracy 0.996667, precision 1.0, recall 0.9945054945054945
2019-04-02T04:49:53.767438: step 217, loss 0.00964511, accuracy 0.993333, precision 0.994475138121547, recall 0.994475138121547
2019-04-02T04:49:53.958207: step 218, loss 0.00576382, accuracy 0.996667, precision 1.0, recall 0.9945054945054945
2019-04-02T04:49:54.146490: step 219, loss 0.0112415, accuracy 0.993333, precision 0.994475138121547, recall 0.994475138121547
2019-04-02T04:49:54.335984: step 220, loss 0.00350466, accuracy 1, precision 1.0, recall 1.0
2019-04-02T04:49:54.526540: step 221, loss 0.0104285, accuracy 0.993333, precision 0.994475138121547, recall 0.994475138121547
2019-04-02T04:49:54.716814: step 222, loss 0.00801409, accuracy 0.996667, precision 1.0, recall 0.9945054945054945
2019-04-02T04:49:54.906084: step 223, loss 0.00683896, accuracy 0.996667, precision 0.994475138121547, recall 1.0
2019-04-02T04:49:55.097018: step 224, loss 0.00851155, accuracy 0.996667, precision 0.994475138121547, recall 1.0
2019-04-02T04:49:55.285912: step 225, loss 0.00807697, accuracy 0.996667, precision 0.994475138121547, recall 1.0

Evaluation:
[[387  94]
 [ 94 175]]
2019-04-02T04:49:55.317202: step 225, loss 0.738508, accuracy 0.749333, precision 0.8045738045738046, recall 0.8045738045738046

2019-04-02T04:49:55.506301: step 226, loss 0.00678332, accuracy 0.996667, precision 0.994475138121547, recall 1.0
