"C:\Program Files (x86)\Microsoft Visual Studio\Shared\Python36_64\python.exe" "C:/Users/aless/Documents/University of Illinois at Chicago/Spring 2019/Project/train.py"
Using TensorFlow backend.
Pretrained Embedding: word2vec
Italian: False
Loading data...
11566
Max Document length: 36
WARNING:tensorflow:From C:/Users/aless/Documents/University of Illinois at Chicago/Spring 2019/Project/train.py:82: VocabularyProcessor.__init__ (from tensorflow.contrib.learn.python.learn.preprocessing.text) is deprecated and will be removed in a future version.
Instructions for updating:
Please use tensorflow/transform or tf.data.
WARNING:tensorflow:From C:\Program Files (x86)\Microsoft Visual Studio\Shared\Python36_64\lib\site-packages\tensorflow\contrib\learn\python\learn\preprocessing\text.py:154: CategoricalVocabulary.__init__ (from tensorflow.contrib.learn.python.learn.preprocessing.categorical_vocabulary) is deprecated and will be removed in a future version.
Instructions for updating:
Please use tensorflow/transform or tf.data.
WARNING:tensorflow:From C:\Program Files (x86)\Microsoft Visual Studio\Shared\Python36_64\lib\site-packages\tensorflow\contrib\learn\python\learn\preprocessing\text.py:170: tokenizer (from tensorflow.contrib.learn.python.learn.preprocessing.text) is deprecated and will be removed in a future version.
Instructions for updating:
Please use tensorflow/transform or tf.data.
Vocabulary Size: 29102
Train/Dev split: 10410/1156
2019-03-03 12:42:55.800068: I tensorflow/core/platform/cpu_feature_guard.cc:141] Your CPU supports instructions that this TensorFlow binary was not compiled to use: AVX2
WARNING:tensorflow:From C:\Users\aless\Documents\University of Illinois at Chicago\Spring 2019\Project\main_pre_trained_embeddings.py:475: softmax_cross_entropy_with_logits (from tensorflow.python.ops.nn_ops) is deprecated and will be removed in a future version.
Instructions for updating:

Future major versions of TensorFlow will allow gradients to flow
into the labels input on backprop by default.

See `tf.nn.softmax_cross_entropy_with_logits_v2`.

Writing to C:\Users\aless\Documents\University of Illinois at Chicago\Spring 2019\Project\runs\1551638619

2019-03-03T12:43:47.132998: step 1, loss 4.4391, accuracy 0.539062, precision 0.6428571428571429, recall 0.6506024096385542
2019-03-03T12:44:11.395114: step 92, loss 1.11006, accuracy 0.734375, precision 0.7965116279069767, recall 0.8058823529411765
2019-03-03T12:44:11.641458: step 93, loss 1.47092, accuracy 0.71875, precision 0.8248587570621468, recall 0.7807486631016043
2019-03-03T12:44:11.889791: step 94, loss 1.43573, accuracy 0.710938, precision 0.791907514450867, recall 0.7828571428571428
2019-03-03T12:44:12.132653: step 95, loss 1.3086, accuracy 0.78125, precision 0.9190751445086706, recall 0.7910447761194029
2019-03-03T12:44:12.387977: step 96, loss 1.2976, accuracy 0.734375, precision 0.875, recall 0.7446808510638298
2019-03-03T12:44:12.647283: step 97, loss 1.02304, accuracy 0.777344, precision 0.8448275862068966, recall 0.8305084745762712
2019-03-03T12:44:12.900605: step 98, loss 1.25145, accuracy 0.777344, precision 0.874251497005988, recall 0.8021978021978022
2019-03-03T12:44:13.149939: step 99, loss 1.4575, accuracy 0.722656, precision 0.7821229050279329, recall 0.813953488372093
2019-03-03T12:44:13.404790: step 100, loss 1.63607, accuracy 0.664062, precision 0.6783625730994152, recall 0.7891156462585034
2019-03-03T12:44:13.655119: step 101, loss 1.42923, accuracy 0.703125, precision 0.7209302325581395, recall 0.8157894736842105
2019-03-03T12:44:13.906449: step 102, loss 1.16875, accuracy 0.738281, precision 0.7724550898203593, recall 0.8164556962025317
2019-03-03T12:44:14.156777: step 103, loss 1.36558, accuracy 0.714844, precision 0.7951807228915663, recall 0.7719298245614035
2019-03-03T12:44:14.403120: step 104, loss 1.26383, accuracy 0.710938, precision 0.8562874251497006, recall 0.7409326424870466
2019-03-03T12:44:14.644858: step 105, loss 1.32858, accuracy 0.742188, precision 0.8146067415730337, recall 0.8146067415730337
2019-03-03T12:44:14.895187: step 106, loss 1.17432, accuracy 0.757812, precision 0.848314606741573, recall 0.8118279569892473
2019-03-03T12:44:15.145519: step 107, loss 1.24843, accuracy 0.761719, precision 0.8700564971751412, recall 0.8020833333333334
2019-03-03T12:44:15.395849: step 108, loss 1.15129, accuracy 0.765625, precision 0.8235294117647058, recall 0.8235294117647058
2019-03-03T12:44:15.637205: step 109, loss 1.13438, accuracy 0.703125, precision 0.7579617834394905, recall 0.7579617834394905
2019-03-03T12:44:15.886537: step 110, loss 1.17757, accuracy 0.726562, precision 0.7555555555555555, recall 0.8395061728395061
2019-03-03T12:44:16.125897: step 111, loss 0.979221, accuracy 0.75, precision 0.7716049382716049, recall 0.8223684210526315
2019-03-03T12:44:16.375231: step 112, loss 1.00033, accuracy 0.757812, precision 0.8128654970760234, recall 0.8224852071005917
2019-03-03T12:44:16.618580: step 113, loss 0.961406, accuracy 0.765625, precision 0.8103448275862069, recall 0.8392857142857143
2019-03-03T12:44:16.876438: step 114, loss 1.11389, accuracy 0.742188, precision 0.8, recall 0.7901234567901234
2019-03-03T12:44:17.122779: step 115, loss 0.915937, accuracy 0.777344, precision 0.8457142857142858, recall 0.8314606741573034
2019-03-03T12:44:17.368124: step 116, loss 1.18735, accuracy 0.726562, precision 0.8023952095808383, recall 0.783625730994152
2019-03-03T12:44:17.625467: step 117, loss 1.2288, accuracy 0.75, precision 0.8074534161490683, recall 0.7975460122699386
2019-03-03T12:44:17.868816: step 118, loss 1.01923, accuracy 0.722656, precision 0.7692307692307693, recall 0.8024691358024691
2019-03-03T12:44:18.107179: step 119, loss 1.23385, accuracy 0.761719, precision 0.8235294117647058, recall 0.8187134502923976
2019-03-03T12:44:18.363493: step 120, loss 0.813012, accuracy 0.800781, precision 0.8809523809523809, recall 0.8268156424581006
2019-03-03T12:44:18.630779: step 121, loss 0.952834, accuracy 0.761719, precision 0.806060606060606, recall 0.8209876543209876
2019-03-03T12:44:18.888601: step 122, loss 1.14215, accuracy 0.730469, precision 0.8242424242424242, recall 0.7727272727272727
2019-03-03T12:44:19.057170: step 123, loss 0.882761, accuracy 0.770588, precision 0.8, recall 0.8648648648648649
2019-03-03T12:44:19.306014: step 124, loss 0.903831, accuracy 0.785156, precision 0.8520710059171598, recall 0.8275862068965517
2019-03-03T12:44:19.551357: step 125, loss 0.911061, accuracy 0.738281, precision 0.7888888888888889, recall 0.8304093567251462
2019-03-03T12:44:19.799694: step 126, loss 0.955604, accuracy 0.792969, precision 0.8546511627906976, recall 0.84
2019-03-03T12:44:20.055011: step 127, loss 0.988097, accuracy 0.742188, precision 0.834319526627219, recall 0.7877094972067039
2019-03-03T12:44:20.301863: step 128, loss 0.96073, accuracy 0.773438, precision 0.8488372093023255, recall 0.8202247191011236
2019-03-03T12:44:20.546206: step 129, loss 0.944348, accuracy 0.769531, precision 0.8457142857142858, recall 0.8222222222222222
2019-03-03T12:44:20.788072: step 130, loss 1.13263, accuracy 0.765625, precision 0.8711656441717791, recall 0.7845303867403315
2019-03-03T12:44:21.037918: step 131, loss 1.08232, accuracy 0.734375, precision 0.8070175438596491, recall 0.7976878612716763
2019-03-03T12:44:21.296250: step 132, loss 0.763353, accuracy 0.8125, precision 0.8848484848484849, recall 0.8342857142857143
2019-03-03T12:44:21.546073: step 133, loss 0.981866, accuracy 0.773438, precision 0.8407643312101911, recall 0.8
2019-03-03T12:44:21.796914: step 134, loss 0.696433, accuracy 0.761719, precision 0.7671957671957672, recall 0.8950617283950617
2019-03-03T12:44:22.042293: step 135, loss 0.776656, accuracy 0.753906, precision 0.7844311377245509, recall 0.8291139240506329
2019-03-03T12:44:22.281654: step 136, loss 0.858673, accuracy 0.761719, precision 0.8011695906432749, recall 0.8353658536585366
2019-03-03T12:44:22.537154: step 137, loss 0.974164, accuracy 0.769531, precision 0.8258426966292135, recall 0.84
2019-03-03T12:44:22.792983: step 138, loss 0.939803, accuracy 0.789062, precision 0.8930817610062893, recall 0.7932960893854749
2019-03-03T12:44:23.042442: step 139, loss 0.959378, accuracy 0.753906, precision 0.8793103448275862, recall 0.7846153846153846
2019-03-03T12:44:23.298757: step 140, loss 0.874834, accuracy 0.753906, precision 0.8218390804597702, recall 0.8171428571428572
2019-03-03T12:44:23.554075: step 141, loss 0.92248, accuracy 0.761719, precision 0.8520710059171598, recall 0.8
2019-03-03T12:44:23.809900: step 142, loss 1.01141, accuracy 0.75, precision 0.8106508875739645, recall 0.8106508875739645
2019-03-03T12:44:24.054274: step 143, loss 0.996482, accuracy 0.734375, precision 0.7777777777777778, recall 0.7974683544303798
2019-03-03T12:44:24.329538: step 144, loss 0.914755, accuracy 0.742188, precision 0.7906976744186046, recall 0.8192771084337349
2019-03-03T12:44:24.613778: step 145, loss 0.856128, accuracy 0.730469, precision 0.735632183908046, recall 0.847682119205298
2019-03-03T12:44:24.865109: step 146, loss 1.05811, accuracy 0.703125, precision 0.7556818181818182, recall 0.8012048192771084
2019-03-03T12:44:25.119440: step 147, loss 1.05822, accuracy 0.734375, precision 0.7797619047619048, recall 0.808641975308642
2019-03-03T12:44:25.367858: step 148, loss 0.843908, accuracy 0.742188, precision 0.8461538461538461, recall 0.7814207650273224
2019-03-03T12:44:25.631100: step 149, loss 0.886397, accuracy 0.808594, precision 0.9447852760736196, recall 0.7938144329896907
2019-03-03T12:44:25.880228: step 150, loss 1.1492, accuracy 0.726562, precision 0.8741721854304636, recall 0.7213114754098361
2019-03-03T12:44:26.137540: step 151, loss 0.784452, accuracy 0.777344, precision 0.8529411764705882, recall 0.8192090395480226
2019-03-03T12:44:26.392876: step 152, loss 0.968677, accuracy 0.742188, precision 0.8121212121212121, recall 0.7928994082840237
2019-03-03T12:44:26.638246: step 153, loss 1.10016, accuracy 0.707031, precision 0.6790123456790124, recall 0.8270676691729323
2019-03-03T12:44:26.898549: step 154, loss 0.941526, accuracy 0.738281, precision 0.7678571428571429, recall 0.821656050955414
2019-03-03T12:44:27.147883: step 155, loss 0.840012, accuracy 0.75, precision 0.7470588235294118, recall 0.8581081081081081
2019-03-03T12:44:27.388241: step 156, loss 0.6437, accuracy 0.773438, precision 0.8181818181818182, recall 0.8470588235294118
2019-03-03T12:44:27.628110: step 157, loss 0.800449, accuracy 0.804688, precision 0.8786127167630058, recall 0.8397790055248618
2019-03-03T12:44:27.873962: step 158, loss 0.953372, accuracy 0.765625, precision 0.9024390243902439, recall 0.7708333333333334
2019-03-03T12:44:28.124293: step 159, loss 1.1432, accuracy 0.734375, precision 0.844311377245509, recall 0.7704918032786885
2019-03-03T12:44:28.365647: step 160, loss 0.993597, accuracy 0.730469, precision 0.8214285714285714, recall 0.7796610169491526
2019-03-03T12:44:28.609019: step 161, loss 0.707951, accuracy 0.769531, precision 0.8373493975903614, recall 0.8128654970760234
2019-03-03T12:44:28.863339: step 162, loss 0.902111, accuracy 0.726562, precision 0.7978142076502732, recall 0.8156424581005587
2019-03-03T12:44:29.122670: step 163, loss 0.818267, accuracy 0.765625, precision 0.8024691358024691, recall 0.8227848101265823
2019-03-03T12:44:29.290241: step 164, loss 1.12531, accuracy 0.717647, precision 0.7403846153846154, recall 0.7857142857142857
2019-03-03T12:44:29.536094: step 165, loss 0.655383, accuracy 0.789062, precision 0.8343949044585988, recall 0.8238993710691824
2019-03-03T12:44:29.778447: step 166, loss 0.740045, accuracy 0.769531, precision 0.7428571428571429, recall 0.9027777777777778
2019-03-03T12:44:30.039755: step 167, loss 0.697239, accuracy 0.789062, precision 0.8032786885245902, recall 0.8909090909090909
2019-03-03T12:44:30.286095: step 168, loss 0.889421, accuracy 0.742188, precision 0.8, recall 0.8095238095238095
2019-03-03T12:44:30.530966: step 169, loss 0.707221, accuracy 0.78125, precision 0.8837209302325582, recall 0.8085106382978723
2019-03-03T12:44:30.780299: step 170, loss 0.950163, accuracy 0.769531, precision 0.9130434782608695, recall 0.765625
2019-03-03T12:44:31.025643: step 171, loss 0.760389, accuracy 0.753906, precision 0.8888888888888888, recall 0.7755102040816326
2019-03-03T12:44:31.275974: step 172, loss 0.811332, accuracy 0.789062, precision 0.9314285714285714, recall 0.7951219512195122
2019-03-03T12:44:31.518835: step 173, loss 0.684623, accuracy 0.800781, precision 0.9151515151515152, recall 0.8031914893617021
2019-03-03T12:44:31.766194: step 174, loss 0.689999, accuracy 0.78125, precision 0.7966101694915254, recall 0.8757763975155279
2019-03-03T12:44:32.014043: step 175, loss 0.780947, accuracy 0.757812, precision 0.7441860465116279, recall 0.8767123287671232
2019-03-03T12:44:32.258389: step 176, loss 0.641124, accuracy 0.757812, precision 0.7701863354037267, recall 0.8322147651006712
2019-03-03T12:44:32.499744: step 177, loss 0.483896, accuracy 0.824219, precision 0.8305084745762712, recall 0.9074074074074074
2019-03-03T12:44:32.750075: step 178, loss 0.671975, accuracy 0.769531, precision 0.7894736842105263, recall 0.8544303797468354
2019-03-03T12:44:33.001923: step 179, loss 0.694713, accuracy 0.777344, precision 0.8536585365853658, recall 0.8092485549132948
2019-03-03T12:44:33.252777: step 180, loss 0.699037, accuracy 0.816406, precision 0.9107142857142857, recall 0.827027027027027
2019-03-03T12:44:33.503111: step 181, loss 0.544339, accuracy 0.832031, precision 0.9322033898305084, recall 0.8418367346938775
2019-03-03T12:44:33.737483: step 182, loss 0.83676, accuracy 0.734375, precision 0.8766233766233766, recall 0.7336956521739131
2019-03-03T12:44:33.993808: step 183, loss 0.761193, accuracy 0.777344, precision 0.8860759493670886, recall 0.7821229050279329
2019-03-03T12:44:34.244814: step 184, loss 0.792896, accuracy 0.777344, precision 0.8484848484848485, recall 0.813953488372093
2019-03-03T12:44:34.487169: step 185, loss 0.805222, accuracy 0.753906, precision 0.791907514450867, recall 0.8353658536585366
2019-03-03T12:44:34.723536: step 186, loss 0.692105, accuracy 0.742188, precision 0.7528735632183908, recall 0.8506493506493507
2019-03-03T12:44:34.977223: step 187, loss 0.612657, accuracy 0.753906, precision 0.7625, recall 0.8299319727891157
2019-03-03T12:44:35.220729: step 188, loss 0.752719, accuracy 0.71875, precision 0.7628205128205128, recall 0.7727272727272727
2019-03-03T12:44:35.465100: step 189, loss 0.713752, accuracy 0.785156, precision 0.8727272727272727, recall 0.8089887640449438
2019-03-03T12:44:35.712949: step 190, loss 0.754142, accuracy 0.75, precision 0.8053691275167785, recall 0.7741935483870968
2019-03-03T12:44:35.962288: step 191, loss 0.727361, accuracy 0.769531, precision 0.8212290502793296, recall 0.8448275862068966
2019-03-03T12:44:36.223584: step 192, loss 0.789319, accuracy 0.734375, precision 0.7932960893854749, recall 0.8208092485549133
2019-03-03T12:44:36.483887: step 193, loss 0.633157, accuracy 0.789062, precision 0.8571428571428571, recall 0.8379888268156425
2019-03-03T12:44:36.738208: step 194, loss 0.781574, accuracy 0.761719, precision 0.8263473053892215, recall 0.8117647058823529
2019-03-03T12:44:36.998531: step 195, loss 0.689287, accuracy 0.792969, precision 0.896969696969697, recall 0.8043478260869565
2019-03-03T12:44:37.256840: step 196, loss 0.698705, accuracy 0.800781, precision 0.8806818181818182, recall 0.8378378378378378
