"C:\Program Files (x86)\Microsoft Visual Studio\Shared\Python36_64\python.exe" "C:/Users/aless/Documents/University of Illinois at Chicago/Spring 2019/Project/train.py"
Using TensorFlow backend.
fastText model loaded
Pretrained Embedding: fastText
Italian: False
Loading data...
11566
Max Document length: 36
WARNING:tensorflow:From C:/Users/aless/Documents/University of Illinois at Chicago/Spring 2019/Project/train.py:82: VocabularyProcessor.__init__ (from tensorflow.contrib.learn.python.learn.preprocessing.text) is deprecated and will be removed in a future version.
Instructions for updating:
Please use tensorflow/transform or tf.data.
WARNING:tensorflow:From C:\Program Files (x86)\Microsoft Visual Studio\Shared\Python36_64\lib\site-packages\tensorflow\contrib\learn\python\learn\preprocessing\text.py:154: CategoricalVocabulary.__init__ (from tensorflow.contrib.learn.python.learn.preprocessing.categorical_vocabulary) is deprecated and will be removed in a future version.
Instructions for updating:
Please use tensorflow/transform or tf.data.
Vocabulary Size: 1
Train/Dev split: 10410/1156
2019-03-03 13:25:35.994564: I tensorflow/core/platform/cpu_feature_guard.cc:141] Your CPU supports instructions that this TensorFlow binary was not compiled to use: AVX2
WARNING:tensorflow:From C:\Users\aless\Documents\University of Illinois at Chicago\Spring 2019\Project\main_pre_trained_embeddings.py:475: softmax_cross_entropy_with_logits (from tensorflow.python.ops.nn_ops) is deprecated and will be removed in a future version.
Instructions for updating:

Future major versions of TensorFlow will allow gradients to flow
into the labels input on backprop by default.

See `tf.nn.softmax_cross_entropy_with_logits_v2`.

Writing to C:\Users\aless\Documents\University of Illinois at Chicago\Spring 2019\Project\runs\1551641136

2019-03-03T13:25:38.596824: step 1, loss 2.21814, accuracy 0.472656, precision 0.5269461077844312, recall 0.6111111111111112
2019-03-03T13:25:45.571573: step 15, loss 1.75449, accuracy 0.507812, precision 0.546583850931677, recall 0.624113475177305
2019-03-03T13:25:47.562838: step 16, loss 1.39877, accuracy 0.613281, precision 0.7283236994219653, recall 0.7078651685393258
2019-03-03T13:25:49.593755: step 17, loss 1.39248, accuracy 0.664062, precision 0.8688524590163934, recall 0.7194570135746606
2019-03-03T13:25:51.588121: step 18, loss 1.72947, accuracy 0.679688, precision 0.9252873563218391, recall 0.7
2019-03-03T13:25:53.661446: step 19, loss 2.04673, accuracy 0.621094, precision 0.9197530864197531, recall 0.6394849785407726
2019-03-03T13:25:55.670950: step 20, loss 1.58289, accuracy 0.652344, precision 0.8977272727272727, recall 0.6899563318777293
2019-03-03T13:25:57.765880: step 21, loss 1.18011, accuracy 0.613281, precision 0.7558139534883721, recall 0.6951871657754011
2019-03-03T13:25:59.818396: step 22, loss 1.45936, accuracy 0.609375, precision 0.650887573964497, recall 0.7284768211920529
2019-03-03T13:26:02.000491: step 23, loss 1.49755, accuracy 0.558594, precision 0.5416666666666666, recall 0.7165354330708661
2019-03-03T13:26:03.335477: step 24, loss 1.33522, accuracy 0.539062, precision 0.5157232704402516, recall 0.6666666666666666
2019-03-03T13:26:04.095795: step 25, loss 1.29615, accuracy 0.558594, precision 0.6024844720496895, recall 0.6643835616438356
2019-03-03T13:26:04.851858: step 26, loss 1.26811, accuracy 0.535156, precision 0.630057803468208, recall 0.6646341463414634
2019-03-03T13:26:05.603630: step 27, loss 1.25685, accuracy 0.578125, precision 0.73125, recall 0.6428571428571429
2019-03-03T13:26:06.382802: step 28, loss 1.29493, accuracy 0.542969, precision 0.7133757961783439, recall 0.6086956521739131
2019-03-03T13:26:07.141792: step 29, loss 0.833306, accuracy 0.691406, precision 0.8162162162162162, recall 0.7704081632653061
2019-03-03T13:26:07.848436: step 30, loss 1.04621, accuracy 0.628906, precision 0.7687861271676301, recall 0.7074468085106383
2019-03-03T13:26:08.579518: step 31, loss 1.07377, accuracy 0.652344, precision 0.8395061728395061, recall 0.6834170854271356
2019-03-03T13:26:09.298582: step 32, loss 1.22947, accuracy 0.554688, precision 0.6325301204819277, recall 0.6645569620253164
2019-03-03T13:26:10.135370: step 33, loss 0.948468, accuracy 0.628906, precision 0.7192982456140351, recall 0.7235294117647059
2019-03-03T13:26:10.850586: step 34, loss 1.01467, accuracy 0.609375, precision 0.6904761904761905, recall 0.7073170731707317
2019-03-03T13:26:11.486918: step 35, loss 0.938021, accuracy 0.632812, precision 0.6720430107526881, recall 0.7911392405063291
2019-03-03T13:26:12.136795: step 36, loss 0.79614, accuracy 0.679688, precision 0.7732558139534884, recall 0.7556818181818182
2019-03-03T13:26:12.761634: step 37, loss 0.853712, accuracy 0.652344, precision 0.7722222222222223, recall 0.7433155080213903
2019-03-03T13:26:13.379526: step 38, loss 1.05471, accuracy 0.648438, precision 0.8695652173913043, recall 0.6698564593301436
2019-03-03T13:26:14.000149: step 39, loss 0.827917, accuracy 0.679688, precision 0.8690476190476191, recall 0.7087378640776699
2019-03-03T13:26:14.626308: step 40, loss 0.818377, accuracy 0.671875, precision 0.8011695906432749, recall 0.732620320855615
2019-03-03T13:26:15.072359: step 41, loss 0.708813, accuracy 0.682353, precision 0.7339449541284404, recall 0.7619047619047619
2019-03-03T13:26:15.649327: step 42, loss 0.896117, accuracy 0.632812, precision 0.6892655367231638, recall 0.7577639751552795
2019-03-03T13:26:16.286622: step 43, loss 0.703733, accuracy 0.683594, precision 0.73125, recall 0.7548387096774194
2019-03-03T13:26:16.866608: step 44, loss 0.622485, accuracy 0.734375, precision 0.7607361963190185, recall 0.8104575163398693
2019-03-03T13:26:17.442095: step 45, loss 0.589682, accuracy 0.730469, precision 0.7840909090909091, recall 0.8165680473372781
2019-03-03T13:26:18.021545: step 46, loss 0.825875, accuracy 0.675781, precision 0.8176470588235294, recall 0.7277486910994765
2019-03-03T13:26:18.604012: step 47, loss 0.665648, accuracy 0.695312, precision 0.8630952380952381, recall 0.725
2019-03-03T13:26:19.161071: step 48, loss 0.592127, accuracy 0.765625, precision 0.8830409356725146, recall 0.7905759162303665
2019-03-03T13:26:19.717707: step 49, loss 0.792841, accuracy 0.6875, precision 0.8269230769230769, recall 0.7087912087912088
2019-03-03T13:26:20.315634: step 50, loss 0.512077, accuracy 0.765625, precision 0.8587570621468926, recall 0.8128342245989305
2019-03-03T13:26:20.853707: step 51, loss 0.549324, accuracy 0.742188, precision 0.7878787878787878, recall 0.8074534161490683
2019-03-03T13:26:21.388786: step 52, loss 0.557798, accuracy 0.789062, precision 0.8081395348837209, recall 0.86875
2019-03-03T13:26:21.927884: step 53, loss 0.617386, accuracy 0.71875, precision 0.7844311377245509, recall 0.7844311377245509
2019-03-03T13:26:22.490697: step 54, loss 0.578447, accuracy 0.746094, precision 0.823170731707317, recall 0.7894736842105263
2019-03-03T13:26:23.018288: step 55, loss 0.625966, accuracy 0.714844, precision 0.79375, recall 0.7604790419161677
2019-03-03T13:26:23.541435: step 56, loss 0.580259, accuracy 0.722656, precision 0.7759562841530054, recall 0.8255813953488372
2019-03-03T13:26:24.091493: step 57, loss 0.678124, accuracy 0.722656, precision 0.8658536585365854, recall 0.743455497382199
2019-03-03T13:26:24.623745: step 58, loss 0.501087, accuracy 0.78125, precision 0.8705882352941177, recall 0.8131868131868132
2019-03-03T13:26:25.141362: step 59, loss 0.505663, accuracy 0.757812, precision 0.8780487804878049, recall 0.7741935483870968
2019-03-03T13:26:25.643045: step 60, loss 0.492645, accuracy 0.78125, precision 0.8705882352941177, recall 0.8131868131868132
2019-03-03T13:26:26.192161: step 61, loss 0.548205, accuracy 0.75, precision 0.815028901734104, recall 0.815028901734104
2019-03-03T13:26:26.696832: step 62, loss 0.556102, accuracy 0.707031, precision 0.7468354430379747, recall 0.7712418300653595
2019-03-03T13:26:27.207716: step 63, loss 0.486537, accuracy 0.753906, precision 0.7978142076502732, recall 0.8488372093023255
2019-03-03T13:26:27.728879: step 64, loss 0.534345, accuracy 0.761719, precision 0.8682634730538922, recall 0.7880434782608695
2019-03-03T13:26:28.278937: step 65, loss 0.412957, accuracy 0.816406, precision 0.8773006134969326, recall 0.8411764705882353
2019-03-03T13:26:28.773613: step 66, loss 0.40894, accuracy 0.835938, precision 0.9314285714285714, recall 0.844559585492228
2019-03-03T13:26:29.261919: step 67, loss 0.555883, accuracy 0.746094, precision 0.815028901734104, recall 0.8103448275862069
2019-03-03T13:26:29.752137: step 68, loss 0.474927, accuracy 0.75, precision 0.8135593220338984, recall 0.8228571428571428
2019-03-03T13:26:30.280724: step 69, loss 0.45606, accuracy 0.796875, precision 0.8709677419354839, recall 0.8526315789473684
2019-03-03T13:26:30.770415: step 70, loss 0.523559, accuracy 0.761719, precision 0.8963414634146342, recall 0.7696335078534031
2019-03-03T13:26:31.268084: step 71, loss 0.497046, accuracy 0.742188, precision 0.8654970760233918, recall 0.774869109947644
2019-03-03T13:26:31.755779: step 72, loss 0.460582, accuracy 0.773438, precision 0.89375, recall 0.7771739130434783
2019-03-03T13:26:32.281380: step 73, loss 0.474744, accuracy 0.785156, precision 0.8654970760233918, recall 0.8222222222222222
2019-03-03T13:26:32.781064: step 74, loss 0.387905, accuracy 0.832031, precision 0.9005524861878453, recall 0.8670212765957447
2019-03-03T13:26:33.267638: step 75, loss 0.519383, accuracy 0.777344, precision 0.8068181818181818, recall 0.8606060606060606
2019-03-03T13:26:33.752343: step 76, loss 0.394553, accuracy 0.824219, precision 0.8465909090909091, recall 0.8922155688622755
2019-03-03T13:26:34.272966: step 77, loss 0.436843, accuracy 0.777344, precision 0.8802395209580839, recall 0.7989130434782609
2019-03-03T13:26:34.759202: step 78, loss 0.436184, accuracy 0.78125, precision 0.8265895953757225, recall 0.8461538461538461
2019-03-03T13:26:35.243939: step 79, loss 0.530851, accuracy 0.769531, precision 0.9194630872483222, recall 0.7445652173913043
2019-03-03T13:26:35.723600: step 80, loss 0.379284, accuracy 0.824219, precision 0.8654970760233918, recall 0.8705882352941177
2019-03-03T13:26:36.226764: step 81, loss 0.470681, accuracy 0.789062, precision 0.8614457831325302, recall 0.8218390804597702
2019-03-03T13:26:36.581845: step 82, loss 0.416225, accuracy 0.829412, precision 0.9166666666666666, recall 0.8527131782945736
2019-03-03T13:26:37.062097: step 83, loss 0.379397, accuracy 0.832031, precision 0.9221556886227545, recall 0.8369565217391305
2019-03-03T13:26:37.534310: step 84, loss 0.338192, accuracy 0.847656, precision 0.9337016574585635, recall 0.8622448979591837
2019-03-03T13:26:38.057024: step 85, loss 0.335255, accuracy 0.863281, precision 0.8888888888888888, recall 0.8944099378881988
2019-03-03T13:26:38.555715: step 86, loss 0.328136, accuracy 0.847656, precision 0.8994082840236687, recall 0.8735632183908046
2019-03-03T13:26:39.049925: step 87, loss 0.366518, accuracy 0.84375, precision 0.9056603773584906, recall 0.8520710059171598
2019-03-03T13:26:39.542608: step 88, loss 0.355027, accuracy 0.863281, precision 0.9036144578313253, recall 0.8875739644970414
2019-03-03T13:26:40.060752: step 89, loss 0.330479, accuracy 0.867188, precision 0.9272727272727272, recall 0.8742857142857143
2019-03-03T13:26:40.579385: step 90, loss 0.401816, accuracy 0.816406, precision 0.8647058823529412, recall 0.8596491228070176
2019-03-03T13:26:41.087367: step 91, loss 0.282177, accuracy 0.90625, precision 0.9378531073446328, recall 0.9273743016759777
2019-03-03T13:26:41.590052: step 92, loss 0.366318, accuracy 0.851562, precision 0.9216867469879518, recall 0.8595505617977528
2019-03-03T13:26:42.143511: step 93, loss 0.279894, accuracy 0.871094, precision 0.8837209302325582, recall 0.9212121212121213
2019-03-03T13:26:42.676686: step 94, loss 0.391196, accuracy 0.832031, precision 0.9, recall 0.8547486033519553
2019-03-03T13:26:43.198826: step 95, loss 0.357698, accuracy 0.847656, precision 0.922077922077922, recall 0.8402366863905325
2019-03-03T13:26:43.746589: step 96, loss 0.420384, accuracy 0.8125, precision 0.9084967320261438, recall 0.8034682080924855
2019-03-03T13:26:44.308105: step 97, loss 0.344813, accuracy 0.851562, precision 0.8928571428571429, recall 0.8823529411764706
2019-03-03T13:26:44.808300: step 98, loss 0.358677, accuracy 0.832031, precision 0.8647058823529412, recall 0.8802395209580839
2019-03-03T13:26:45.341236: step 99, loss 0.390514, accuracy 0.8125, precision 0.8837209302325582, recall 0.8444444444444444
2019-03-03T13:26:45.889106: step 100, loss 0.384618, accuracy 0.835938, precision 0.8383233532934131, recall 0.9032258064516129
2019-03-03T13:26:46.448166: step 101, loss 0.321209, accuracy 0.875, precision 0.9248554913294798, recall 0.8938547486033519
2019-03-03T13:26:46.956706: step 102, loss 0.312078, accuracy 0.871094, precision 0.9273743016759777, recall 0.8924731182795699
2019-03-03T13:26:47.474832: step 103, loss 0.296333, accuracy 0.859375, precision 0.9021739130434783, recall 0.9021739130434783
2019-03-03T13:26:48.046813: step 104, loss 0.274608, accuracy 0.875, precision 0.9315789473684211, recall 0.9030612244897959
2019-03-03T13:26:48.573404: step 105, loss 0.290929, accuracy 0.890625, precision 0.9695121951219512, recall 0.8736263736263736
2019-03-03T13:26:49.089049: step 106, loss 0.330424, accuracy 0.859375, precision 0.9397590361445783, recall 0.8571428571428571
2019-03-03T13:26:49.586734: step 107, loss 0.263589, accuracy 0.925781, precision 0.9826589595375722, recall 0.9139784946236559
2019-03-03T13:26:50.119068: step 108, loss 0.405546, accuracy 0.828125, precision 0.8928571428571429, recall 0.8522727272727273
2019-03-03T13:26:50.621730: step 109, loss 0.357077, accuracy 0.859375, precision 0.9122807017543859, recall 0.8813559322033898
2019-03-03T13:26:51.127885: step 110, loss 0.284287, accuracy 0.917969, precision 0.9230769230769231, recall 0.9512195121951219
2019-03-03T13:26:51.615880: step 111, loss 0.36153, accuracy 0.828125, precision 0.8132530120481928, recall 0.9121621621621622
2019-03-03T13:26:52.143978: step 112, loss 0.350457, accuracy 0.820312, precision 0.8588235294117647, recall 0.8690476190476191
2019-03-03T13:26:52.632673: step 113, loss 0.33584, accuracy 0.851562, precision 0.9056603773584906, recall 0.8622754491017964
2019-03-03T13:26:53.122518: step 114, loss 0.290728, accuracy 0.863281, precision 0.9135135135135135, recall 0.898936170212766
2019-03-03T13:26:53.608220: step 115, loss 0.320421, accuracy 0.890625, precision 0.9294117647058824, recall 0.9080459770114943
2019-03-03T13:26:54.129060: step 116, loss 0.37116, accuracy 0.84375, precision 0.9349112426035503, recall 0.8449197860962567
2019-03-03T13:26:54.612955: step 117, loss 0.322479, accuracy 0.855469, precision 0.9310344827586207, recall 0.8663101604278075
2019-03-03T13:26:55.095662: step 118, loss 0.26775, accuracy 0.882812, precision 0.9408284023668639, recall 0.888268156424581
2019-03-03T13:26:55.578393: step 119, loss 0.344843, accuracy 0.863281, precision 0.9515151515151515, recall 0.8532608695652174
2019-03-03T13:26:56.098510: step 120, loss 0.299875, accuracy 0.878906, precision 0.92, recall 0.9044943820224719
2019-03-03T13:26:56.577222: step 121, loss 0.27743, accuracy 0.890625, precision 0.9130434782608695, recall 0.9130434782608695
2019-03-03T13:26:57.051974: step 122, loss 0.392017, accuracy 0.824219, precision 0.8313253012048193, recall 0.8903225806451613
2019-03-03T13:26:57.409040: step 123, loss 0.366274, accuracy 0.817647, precision 0.8373983739837398, recall 0.9035087719298246
2019-03-03T13:26:57.916222: step 124, loss 0.243423, accuracy 0.902344, precision 0.9401197604790419, recall 0.9127906976744186
2019-03-03T13:26:58.409904: step 125, loss 0.256572, accuracy 0.886719, precision 0.9222222222222223, recall 0.9171270718232044
2019-03-03T13:26:58.887877: step 126, loss 0.240811, accuracy 0.914062, precision 0.9653179190751445, recall 0.912568306010929
2019-03-03T13:26:59.351221: step 127, loss 0.288352, accuracy 0.890625, precision 0.9245283018867925, recall 0.901840490797546
2019-03-03T13:26:59.826483: step 128, loss 0.191818, accuracy 0.933594, precision 0.9709302325581395, recall 0.9329608938547486
2019-03-03T13:27:00.334326: step 129, loss 0.200353, accuracy 0.921875, precision 0.9818181818181818, recall 0.9050279329608939
2019-03-03T13:27:00.797115: step 130, loss 0.188315, accuracy 0.925781, precision 0.9695121951219512, recall 0.9190751445086706
2019-03-03T13:27:01.261776: step 131, loss 0.243231, accuracy 0.90625, precision 0.9542857142857143, recall 0.912568306010929
2019-03-03T13:27:01.724042: step 132, loss 0.218021, accuracy 0.929688, precision 0.9770114942528736, recall 0.9239130434782609
2019-03-03T13:27:02.216734: step 133, loss 0.207958, accuracy 0.933594, precision 0.9325842696629213, recall 0.9707602339181286
2019-03-03T13:27:02.674884: step 134, loss 0.233127, accuracy 0.886719, precision 0.8830409356725146, recall 0.94375
2019-03-03T13:27:03.239278: step 135, loss 0.258192, accuracy 0.898438, precision 0.9171974522292994, recall 0.9171974522292994
2019-03-03T13:27:03.939918: step 136, loss 0.215334, accuracy 0.914062, precision 0.9130434782608695, recall 0.9483870967741935
2019-03-03T13:27:04.594304: step 137, loss 0.213348, accuracy 0.914062, precision 0.9503105590062112, recall 0.9161676646706587
2019-03-03T13:27:05.229144: step 138, loss 0.220328, accuracy 0.921875, precision 0.9704142011834319, recall 0.9162011173184358
2019-03-03T13:27:05.869980: step 139, loss 0.273959, accuracy 0.894531, precision 0.9457831325301205, recall 0.8971428571428571
2019-03-03T13:27:06.490321: step 140, loss 0.226699, accuracy 0.910156, precision 0.9418604651162791, recall 0.9257142857142857
2019-03-03T13:27:07.093727: step 141, loss 0.223481, accuracy 0.933594, precision 0.9767441860465116, recall 0.9281767955801105
2019-03-03T13:27:07.700107: step 142, loss 0.212297, accuracy 0.933594, precision 0.9580838323353293, recall 0.9411764705882353
2019-03-03T13:27:08.334411: step 143, loss 0.256806, accuracy 0.898438, precision 0.9156626506024096, recall 0.926829268292683
2019-03-03T13:27:08.928334: step 144, loss 0.183863, accuracy 0.925781, precision 0.9588235294117647, recall 0.9314285714285714
2019-03-03T13:27:09.505126: step 145, loss 0.169179, accuracy 0.9375, precision 0.9685863874345549, recall 0.9487179487179487
2019-03-03T13:27:10.079630: step 146, loss 0.278982, accuracy 0.871094, precision 0.9130434782608695, recall 0.8855421686746988
2019-03-03T13:27:10.646624: step 147, loss 0.198622, accuracy 0.933594, precision 0.9532163742690059, recall 0.9476744186046512
2019-03-03T13:27:11.253999: step 148, loss 0.280824, accuracy 0.882812, precision 0.9204545454545454, recall 0.9101123595505618
2019-03-03T13:27:11.803613: step 149, loss 0.198622, accuracy 0.9375, precision 0.9562841530054644, recall 0.9562841530054644
2019-03-03T13:27:12.396050: step 150, loss 0.189391, accuracy 0.925781, precision 0.949438202247191, recall 0.9441340782122905
2019-03-03T13:27:12.938796: step 151, loss 0.214678, accuracy 0.917969, precision 0.9754601226993865, recall 0.9034090909090909
2019-03-03T13:27:13.476857: step 152, loss 0.27412, accuracy 0.882812, precision 0.9112426035502958, recall 0.9112426035502958
2019-03-03T13:27:14.033368: step 153, loss 0.220992, accuracy 0.910156, precision 0.9593023255813954, recall 0.9116022099447514
2019-03-03T13:27:14.595404: step 154, loss 0.230036, accuracy 0.910156, precision 0.9515151515151515, recall 0.9127906976744186
2019-03-03T13:27:15.126330: step 155, loss 0.247676, accuracy 0.902344, precision 0.9272727272727272, recall 0.9216867469879518
2019-03-03T13:27:15.656932: step 156, loss 0.198047, accuracy 0.929688, precision 0.967741935483871, recall 0.9202453987730062
2019-03-03T13:27:16.213305: step 157, loss 0.181301, accuracy 0.933594, precision 0.9415204678362573, recall 0.9583333333333334
2019-03-03T13:27:16.748041: step 158, loss 0.262525, accuracy 0.890625, precision 0.8975903614457831, recall 0.93125
2019-03-03T13:27:17.266676: step 159, loss 0.235012, accuracy 0.890625, precision 0.9011627906976745, recall 0.9337349397590361
2019-03-03T13:27:17.772323: step 160, loss 0.212581, accuracy 0.929688, precision 0.9378531073446328, recall 0.9595375722543352
2019-03-03T13:27:18.311480: step 161, loss 0.208481, accuracy 0.925781, precision 0.9696969696969697, recall 0.9195402298850575
2019-03-03T13:27:18.833596: step 162, loss 0.201377, accuracy 0.921875, precision 0.9502762430939227, recall 0.9398907103825137
2019-03-03T13:27:19.346620: step 163, loss 0.27461, accuracy 0.875, precision 0.9156626506024096, recall 0.8941176470588236
2019-03-03T13:27:19.726117: step 164, loss 0.194794, accuracy 0.923529, precision 0.954954954954955, recall 0.9298245614035088
2019-03-03T13:27:20.283627: step 165, loss 0.253725, accuracy 0.902344, precision 0.9341317365269461, recall 0.9176470588235294
2019-03-03T13:27:20.791311: step 166, loss 0.151245, accuracy 0.945312, precision 0.9826589595375722, recall 0.9392265193370166
2019-03-03T13:27:21.308280: step 167, loss 0.161032, accuracy 0.945312, precision 0.9683544303797469, recall 0.9444444444444444
2019-03-03T13:27:21.819932: step 168, loss 0.147153, accuracy 0.957031, precision 0.9759036144578314, recall 0.9585798816568047
2019-03-03T13:27:22.387923: step 169, loss 0.17547, accuracy 0.941406, precision 0.9401197604790419, recall 0.9691358024691358
2019-03-03T13:27:22.910170: step 170, loss 0.160804, accuracy 0.949219, precision 0.949685534591195, recall 0.967948717948718
2019-03-03T13:27:23.438777: step 171, loss 0.148014, accuracy 0.949219, precision 0.9597701149425287, recall 0.9653179190751445
2019-03-03T13:27:23.975865: step 172, loss 0.129105, accuracy 0.964844, precision 0.9662921348314607, recall 0.9828571428571429
2019-03-03T13:27:24.520409: step 173, loss 0.156748, accuracy 0.960938, precision 0.9634146341463414, recall 0.9753086419753086
2019-03-03T13:27:25.008133: step 174, loss 0.156986, accuracy 0.949219, precision 0.9634146341463414, recall 0.9575757575757575
2019-03-03T13:27:25.495822: step 175, loss 0.173247, accuracy 0.945312, precision 0.9625, recall 0.9506172839506173
2019-03-03T13:27:25.983580: step 176, loss 0.1394, accuracy 0.972656, precision 0.9832402234636871, recall 0.9777777777777777
2019-03-03T13:27:26.499205: step 177, loss 0.152479, accuracy 0.949219, precision 0.9672131147540983, recall 0.9619565217391305
2019-03-03T13:27:26.966860: step 178, loss 0.164213, accuracy 0.9375, precision 0.9753086419753086, recall 0.9294117647058824
2019-03-03T13:27:27.441795: step 179, loss 0.16991, accuracy 0.9375, precision 0.9593023255813954, recall 0.9482758620689655
2019-03-03T13:27:27.911950: step 180, loss 0.14911, accuracy 0.949219, precision 0.9824561403508771, recall 0.9438202247191011
2019-03-03T13:27:28.438729: step 181, loss 0.166706, accuracy 0.949219, precision 0.9548387096774194, recall 0.961038961038961
2019-03-03T13:27:28.925948: step 182, loss 0.154233, accuracy 0.953125, precision 0.9777777777777777, recall 0.9565217391304348
2019-03-03T13:27:29.401158: step 183, loss 0.16882, accuracy 0.945312, precision 0.9513513513513514, recall 0.9723756906077348
2019-03-03T13:27:29.873191: step 184, loss 0.164542, accuracy 0.960938, precision 0.9580838323353293, recall 0.9815950920245399
2019-03-03T13:27:30.385820: step 185, loss 0.168323, accuracy 0.953125, precision 0.9503105590062112, recall 0.9745222929936306
2019-03-03T13:27:30.853569: step 186, loss 0.136149, accuracy 0.957031, precision 0.9766081871345029, recall 0.9597701149425287
2019-03-03T13:27:31.332308: step 187, loss 0.152692, accuracy 0.953125, precision 0.9719101123595506, recall 0.9611111111111111
2019-03-03T13:27:31.797594: step 188, loss 0.181127, accuracy 0.929688, precision 0.9352941176470588, recall 0.9578313253012049
2019-03-03T13:27:32.321703: step 189, loss 0.158385, accuracy 0.933594, precision 0.9467455621301775, recall 0.9523809523809523
2019-03-03T13:27:32.788455: step 190, loss 0.17231, accuracy 0.949219, precision 0.994413407821229, recall 0.9368421052631579
2019-03-03T13:27:33.250248: step 191, loss 0.162984, accuracy 0.925781, precision 0.9685534591194969, recall 0.9166666666666666
2019-03-03T13:27:33.715005: step 192, loss 0.161659, accuracy 0.945312, precision 0.9565217391304348, recall 0.967032967032967
2019-03-03T13:27:34.241597: step 193, loss 0.163468, accuracy 0.949219, precision 0.9655172413793104, recall 0.96
2019-03-03T13:27:34.714359: step 194, loss 0.194027, accuracy 0.929688, precision 0.976878612716763, recall 0.9234972677595629
2019-03-03T13:27:35.188135: step 195, loss 0.150105, accuracy 0.945312, precision 0.9627329192546584, recall 0.950920245398773
2019-03-03T13:27:35.659893: step 196, loss 0.170066, accuracy 0.941406, precision 0.9636363636363636, recall 0.9464285714285714
2019-03-03T13:27:36.156703: step 197, loss 0.153497, accuracy 0.953125, precision 0.96045197740113, recall 0.9714285714285714
2019-03-03T13:27:36.626886: step 198, loss 0.156588, accuracy 0.960938, precision 0.9738562091503268, recall 0.9612903225806452
2019-03-03T13:27:37.087174: step 199, loss 0.173359, accuracy 0.945312, precision 0.9770114942528736, recall 0.9444444444444444
2019-03-03T13:27:37.555861: step 200, loss 0.12046, accuracy 0.96875, precision 0.9764705882352941, recall 0.9764705882352941
