Pretrained Embedding: ELMo
Italian: False
Loading data...
11566
Max Document length: 36
Vocabulary Size: 1
Train/Dev split: 11335/231
ELMo module loaded from tensorflow-hub
34
33
32
Writing to /home/ubuntu/Project/runs/1551753005

2019-03-05T02:30:13.105973: step 1, loss 15.7974, accuracy 0.347656, precision 0.005952380952380952, recall 1.0
2019-03-05T02:32:35.028764: step 74, loss 0.768038, accuracy 0.808594, precision 0.8852459016393442, recall 0.8526315789473684
2019-03-05T02:32:36.994686: step 75, loss 0.705656, accuracy 0.796875, precision 0.844311377245509, recall 0.844311377245509
2019-03-05T02:32:38.961821: step 76, loss 0.773976, accuracy 0.789062, precision 0.8571428571428571, recall 0.8165680473372781
2019-03-05T02:32:40.889929: step 77, loss 0.467827, accuracy 0.828125, precision 0.8597560975609756, recall 0.8703703703703703
2019-03-05T02:32:42.837875: step 78, loss 0.792299, accuracy 0.785156, precision 0.7777777777777778, recall 0.91875
2019-03-05T02:32:44.779291: step 79, loss 0.808865, accuracy 0.753906, precision 0.8352941176470589, recall 0.8022598870056498
2019-03-05T02:32:46.726415: step 80, loss 0.525517, accuracy 0.832031, precision 0.8734939759036144, recall 0.8682634730538922
2019-03-05T02:32:48.677597: step 81, loss 0.63028, accuracy 0.808594, precision 0.8770949720670391, recall 0.8532608695652174
2019-03-05T02:32:50.625278: step 82, loss 0.530525, accuracy 0.839844, precision 0.8908045977011494, recall 0.8757062146892656
2019-03-05T02:32:52.569728: step 83, loss 0.599485, accuracy 0.84375, precision 0.8926553672316384, recall 0.88268156424581
2019-03-05T02:32:54.520257: step 84, loss 0.736075, accuracy 0.769531, precision 0.8303030303030303, recall 0.8154761904761905
2019-03-05T02:32:56.463245: step 85, loss 0.693408, accuracy 0.789062, precision 0.8520710059171598, recall 0.8323699421965318
2019-03-05T02:32:58.421504: step 86, loss 0.770748, accuracy 0.808594, precision 0.863905325443787, recall 0.8488372093023255
2019-03-05T02:33:00.391883: step 87, loss 0.602477, accuracy 0.828125, precision 0.8614457831325302, recall 0.8719512195121951
2019-03-05T02:33:02.358136: step 88, loss 0.618025, accuracy 0.792969, precision 0.8154761904761905, recall 0.8616352201257862
2019-03-05T02:33:04.293697: step 89, loss 0.544168, accuracy 0.828125, precision 0.8674698795180723, recall 0.8674698795180723
2019-03-05T02:33:05.167009: step 90, loss 0.737622, accuracy 0.802817, precision 0.82, recall 0.8913043478260869
2019-03-05T02:33:07.109810: step 91, loss 0.395015, accuracy 0.863281, precision 0.872093023255814, recall 0.9202453987730062
2019-03-05T02:33:09.054170: step 92, loss 0.473288, accuracy 0.835938, precision 0.8505747126436781, recall 0.9024390243902439
2019-03-05T02:33:11.029475: step 93, loss 0.450854, accuracy 0.832031, precision 0.8980891719745223, recall 0.8392857142857143
2019-03-05T02:33:12.997977: step 94, loss 0.530906, accuracy 0.851562, precision 0.9137931034482759, recall 0.8736263736263736
2019-03-05T02:33:14.957260: step 95, loss 0.435392, accuracy 0.851562, precision 0.9139784946236559, recall 0.8854166666666666
2019-03-05T02:33:16.910058: step 96, loss 0.466185, accuracy 0.832031, precision 0.875, recall 0.88
2019-03-05T02:33:18.881578: step 97, loss 0.567229, accuracy 0.804688, precision 0.8902439024390244, recall 0.8202247191011236
2019-03-05T02:33:20.823491: step 98, loss 0.473121, accuracy 0.835938, precision 0.8793103448275862, recall 0.8793103448275862
2019-03-05T02:33:22.761597: step 99, loss 0.422246, accuracy 0.863281, precision 0.8870056497175142, recall 0.9127906976744186
2019-03-05T02:33:24.701526: step 100, loss 0.438483, accuracy 0.847656, precision 0.9096385542168675, recall 0.8628571428571429
2019-03-05T02:33:26.669975: step 101, loss 0.514604, accuracy 0.839844, precision 0.8666666666666667, recall 0.8827160493827161
2019-03-05T02:33:28.618207: step 102, loss 0.494903, accuracy 0.832031, precision 0.8625, recall 0.8679245283018868
2019-03-05T02:33:30.574248: step 103, loss 0.512383, accuracy 0.804688, precision 0.85, recall 0.8395061728395061
2019-03-05T02:33:32.533821: step 104, loss 0.534109, accuracy 0.792969, precision 0.7942857142857143, recall 0.8910256410256411
2019-03-05T02:33:34.496518: step 105, loss 0.548488, accuracy 0.824219, precision 0.8563218390804598, recall 0.8816568047337278
2019-03-05T02:33:36.453578: step 106, loss 0.489176, accuracy 0.820312, precision 0.8520710059171598, recall 0.8727272727272727
2019-03-05T02:33:38.411736: step 107, loss 0.419308, accuracy 0.820312, precision 0.8870056497175142, recall 0.8579234972677595
2019-03-05T02:33:40.371460: step 108, loss 0.634413, accuracy 0.789062, precision 0.9036144578313253, recall 0.7978723404255319
2019-03-05T02:33:42.335708: step 109, loss 0.394389, accuracy 0.851562, precision 0.9152542372881356, recall 0.8756756756756757
2019-03-05T02:33:44.273661: step 110, loss 0.408536, accuracy 0.855469, precision 0.9024390243902439, recall 0.8757396449704142
2019-03-05T02:33:46.231504: step 111, loss 0.542276, accuracy 0.792969, precision 0.8529411764705882, recall 0.838150289017341
2019-03-05T02:33:48.174900: step 112, loss 0.552279, accuracy 0.824219, precision 0.8827160493827161, recall 0.8461538461538461
2019-03-05T02:33:50.125662: step 113, loss 0.438897, accuracy 0.84375, precision 0.8352941176470589, recall 0.922077922077922
2019-03-05T02:33:52.088118: step 114, loss 0.533209, accuracy 0.820312, precision 0.8169934640522876, recall 0.8741258741258742
2019-03-05T02:33:54.033342: step 115, loss 0.476484, accuracy 0.878906, precision 0.9244186046511628, recall 0.8983050847457628
2019-03-05T02:33:55.981327: step 116, loss 0.57832, accuracy 0.789062, precision 0.8269230769230769, recall 0.8269230769230769
2019-03-05T02:33:57.941838: step 117, loss 0.424134, accuracy 0.8125, precision 0.864516129032258, recall 0.8322981366459627
2019-03-05T02:33:59.890349: step 118, loss 0.394935, accuracy 0.871094, precision 0.8914285714285715, recall 0.9176470588235294
2019-03-05T02:34:01.834334: step 119, loss 0.403765, accuracy 0.847656, precision 0.8848484848484849, recall 0.8795180722891566
2019-03-05T02:34:03.807341: step 120, loss 0.394855, accuracy 0.835938, precision 0.8690476190476191, recall 0.8795180722891566
2019-03-05T02:34:05.772634: step 121, loss 0.281505, accuracy 0.890625, precision 0.9318181818181818, recall 0.9111111111111111
2019-03-05T02:34:07.711176: step 122, loss 0.494613, accuracy 0.847656, precision 0.8862275449101796, recall 0.8809523809523809
2019-03-05T02:34:09.663016: step 123, loss 0.281803, accuracy 0.898438, precision 0.8994082840236687, recall 0.9440993788819876
2019-03-05T02:34:11.621626: step 124, loss 0.375678, accuracy 0.867188, precision 0.8977272727272727, recall 0.9080459770114943
2019-03-05T02:34:13.561563: step 125, loss 0.533688, accuracy 0.828125, precision 0.8662790697674418, recall 0.8764705882352941
2019-03-05T02:34:15.522744: step 126, loss 0.378802, accuracy 0.851562, precision 0.9079754601226994, recall 0.8654970760233918
2019-03-05T02:34:17.458842: step 127, loss 0.324381, accuracy 0.878906, precision 0.9162011173184358, recall 0.9111111111111111
2019-03-05T02:34:19.404777: step 128, loss 0.317606, accuracy 0.886719, precision 0.9655172413793104, recall 0.8795811518324608
2019-03-05T02:34:21.362570: step 129, loss 0.555406, accuracy 0.796875, precision 0.8614457831325302, recall 0.8313953488372093
2019-03-05T02:34:23.310489: step 130, loss 0.357559, accuracy 0.84375, precision 0.8850574712643678, recall 0.8850574712643678
2019-03-05T02:34:25.267111: step 131, loss 0.389288, accuracy 0.851562, precision 0.8793103448275862, recall 0.9
2019-03-05T02:34:27.205214: step 132, loss 0.425541, accuracy 0.847656, precision 0.8700564971751412, recall 0.9058823529411765
2019-03-05T02:34:29.156609: step 133, loss 0.48045, accuracy 0.820312, precision 0.8273809523809523, recall 0.8910256410256411
2019-03-05T02:34:31.105741: step 134, loss 0.346974, accuracy 0.847656, precision 0.8816568047337278, recall 0.8869047619047619
2019-03-05T02:34:31.987040: step 135, loss 0.313991, accuracy 0.859155, precision 0.8571428571428571, recall 0.9333333333333333
2019-03-05T02:34:33.930590: step 136, loss 0.392917, accuracy 0.839844, precision 0.9102564102564102, recall 0.8402366863905325
2019-03-05T02:34:35.907447: step 137, loss 0.38489, accuracy 0.859375, precision 0.9254658385093167, recall 0.861271676300578
2019-03-05T02:34:37.861306: step 138, loss 0.369371, accuracy 0.867188, precision 0.9132947976878613, recall 0.8926553672316384
2019-03-05T02:34:39.810444: step 139, loss 0.377448, accuracy 0.84375, precision 0.8727272727272727, recall 0.8834355828220859
2019-03-05T02:34:41.765197: step 140, loss 0.365915, accuracy 0.835938, precision 0.8875, recall 0.8554216867469879
2019-03-05T02:34:43.717322: step 141, loss 0.332962, accuracy 0.855469, precision 0.8596491228070176, recall 0.91875
2019-03-05T02:34:45.661983: step 142, loss 0.393667, accuracy 0.847656, precision 0.84, recall 0.930379746835443
2019-03-05T02:34:47.603924: step 143, loss 0.288199, accuracy 0.875, precision 0.8654970760233918, recall 0.9426751592356688
2019-03-05T02:34:49.549220: step 144, loss 0.360182, accuracy 0.84375, precision 0.8830409356725146, recall 0.8830409356725146
2019-03-05T02:34:51.499966: step 145, loss 0.292169, accuracy 0.890625, precision 0.9239766081871345, recall 0.9132947976878613
2019-03-05T02:34:53.449634: step 146, loss 0.298925, accuracy 0.878906, precision 0.9597701149425287, recall 0.8743455497382199
2019-03-05T02:34:55.406826: step 147, loss 0.4479, accuracy 0.84375, precision 0.8863636363636364, recall 0.8863636363636364
2019-03-05T02:34:57.374873: step 148, loss 0.445902, accuracy 0.835938, precision 0.8895348837209303, recall 0.8693181818181818
2019-03-05T02:34:59.348777: step 149, loss 0.346622, accuracy 0.855469, precision 0.9101796407185628, recall 0.8735632183908046
2019-03-05T02:35:01.298803: step 150, loss 0.360876, accuracy 0.84375, precision 0.8941176470588236, recall 0.8735632183908046
2019-03-05T02:35:03.268572: step 151, loss 0.34108, accuracy 0.878906, precision 0.9322033898305084, recall 0.8967391304347826
2019-03-05T02:35:05.212879: step 152, loss 0.330311, accuracy 0.851562, precision 0.861271676300578, recall 0.9141104294478528
2019-03-05T02:35:07.171025: step 153, loss 0.352648, accuracy 0.851562, precision 0.8604651162790697, recall 0.9135802469135802
2019-03-05T02:35:09.135617: step 154, loss 0.323353, accuracy 0.875, precision 0.8895705521472392, recall 0.9119496855345912
2019-03-05T02:35:11.066881: step 155, loss 0.430782, accuracy 0.84375, precision 0.8920454545454546, recall 0.8820224719101124
2019-03-05T02:35:12.998799: step 156, loss 0.281579, accuracy 0.882812, precision 0.9190751445086706, recall 0.9085714285714286
2019-03-05T02:35:14.949510: step 157, loss 0.322532, accuracy 0.878906, precision 0.9024390243902439, recall 0.9079754601226994
2019-03-05T02:35:16.897883: step 158, loss 0.251607, accuracy 0.90625, precision 0.9252873563218391, recall 0.936046511627907
2019-03-05T02:35:18.853468: step 159, loss 0.353674, accuracy 0.859375, precision 0.9298245614035088, recall 0.8688524590163934
2019-03-05T02:35:20.813887: step 160, loss 0.334005, accuracy 0.875, precision 0.9397590361445783, recall 0.8764044943820225
2019-03-05T02:35:22.766115: step 161, loss 0.253774, accuracy 0.898438, precision 0.9212121212121213, recall 0.9212121212121213
2019-03-05T02:35:24.738900: step 162, loss 0.355762, accuracy 0.847656, precision 0.8711656441717791, recall 0.8875
2019-03-05T02:35:26.686271: step 163, loss 0.254176, accuracy 0.902344, precision 0.9090909090909091, recall 0.9467455621301775
2019-03-05T02:35:28.626621: step 164, loss 0.285504, accuracy 0.847656, precision 0.8571428571428571, recall 0.9056603773584906
2019-03-05T02:35:30.577338: step 165, loss 0.316527, accuracy 0.84375, precision 0.8564102564102564, recall 0.9329608938547486
2019-03-05T02:35:32.551867: step 166, loss 0.346777, accuracy 0.851562, precision 0.9090909090909091, recall 0.8670520231213873
2019-03-05T02:35:34.484976: step 167, loss 0.368261, accuracy 0.855469, precision 0.95625, recall 0.8360655737704918
2019-03-05T02:35:36.443143: step 168, loss 0.354525, accuracy 0.867188, precision 0.9371069182389937, recall 0.861271676300578
2019-03-05T02:35:38.411513: step 169, loss 0.3669, accuracy 0.84375, precision 0.8877005347593583, recall 0.8972972972972973
2019-03-05T02:35:40.374198: step 170, loss 0.270163, accuracy 0.882812, precision 0.9464285714285714, recall 0.8833333333333333
2019-03-05T02:35:42.322154: step 171, loss 0.414863, accuracy 0.828125, precision 0.8988095238095238, recall 0.848314606741573
2019-03-05T02:35:44.281924: step 172, loss 0.292789, accuracy 0.890625, precision 0.9028571428571428, recall 0.9349112426035503
2019-03-05T02:35:46.226440: step 173, loss 0.342008, accuracy 0.867188, precision 0.8895348837209303, recall 0.9107142857142857
2019-03-05T02:35:48.187096: step 174, loss 0.316097, accuracy 0.863281, precision 0.9064327485380117, recall 0.8908045977011494
2019-03-05T02:35:50.139509: step 175, loss 0.326914, accuracy 0.863281, precision 0.906832298136646, recall 0.8795180722891566
2019-03-05T02:35:52.092922: step 176, loss 0.267833, accuracy 0.882812, precision 0.9085714285714286, recall 0.9190751445086706
2019-03-05T02:35:54.056406: step 177, loss 0.331711, accuracy 0.855469, precision 0.8930817610062893, recall 0.8765432098765432
2019-03-05T02:35:56.001253: step 178, loss 0.334738, accuracy 0.855469, precision 0.8950617283950617, recall 0.8787878787878788
2019-03-05T02:35:57.937074: step 179, loss 0.383456, accuracy 0.832031, precision 0.874251497005988, recall 0.8690476190476191
2019-03-05T02:35:58.792183: step 180, loss 0.42226, accuracy 0.802817, precision 0.8333333333333334, recall 0.8695652173913043
2019-03-05T02:36:00.732160: step 181, loss 0.301961, accuracy 0.886719, precision 0.9364161849710982, recall 0.9
2019-03-05T02:36:02.693475: step 182, loss 0.332484, accuracy 0.839844, precision 0.8957055214723927, recall 0.8588235294117647
2019-03-05T02:36:04.662162: step 183, loss 0.338231, accuracy 0.871094, precision 0.9622641509433962, recall 0.85
2019-03-05T02:36:06.613612: step 184, loss 0.291806, accuracy 0.847656, precision 0.8895348837209303, recall 0.884393063583815
2019-03-05T02:36:08.577747: step 185, loss 0.264522, accuracy 0.914062, precision 0.9529411764705882, recall 0.9204545454545454
2019-03-05T02:36:10.550117: step 186, loss 0.268505, accuracy 0.878906, precision 0.9166666666666666, recall 0.9005847953216374
2019-03-05T02:36:12.503802: step 187, loss 0.298865, accuracy 0.875, precision 0.88125, recall 0.9155844155844156
2019-03-05T02:36:14.445226: step 188, loss 0.326659, accuracy 0.867188, precision 0.8728323699421965, recall 0.9263803680981595
2019-03-05T02:36:16.396576: step 189, loss 0.205196, accuracy 0.910156, precision 0.8950617283950617, recall 0.9602649006622517
2019-03-05T02:36:18.342045: step 190, loss 0.405386, accuracy 0.828125, precision 0.8409090909090909, recall 0.9024390243902439
2019-03-05T02:36:20.304605: step 191, loss 0.307526, accuracy 0.863281, precision 0.8875739644970414, recall 0.9036144578313253
2019-03-05T02:36:22.279637: step 192, loss 0.35228, accuracy 0.875, precision 0.9265536723163842, recall 0.8961748633879781
2019-03-05T02:36:24.229437: step 193, loss 0.28034, accuracy 0.890625, precision 0.9444444444444444, recall 0.9042553191489362
2019-03-05T02:36:26.169232: step 194, loss 0.330159, accuracy 0.863281, precision 0.9127906976744186, recall 0.8870056497175142
2019-03-05T02:36:28.125638: step 195, loss 0.232194, accuracy 0.898438, precision 0.9371428571428572, recall 0.9162011173184358
2019-03-05T02:36:30.070563: step 196, loss 0.385323, accuracy 0.855469, precision 0.9117647058823529, recall 0.8757062146892656
2019-03-05T02:36:32.004459: step 197, loss 0.267536, accuracy 0.902344, precision 0.9375, recall 0.9090909090909091
2019-03-05T02:36:33.967690: step 198, loss 0.242355, accuracy 0.886719, precision 0.9080459770114943, recall 0.9239766081871345
2019-03-05T02:36:35.919002: step 199, loss 0.329127, accuracy 0.851562, precision 0.8727272727272727, recall 0.8944099378881988
2019-03-05T02:36:37.875590: step 200, loss 0.276283, accuracy 0.898438, precision 0.9005847953216374, recall 0.9447852760736196
2019-03-05T02:36:39.832912: step 201, loss 0.312733, accuracy 0.878906, precision 0.9036144578313253, recall 0.9090909090909091
2019-03-05T02:36:41.797265: step 202, loss 0.258635, accuracy 0.910156, precision 0.9248554913294798, recall 0.9411764705882353
2019-03-05T02:36:43.765573: step 203, loss 0.305095, accuracy 0.875, precision 0.9125, recall 0.8902439024390244
2019-03-05T02:36:45.740198: step 204, loss 0.323517, accuracy 0.878906, precision 0.89171974522293, recall 0.9090909090909091
2019-03-05T02:36:47.681683: step 205, loss 0.244599, accuracy 0.894531, precision 0.9197530864197531, recall 0.9141104294478528
2019-03-05T02:36:49.628566: step 206, loss 0.280417, accuracy 0.875, precision 0.9137931034482759, recall 0.9034090909090909
2019-03-05T02:36:51.589254: step 207, loss 0.308436, accuracy 0.847656, precision 0.8670520231213873, recall 0.9036144578313253
2019-03-05T02:36:53.541679: step 208, loss 0.255916, accuracy 0.894531, precision 0.9190751445086706, recall 0.9244186046511628
2019-03-05T02:36:55.488926: step 209, loss 0.303117, accuracy 0.871094, precision 0.888268156424581, recall 0.9244186046511628
2019-03-05T02:36:57.431457: step 210, loss 0.269956, accuracy 0.902344, precision 0.9411764705882353, recall 0.9142857142857143
2019-03-05T02:36:59.397234: step 211, loss 0.276024, accuracy 0.863281, precision 0.9329268292682927, recall 0.864406779661017
2019-03-05T02:37:01.353216: step 212, loss 0.311207, accuracy 0.878906, precision 0.9428571428571428, recall 0.8870967741935484
2019-03-05T02:37:03.299881: step 213, loss 0.314688, accuracy 0.878906, precision 0.9320987654320988, recall 0.8830409356725146
2019-03-05T02:37:05.245129: step 214, loss 0.224791, accuracy 0.898438, precision 0.9297297297297298, recall 0.9297297297297298
2019-03-05T02:37:07.194120: step 215, loss 0.222103, accuracy 0.898438, precision 0.9226190476190477, recall 0.9226190476190477
2019-03-05T02:37:09.139591: step 216, loss 0.326433, accuracy 0.851562, precision 0.9117647058823529, recall 0.8707865168539326
2019-03-05T02:37:11.121703: step 217, loss 0.261115, accuracy 0.894531, precision 0.9325842696629213, recall 0.9171270718232044
2019-03-05T02:37:13.059075: step 218, loss 0.276969, accuracy 0.859375, precision 0.8802395209580839, recall 0.901840490797546
2019-03-05T02:37:15.008605: step 219, loss 0.316818, accuracy 0.878906, precision 0.893491124260355, recall 0.9207317073170732
2019-03-05T02:37:16.958394: step 220, loss 0.279034, accuracy 0.898438, precision 0.9, recall 0.9444444444444444
2019-03-05T02:37:18.913610: step 221, loss 0.326406, accuracy 0.847656, precision 0.9041916167664671, recall 0.867816091954023
2019-03-05T02:37:20.879568: step 222, loss 0.278136, accuracy 0.886719, precision 0.8932584269662921, recall 0.9408284023668639
2019-03-05T02:37:22.831052: step 223, loss 0.262902, accuracy 0.917969, precision 0.9404761904761905, recall 0.9349112426035503
2019-03-05T02:37:24.788733: step 224, loss 0.272591, accuracy 0.898438, precision 0.9631901840490797, recall 0.8870056497175142
