fastText model loaded
Pretrained Embedding: fastText
Italian: False
Loading data...
11566
Max Document length: 36
Dimension of the training set:  300
Vocabulary Size: 1
Train/Unlabeled/Dev split: 3000/7500/750
Writing to /home/ubuntu/Project/runs/1554179751

2019-04-02T04:35:54.533676: step 1, loss 0.721844, accuracy 0.42, precision 0.27053140096618356, recall 0.7088607594936709
2019-04-02T04:36:00.207254: step 29, loss 0.0298207, accuracy 0.996667, precision 1.0, recall 0.9951923076923077
2019-04-02T04:36:00.395523: step 30, loss 0.0278202, accuracy 0.996667, precision 1.0, recall 0.9951923076923077
2019-04-02T04:36:00.586096: step 31, loss 0.0228243, accuracy 0.996667, precision 1.0, recall 0.9951923076923077
2019-04-02T04:36:00.777441: step 32, loss 0.0170297, accuracy 1, precision 1.0, recall 1.0
2019-04-02T04:36:00.966589: step 33, loss 0.0182054, accuracy 0.996667, precision 1.0, recall 0.9951923076923077
2019-04-02T04:36:01.154235: step 34, loss 0.0161647, accuracy 0.996667, precision 1.0, recall 0.9951923076923077
2019-04-02T04:36:01.342158: step 35, loss 0.0143519, accuracy 0.996667, precision 0.9951690821256038, recall 1.0
2019-04-02T04:36:01.531197: step 36, loss 0.0140293, accuracy 0.996667, precision 0.9951690821256038, recall 1.0
2019-04-02T04:36:01.721200: step 37, loss 0.0114803, accuracy 0.996667, precision 0.9951690821256038, recall 1.0
2019-04-02T04:36:01.909475: step 38, loss 0.0126159, accuracy 0.993333, precision 0.9951690821256038, recall 0.9951690821256038
2019-04-02T04:36:02.099946: step 39, loss 0.010109, accuracy 0.996667, precision 0.9951690821256038, recall 1.0
2019-04-02T04:36:02.289083: step 40, loss 0.0099072, accuracy 0.996667, precision 0.9951690821256038, recall 1.0
2019-04-02T04:36:02.477665: step 41, loss 0.0101104, accuracy 0.996667, precision 0.9951690821256038, recall 1.0
2019-04-02T04:36:02.665793: step 42, loss 0.00991424, accuracy 0.996667, precision 0.9951690821256038, recall 1.0
2019-04-02T04:36:02.854974: step 43, loss 0.00903519, accuracy 0.996667, precision 0.9951690821256038, recall 1.0
2019-04-02T04:36:03.045288: step 44, loss 0.0107429, accuracy 0.996667, precision 0.9951690821256038, recall 1.0
2019-04-02T04:36:03.236803: step 45, loss 0.00778235, accuracy 0.996667, precision 0.9951690821256038, recall 1.0
2019-04-02T04:36:03.429134: step 46, loss 0.00831292, accuracy 0.996667, precision 0.9951690821256038, recall 1.0
2019-04-02T04:36:03.616537: step 47, loss 0.00817771, accuracy 0.996667, precision 0.9951690821256038, recall 1.0
2019-04-02T04:36:03.807682: step 48, loss 0.00807949, accuracy 0.996667, precision 0.9951690821256038, recall 1.0
2019-04-02T04:36:03.996300: step 49, loss 0.00649511, accuracy 1, precision 1.0, recall 1.0
2019-04-02T04:36:04.185162: step 50, loss 0.00694916, accuracy 0.996667, precision 0.9951690821256038, recall 1.0

Evaluation:
[[432  47]
 [154 117]]
2019-04-02T04:36:04.216034: step 50, loss 0.735607, accuracy 0.732, precision 0.9018789144050104, recall 0.7372013651877133

2019-04-02T04:36:04.406301: step 51, loss 0.00880282, accuracy 0.993333, precision 0.9951690821256038, recall 0.9951690821256038
2019-04-02T04:36:04.594703: step 52, loss 0.00700875, accuracy 0.996667, precision 0.9951690821256038, recall 1.0
2019-04-02T04:36:04.782981: step 53, loss 0.00696752, accuracy 0.996667, precision 0.9951690821256038, recall 1.0
2019-04-02T04:36:04.974289: step 54, loss 0.00707007, accuracy 0.996667, precision 0.9951690821256038, recall 1.0
2019-04-02T04:36:05.163170: step 55, loss 0.00643378, accuracy 0.996667, precision 0.9951690821256038, recall 1.0
2019-04-02T04:36:05.352640: step 56, loss 0.00708662, accuracy 0.996667, precision 0.9951690821256038, recall 1.0
2019-04-02T04:36:05.545326: step 57, loss 0.00755569, accuracy 0.996667, precision 0.9951690821256038, recall 1.0
2019-04-02T04:36:05.733465: step 58, loss 0.00633872, accuracy 0.996667, precision 0.9951690821256038, recall 1.0
2019-04-02T04:36:05.925572: step 59, loss 0.00640209, accuracy 0.996667, precision 0.9951690821256038, recall 1.0
2019-04-02T04:36:06.114767: step 60, loss 0.0064518, accuracy 0.996667, precision 0.9951690821256038, recall 1.0
2019-04-02T04:36:06.305391: step 61, loss 0.00646523, accuracy 0.996667, precision 0.9951690821256038, recall 1.0
2019-04-02T04:36:06.496759: step 62, loss 0.00634102, accuracy 0.996667, precision 0.9951690821256038, recall 1.0
2019-04-02T04:36:06.685038: step 63, loss 0.00660739, accuracy 0.996667, precision 0.9951690821256038, recall 1.0
2019-04-02T04:36:06.875282: step 64, loss 0.00728428, accuracy 0.996667, precision 0.9951690821256038, recall 1.0
2019-04-02T04:36:07.066704: step 65, loss 0.00641456, accuracy 0.996667, precision 0.9951690821256038, recall 1.0
2019-04-02T04:36:07.256311: step 66, loss 0.00709985, accuracy 0.996667, precision 0.9951690821256038, recall 1.0
2019-04-02T04:36:07.448055: step 67, loss 0.00701384, accuracy 0.996667, precision 0.9951690821256038, recall 1.0
2019-04-02T04:36:07.638574: step 68, loss 0.00747458, accuracy 0.993333, precision 0.9951690821256038, recall 0.9951690821256038
2019-04-02T04:36:07.825472: step 69, loss 0.00657185, accuracy 0.996667, precision 0.9951690821256038, recall 1.0
2019-04-02T04:36:08.013555: step 70, loss 0.00856838, accuracy 0.996667, precision 0.9951690821256038, recall 1.0
2019-04-02T04:36:08.204269: step 71, loss 0.00599716, accuracy 0.996667, precision 0.9951690821256038, recall 1.0
2019-04-02T04:36:08.391707: step 72, loss 0.00798208, accuracy 0.996667, precision 0.9951690821256038, recall 1.0
2019-04-02T04:36:08.579427: step 73, loss 0.00663967, accuracy 0.996667, precision 0.9951690821256038, recall 1.0
2019-04-02T04:36:08.767999: step 74, loss 0.00589447, accuracy 0.996667, precision 0.9951690821256038, recall 1.0
2019-04-02T04:36:08.955681: step 75, loss 0.00558025, accuracy 0.996667, precision 0.9951690821256038, recall 1.0

Evaluation:
[[431  48]
 [154 117]]
2019-04-02T04:36:08.986687: step 75, loss 0.789319, accuracy 0.730667, precision 0.8997912317327766, recall 0.7367521367521368

2019-04-02T04:36:09.174390: step 76, loss 0.00557836, accuracy 0.996667, precision 1.0, recall 0.9951923076923077
2019-04-02T04:36:09.366050: step 77, loss 0.00562342, accuracy 1, precision 1.0, recall 1.0
2019-04-02T04:36:09.556986: step 78, loss 0.00544194, accuracy 0.996667, precision 0.9951690821256038, recall 1.0
2019-04-02T04:36:09.747494: step 79, loss 0.00758213, accuracy 0.996667, precision 0.9951690821256038, recall 1.0
2019-04-02T04:36:09.936545: step 80, loss 0.0058002, accuracy 0.996667, precision 0.9951690821256038, recall 1.0
2019-04-02T04:36:10.125876: step 81, loss 0.00520614, accuracy 1, precision 1.0, recall 1.0
2019-04-02T04:36:10.318200: step 82, loss 0.00628257, accuracy 0.996667, precision 0.9951690821256038, recall 1.0
2019-04-02T04:36:10.508507: step 83, loss 0.00799763, accuracy 0.996667, precision 0.9951690821256038, recall 1.0
2019-04-02T04:36:10.696489: step 84, loss 0.00530227, accuracy 1, precision 1.0, recall 1.0
2019-04-02T04:36:10.883831: step 85, loss 0.0069565, accuracy 0.996667, precision 0.9951690821256038, recall 1.0
2019-04-02T04:36:11.074536: step 86, loss 0.00512029, accuracy 0.996667, precision 0.9951690821256038, recall 1.0
2019-04-02T04:36:11.262140: step 87, loss 0.00585856, accuracy 0.996667, precision 0.9951690821256038, recall 1.0
2019-04-02T04:36:11.453111: step 88, loss 0.00609943, accuracy 0.996667, precision 0.9951690821256038, recall 1.0
2019-04-02T04:36:11.642464: step 89, loss 0.00870257, accuracy 0.993333, precision 0.9951690821256038, recall 0.9951690821256038
2019-04-02T04:36:11.833352: step 90, loss 0.00530839, accuracy 1, precision 1.0, recall 1.0
2019-04-02T04:36:12.022763: step 91, loss 0.00738647, accuracy 0.993333, precision 0.9951690821256038, recall 0.9951690821256038
2019-04-02T04:36:12.210612: step 92, loss 0.0070354, accuracy 0.993333, precision 0.9951690821256038, recall 0.9951690821256038
2019-04-02T04:36:12.400515: step 93, loss 0.00450283, accuracy 1, precision 1.0, recall 1.0
2019-04-02T04:36:12.589664: step 94, loss 0.00652522, accuracy 0.996667, precision 0.9951690821256038, recall 1.0
2019-04-02T04:36:12.778394: step 95, loss 0.00626056, accuracy 0.993333, precision 0.9951690821256038, recall 0.9951690821256038
2019-04-02T04:36:12.967374: step 96, loss 0.00613293, accuracy 0.993333, precision 0.9951690821256038, recall 0.9951690821256038
2019-04-02T04:36:13.157706: step 97, loss 0.00712868, accuracy 0.993333, precision 0.9951690821256038, recall 0.9951690821256038
2019-04-02T04:36:13.348058: step 98, loss 0.00521808, accuracy 0.996667, precision 0.9951690821256038, recall 1.0
2019-04-02T04:36:13.538693: step 99, loss 0.00802718, accuracy 0.996667, precision 0.9951690821256038, recall 1.0
2019-04-02T04:36:13.727709: step 100, loss 0.00715453, accuracy 0.996667, precision 0.9951690821256038, recall 1.0

Evaluation:
[[431  48]
 [151 120]]
2019-04-02T04:36:13.758416: step 100, loss 0.78204, accuracy 0.734667, precision 0.8997912317327766, recall 0.7405498281786942

2019-04-02T04:36:13.948454: step 101, loss 0.00661191, accuracy 0.996667, precision 0.9951690821256038, recall 1.0
2019-04-02T04:36:14.137363: step 102, loss 0.00662896, accuracy 0.996667, precision 0.9951690821256038, recall 1.0
2019-04-02T04:36:14.326234: step 103, loss 0.00817786, accuracy 0.996667, precision 0.9951690821256038, recall 1.0
2019-04-02T04:36:14.518469: step 104, loss 0.00632496, accuracy 0.996667, precision 0.9951690821256038, recall 1.0
2019-04-02T04:36:14.705377: step 105, loss 0.00787123, accuracy 0.993333, precision 0.9951690821256038, recall 0.9951690821256038
2019-04-02T04:36:14.897809: step 106, loss 0.00747464, accuracy 0.993333, precision 0.9951690821256038, recall 0.9951690821256038
2019-04-02T04:36:15.086364: step 107, loss 0.00398037, accuracy 1, precision 1.0, recall 1.0
2019-04-02T04:36:15.275861: step 108, loss 0.00629121, accuracy 0.996667, precision 1.0, recall 0.9951923076923077
2019-04-02T04:36:15.466193: step 109, loss 0.00484426, accuracy 1, precision 1.0, recall 1.0
2019-04-02T04:36:15.654737: step 110, loss 0.00564886, accuracy 0.996667, precision 0.9951690821256038, recall 1.0
2019-04-02T04:36:15.844979: step 111, loss 0.0061636, accuracy 0.996667, precision 1.0, recall 0.9951923076923077
2019-04-02T04:36:16.033048: step 112, loss 0.00836448, accuracy 0.993333, precision 0.9951690821256038, recall 0.9951690821256038
2019-04-02T04:36:16.224941: step 113, loss 0.00443294, accuracy 1, precision 1.0, recall 1.0
2019-04-02T04:36:16.413574: step 114, loss 0.00553413, accuracy 0.996667, precision 0.9951690821256038, recall 1.0
2019-04-02T04:36:16.601998: step 115, loss 0.00566153, accuracy 0.996667, precision 0.9951690821256038, recall 1.0
2019-04-02T04:36:16.789010: step 116, loss 0.00523887, accuracy 0.996667, precision 0.9951690821256038, recall 1.0
2019-04-02T04:36:16.978550: step 117, loss 0.00591401, accuracy 0.996667, precision 0.9951690821256038, recall 1.0
2019-04-02T04:36:17.167951: step 118, loss 0.00596381, accuracy 0.996667, precision 0.9951690821256038, recall 1.0
2019-04-02T04:36:17.356543: step 119, loss 0.0060789, accuracy 0.996667, precision 1.0, recall 0.9951923076923077
2019-04-02T04:36:17.547108: step 120, loss 0.00445294, accuracy 1, precision 1.0, recall 1.0
2019-04-02T04:36:17.735812: step 121, loss 0.00501744, accuracy 0.996667, precision 0.9951690821256038, recall 1.0
2019-04-02T04:36:17.925383: step 122, loss 0.00588658, accuracy 0.996667, precision 0.9951690821256038, recall 1.0
2019-04-02T04:36:18.116913: step 123, loss 0.00583503, accuracy 0.996667, precision 0.9951690821256038, recall 1.0
2019-04-02T04:36:18.308987: step 124, loss 0.00567675, accuracy 0.996667, precision 0.9951690821256038, recall 1.0
2019-04-02T04:36:18.498555: step 125, loss 0.00535607, accuracy 0.996667, precision 0.9951690821256038, recall 1.0

Evaluation:
[[435  44]
 [154 117]]
2019-04-02T04:36:18.529625: step 125, loss 0.810302, accuracy 0.736, precision 0.9081419624217119, recall 0.7385398981324278

2019-04-02T04:36:18.717702: step 126, loss 0.00514792, accuracy 0.996667, precision 1.0, recall 0.9951923076923077
2019-04-02T04:36:18.908184: step 127, loss 0.00617191, accuracy 0.996667, precision 0.9951690821256038, recall 1.0
2019-04-02T04:36:19.096910: step 128, loss 0.00692719, accuracy 0.993333, precision 0.9951690821256038, recall 0.9951690821256038
2019-04-02T04:36:19.286532: step 129, loss 0.00616281, accuracy 0.993333, precision 0.9951690821256038, recall 0.9951690821256038
2019-04-02T04:36:19.475127: step 130, loss 0.0033364, accuracy 1, precision 1.0, recall 1.0
2019-04-02T04:36:19.668477: step 131, loss 0.00466598, accuracy 1, precision 1.0, recall 1.0
2019-04-02T04:36:19.858057: step 132, loss 0.00478166, accuracy 0.996667, precision 0.9951690821256038, recall 1.0
2019-04-02T04:36:20.046533: step 133, loss 0.00691786, accuracy 0.996667, precision 0.9951690821256038, recall 1.0
2019-04-02T04:36:20.235258: step 134, loss 0.00544935, accuracy 0.996667, precision 0.9951690821256038, recall 1.0
2019-04-02T04:36:20.427610: step 135, loss 0.00552599, accuracy 0.996667, precision 0.9951690821256038, recall 1.0
2019-04-02T04:36:20.616133: step 136, loss 0.00545897, accuracy 0.996667, precision 0.9951690821256038, recall 1.0
2019-04-02T04:36:20.804533: step 137, loss 0.00647051, accuracy 0.996667, precision 1.0, recall 0.9951923076923077
2019-04-02T04:36:20.992900: step 138, loss 0.00505695, accuracy 0.996667, precision 1.0, recall 0.9951923076923077
2019-04-02T04:36:21.181213: step 139, loss 0.00467557, accuracy 1, precision 1.0, recall 1.0
2019-04-02T04:36:21.373208: step 140, loss 0.0063922, accuracy 0.993333, precision 0.9951690821256038, recall 0.9951690821256038
2019-04-02T04:36:21.561853: step 141, loss 0.00433888, accuracy 1, precision 1.0, recall 1.0
2019-04-02T04:36:21.752528: step 142, loss 0.00384464, accuracy 1, precision 1.0, recall 1.0
2019-04-02T04:36:21.940738: step 143, loss 0.00814539, accuracy 0.996667, precision 0.9951690821256038, recall 1.0
2019-04-02T04:36:22.128454: step 144, loss 0.00462284, accuracy 1, precision 1.0, recall 1.0
2019-04-02T04:36:22.316829: step 145, loss 0.00663737, accuracy 0.996667, precision 1.0, recall 0.9951923076923077
2019-04-02T04:36:22.505756: step 146, loss 0.00443355, accuracy 0.996667, precision 0.9951690821256038, recall 1.0
2019-04-02T04:36:22.693731: step 147, loss 0.00712941, accuracy 0.996667, precision 0.9951690821256038, recall 1.0
2019-04-02T04:36:22.884473: step 148, loss 0.00840253, accuracy 0.993333, precision 0.9951690821256038, recall 0.9951690821256038
2019-04-02T04:36:23.075933: step 149, loss 0.00495201, accuracy 0.996667, precision 0.9951690821256038, recall 1.0
2019-04-02T04:36:23.265138: step 150, loss 0.00502558, accuracy 0.996667, precision 1.0, recall 0.9951923076923077

Evaluation:
[[437  42]
 [152 119]]
2019-04-02T04:36:23.295662: step 150, loss 0.796814, accuracy 0.741333, precision 0.9123173277661796, recall 0.7419354838709677

2019-04-02T04:36:23.483545: step 151, loss 0.00723128, accuracy 0.993333, precision 0.9951690821256038, recall 0.9951690821256038
2019-04-02T04:36:23.671280: step 152, loss 0.00773375, accuracy 0.993333, precision 0.9951690821256038, recall 0.9951690821256038
2019-04-02T04:36:23.859566: step 153, loss 0.00464111, accuracy 0.996667, precision 0.9951690821256038, recall 1.0
2019-04-02T04:36:24.048281: step 154, loss 0.00427385, accuracy 1, precision 1.0, recall 1.0
2019-04-02T04:36:24.240650: step 155, loss 0.00722838, accuracy 0.993333, precision 0.9951690821256038, recall 0.9951690821256038
2019-04-02T04:36:24.431096: step 156, loss 0.00464389, accuracy 1, precision 1.0, recall 1.0
2019-04-02T04:36:24.618264: step 157, loss 0.0038596, accuracy 1, precision 1.0, recall 1.0
2019-04-02T04:36:24.808388: step 158, loss 0.00395633, accuracy 1, precision 1.0, recall 1.0
2019-04-02T04:36:24.997832: step 159, loss 0.00570775, accuracy 0.996667, precision 1.0, recall 0.9951923076923077
2019-04-02T04:36:25.187324: step 160, loss 0.00391992, accuracy 1, precision 1.0, recall 1.0
2019-04-02T04:36:25.376313: step 161, loss 0.00676506, accuracy 0.993333, precision 0.9951690821256038, recall 0.9951690821256038
2019-04-02T04:36:25.564800: step 162, loss 0.00584555, accuracy 0.993333, precision 0.9951690821256038, recall 0.9951690821256038
2019-04-02T04:36:25.753087: step 163, loss 0.00386096, accuracy 1, precision 1.0, recall 1.0
2019-04-02T04:36:25.941201: step 164, loss 0.00455763, accuracy 0.996667, precision 0.9951690821256038, recall 1.0
2019-04-02T04:36:26.130087: step 165, loss 0.00714607, accuracy 0.993333, precision 0.9951690821256038, recall 0.9951690821256038
2019-04-02T04:36:26.322126: step 166, loss 0.00947574, accuracy 0.996667, precision 0.9951690821256038, recall 1.0
2019-04-02T04:36:26.508774: step 167, loss 0.00783859, accuracy 0.993333, precision 0.9951690821256038, recall 0.9951690821256038
2019-04-02T04:36:26.700894: step 168, loss 0.00513047, accuracy 1, precision 1.0, recall 1.0
2019-04-02T04:36:26.889319: step 169, loss 0.00380396, accuracy 1, precision 1.0, recall 1.0
2019-04-02T04:36:27.077883: step 170, loss 0.00550176, accuracy 0.996667, precision 1.0, recall 0.9951923076923077
2019-04-02T04:36:27.266107: step 171, loss 0.00760493, accuracy 0.993333, precision 0.9951690821256038, recall 0.9951690821256038
2019-04-02T04:36:27.458567: step 172, loss 0.00409107, accuracy 1, precision 1.0, recall 1.0
2019-04-02T04:36:27.646581: step 173, loss 0.00719949, accuracy 0.993333, precision 0.9951690821256038, recall 0.9951690821256038
2019-04-02T04:36:27.837144: step 174, loss 0.00432555, accuracy 1, precision 1.0, recall 1.0
2019-04-02T04:36:28.029847: step 175, loss 0.00332768, accuracy 1, precision 1.0, recall 1.0

Evaluation:
[[435  44]
 [152 119]]
2019-04-02T04:36:28.060791: step 175, loss 0.819926, accuracy 0.738667, precision 0.9081419624217119, recall 0.7410562180579217

2019-04-02T04:36:28.250078: step 176, loss 0.00541135, accuracy 0.996667, precision 0.9951690821256038, recall 1.0
2019-04-02T04:36:28.439121: step 177, loss 0.00580205, accuracy 0.996667, precision 0.9951690821256038, recall 1.0
2019-04-02T04:36:28.629152: step 178, loss 0.00516738, accuracy 0.996667, precision 0.9951690821256038, recall 1.0
2019-04-02T04:36:28.820857: step 179, loss 0.00788291, accuracy 0.993333, precision 0.9951690821256038, recall 0.9951690821256038
2019-04-02T04:36:29.009299: step 180, loss 0.00828972, accuracy 0.996667, precision 0.9951690821256038, recall 1.0
2019-04-02T04:36:29.197977: step 181, loss 0.00610934, accuracy 0.996667, precision 0.9951690821256038, recall 1.0
2019-04-02T04:36:29.387159: step 182, loss 0.00627941, accuracy 0.996667, precision 1.0, recall 0.9951923076923077
2019-04-02T04:36:29.576129: step 183, loss 0.00479276, accuracy 1, precision 1.0, recall 1.0
2019-04-02T04:36:29.762721: step 184, loss 0.00666425, accuracy 0.996667, precision 1.0, recall 0.9951923076923077
2019-04-02T04:36:29.954079: step 185, loss 0.00745725, accuracy 0.996667, precision 0.9951690821256038, recall 1.0
2019-04-02T04:36:30.142671: step 186, loss 0.00427202, accuracy 1, precision 1.0, recall 1.0
2019-04-02T04:36:30.333526: step 187, loss 0.00573473, accuracy 0.996667, precision 1.0, recall 0.9951923076923077
2019-04-02T04:36:30.522488: step 188, loss 0.00523718, accuracy 0.996667, precision 0.9951690821256038, recall 1.0
2019-04-02T04:36:30.711036: step 189, loss 0.00444706, accuracy 1, precision 1.0, recall 1.0
2019-04-02T04:36:30.901672: step 190, loss 0.00524424, accuracy 0.996667, precision 0.9951690821256038, recall 1.0
2019-04-02T04:36:31.093141: step 191, loss 0.00437187, accuracy 0.996667, precision 0.9951690821256038, recall 1.0
2019-04-02T04:36:31.281367: step 192, loss 0.00526141, accuracy 0.996667, precision 1.0, recall 0.9951923076923077
2019-04-02T04:36:31.470851: step 193, loss 0.00405636, accuracy 1, precision 1.0, recall 1.0
2019-04-02T04:36:31.660609: step 194, loss 0.0062421, accuracy 0.993333, precision 0.9951690821256038, recall 0.9951690821256038
2019-04-02T04:36:31.848086: step 195, loss 0.00401074, accuracy 1, precision 1.0, recall 1.0
2019-04-02T04:36:32.039601: step 196, loss 0.00662049, accuracy 0.996667, precision 0.9951690821256038, recall 1.0
2019-04-02T04:36:32.229862: step 197, loss 0.00798591, accuracy 0.993333, precision 0.9951690821256038, recall 0.9951690821256038
2019-04-02T04:36:32.421232: step 198, loss 0.00687292, accuracy 0.993333, precision 0.9951690821256038, recall 0.9951690821256038
2019-04-02T04:36:32.614598: step 199, loss 0.00407027, accuracy 1, precision 1.0, recall 1.0
2019-04-02T04:36:32.803505: step 200, loss 0.00390153, accuracy 1, precision 1.0, recall 1.0

Evaluation:
[[436  43]
 [152 119]]
2019-04-02T04:36:32.834516: step 200, loss 0.822397, accuracy 0.74, precision 0.9102296450939458, recall 0.7414965986394558

2019-04-02T04:36:33.021293: step 201, loss 0.00558121, accuracy 0.993333, precision 0.9951690821256038, recall 0.9951690821256038
2019-04-02T04:36:33.212617: step 202, loss 0.00415995, accuracy 1, precision 1.0, recall 1.0
2019-04-02T04:36:33.402588: step 203, loss 0.0040689, accuracy 1, precision 1.0, recall 1.0
2019-04-02T04:36:33.594270: step 204, loss 0.00503868, accuracy 0.996667, precision 0.9951690821256038, recall 1.0
2019-04-02T04:36:33.781969: step 205, loss 0.00432134, accuracy 0.996667, precision 0.9951690821256038, recall 1.0
2019-04-02T04:36:33.970399: step 206, loss 0.00658688, accuracy 0.996667, precision 1.0, recall 0.9951923076923077
2019-04-02T04:36:34.169616: step 207, loss 0.007658, accuracy 0.993333, precision 0.9951690821256038, recall 0.9951690821256038
2019-04-02T04:36:34.360456: step 208, loss 0.0053436, accuracy 0.996667, precision 0.9951690821256038, recall 1.0
2019-04-02T04:36:34.549827: step 209, loss 0.00654549, accuracy 0.996667, precision 0.9951690821256038, recall 1.0
2019-04-02T04:36:34.739307: step 210, loss 0.00417925, accuracy 1, precision 1.0, recall 1.0
2019-04-02T04:36:34.926058: step 211, loss 0.00710475, accuracy 0.996667, precision 0.9951690821256038, recall 1.0
2019-04-02T04:36:35.116730: step 212, loss 0.0060165, accuracy 0.996667, precision 1.0, recall 0.9951923076923077
2019-04-02T04:36:35.305824: step 213, loss 0.0049838, accuracy 0.996667, precision 1.0, recall 0.9951923076923077
2019-04-02T04:36:35.494629: step 214, loss 0.00426605, accuracy 1, precision 1.0, recall 1.0
2019-04-02T04:36:35.686529: step 215, loss 0.0049904, accuracy 0.996667, precision 1.0, recall 0.9951923076923077
2019-04-02T04:36:35.876178: step 216, loss 0.00379256, accuracy 0.996667, precision 1.0, recall 0.9951923076923077
2019-04-02T04:36:36.063200: step 217, loss 0.00853617, accuracy 0.993333, precision 0.9951690821256038, recall 0.9951690821256038
2019-04-02T04:36:36.252628: step 218, loss 0.00595808, accuracy 0.996667, precision 0.9951690821256038, recall 1.0
2019-04-02T04:36:36.440268: step 219, loss 0.00441067, accuracy 0.996667, precision 0.9951690821256038, recall 1.0
2019-04-02T04:36:36.631205: step 220, loss 0.00577762, accuracy 0.996667, precision 0.9951690821256038, recall 1.0
2019-04-02T04:36:36.823153: step 221, loss 0.0073751, accuracy 0.993333, precision 0.9951690821256038, recall 0.9951690821256038
2019-04-02T04:36:37.014786: step 222, loss 0.00684171, accuracy 0.996667, precision 0.9951690821256038, recall 1.0
2019-04-02T04:36:37.205525: step 223, loss 0.00670095, accuracy 0.996667, precision 0.9951690821256038, recall 1.0
2019-04-02T04:36:37.394978: step 224, loss 0.00345819, accuracy 1, precision 1.0, recall 1.0
2019-04-02T04:36:37.583604: step 225, loss 0.00420345, accuracy 0.996667, precision 1.0, recall 0.9951923076923077

Evaluation:
[[440  39]
 [154 117]]
2019-04-02T04:36:37.614737: step 225, loss 0.866478, accuracy 0.742667, precision 0.918580375782881, recall 0.7407407407407407

