"C:\Program Files (x86)\Microsoft Visual Studio\Shared\Python36_64\python.exe" "C:/Users/aless/Documents/University of Illinois at Chicago/Spring 2019/Project/train.py"
Using TensorFlow backend.
English Italian
GloVe model loaded
Pretrained Embedding: GloVe
Italian: False
Loading data...
11566
Max Document length: 37
WARNING:tensorflow:From C:/Users/aless/Documents/University of Illinois at Chicago/Spring 2019/Project/train.py:98: VocabularyProcessor.__init__ (from tensorflow.contrib.learn.python.learn.preprocessing.text) is deprecated and will be removed in a future version.
Instructions for updating:
Please use tensorflow/transform or tf.data.
WARNING:tensorflow:From C:\Program Files (x86)\Microsoft Visual Studio\Shared\Python36_64\lib\site-packages\tensorflow\contrib\learn\python\learn\preprocessing\text.py:154: CategoricalVocabulary.__init__ (from tensorflow.contrib.learn.python.learn.preprocessing.categorical_vocabulary) is deprecated and will be removed in a future version.
Instructions for updating:
Please use tensorflow/transform or tf.data.
Vocabulary Size: 1
Train/Dev split: 9253/2313
2019-03-18 23:06:01.520710: I tensorflow/core/platform/cpu_feature_guard.cc:141] Your CPU supports instructions that this TensorFlow binary was not compiled to use: AVX2
35
34
33
WARNING:tensorflow:From C:\Users\aless\Documents\University of Illinois at Chicago\Spring 2019\Project\main_pre_trained_embeddings.py:485: softmax_cross_entropy_with_logits (from tensorflow.python.ops.nn_ops) is deprecated and will be removed in a future version.
Instructions for updating:

Future major versions of TensorFlow will allow gradients to flow
into the labels input on backprop by default.

See `tf.nn.softmax_cross_entropy_with_logits_v2`.

Writing to C:\Users\aless\Documents\University of Illinois at Chicago\Spring 2019\Project\runs\1552968365

2019-03-18T23:06:11.574989: step 1, loss 2.73878, accuracy 0.460938, precision 0.35119047619047616, recall 0.6704545454545454
2019-03-18T23:06:56.337883: step 35, loss 0.804051, accuracy 0.707031, precision 0.7873563218390804, recall 0.7828571428571428
2019-03-18T23:06:57.393063: step 36, loss 0.850063, accuracy 0.714844, precision 0.7724550898203593, recall 0.7865853658536586
2019-03-18T23:06:57.845855: step 37, loss 0.736103, accuracy 0.756757, precision 0.7586206896551724, recall 0.9166666666666666
2019-03-18T23:06:58.888069: step 38, loss 0.628252, accuracy 0.761719, precision 0.8620689655172413, recall 0.8021390374331551
2019-03-18T23:07:00.120775: step 39, loss 0.792004, accuracy 0.699219, precision 0.8070175438596491, recall 0.7582417582417582
2019-03-18T23:07:01.226819: step 40, loss 0.819346, accuracy 0.785156, precision 0.8804347826086957, recall 0.8307692307692308
2019-03-18T23:07:02.382732: step 41, loss 0.836885, accuracy 0.707031, precision 0.8490566037735849, recall 0.7258064516129032
2019-03-18T23:07:03.457857: step 42, loss 0.887424, accuracy 0.730469, precision 0.8675496688741722, recall 0.7277777777777777
2019-03-18T23:07:04.577864: step 43, loss 0.766344, accuracy 0.714844, precision 0.7784431137724551, recall 0.7831325301204819
2019-03-18T23:07:05.667952: step 44, loss 0.783965, accuracy 0.761719, precision 0.8344370860927153, recall 0.7777777777777778
2019-03-18T23:07:06.695207: step 45, loss 0.749535, accuracy 0.742188, precision 0.7701149425287356, recall 0.8375
2019-03-18T23:07:07.801254: step 46, loss 0.688196, accuracy 0.753906, precision 0.7456647398843931, recall 0.8716216216216216
2019-03-18T23:07:08.897322: step 47, loss 0.630623, accuracy 0.757812, precision 0.7987012987012987, recall 0.7987012987012987
2019-03-18T23:07:10.095121: step 48, loss 0.669319, accuracy 0.75, precision 0.8121212121212121, recall 0.8023952095808383
2019-03-18T23:07:11.228095: step 49, loss 0.642314, accuracy 0.773438, precision 0.8228571428571428, recall 0.8421052631578947
2019-03-18T23:07:12.380017: step 50, loss 0.777998, accuracy 0.734375, precision 0.8198757763975155, recall 0.7719298245614035
2019-03-18T23:07:13.528945: step 51, loss 0.576475, accuracy 0.792969, precision 0.8722222222222222, recall 0.839572192513369
2019-03-18T23:07:14.700814: step 52, loss 0.72363, accuracy 0.703125, precision 0.8220858895705522, recall 0.7403314917127072
2019-03-18T23:07:15.815834: step 53, loss 0.572871, accuracy 0.769531, precision 0.8136645962732919, recall 0.81875
2019-03-18T23:07:16.965761: step 54, loss 0.760685, accuracy 0.757812, precision 0.84472049689441, recall 0.7861271676300579
2019-03-18T23:07:18.149599: step 55, loss 0.603349, accuracy 0.742188, precision 0.8068181818181818, recall 0.8160919540229885
2019-03-18T23:07:19.283568: step 56, loss 0.597256, accuracy 0.761719, precision 0.875, recall 0.7734806629834254
2019-03-18T23:07:20.413550: step 57, loss 0.843718, accuracy 0.703125, precision 0.7987804878048781, recall 0.7528735632183908
2019-03-18T23:07:21.576441: step 58, loss 0.519469, accuracy 0.792969, precision 0.8197674418604651, recall 0.8650306748466258
2019-03-18T23:07:22.717393: step 59, loss 0.641515, accuracy 0.75, precision 0.8301886792452831, recall 0.7810650887573964
2019-03-18T23:07:23.790525: step 60, loss 0.638751, accuracy 0.765625, precision 0.8104575163398693, recall 0.8
2019-03-18T23:07:24.907541: step 61, loss 0.624701, accuracy 0.765625, precision 0.8, recall 0.8395061728395061
2019-03-18T23:07:26.005607: step 62, loss 0.630597, accuracy 0.789062, precision 0.8571428571428571, recall 0.8275862068965517
2019-03-18T23:07:27.108659: step 63, loss 0.506145, accuracy 0.808594, precision 0.8222222222222222, recall 0.896969696969697
2019-03-18T23:07:28.225674: step 64, loss 0.630065, accuracy 0.746094, precision 0.8218390804597702, recall 0.807909604519774
2019-03-18T23:07:29.385575: step 65, loss 0.592112, accuracy 0.753906, precision 0.8141025641025641, recall 0.7888198757763976
2019-03-18T23:07:30.814756: step 66, loss 0.592239, accuracy 0.757812, precision 0.8470588235294118, recall 0.8
2019-03-18T23:07:32.293804: step 67, loss 0.716554, accuracy 0.730469, precision 0.7988165680473372, recall 0.7941176470588235
2019-03-18T23:07:33.852640: step 68, loss 0.58175, accuracy 0.792969, precision 0.8867924528301887, recall 0.8011363636363636
2019-03-18T23:07:35.378561: step 69, loss 0.505473, accuracy 0.808594, precision 0.8870056497175142, recall 0.8440860215053764
2019-03-18T23:07:36.779815: step 70, loss 0.50316, accuracy 0.8125, precision 0.8719512195121951, recall 0.8411764705882353
2019-03-18T23:07:38.254874: step 71, loss 0.58917, accuracy 0.769531, precision 0.8074866310160428, recall 0.867816091954023
2019-03-18T23:07:39.798749: step 72, loss 0.540268, accuracy 0.761719, precision 0.7716049382716049, recall 0.8389261744966443
2019-03-18T23:07:41.406453: step 73, loss 0.670476, accuracy 0.738281, precision 0.8048780487804879, recall 0.7904191616766467
2019-03-18T23:07:42.157446: step 74, loss 0.88562, accuracy 0.72973, precision 0.75, recall 0.8181818181818182
2019-03-18T23:07:43.537759: step 75, loss 0.525656, accuracy 0.8125, precision 0.9239766081871345, recall 0.8186528497409327
2019-03-18T23:07:45.093601: step 76, loss 0.580465, accuracy 0.777344, precision 0.8703703703703703, recall 0.7966101694915254
2019-03-18T23:07:46.513807: step 77, loss 0.567406, accuracy 0.773438, precision 0.8910256410256411, recall 0.7722222222222223
2019-03-18T23:07:47.794385: step 78, loss 0.487914, accuracy 0.78125, precision 0.8289473684210527, recall 0.8076923076923077
2019-03-18T23:07:49.358209: step 79, loss 0.482038, accuracy 0.816406, precision 0.8901734104046243, recall 0.8461538461538461
2019-03-18T23:07:50.753476: step 80, loss 0.531341, accuracy 0.792969, precision 0.8291139240506329, recall 0.8343949044585988
2019-03-18T23:07:52.257457: step 81, loss 0.429935, accuracy 0.804688, precision 0.8493975903614458, recall 0.8493975903614458
2019-03-18T23:07:53.710574: step 82, loss 0.472437, accuracy 0.804688, precision 0.8352941176470589, recall 0.8658536585365854
2019-03-18T23:07:55.298332: step 83, loss 0.447289, accuracy 0.792969, precision 0.8364779874213837, recall 0.83125
2019-03-18T23:07:56.821264: step 84, loss 0.519335, accuracy 0.796875, precision 0.8242424242424242, recall 0.8553459119496856
2019-03-18T23:07:58.450909: step 85, loss 0.482226, accuracy 0.773438, precision 0.8172043010752689, recall 0.8636363636363636
2019-03-18T23:07:59.791327: step 86, loss 0.430763, accuracy 0.800781, precision 0.8620689655172413, recall 0.847457627118644
2019-03-18T23:08:01.230480: step 87, loss 0.345538, accuracy 0.871094, precision 0.9467455621301775, recall 0.8695652173913043
2019-03-18T23:08:02.747427: step 88, loss 0.46588, accuracy 0.828125, precision 0.9147727272727273, recall 0.8473684210526315
2019-03-18T23:08:04.262386: step 89, loss 0.480084, accuracy 0.792969, precision 0.9151515151515152, recall 0.7947368421052632
2019-03-18T23:08:05.725471: step 90, loss 0.381734, accuracy 0.832031, precision 0.8674033149171271, recall 0.8920454545454546
2019-03-18T23:08:07.230448: step 91, loss 0.436536, accuracy 0.820312, precision 0.9080459770114943, recall 0.8404255319148937
2019-03-18T23:08:08.587820: step 92, loss 0.459734, accuracy 0.804688, precision 0.8390804597701149, recall 0.8690476190476191
2019-03-18T23:08:10.024980: step 93, loss 0.540446, accuracy 0.769531, precision 0.8552631578947368, recall 0.7784431137724551
2019-03-18T23:08:11.372380: step 94, loss 0.489096, accuracy 0.78125, precision 0.8603351955307262, recall 0.8324324324324325
2019-03-18T23:08:12.825497: step 95, loss 0.427825, accuracy 0.839844, precision 0.896969696969697, recall 0.8604651162790697
2019-03-18T23:08:14.212790: step 96, loss 0.413021, accuracy 0.824219, precision 0.8695652173913043, recall 0.8839779005524862
2019-03-18T23:08:15.596094: step 97, loss 0.455049, accuracy 0.816406, precision 0.8653846153846154, recall 0.8385093167701864
2019-03-18T23:08:17.236710: step 98, loss 0.422965, accuracy 0.828125, precision 0.8466257668711656, recall 0.8789808917197452
2019-03-18T23:08:18.698802: step 99, loss 0.398723, accuracy 0.84375, precision 0.8633540372670807, recall 0.8853503184713376
2019-03-18T23:08:20.038224: step 100, loss 0.40059, accuracy 0.804688, precision 0.8607594936708861, recall 0.8292682926829268
2019-03-18T23:08:21.411554: step 101, loss 0.449804, accuracy 0.820312, precision 0.9032258064516129, recall 0.8187134502923976
2019-03-18T23:08:22.972383: step 102, loss 0.513793, accuracy 0.796875, precision 0.84, recall 0.8596491228070176
2019-03-18T23:08:24.450433: step 103, loss 0.563298, accuracy 0.765625, precision 0.8, recall 0.8104575163398693
2019-03-18T23:08:25.920506: step 104, loss 0.373545, accuracy 0.835938, precision 0.8685714285714285, recall 0.8888888888888888
2019-03-18T23:08:27.450417: step 105, loss 0.479088, accuracy 0.824219, precision 0.8874172185430463, recall 0.8271604938271605
2019-03-18T23:08:29.064105: step 106, loss 0.330096, accuracy 0.871094, precision 0.8959537572254336, recall 0.9117647058823529
2019-03-18T23:08:30.811436: step 107, loss 0.544731, accuracy 0.757812, precision 0.8352941176470589, recall 0.8068181818181818
2019-03-18T23:08:32.281507: step 108, loss 0.576515, accuracy 0.792969, precision 0.874251497005988, recall 0.8202247191011236
2019-03-18T23:08:33.810423: step 109, loss 0.413937, accuracy 0.832031, precision 0.884393063583815, recall 0.8693181818181818
2019-03-18T23:08:35.493924: step 110, loss 0.428049, accuracy 0.839844, precision 0.8641975308641975, recall 0.8805031446540881
2019-03-18T23:08:36.297777: step 111, loss 0.372128, accuracy 0.864865, precision 0.9259259259259259, recall 0.8928571428571429
2019-03-18T23:08:37.930412: step 112, loss 0.293917, accuracy 0.882812, precision 0.9047619047619048, recall 0.9156626506024096
2019-03-18T23:08:39.450358: step 113, loss 0.298497, accuracy 0.871094, precision 0.9190751445086706, recall 0.8932584269662921
2019-03-18T23:08:41.289438: step 114, loss 0.406742, accuracy 0.847656, precision 0.9171974522292994, recall 0.8470588235294118
2019-03-18T23:08:42.952991: step 115, loss 0.389903, accuracy 0.8125, precision 0.8588957055214724, recall 0.8484848484848485
2019-03-18T23:08:44.477917: step 116, loss 0.37441, accuracy 0.847656, precision 0.9151515151515152, recall 0.8579545454545454
2019-03-18T23:08:46.025782: step 117, loss 0.399486, accuracy 0.832031, precision 0.8579881656804734, recall 0.8841463414634146
2019-03-18T23:08:47.581623: step 118, loss 0.368071, accuracy 0.839844, precision 0.867816091954023, recall 0.893491124260355
2019-03-18T23:08:49.073637: step 119, loss 0.404482, accuracy 0.808594, precision 0.8353658536585366, recall 0.8616352201257862
2019-03-18T23:08:50.578615: step 120, loss 0.411966, accuracy 0.832031, precision 0.8909090909090909, recall 0.8546511627906976
2019-03-18T23:08:52.066642: step 121, loss 0.455469, accuracy 0.808594, precision 0.8765432098765432, recall 0.8304093567251462
2019-03-18T23:08:53.609515: step 122, loss 0.394158, accuracy 0.835938, precision 0.8975903614457831, recall 0.8563218390804598
2019-03-18T23:08:55.131449: step 123, loss 0.433972, accuracy 0.835938, precision 0.8713450292397661, recall 0.8816568047337278
2019-03-18T23:08:56.712226: step 124, loss 0.387959, accuracy 0.84375, precision 0.9298245614035088, recall 0.8502673796791443
2019-03-18T23:08:58.264078: step 125, loss 0.290707, accuracy 0.875, precision 0.8977272727272727, recall 0.9186046511627907
2019-03-18T23:08:59.895718: step 126, loss 0.395717, accuracy 0.84375, precision 0.9325153374233128, recall 0.8397790055248618
2019-03-18T23:09:01.437598: step 127, loss 0.324874, accuracy 0.863281, precision 0.9341317365269461, recall 0.8666666666666667
2019-03-18T23:09:02.892714: step 128, loss 0.382389, accuracy 0.824219, precision 0.9030303030303031, recall 0.8370786516853933
2019-03-18T23:09:04.558259: step 129, loss 0.404045, accuracy 0.847656, precision 0.8841463414634146, recall 0.8787878787878788
2019-03-18T23:09:06.012373: step 130, loss 0.383462, accuracy 0.835938, precision 0.8895348837209303, recall 0.8693181818181818
2019-03-18T23:09:07.765703: step 131, loss 0.418739, accuracy 0.816406, precision 0.8218390804597702, recall 0.89937106918239
2019-03-18T23:09:09.337488: step 132, loss 0.351154, accuracy 0.878906, precision 0.88125, recall 0.9215686274509803
2019-03-18T23:09:11.141666: step 133, loss 0.38765, accuracy 0.832031, precision 0.8654970760233918, recall 0.8809523809523809
2019-03-18T23:09:12.656651: step 134, loss 0.318503, accuracy 0.855469, precision 0.9017341040462428, recall 0.8863636363636364
2019-03-18T23:09:14.007086: step 135, loss 0.346919, accuracy 0.863281, precision 0.8888888888888888, recall 0.9047619047619048
2019-03-18T23:09:15.536000: step 136, loss 0.319258, accuracy 0.855469, precision 0.9130434782608695, recall 0.8647058823529412
2019-03-18T23:09:17.033000: step 137, loss 0.338148, accuracy 0.835938, precision 0.9101796407185628, recall 0.8491620111731844
2019-03-18T23:09:18.507062: step 138, loss 0.343521, accuracy 0.855469, precision 0.8982035928143712, recall 0.8823529411764706
2019-03-18T23:09:19.973680: step 139, loss 0.368086, accuracy 0.855469, precision 0.9310344827586207, recall 0.8663101604278075
2019-03-18T23:09:21.375933: step 140, loss 0.373619, accuracy 0.84375, precision 0.9202453987730062, recall 0.847457627118644
2019-03-18T23:09:22.907356: step 141, loss 0.459443, accuracy 0.804688, precision 0.8901734104046243, recall 0.8324324324324325
2019-03-18T23:09:24.542036: step 142, loss 0.344127, accuracy 0.855469, precision 0.9041916167664671, recall 0.877906976744186
2019-03-18T23:09:25.967753: step 143, loss 0.386631, accuracy 0.847656, precision 0.8909090909090909, recall 0.875
2019-03-18T23:09:27.516615: step 144, loss 0.356496, accuracy 0.84375, precision 0.8908045977011494, recall 0.8806818181818182
2019-03-18T23:09:29.055504: step 145, loss 0.314733, accuracy 0.855469, precision 0.8838709677419355, recall 0.8782051282051282
2019-03-18T23:09:30.530562: step 146, loss 0.365911, accuracy 0.863281, precision 0.8957055214723927, recall 0.8902439024390244
2019-03-18T23:09:32.116325: step 147, loss 0.310995, accuracy 0.867188, precision 0.8846153846153846, recall 0.8961038961038961
2019-03-18T23:09:32.685818: step 148, loss 0.20233, accuracy 0.945946, precision 0.9130434782608695, recall 1.0
2019-03-18T23:09:34.318455: step 149, loss 0.311742, accuracy 0.871094, precision 0.9298245614035088, recall 0.8833333333333333
2019-03-18T23:09:35.871305: step 150, loss 0.313365, accuracy 0.867188, precision 0.877906976744186, recall 0.9207317073170732
2019-03-18T23:09:37.590231: step 151, loss 0.297504, accuracy 0.878906, precision 0.9190751445086706, recall 0.9034090909090909
2019-03-18T23:09:39.306705: step 152, loss 0.362802, accuracy 0.851562, precision 0.9121621621621622, recall 0.84375
2019-03-18T23:09:40.854587: step 153, loss 0.315726, accuracy 0.855469, precision 0.8846153846153846, recall 0.8789808917197452
2019-03-18T23:09:42.441347: step 154, loss 0.192668, accuracy 0.941406, precision 0.9753086419753086, recall 0.9349112426035503
2019-03-18T23:09:44.148374: step 155, loss 0.364339, accuracy 0.84375, precision 0.9132947976878613, recall 0.8633879781420765
2019-03-18T23:09:45.800021: step 156, loss 0.222979, accuracy 0.898438, precision 0.9444444444444444, recall 0.9
2019-03-18T23:09:47.315491: step 157, loss 0.292026, accuracy 0.878906, precision 0.9074074074074074, recall 0.901840490797546
2019-03-18T23:09:48.772109: step 158, loss 0.298371, accuracy 0.871094, precision 0.9107142857142857, recall 0.8947368421052632
2019-03-18T23:09:50.182342: step 159, loss 0.302598, accuracy 0.867188, precision 0.8930817610062893, recall 0.8930817610062893
2019-03-18T23:09:51.951669: step 160, loss 0.291017, accuracy 0.90625, precision 0.9310344827586207, recall 0.9310344827586207
2019-03-18T23:09:53.657165: step 161, loss 0.294348, accuracy 0.847656, precision 0.879746835443038, recall 0.8742138364779874
2019-03-18T23:09:55.018528: step 162, loss 0.220716, accuracy 0.925781, precision 0.9209039548022598, recall 0.9702380952380952
2019-03-18T23:09:56.603317: step 163, loss 0.286431, accuracy 0.878906, precision 0.9181286549707602, recall 0.9022988505747126
2019-03-18T23:09:58.296369: step 164, loss 0.295932, accuracy 0.890625, precision 0.9216867469879518, recall 0.9107142857142857
2019-03-18T23:09:59.819878: step 165, loss 0.335796, accuracy 0.882812, precision 0.9506172839506173, recall 0.875
2019-03-18T23:10:01.479471: step 166, loss 0.237601, accuracy 0.921875, precision 0.9540229885057471, recall 0.9325842696629213
2019-03-18T23:10:02.923613: step 167, loss 0.315095, accuracy 0.859375, precision 0.8950617283950617, recall 0.8841463414634146
2019-03-18T23:10:04.327881: step 168, loss 0.3638, accuracy 0.835938, precision 0.92, recall 0.8518518518518519
2019-03-18T23:10:05.889281: step 169, loss 0.273205, accuracy 0.878906, precision 0.9607843137254902, recall 0.8546511627906976
2019-03-18T23:10:07.288051: step 170, loss 0.349595, accuracy 0.859375, precision 0.9069767441860465, recall 0.8863636363636364
2019-03-18T23:10:08.829508: step 171, loss 0.272544, accuracy 0.902344, precision 0.9523809523809523, recall 0.903954802259887
2019-03-18T23:10:10.270657: step 172, loss 0.297993, accuracy 0.875, precision 0.912568306010929, recall 0.912568306010929
2019-03-18T23:10:12.048461: step 173, loss 0.277425, accuracy 0.882812, precision 0.8719512195121951, recall 0.9407894736842105
2019-03-18T23:10:13.823301: step 174, loss 0.274601, accuracy 0.882812, precision 0.8855421686746988, recall 0.930379746835443
2019-03-18T23:10:15.356711: step 175, loss 0.274933, accuracy 0.890625, precision 0.9074074074074074, recall 0.91875
2019-03-18T23:10:16.869693: step 176, loss 0.289237, accuracy 0.871094, precision 0.8719512195121951, recall 0.9225806451612903
2019-03-18T23:10:18.513300: step 177, loss 0.320368, accuracy 0.847656, precision 0.8855421686746988, recall 0.8802395209580839
2019-03-18T23:10:20.028762: step 178, loss 0.284648, accuracy 0.886719, precision 0.9281437125748503, recall 0.9011627906976745
2019-03-18T23:10:21.458454: step 179, loss 0.333221, accuracy 0.863281, precision 0.9333333333333333, recall 0.8795811518324608
2019-03-18T23:10:22.789406: step 180, loss 0.236259, accuracy 0.90625, precision 0.9473684210526315, recall 0.9152542372881356
2019-03-18T23:10:24.352230: step 181, loss 0.335106, accuracy 0.867188, precision 0.9487179487179487, recall 0.8505747126436781
2019-03-18T23:10:26.011845: step 182, loss 0.301599, accuracy 0.863281, precision 0.949685534591195, recall 0.848314606741573
2019-03-18T23:10:27.490920: step 183, loss 0.287227, accuracy 0.84375, precision 0.8895348837209303, recall 0.8793103448275862
2019-03-18T23:10:29.029808: step 184, loss 0.340444, accuracy 0.859375, precision 0.861878453038674, recall 0.9341317365269461
2019-03-18T23:10:29.798752: step 185, loss 0.347137, accuracy 0.837838, precision 0.8260869565217391, recall 0.9047619047619048
2019-03-18T23:10:31.386143: step 186, loss 0.197157, accuracy 0.921875, precision 0.9294871794871795, recall 0.9415584415584416
2019-03-18T23:10:33.113526: step 187, loss 0.293983, accuracy 0.882812, precision 0.8922155688622755, recall 0.9254658385093167
2019-03-18T23:10:34.675354: step 188, loss 0.258152, accuracy 0.886719, precision 0.9415204678362573, recall 0.8944444444444445
2019-03-18T23:10:36.443201: step 189, loss 0.257836, accuracy 0.898438, precision 0.9371428571428572, recall 0.9162011173184358
2019-03-18T23:10:38.033950: step 190, loss 0.266422, accuracy 0.875, precision 0.9044585987261147, recall 0.8930817610062893
2019-03-18T23:10:39.676620: step 191, loss 0.285769, accuracy 0.886719, precision 0.9404761904761905, recall 0.8926553672316384
2019-03-18T23:10:41.236965: step 192, loss 0.240558, accuracy 0.898438, precision 0.9285714285714286, recall 0.9176470588235294
2019-03-18T23:10:42.839731: step 193, loss 0.226928, accuracy 0.921875, precision 0.9559748427672956, recall 0.9212121212121213
2019-03-18T23:10:44.440982: step 194, loss 0.210269, accuracy 0.917969, precision 0.9393939393939394, recall 0.9337349397590361
2019-03-18T23:10:46.255673: step 195, loss 0.25717, accuracy 0.898438, precision 0.9457831325301205, recall 0.9022988505747126
2019-03-18T23:10:47.996684: step 196, loss 0.30271, accuracy 0.890625, precision 0.9, recall 0.9230769230769231
2019-03-18T23:10:49.665244: step 197, loss 0.276115, accuracy 0.890625, precision 0.9226190476190477, recall 0.9117647058823529
2019-03-18T23:10:51.204132: step 198, loss 0.250964, accuracy 0.894531, precision 0.9438202247191011, recall 0.9081081081081082
2019-03-18T23:10:52.810350: step 199, loss 0.230114, accuracy 0.910156, precision 0.9717514124293786, recall 0.9052631578947369
2019-03-18T23:10:54.650432: step 200, loss 0.258469, accuracy 0.902344, precision 0.9349112426035503, recall 0.9186046511627907
2019-03-18T23:10:56.591277: step 201, loss 0.229643, accuracy 0.910156, precision 0.9595375722543352, recall 0.9120879120879121
