"C:\Program Files (x86)\Microsoft Visual Studio\Shared\Python36_64\python.exe" "C:/Users/aless/Documents/University of Illinois at Chicago/Spring 2019/Project/train.py"
Using TensorFlow backend.
Italian Italian
GloVe model loaded
Pretrained Embedding: GloVe
Italian: False
Loading data...
11566
WARNING:tensorflow:From C:/Users/aless/Documents/University of Illinois at Chicago/Spring 2019/Project/train.py:98: VocabularyProcessor.__init__ (from tensorflow.contrib.learn.python.learn.preprocessing.text) is deprecated and will be removed in a future version.
Instructions for updating:
Please use tensorflow/transform or tf.data.
WARNING:tensorflow:From C:\Program Files (x86)\Microsoft Visual Studio\Shared\Python36_64\lib\site-packages\tensorflow\contrib\learn\python\learn\preprocessing\text.py:154: CategoricalVocabulary.__init__ (from tensorflow.contrib.learn.python.learn.preprocessing.categorical_vocabulary) is deprecated and will be removed in a future version.
Instructions for updating:
Please use tensorflow/transform or tf.data.
Max Document length: 37
Vocabulary Size: 1
Train/Dev split: 9253/2313
2019-03-18 23:07:17.768067: I tensorflow/core/platform/cpu_feature_guard.cc:141] Your CPU supports instructions that this TensorFlow binary was not compiled to use: AVX2
WARNING:tensorflow:From C:\Users\aless\Documents\University of Illinois at Chicago\Spring 2019\Project\main_pre_trained_embeddings.py:485: softmax_cross_entropy_with_logits (from tensorflow.python.ops.nn_ops) is deprecated and will be removed in a future version.
Instructions for updating:

Future major versions of TensorFlow will allow gradients to flow
into the labels input on backprop by default.

See `tf.nn.softmax_cross_entropy_with_logits_v2`.

35
34
33
Writing to C:\Users\aless\Documents\University of Illinois at Chicago\Spring 2019\Project\runs\1552968444

2019-03-18T23:07:30.477656: step 1, loss 3.37316, accuracy 0.582031, precision 0.879746835443038, recall 0.6123348017621145
2019-03-18T23:07:49.201623: step 17, loss 1.40397, accuracy 0.636719, precision 0.7272727272727273, recall 0.7142857142857143
2019-03-18T23:07:50.506137: step 18, loss 1.54057, accuracy 0.625, precision 0.6744186046511628, recall 0.7435897435897436
2019-03-18T23:07:51.836583: step 19, loss 1.58415, accuracy 0.605469, precision 0.6043956043956044, recall 0.7913669064748201
2019-03-18T23:07:52.643426: step 20, loss 1.49491, accuracy 0.597656, precision 0.6193548387096774, recall 0.6857142857142857
2019-03-18T23:07:53.868155: step 21, loss 1.36189, accuracy 0.644531, precision 0.6975308641975309, recall 0.7290322580645161
2019-03-18T23:07:55.085900: step 22, loss 1.26551, accuracy 0.664062, precision 0.7455621301775148, recall 0.7455621301775148
2019-03-18T23:07:56.382434: step 23, loss 1.30334, accuracy 0.628906, precision 0.7485380116959064, recall 0.7111111111111111
2019-03-18T23:07:57.654037: step 24, loss 1.2192, accuracy 0.691406, precision 0.8333333333333334, recall 0.7329842931937173
2019-03-18T23:07:58.847848: step 25, loss 1.31354, accuracy 0.703125, precision 0.8192090395480226, recall 0.7671957671957672
2019-03-18T23:07:59.915992: step 26, loss 1.0877, accuracy 0.714844, precision 0.8372093023255814, recall 0.7619047619047619
2019-03-18T23:08:01.047968: step 27, loss 1.21987, accuracy 0.71875, precision 0.8793103448275862, recall 0.75
2019-03-18T23:08:02.261725: step 28, loss 1.01739, accuracy 0.726562, precision 0.8176795580110497, recall 0.8
2019-03-18T23:08:03.430602: step 29, loss 1.28292, accuracy 0.621094, precision 0.6948051948051948, recall 0.6815286624203821
2019-03-18T23:08:04.434917: step 30, loss 1.2148, accuracy 0.628906, precision 0.6390532544378699, recall 0.7605633802816901
2019-03-18T23:08:05.584845: step 31, loss 1.4132, accuracy 0.621094, precision 0.6305732484076433, recall 0.717391304347826
2019-03-18T23:08:06.843481: step 32, loss 1.01957, accuracy 0.714844, precision 0.7660818713450293, recall 0.7987804878048781
2019-03-18T23:08:08.160961: step 33, loss 1.00922, accuracy 0.667969, precision 0.7, recall 0.7777777777777778
2019-03-18T23:08:09.385689: step 34, loss 1.02857, accuracy 0.675781, precision 0.7682926829268293, recall 0.7368421052631579
2019-03-18T23:08:10.487743: step 35, loss 1.01496, accuracy 0.675781, precision 0.810126582278481, recall 0.7071823204419889
2019-03-18T23:08:11.738403: step 36, loss 0.924904, accuracy 0.707031, precision 0.823170731707317, recall 0.7458563535911602
2019-03-18T23:08:12.204157: step 37, loss 0.891044, accuracy 0.675676, precision 0.8148148148148148, recall 0.7586206896551724
2019-03-18T23:08:13.446836: step 38, loss 0.900245, accuracy 0.703125, precision 0.8353658536585366, recall 0.7365591397849462
2019-03-18T23:08:14.615713: step 39, loss 0.900377, accuracy 0.761719, precision 0.8452380952380952, recall 0.8022598870056498
2019-03-18T23:08:15.751677: step 40, loss 0.76428, accuracy 0.714844, precision 0.7586206896551724, recall 0.8098159509202454
2019-03-18T23:08:16.978400: step 41, loss 0.842058, accuracy 0.71875, precision 0.7407407407407407, recall 0.8
2019-03-18T23:08:18.115361: step 42, loss 0.978637, accuracy 0.667969, precision 0.7241379310344828, recall 0.7730061349693251
2019-03-18T23:08:19.124665: step 43, loss 0.881343, accuracy 0.695312, precision 0.803921568627451, recall 0.7192982456140351
2019-03-18T23:08:20.347398: step 44, loss 0.697172, accuracy 0.769531, precision 0.8362573099415205, recall 0.8218390804597702
2019-03-18T23:08:21.568135: step 45, loss 0.831926, accuracy 0.71875, precision 0.8275862068965517, recall 0.7741935483870968
2019-03-18T23:08:22.753966: step 46, loss 0.789576, accuracy 0.769531, precision 0.8255813953488372, recall 0.8304093567251462
2019-03-18T23:08:24.042523: step 47, loss 0.925028, accuracy 0.71875, precision 0.791907514450867, recall 0.791907514450867
2019-03-18T23:08:25.390920: step 48, loss 0.819164, accuracy 0.707031, precision 0.7852760736196319, recall 0.7619047619047619
2019-03-18T23:08:26.770234: step 49, loss 0.704915, accuracy 0.765625, precision 0.8079470198675497, recall 0.7973856209150327
2019-03-18T23:08:27.997954: step 50, loss 1.08317, accuracy 0.6875, precision 0.7738095238095238, recall 0.7558139534883721
2019-03-18T23:08:29.335380: step 51, loss 0.774645, accuracy 0.742188, precision 0.8333333333333334, recall 0.7647058823529411
2019-03-18T23:08:30.553126: step 52, loss 0.650456, accuracy 0.761719, precision 0.8271604938271605, recall 0.8023952095808383
2019-03-18T23:08:31.851656: step 53, loss 0.695335, accuracy 0.738281, precision 0.8083832335329342, recall 0.7941176470588235
2019-03-18T23:08:33.218005: step 54, loss 0.826036, accuracy 0.730469, precision 0.7857142857142857, recall 0.8
2019-03-18T23:08:34.740935: step 55, loss 0.735109, accuracy 0.722656, precision 0.7962962962962963, recall 0.7724550898203593
2019-03-18T23:08:35.915796: step 56, loss 0.723992, accuracy 0.722656, precision 0.7912087912087912, recall 0.8135593220338984
2019-03-18T23:08:37.255219: step 57, loss 0.705568, accuracy 0.757812, precision 0.8095238095238095, recall 0.8192771084337349
2019-03-18T23:08:38.384202: step 58, loss 0.577898, accuracy 0.757812, precision 0.8089887640449438, recall 0.8372093023255814
2019-03-18T23:08:39.602944: step 59, loss 0.801197, accuracy 0.734375, precision 0.8588235294117647, recall 0.7684210526315789
2019-03-18T23:08:40.906460: step 60, loss 0.773254, accuracy 0.695312, precision 0.8220858895705522, recall 0.73224043715847
2019-03-18T23:08:42.107251: step 61, loss 0.822252, accuracy 0.722656, precision 0.8452380952380952, recall 0.7593582887700535
2019-03-18T23:08:43.461633: step 62, loss 0.703733, accuracy 0.773438, precision 0.8269230769230769, recall 0.80625
2019-03-18T23:08:44.986558: step 63, loss 0.568257, accuracy 0.789062, precision 0.8579881656804734, recall 0.8285714285714286
2019-03-18T23:08:46.349915: step 64, loss 0.811393, accuracy 0.726562, precision 0.7873563218390804, recall 0.8058823529411765
2019-03-18T23:08:47.500844: step 65, loss 0.804234, accuracy 0.699219, precision 0.7365269461077845, recall 0.7884615384615384
2019-03-18T23:08:48.787400: step 66, loss 0.718145, accuracy 0.757812, precision 0.7951807228915663, recall 0.825
2019-03-18T23:08:50.046038: step 67, loss 0.687645, accuracy 0.773438, precision 0.8170731707317073, recall 0.8271604938271605
2019-03-18T23:08:51.235860: step 68, loss 0.874863, accuracy 0.730469, precision 0.8203592814371258, recall 0.7784090909090909
2019-03-18T23:08:52.281065: step 69, loss 0.758297, accuracy 0.703125, precision 0.8187134502923976, recall 0.7567567567567568
2019-03-18T23:08:53.451937: step 70, loss 0.696534, accuracy 0.722656, precision 0.85625, recall 0.7405405405405405
2019-03-18T23:08:54.935971: step 71, loss 0.86309, accuracy 0.699219, precision 0.8301886792452831, recall 0.7252747252747253
2019-03-18T23:08:56.365153: step 72, loss 0.639387, accuracy 0.777344, precision 0.8055555555555556, recall 0.8682634730538922
2019-03-18T23:08:57.580904: step 73, loss 0.694313, accuracy 0.71875, precision 0.7469135802469136, recall 0.7960526315789473
2019-03-18T23:08:57.943933: step 74, loss 0.746699, accuracy 0.702703, precision 0.7307692307692307, recall 0.8260869565217391
2019-03-18T23:08:59.332223: step 75, loss 0.549523, accuracy 0.753906, precision 0.8092485549132948, recall 0.8235294117647058
2019-03-18T23:09:00.547975: step 76, loss 0.731882, accuracy 0.746094, precision 0.83125, recall 0.7777777777777778
2019-03-18T23:09:01.549299: step 77, loss 0.517291, accuracy 0.808594, precision 0.9393939393939394, recall 0.7989690721649485
2019-03-18T23:09:02.797963: step 78, loss 0.642015, accuracy 0.757812, precision 0.8333333333333334, recall 0.7941176470588235
2019-03-18T23:09:04.066572: step 79, loss 0.600049, accuracy 0.789062, precision 0.8802395209580839, recall 0.8121546961325967
2019-03-18T23:09:05.524676: step 80, loss 0.620394, accuracy 0.753906, precision 0.8076923076923077, recall 0.7924528301886793
2019-03-18T23:09:06.893020: step 81, loss 0.716238, accuracy 0.730469, precision 0.7757575757575758, recall 0.8
2019-03-18T23:09:08.107775: step 82, loss 0.600135, accuracy 0.753906, precision 0.7797619047619048, recall 0.8343949044585988
2019-03-18T23:09:09.337488: step 83, loss 0.57214, accuracy 0.78125, precision 0.81875, recall 0.8291139240506329
2019-03-18T23:09:10.647987: step 84, loss 0.549618, accuracy 0.777344, precision 0.834319526627219, recall 0.8294117647058824
2019-03-18T23:09:12.075204: step 85, loss 0.584452, accuracy 0.753906, precision 0.8322147651006712, recall 0.7654320987654321
2019-03-18T23:09:13.302924: step 86, loss 0.643634, accuracy 0.753906, precision 0.8875, recall 0.7593582887700535
2019-03-18T23:09:14.681286: step 87, loss 0.558754, accuracy 0.78125, precision 0.8305084745762712, recall 0.8497109826589595
2019-03-18T23:09:16.009745: step 88, loss 0.521282, accuracy 0.792969, precision 0.8280254777070064, recall 0.8333333333333334
2019-03-18T23:09:17.172626: step 89, loss 0.45405, accuracy 0.800781, precision 0.8910256410256411, recall 0.8034682080924855
2019-03-18T23:09:18.313578: step 90, loss 0.595682, accuracy 0.773438, precision 0.8023952095808383, recall 0.8427672955974843
2019-03-18T23:09:19.506390: step 91, loss 0.539164, accuracy 0.789062, precision 0.8260869565217391, recall 0.8364779874213837
2019-03-18T23:09:20.703729: step 92, loss 0.423126, accuracy 0.820312, precision 0.8402366863905325, recall 0.8819875776397516
2019-03-18T23:09:21.870127: step 93, loss 0.59646, accuracy 0.75, precision 0.861271676300578, recall 0.7883597883597884
2019-03-18T23:09:23.014069: step 94, loss 0.542316, accuracy 0.773438, precision 0.8518518518518519, recall 0.8023255813953488
2019-03-18T23:09:24.320627: step 95, loss 0.523638, accuracy 0.765625, precision 0.8596491228070176, recall 0.8032786885245902
2019-03-18T23:09:25.578775: step 96, loss 0.487935, accuracy 0.816406, precision 0.8907103825136612, recall 0.8578947368421053
2019-03-18T23:09:26.885303: step 97, loss 0.606414, accuracy 0.746094, precision 0.8466257668711656, recall 0.7752808988764045
2019-03-18T23:09:27.997331: step 98, loss 0.608147, accuracy 0.777344, precision 0.8625, recall 0.7976878612716763
2019-03-18T23:09:29.177178: step 99, loss 0.498689, accuracy 0.8125, precision 0.867816091954023, recall 0.8579545454545454
2019-03-18T23:09:30.269261: step 100, loss 0.528141, accuracy 0.8125, precision 0.8651685393258427, recall 0.8651685393258427
2019-03-18T23:09:31.554825: step 101, loss 0.582777, accuracy 0.746094, precision 0.8072289156626506, recall 0.8023952095808383
2019-03-18T23:09:32.686815: step 102, loss 0.588163, accuracy 0.734375, precision 0.838150289017341, recall 0.7837837837837838
2019-03-18T23:09:33.969387: step 103, loss 0.55024, accuracy 0.816406, precision 0.8666666666666667, recall 0.8715083798882681
2019-03-18T23:09:35.252957: step 104, loss 0.674313, accuracy 0.777344, precision 0.8509316770186336, recall 0.8058823529411765
2019-03-18T23:09:36.281728: step 105, loss 0.552857, accuracy 0.765625, precision 0.8439306358381503, recall 0.8156424581005587
2019-03-18T23:09:37.399740: step 106, loss 0.373188, accuracy 0.835938, precision 0.8786127167630058, recall 0.8786127167630058
2019-03-18T23:09:38.810031: step 107, loss 0.43897, accuracy 0.792969, precision 0.8902439024390244, recall 0.8066298342541437
2019-03-18T23:09:40.221280: step 108, loss 0.466677, accuracy 0.773438, precision 0.8373493975903614, recall 0.8176470588235294
2019-03-18T23:09:41.491884: step 109, loss 0.490837, accuracy 0.800781, precision 0.8206521739130435, recall 0.893491124260355
2019-03-18T23:09:42.626852: step 110, loss 0.413857, accuracy 0.84375, precision 0.8666666666666667, recall 0.8881987577639752
2019-03-18T23:09:43.234787: step 111, loss 0.655875, accuracy 0.702703, precision 0.9090909090909091, recall 0.6896551724137931
2019-03-18T23:09:44.255089: step 112, loss 0.392072, accuracy 0.832031, precision 0.91875, recall 0.8305084745762712
2019-03-18T23:09:45.513786: step 113, loss 0.414149, accuracy 0.839844, precision 0.8888888888888888, recall 0.8735632183908046
2019-03-18T23:09:46.943486: step 114, loss 0.561334, accuracy 0.757812, precision 0.7810650887573964, recall 0.8407643312101911
2019-03-18T23:09:48.360211: step 115, loss 0.491259, accuracy 0.742188, precision 0.7393939393939394, recall 0.8413793103448276
2019-03-18T23:09:49.526097: step 116, loss 0.430233, accuracy 0.824219, precision 0.8376623376623377, recall 0.8657718120805369
2019-03-18T23:09:50.586807: step 117, loss 0.441189, accuracy 0.808594, precision 0.8333333333333334, recall 0.8875739644970414
2019-03-18T23:09:51.735255: step 118, loss 0.466807, accuracy 0.820312, precision 0.922077922077922, recall 0.8068181818181818
2019-03-18T23:09:53.158445: step 119, loss 0.375277, accuracy 0.832031, precision 0.8975903614457831, recall 0.8514285714285714
2019-03-18T23:09:54.392202: step 120, loss 0.483752, accuracy 0.789062, precision 0.8424242424242424, recall 0.8323353293413174
2019-03-18T23:09:55.497273: step 121, loss 0.530191, accuracy 0.804688, precision 0.8830409356725146, recall 0.8342541436464088
2019-03-18T23:09:56.772863: step 122, loss 0.463976, accuracy 0.804688, precision 0.9011627906976745, recall 0.824468085106383
2019-03-18T23:09:58.031028: step 123, loss 0.418311, accuracy 0.804688, precision 0.8922155688622755, recall 0.8232044198895028
2019-03-18T23:09:59.512628: step 124, loss 0.456433, accuracy 0.8125, precision 0.8734939759036144, recall 0.8430232558139535
2019-03-18T23:10:00.897997: step 125, loss 0.497919, accuracy 0.816406, precision 0.8860759493670886, recall 0.8284023668639053
2019-03-18T23:10:02.048950: step 126, loss 0.472484, accuracy 0.800781, precision 0.8727272727272727, recall 0.8275862068965517
2019-03-18T23:10:03.168960: step 127, loss 0.418877, accuracy 0.832031, precision 0.8597560975609756, recall 0.8757763975155279
2019-03-18T23:10:04.497428: step 128, loss 0.342201, accuracy 0.867188, precision 0.8690476190476191, recall 0.9240506329113924
2019-03-18T23:10:05.739691: step 129, loss 0.384074, accuracy 0.839844, precision 0.8597560975609756, recall 0.8867924528301887
2019-03-18T23:10:06.977374: step 130, loss 0.333637, accuracy 0.847656, precision 0.8827160493827161, recall 0.8773006134969326
2019-03-18T23:10:08.261027: step 131, loss 0.453018, accuracy 0.820312, precision 0.872093023255814, recall 0.8620689655172413
2019-03-18T23:10:09.547589: step 132, loss 0.438643, accuracy 0.792969, precision 0.8354430379746836, recall 0.8301886792452831
2019-03-18T23:10:10.658620: step 133, loss 0.420237, accuracy 0.835938, precision 0.8853503184713376, recall 0.852760736196319
2019-03-18T23:10:11.945736: step 134, loss 0.401196, accuracy 0.824219, precision 0.9259259259259259, recall 0.819672131147541
2019-03-18T23:10:13.327625: step 135, loss 0.470391, accuracy 0.789062, precision 0.8493975903614458, recall 0.8294117647058824
2019-03-18T23:10:14.450627: step 136, loss 0.380017, accuracy 0.804688, precision 0.8809523809523809, recall 0.8314606741573034
2019-03-18T23:10:15.513293: step 137, loss 0.439951, accuracy 0.820312, precision 0.8729281767955801, recall 0.8729281767955801
2019-03-18T23:10:16.811855: step 138, loss 0.423982, accuracy 0.832031, precision 0.8850574712643678, recall 0.8700564971751412
2019-03-18T23:10:18.122344: step 139, loss 0.350767, accuracy 0.847656, precision 0.8863636363636364, recall 0.8914285714285715
2019-03-18T23:10:19.473734: step 140, loss 0.445337, accuracy 0.828125, precision 0.906832298136646, recall 0.8342857142857143
2019-03-18T23:10:20.713449: step 141, loss 0.40409, accuracy 0.816406, precision 0.881578947368421, recall 0.8220858895705522
2019-03-18T23:10:21.994024: step 142, loss 0.31052, accuracy 0.863281, precision 0.8797814207650273, recall 0.9252873563218391
2019-03-18T23:10:23.131493: step 143, loss 0.444302, accuracy 0.808594, precision 0.8516129032258064, recall 0.8354430379746836
2019-03-18T23:10:24.255488: step 144, loss 0.400207, accuracy 0.816406, precision 0.8713450292397661, recall 0.8563218390804598
2019-03-18T23:10:25.529085: step 145, loss 0.385934, accuracy 0.847656, precision 0.9213483146067416, recall 0.8677248677248677
2019-03-18T23:10:26.779312: step 146, loss 0.327707, accuracy 0.886719, precision 0.9243243243243243, recall 0.9193548387096774
2019-03-18T23:10:28.069376: step 147, loss 0.328003, accuracy 0.859375, precision 0.8902439024390244, recall 0.8902439024390244
2019-03-18T23:10:28.512196: step 148, loss 0.342931, accuracy 0.810811, precision 0.8571428571428571, recall 0.8888888888888888
2019-03-18T23:10:29.757863: step 149, loss 0.351053, accuracy 0.875, precision 0.98125, recall 0.8440860215053764
2019-03-18T23:10:31.195651: step 150, loss 0.361336, accuracy 0.84375, precision 0.8963414634146342, recall 0.8647058823529412
2019-03-18T23:10:32.480219: step 151, loss 0.36808, accuracy 0.863281, precision 0.9364161849710982, recall 0.8709677419354839
2019-03-18T23:10:33.565320: step 152, loss 0.331871, accuracy 0.839844, precision 0.8975903614457831, recall 0.861271676300578
2019-03-18T23:10:34.852878: step 153, loss 0.413532, accuracy 0.855469, precision 0.88125, recall 0.8867924528301887
2019-03-18T23:10:36.126538: step 154, loss 0.306059, accuracy 0.863281, precision 0.9005847953216374, recall 0.8953488372093024
2019-03-18T23:10:37.456492: step 155, loss 0.383265, accuracy 0.816406, precision 0.8597560975609756, recall 0.8545454545454545
2019-03-18T23:10:38.670309: step 156, loss 0.330274, accuracy 0.855469, precision 0.8735632183908046, recall 0.9101796407185628
2019-03-18T23:10:39.954876: step 157, loss 0.441508, accuracy 0.820312, precision 0.8679245283018868, recall 0.8466257668711656
2019-03-18T23:10:41.239963: step 158, loss 0.344752, accuracy 0.839844, precision 0.8765432098765432, recall 0.8711656441717791
2019-03-18T23:10:42.739000: step 159, loss 0.377913, accuracy 0.820312, precision 0.8875, recall 0.8352941176470589
2019-03-18T23:10:44.187662: step 160, loss 0.404873, accuracy 0.820312, precision 0.875, recall 0.8651685393258427
2019-03-18T23:10:45.449826: step 161, loss 0.294189, accuracy 0.875, precision 0.9340659340659341, recall 0.8947368421052632
2019-03-18T23:10:46.434195: step 162, loss 0.356684, accuracy 0.835938, precision 0.9036144578313253, recall 0.8522727272727273
2019-03-18T23:10:47.782257: step 163, loss 0.329337, accuracy 0.859375, precision 0.9195402298850575, recall 0.8791208791208791
2019-03-18T23:10:49.348092: step 164, loss 0.378, accuracy 0.828125, precision 0.9034090909090909, recall 0.8548387096774194
2019-03-18T23:10:50.683523: step 165, loss 0.394521, accuracy 0.847656, precision 0.8938547486033519, recall 0.8888888888888888
2019-03-18T23:10:51.910246: step 166, loss 0.380358, accuracy 0.839844, precision 0.9202453987730062, recall 0.8426966292134831
2019-03-18T23:10:53.227235: step 167, loss 0.393128, accuracy 0.832031, precision 0.9090909090909091, recall 0.8426966292134831
2019-03-18T23:10:54.540725: step 168, loss 0.266767, accuracy 0.882812, precision 0.9186046511627907, recall 0.9080459770114943
2019-03-18T23:10:56.197333: step 169, loss 0.337281, accuracy 0.859375, precision 0.8848484848484849, recall 0.8957055214723927
2019-03-18T23:10:57.569663: step 170, loss 0.38717, accuracy 0.851562, precision 0.8650306748466258, recall 0.8980891719745223
2019-03-18T23:10:58.695661: step 171, loss 0.332609, accuracy 0.839844, precision 0.8742857142857143, recall 0.8895348837209303
2019-03-18T23:10:59.859544: step 172, loss 0.304617, accuracy 0.859375, precision 0.9248554913294798, recall 0.8743169398907104
2019-03-18T23:11:01.158074: step 173, loss 0.351503, accuracy 0.851562, precision 0.877906976744186, recall 0.8988095238095238
2019-03-18T23:11:02.436168: step 174, loss 0.325939, accuracy 0.851562, precision 0.9345238095238095, recall 0.8532608695652174
2019-03-18T23:11:03.661403: step 175, loss 0.375474, accuracy 0.832031, precision 0.8867924528301887, recall 0.8493975903614458
2019-03-18T23:11:04.812329: step 176, loss 0.320378, accuracy 0.882812, precision 0.9383561643835616, recall 0.8670886075949367
2019-03-18T23:11:05.805674: step 177, loss 0.300208, accuracy 0.851562, precision 0.896969696969697, recall 0.8757396449704142
2019-03-18T23:11:07.171542: step 178, loss 0.320083, accuracy 0.878906, precision 0.9117647058823529, recall 0.9064327485380117
2019-03-18T23:11:08.561853: step 179, loss 0.368743, accuracy 0.835938, precision 0.8509316770186336, recall 0.8838709677419355
2019-03-18T23:11:09.651942: step 180, loss 0.38594, accuracy 0.828125, precision 0.8588957055214724, recall 0.8695652173913043
2019-03-18T23:11:10.739036: step 181, loss 0.383652, accuracy 0.828125, precision 0.7962962962962963, recall 0.9214285714285714
2019-03-18T23:11:11.967771: step 182, loss 0.376707, accuracy 0.835938, precision 0.8771929824561403, recall 0.8771929824561403
2019-03-18T23:11:13.416455: step 183, loss 0.381645, accuracy 0.832031, precision 0.9135802469135802, recall 0.8361581920903954
2019-03-18T23:11:14.849626: step 184, loss 0.413554, accuracy 0.847656, precision 0.9216867469879518, recall 0.8547486033519553
2019-03-18T23:11:15.148826: step 185, loss 0.525499, accuracy 0.837838, precision 0.92, recall 0.8518518518518519
2019-03-18T23:11:16.618900: step 186, loss 0.279645, accuracy 0.890625, precision 0.9392265193370166, recall 0.9090909090909091
2019-03-18T23:11:18.042095: step 187, loss 0.248424, accuracy 0.882812, precision 0.9431818181818182, recall 0.8924731182795699
2019-03-18T23:11:19.153636: step 188, loss 0.337383, accuracy 0.859375, precision 0.9493670886075949, recall 0.8426966292134831
2019-03-18T23:11:20.431296: step 189, loss 0.289412, accuracy 0.875, precision 0.9096385542168675, recall 0.8988095238095238
2019-03-18T23:11:21.686451: step 190, loss 0.276413, accuracy 0.90625, precision 0.9186046511627907, recall 0.9404761904761905
2019-03-18T23:11:23.091306: step 191, loss 0.285547, accuracy 0.882812, precision 0.9036144578313253, recall 0.9146341463414634
2019-03-18T23:11:24.514014: step 192, loss 0.299289, accuracy 0.851562, precision 0.8571428571428571, recall 0.9113924050632911
2019-03-18T23:11:25.773701: step 193, loss 0.264546, accuracy 0.894531, precision 0.9156626506024096, recall 0.9212121212121213
2019-03-18T23:11:27.133068: step 194, loss 0.327668, accuracy 0.871094, precision 0.9024390243902439, recall 0.896969696969697
2019-03-18T23:11:28.041641: step 195, loss 0.272888, accuracy 0.875, precision 0.9030303030303031, recall 0.9030303030303031
2019-03-18T23:11:29.262403: step 196, loss 0.319723, accuracy 0.863281, precision 0.9358974358974359, recall 0.8538011695906432
2019-03-18T23:11:30.457409: step 197, loss 0.252906, accuracy 0.898438, precision 0.9464285714285714, recall 0.9034090909090909
2019-03-18T23:11:31.586900: step 198, loss 0.288192, accuracy 0.878906, precision 0.9397590361445783, recall 0.8813559322033898
2019-03-18T23:11:33.042588: step 199, loss 0.314821, accuracy 0.902344, precision 0.930379746835443, recall 0.9130434782608695
2019-03-18T23:11:34.393975: step 200, loss 0.313242, accuracy 0.882812, precision 0.8876404494382022, recall 0.9404761904761905
