"C:\Program Files (x86)\Microsoft Visual Studio\Shared\Python36_64\python.exe" "C:/Users/aless/Documents/University of Illinois at Chicago/Spring 2019/Project/train.py"
Using TensorFlow backend.
fastText model loaded
Pretrained Embedding: fastText
Italian: False
Loading data...
11566
Max Document length: 36
WARNING:tensorflow:From C:/Users/aless/Documents/University of Illinois at Chicago/Spring 2019/Project/train.py:88: VocabularyProcessor.__init__ (from tensorflow.contrib.learn.python.learn.preprocessing.text) is deprecated and will be removed in a future version.
Instructions for updating:
Please use tensorflow/transform or tf.data.
WARNING:tensorflow:From C:\Program Files (x86)\Microsoft Visual Studio\Shared\Python36_64\lib\site-packages\tensorflow\contrib\learn\python\learn\preprocessing\text.py:154: CategoricalVocabulary.__init__ (from tensorflow.contrib.learn.python.learn.preprocessing.categorical_vocabulary) is deprecated and will be removed in a future version.
Instructions for updating:
Please use tensorflow/transform or tf.data.
Dimension of the training set:  150
Vocabulary Size: 1
Train/Unlabeled/Dev split: 3000/7500/750
2019-04-02 23:54:19.503345: I tensorflow/core/platform/cpu_feature_guard.cc:141] Your CPU supports instructions that this TensorFlow binary was not compiled to use: AVX2
WARNING:tensorflow:From C:\Users\aless\Documents\University of Illinois at Chicago\Spring 2019\Project\main_pre_trained_embeddings.py:511: softmax_cross_entropy_with_logits (from tensorflow.python.ops.nn_ops) is deprecated and will be removed in a future version.
Instructions for updating:

Future major versions of TensorFlow will allow gradients to flow
into the labels input on backprop by default.

See `tf.nn.softmax_cross_entropy_with_logits_v2`.

Writing to C:\Users\aless\Documents\University of Illinois at Chicago\Spring 2019\Project\runs\1554267265

2019-04-02T23:54:32.358467: step 1, loss 0.79229, accuracy 0.5, precision 0.6382978723404256, recall 0.594059405940594
2019-04-02T23:54:46.339079: step 16, loss 0.118292, accuracy 0.973333, precision 0.9787234042553191, recall 0.9787234042553191
2019-04-02T23:54:47.224710: step 17, loss 0.109268, accuracy 0.986667, precision 0.9893617021276596, recall 0.9893617021276596
2019-04-02T23:54:48.173174: step 18, loss 0.103171, accuracy 0.993333, precision 1.0, recall 0.9894736842105263
2019-04-02T23:54:49.155546: step 19, loss 0.0915939, accuracy 0.993333, precision 1.0, recall 0.9894736842105263
2019-04-02T23:54:50.119967: step 20, loss 0.0769021, accuracy 0.993333, precision 1.0, recall 0.9894736842105263
2019-04-02T23:54:51.046489: step 21, loss 0.0719543, accuracy 0.993333, precision 0.9893617021276596, recall 1.0
2019-04-02T23:54:52.030858: step 22, loss 0.0575638, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:54:52.981316: step 23, loss 0.06228, accuracy 0.993333, precision 0.9893617021276596, recall 1.0
2019-04-02T23:54:53.842013: step 24, loss 0.0510562, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:54:54.643870: step 25, loss 0.0420601, accuracy 1, precision 1.0, recall 1.0

Evaluation:
[[407  78]
 [138 127]]
2019-04-02T23:54:56.017196: step 25, loss 0.563299, accuracy 0.712, precision 0.8391752577319588, recall 0.7467889908256881

2019-04-02T23:54:56.995580: step 26, loss 0.0408265, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:54:57.919111: step 27, loss 0.0490465, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:54:58.876549: step 28, loss 0.0338078, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:54:59.781130: step 29, loss 0.0301551, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:55:00.717626: step 30, loss 0.0281121, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:55:01.584308: step 31, loss 0.0298009, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:55:02.448000: step 32, loss 0.0238839, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:55:03.123193: step 33, loss 0.0218147, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:55:04.037746: step 34, loss 0.0240578, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:55:04.745852: step 35, loss 0.0225952, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:55:05.566657: step 36, loss 0.0186868, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:55:06.513126: step 37, loss 0.0159375, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:55:07.433664: step 38, loss 0.0182569, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:55:08.330266: step 39, loss 0.0140054, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:55:09.200953: step 40, loss 0.0148811, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:55:10.150399: step 41, loss 0.0104439, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:55:11.191615: step 42, loss 0.0174565, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:55:12.144067: step 43, loss 0.0112567, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:55:13.146387: step 44, loss 0.0118364, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:55:14.083881: step 45, loss 0.0128083, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:55:14.982479: step 46, loss 0.00895978, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:55:15.772364: step 47, loss 0.014571, accuracy 0.993333, precision 0.9893617021276596, recall 1.0
2019-04-02T23:55:16.572224: step 48, loss 0.00880825, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:55:17.578533: step 49, loss 0.00908411, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:55:18.488102: step 50, loss 0.00734486, accuracy 1, precision 1.0, recall 1.0

Evaluation:
[[409  76]
 [129 136]]
2019-04-02T23:55:19.083509: step 50, loss 0.603691, accuracy 0.726667, precision 0.843298969072165, recall 0.7602230483271375

2019-04-02T23:55:19.882372: step 51, loss 0.00926752, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:55:20.754041: step 52, loss 0.00756857, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:55:21.487081: step 53, loss 0.00520799, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:55:22.445517: step 54, loss 0.00631001, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:55:23.888659: step 55, loss 0.00674853, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:55:25.285922: step 56, loss 0.00592156, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:55:26.647281: step 57, loss 0.00676379, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:55:27.819146: step 58, loss 0.00572792, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:55:28.809499: step 59, loss 0.00472644, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:55:30.122985: step 60, loss 0.00435322, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:55:31.293854: step 61, loss 0.00543275, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:55:32.541517: step 62, loss 0.00610997, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:55:33.735325: step 63, loss 0.00586789, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:55:34.875276: step 64, loss 0.00453967, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:55:36.177793: step 65, loss 0.00526963, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:55:37.277851: step 66, loss 0.0048689, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:55:38.372922: step 67, loss 0.00492835, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:55:39.485946: step 68, loss 0.00464027, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:55:40.537135: step 69, loss 0.00378801, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:55:41.369908: step 70, loss 0.00357699, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:55:42.344301: step 71, loss 0.004108, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:55:43.168098: step 72, loss 0.0034391, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:55:44.052732: step 73, loss 0.00392983, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:55:45.163762: step 74, loss 0.00363065, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:55:46.237888: step 75, loss 0.0035918, accuracy 1, precision 1.0, recall 1.0

Evaluation:
[[407  78]
 [128 137]]
2019-04-02T23:55:46.907099: step 75, loss 0.628317, accuracy 0.725333, precision 0.8391752577319588, recall 0.7607476635514019

2019-04-02T23:55:47.890469: step 76, loss 0.00348776, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:55:48.962603: step 77, loss 0.00356773, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:55:49.882143: step 78, loss 0.00483673, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:55:50.983198: step 79, loss 0.00282949, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:55:51.852874: step 80, loss 0.00222754, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:55:52.790366: step 81, loss 0.00244761, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:55:53.749799: step 82, loss 0.002892, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:55:54.713223: step 83, loss 0.00268898, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:55:55.713547: step 84, loss 0.00291901, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:55:56.656027: step 85, loss 0.00236707, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:55:57.621445: step 86, loss 0.00287768, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:55:58.657674: step 87, loss 0.00247363, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:55:59.597161: step 88, loss 0.00162315, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:56:00.471822: step 89, loss 0.0023776, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:56:01.296617: step 90, loss 0.00298579, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:56:02.224135: step 91, loss 0.00213808, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:56:02.806578: step 92, loss 0.0025908, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:56:03.713153: step 93, loss 0.00208223, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:56:04.619729: step 94, loss 0.00221408, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:56:05.576171: step 95, loss 0.00239313, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:56:06.547574: step 96, loss 0.00246274, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:56:07.496037: step 97, loss 0.00209948, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:56:08.437519: step 98, loss 0.00269004, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:56:09.425877: step 99, loss 0.00226811, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:56:10.412238: step 100, loss 0.00171388, accuracy 1, precision 1.0, recall 1.0

Evaluation:
[[408  77]
 [130 135]]
2019-04-02T23:56:11.026596: step 100, loss 0.648887, accuracy 0.724, precision 0.8412371134020619, recall 0.758364312267658

2019-04-02T23:56:11.973065: step 101, loss 0.00202445, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:56:12.940476: step 102, loss 0.00183787, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:56:13.704434: step 103, loss 0.00226472, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:56:14.539201: step 104, loss 0.00182744, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:56:15.470710: step 105, loss 0.00210641, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:56:16.423163: step 106, loss 0.00201378, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:56:17.336719: step 107, loss 0.00224814, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:56:18.166501: step 108, loss 0.0018539, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:56:19.036174: step 109, loss 0.00158176, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:56:19.913827: step 110, loss 0.00170583, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:56:20.793475: step 111, loss 0.00127915, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:56:21.547459: step 112, loss 0.00165126, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:56:22.484953: step 113, loss 0.00167912, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:56:23.338668: step 114, loss 0.00188623, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:56:24.141521: step 115, loss 0.00169132, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:56:24.984267: step 116, loss 0.00157774, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:56:25.916773: step 117, loss 0.00153527, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:56:26.765503: step 118, loss 0.00132921, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:56:27.582320: step 119, loss 0.0014824, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:56:28.489892: step 120, loss 0.00132836, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:56:29.414421: step 121, loss 0.00131615, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:56:30.315011: step 122, loss 0.00119753, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:56:31.388142: step 123, loss 0.00155682, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:56:32.797373: step 124, loss 0.000970865, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:56:34.148759: step 125, loss 0.00132959, accuracy 1, precision 1.0, recall 1.0

Evaluation:
[[400  85]
 [123 142]]
2019-04-02T23:56:35.036385: step 125, loss 0.65929, accuracy 0.722667, precision 0.8247422680412371, recall 0.7648183556405354

2019-04-02T23:56:36.304993: step 126, loss 0.00171892, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:56:37.294346: step 127, loss 0.00159139, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:56:38.528047: step 128, loss 0.00111101, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:56:39.759753: step 129, loss 0.001337, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:56:40.985474: step 130, loss 0.00143347, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:56:42.011730: step 131, loss 0.00119251, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:56:42.877415: step 132, loss 0.00145364, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:56:43.929601: step 133, loss 0.00118369, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:56:45.121414: step 134, loss 0.00136991, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:56:46.281312: step 135, loss 0.00117643, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:56:47.387354: step 136, loss 0.00124477, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:56:48.497386: step 137, loss 0.00137877, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:56:49.390995: step 138, loss 0.00127412, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:56:50.401293: step 139, loss 0.00119969, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:56:51.429544: step 140, loss 0.00102574, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:56:52.444828: step 141, loss 0.00097775, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:56:53.514967: step 142, loss 0.00103416, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:56:54.619014: step 143, loss 0.00103533, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:56:55.734034: step 144, loss 0.0011999, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:56:56.709424: step 145, loss 0.000974686, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:56:57.664869: step 146, loss 0.00110242, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:56:58.609342: step 147, loss 0.00146168, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:56:59.629618: step 148, loss 0.000965991, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:57:00.712718: step 149, loss 0.0011305, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:57:01.682124: step 150, loss 0.00109422, accuracy 1, precision 1.0, recall 1.0

Evaluation:
[[405  80]
 [127 138]]
2019-04-02T23:57:02.150871: step 150, loss 0.677455, accuracy 0.724, precision 0.8350515463917526, recall 0.7612781954887218

2019-04-02T23:57:02.895878: step 151, loss 0.00104467, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:57:03.838358: step 152, loss 0.0011264, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:57:04.782832: step 153, loss 0.000738424, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:57:05.723317: step 154, loss 0.000778923, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:57:06.695717: step 155, loss 0.0011925, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:57:07.703023: step 156, loss 0.0011161, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:57:08.565716: step 157, loss 0.000934169, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:57:09.620894: step 158, loss 0.000683382, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:57:10.567363: step 159, loss 0.00103895, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:57:11.557714: step 160, loss 0.000740449, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:57:12.287762: step 161, loss 0.000957734, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:57:13.240214: step 162, loss 0.00104183, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:57:14.202640: step 163, loss 0.000814176, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:57:15.150107: step 164, loss 0.000780753, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:57:16.132479: step 165, loss 0.000761212, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:57:17.062990: step 166, loss 0.000981126, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:57:17.974553: step 167, loss 0.000802807, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:57:18.868164: step 168, loss 0.000780934, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:57:19.742824: step 169, loss 0.000676479, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:57:20.490825: step 170, loss 0.000624535, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:57:21.214887: step 171, loss 0.000969581, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:57:22.037686: step 172, loss 0.00079233, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:57:22.863478: step 173, loss 0.00100082, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:57:23.801968: step 174, loss 0.000794892, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:57:24.707546: step 175, loss 0.000758854, accuracy 1, precision 1.0, recall 1.0

Evaluation:
[[404  81]
 [124 141]]
2019-04-02T23:57:25.309936: step 175, loss 0.687964, accuracy 0.726667, precision 0.8329896907216495, recall 0.7651515151515151

2019-04-02T23:57:26.311258: step 176, loss 0.000711324, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:57:27.252740: step 177, loss 0.000656157, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:57:28.231124: step 178, loss 0.000674518, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:57:29.195545: step 179, loss 0.00076614, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:57:30.247731: step 180, loss 0.000652905, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:57:31.192205: step 181, loss 0.000750674, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:57:32.156626: step 182, loss 0.000803766, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:57:32.961473: step 183, loss 0.000548692, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:57:33.752358: step 184, loss 0.000612187, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:57:34.819504: step 185, loss 0.000721907, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:57:35.780933: step 186, loss 0.000576321, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:57:36.666564: step 187, loss 0.000539967, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:57:37.551198: step 188, loss 0.000893582, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:57:38.478717: step 189, loss 0.000661703, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:57:39.248661: step 190, loss 0.000467801, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:57:40.059491: step 191, loss 0.000815586, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:57:41.043858: step 192, loss 0.000638745, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:57:41.975366: step 193, loss 0.00104372, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:57:42.836064: step 194, loss 0.000743386, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:57:43.527216: step 195, loss 0.000618255, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:57:44.448751: step 196, loss 0.000551604, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:57:45.325407: step 197, loss 0.000575079, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:57:46.389561: step 198, loss 0.000753928, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:57:47.409832: step 199, loss 0.00105242, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:57:48.337352: step 200, loss 0.000451244, accuracy 1, precision 1.0, recall 1.0

Evaluation:
[[404  81]
 [125 140]]
2019-04-02T23:57:48.982627: step 200, loss 0.698176, accuracy 0.725333, precision 0.8329896907216495, recall 0.7637051039697542

2019-04-02T23:57:49.996915: step 201, loss 0.000521753, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:57:50.949368: step 202, loss 0.000665814, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:57:51.917778: step 203, loss 0.000580933, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:57:52.933062: step 204, loss 0.000542414, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:57:53.826672: step 205, loss 0.000618951, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:57:54.571680: step 206, loss 0.000669638, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:57:55.569013: step 207, loss 0.000668515, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:57:56.388820: step 208, loss 0.000549623, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:57:57.146793: step 209, loss 0.000554578, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:57:57.848915: step 210, loss 0.000585047, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:57:58.876168: step 211, loss 0.000468637, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:57:59.751827: step 212, loss 0.000765106, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:58:00.708268: step 213, loss 0.000448737, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:58:01.663713: step 214, loss 0.000579253, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:58:02.648080: step 215, loss 0.000653893, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:58:03.701264: step 216, loss 0.000501956, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:58:04.471206: step 217, loss 0.000612245, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:58:05.308965: step 218, loss 0.000741602, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:58:06.270393: step 219, loss 0.000592724, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:58:07.198910: step 220, loss 0.000395269, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:58:08.135406: step 221, loss 0.000453382, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:58:09.149694: step 222, loss 0.000628887, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:58:10.144034: step 223, loss 0.000577224, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:58:11.160316: step 224, loss 0.000452937, accuracy 1, precision 1.0, recall 1.0
2019-04-02T23:58:12.144684: step 225, loss 0.000693922, accuracy 1, precision 1.0, recall 1.0

Evaluation:
[[409  76]
 [124 141]]
2019-04-02T23:58:12.801926: step 225, loss 0.708866, accuracy 0.733333, precision 0.843298969072165, recall 0.7673545966228893

2019-04-02T23:58:13.728448: step 226, loss 0.000564506, accuracy 1, precision 1.0, recall 1.0
