 Tweet Text, Informativeness
PrayPrayPray..For The Super Typhoon YOLANDA #PrayForThePhilippines,Related - but not informative
Loving the cold weather but not #YolandaPH. ZzzzzzzzZ,Related - but not informative
Lord we pray for your protection from Typhoon Yolanda again keep safe..Philippines! &lt;3,Related - but not informative
@unicefphils If health evidence needed in relation to #Haiyan flooding check out @EvidenceAid http://t.co/Ewb4ZjrMxd,Related and informative
Emotional care tips for parents of children #yolanda http://t.co/V0voYqSDDJ - please share with your #PH friends! #DT @operationSAFE,Related and informative
Massive typhoon slams into Philippines: AT LEAST 4 KILLED as the year's most powerful typhoon bears down on th... http://t.co/AzjEGJAs9M,Related and informative
Emotional care tips for parents of children #yolanda http://t.co/mrelcdqIfj - please share with your #PH friends! #DT @operationSAFE,Related and informative
it’s raining.. stay safe guys! #YolandaPH,Related - but not informative
One of strongest storms recorded: Super Typhoon Haiyan smashes into the Philippines with intense winds and storm surges affecting 25...,Related and informative
super typhoon 🌊☔️ goodluck guyths 😘,Related - but not informative
@krizzy_kalerQUI: Grabeee! ang tindi ng report ni @atomaraullo! #inthenews #YolandaPH #buwisbuhay #TVPatrol,Not applicable
Praying for the Philippines right now and wishing everyone safety from Typhoon Haiyan!,Related - but not informative
@BagyongYoIanda wagas!! May twitter pala si Madam Yolanda!! #YolandaPH,Related - but not informative
Rainy Evening ! Ng dahiL kay #YOLANDA -_-,Related and informative
Super Typhoon Haiyan Headed Toward Philippines http://t.co/EOygmi5cnE,Related and informative
Nakakaramdam ako ng OT. Work hard play hard. Haha! Thanks #YolandaPh,Not applicable
Oh God please bless Philippines. Amin. Attacking by typhoon.,Related - but not informative
#BryGeogA3 World@Risk should use this for your assignment. Monster typhoon Haiyan roars into Philippines http://t.co/CuN7bWjBR1,Related and informative
Save the philippines! Pray for the philippines :(! Lord is always behind us! we have no  choice but to survive from that #yolandaPH :l,Related - but not informative
Please pray for the Philippines RT@ABC: Typhoon Pounds the Philippines Millions at Risk http://t.co/ndh4hQYxgu,Related and informative
“@imlolabashang: Strongest typhoon: YOLANDA   Strongest nation: PHILIPPINES   Strongest people: FILIPINOS”,Related - but not informative
#ScienceDaily Super-Typhoon Haiyan lashes the Philippines http://t.co/hifZ0S5HNn,Related and informative
“@ShitHappensDre: Strongest typhoon: YOLANDA  Strongest people: FILIPINOS  Strongest nation: PHILIPPINES”  #Pray 🙏,Related and informative
Sarah Travel Update Typhoon Haiyan Philippines: Travel Update Typhoon Haiyan Philippines The world’s strongest... http://t.co/2aGqWSfHS4,Related and informative
Tifón #Haiyan deja tres muertos en #Filipinas http://t.co/6D126a6TYy,Not applicable
Dumaguete so blessed. Fast recovery for the damaged towns. #YolandaPH,Related - but not informative
Job Opening:  Junior Application Support Engineer: Job Requirements Good technical and... http://t.co/y3hLbCqivM #jobs #philippines,Not related
Deadly typhoon that slammed Philippines may be strongest ever to hit land http://t.co/MdkGRDyNx9,Related and informative
Support UNICEF’s emergency relief efforts for kids in the #Philippines. How to help:http://t.co/IjXIijeMNF #Haiyan http://t.co/GWLZU2SGws &amp;,Related and informative
True \m/ @Deczereeeee: Philippines is the stongest country in the whole wide world. #RescuePH #YolandaPH http://t.co/xuUtxo3Hd2,Related - but not informative
#WorldNews Typhoon Haiyan hits Philippines: • One of the most powerful typhoons ever recorded • 12 million peo... http://t.co/RdenuNjBXP,Related and informative
@WorldVisionPH responding as #Typhoon #YolandaPH  slams Philippines. Send your HELP online.  http://t.co/UzjrPrZoZ1 http://t.co/nEZ7Cc4WW3,Related and informative
“@ANCALERTS: RT @charievilla Only the runway of Tacloban City Airport remain because the entire terminal was destroyed #YolandaPH”,Related and informative
@imdanielpadilla: #PrayForThePhilippines #RescuePH #PilipinoYanEh #Philippines 🙏🙏🙏,Related - but not informative
“@imdanielpadilla: #PrayForThePhilippines #RescuePH #PilipinoYanEh #Philippines 🙏🙏🙏”,Related - but not informative
Electricity is back ! Thank God we survived !!! #Haiyan,Related and informative
“@imdanielpadilla: #PrayForThePhilippines #RescuePH #PilipinoYanEh #Philippines 🙏🙏🙏” &lt;3,Related - but not informative
#RescuePH Please pray for our fellow KathNiels! :) - Cess,Related - but not informative
Many dead in catastrophic typhoon in the Philippines http://t.co/S69Snwjgdm,Related and informative
It's windy but sunny now. Goodbye #YolandaPH! Now let's do our best to help our kababayan in the affected areas. Donate volunteer pray.,Related and informative
|Commo van loaded to C-130 to #Tacloban this am to help govt agencies operate http://t.co/0WraoYjm1l #YolandaPH || via @govph|,Related and informative
More than 100 killed by Super Typhoon Haiyan: Officials rushed body bags to devastated communities Saturday after... http://t.co/Buq9uhbt0p,Related and informative
STANDARD: Scores dead in Philippines typhoon http://t.co/V35Z67Dg5O #London #News,Related and informative
Thank God. RT @PhilippineStar: PAGASA: No possibility for #YolandaPH to return to Phl,Related and informative
grabe. :( pray for the victims of typhoon #YolandaPh,Related - but not informative
“@AlyssaValdez2: Stay strong Philippines! God bless. #YolandaPH”,Related - but not informative
we hope and pray that the super typhoon #Haiyan hit visaya wont turn out to be like Hurricane Katrina. help should be done ASAP. #Yolandaph,Related - but not informative
BBC News - Typhoon Haiyan: 'More than 120 dead' in Philippines http://t.co/JSHYx78I5S HAARP is a reality I`ll post a fairly made docu. on it,Related and informative
Over 1000 killed by typhoon slams into t he  Philippines - number expected to rise as rescue workers get to the most damaged areas.,Related and informative
Prayers for all the our kababayans who suffered because of the typhoon Yolanda ! Godbless us All God is Good Amen.#PrayForThePhilippines,Related - but not informative
For photos on the trail of devastation left by #TyphoonYolanda in each of the Barangays in Ormoc please check... http://t.co/91P0iWXxTy,Related and informative
Kindly f please fix the commnications in Tacloban.  #RescuePH,Related and informative
Typhoon Haiyan: 'More than 120 dead' in Philippines - BBC News http://t.co/EIwyHJ9wFN,Related and informative
Yes we are resilient yes we have faith. But we also need to act. Have you shared a pledge? #in #YolandaPH http://t.co/l7QlDAYYc3,Related and informative
Really wish people would express concern for the Philippines without comparing #Haiyan to Katrina. Let's avoid Oppression Olympics people.,Related - but not informative
earthquake..pork barrel.. super typhoon.. the Filipinos will get through it all &amp; smile. #bandila #prayforthephilippines #yolanda #haiyan,Related - but not informative
PHOTO / #Haiyan can be seen in incredible size and force from the International Space Station. #YolandaPH #Haiyan http://t.co/jfugE2yitn,Related and informative
Hundreds of people are feared dead in the #Philippines after Typhoon Haiyan swept through on Friday.,Related and informative
“@IamEthylGabison: Philippines: You Wre-e-eck Me #YolandaPH. Charot! http://t.co/2GaJO7TGeV” dead @ this!,Related - but not informative
#Colorado FOX Business: Super Typhoon Haiyan Heads To Vietnam:                     FOX Business   ... http://t.co/JjLTu6lUAG #california,Related and informative
Google crisis map #YolandaPH http://t.co/BmXoGUqB4W,Related and informative
Please let this be wrong: Philippines estimates at least 10000 died from super typhoon http://t.co/zUumlNifqL via @reuters,Related and informative
|The Chinese Embassy in Manila express condolences to Typhoon Yolanda victims. ||via Hua Zhang embassy spokesman|,Related - but not informative
Waaaaah! Special talaga yung mga huling tinatawag sa Top 16. Kadalasan kasama sila sa Top 5. Waaaaah! #Philippines,Not applicable
The entire population of Philippines provence Leyte has been wiped out by the super Typhoon Haiyan. Estimated 10k dead. Thoughts and prayers,Related and informative
Google Person Finder #YolandaPH http://t.co/Q8RgPj5L5g,Related and informative
Kaya ada bhs indonesia'y :) @krungy21: Please pray for the Philippines cause of the typhoon damage. Sana ok kayong lahat.,Related - but not informative
@krungy21: Please pray for the Philippines cause of the typhoon damage. Sana ok kayong lahat. Thank you ati,Related - but not informative
At least top 5 meynteyn! #Philippines #MissUniverse,Not related
! RT @IvanCNN: airport devastated after typhoon Haiyan slammed into the coastal city of Tacloban in the Philippines http://t.co/Yt87gZMCRQ,Related and informative
Praying for peeps in the #Philippines. That is some rough stuff to go through.,Related - but not informative
Partyin' up tonight! #setitoff #victorypartey #MissUniverse2013 #Philippines,Not related
Fears 10000 dead in Philippines as Typhoon approaches Vietnam http://t.co/nKJatOg7at,Related and informative
Typhoon #Haiyan expected to make landfall in #Vietnam http://t.co/wisHE2ZpOA,Related and informative
ヤフオク!:占領切手　フィリピン独立１周年３種完揃（初日カバー）:現在価格:300 円入札数:-終了日時:2013/11/17 20:46 http://t.co/TJa0OEH9Z4 #philippines #yauc #sougofollow #相互フォロー,Not applicable
I wanna go back to the homeland #Philippines,Not related
El diámetro de #Haiyan abarca desde Taiwán y Hong Kong hasta Tailandia afectando más a Laos China y Vietnam. http://t.co/MzQuy0Ov0T,Not applicable
Typhoon Haiyan's death toll rises in Philippines (CBS News) #preppertalk #offgridnewsdaily http://t.co/pktMMFkFpl,Related and informative
At least 10000 people dead #Philippines #Typhoon Haiyan 😔😔😔,Related and informative
PE Dyneema Braided Fishing Line 300M Green 12LB 0.14mm 328 Yard Spectra Braid http://t.co/148DGll1Q2 #philippines #filipina,Not related
Typhoon Haiyan: 10000 feared dead in Philippines http://t.co/0hvwSj8iBc,Related and informative
#TracingPH Renato Yana and Marina Yana aqua fry brgy 89 baybay san jose Tacloban @philredcross,Not related
Sense of hope for #TyphoonYolanda victims. 🙏,Related - but not informative
O CORREIO DE DEUS: URGÊNTE:O número de mortes ao longo das Filipinas Super Typhoon Haiyan... http://t.co/v82vhOBNGe,Not applicable
It's heart-breaking to see all the pictures and videos of the destruction caused by Typhoon #YolandaPH. Be strong #Philippines!,Related - but not informative
#YolandaPH #Biliran: 10000 Filipinos left homeless in Biliran. (Source: ANC),Related and informative
Devastation Feared Across Central Philippines in Typhoon’s Wake http://t.co/ZoLEMTpjS8,Related and informative
In Photos: Survivors pass two large boats after Typhoon #Haiyan washed them ashore http://t.co/09100l1fj3 http://t.co/ZckoLc72HS,Related and informative
BBC News - Typhoon #Haiyan: UK commits aid for 500000 in #Philippines http://t.co/XFX81WsaGS,Related and informative
Latest updates on #Typhoon #Haiyan #YolandaPH in Situation Report #4: http://t.co/plyNeQex6G,Related and informative
How to help Typhoon Haiyan survivors http://t.co/pLjZGSsMtW,Related and informative
Photoset: cornersoftheworld: 10000 are believed to have died in the Philippines after Typhoon Haiyan hit... http://t.co/JieLr7O17j,Related and informative
Red Cross Deploys Delegates to Assist Typhoon Haiyan Response - http://t.co/QGlucaUKr4,Related and informative
More incredible video showing #Haiyan #Yolanda's violent winds impacting Giporlos Eastern Samar! http://t.co/KablGelQ4l,Related and informative
How you can help Typhoon Haiyan survivors http://t.co/1M5sCagkxa,Related and informative
Typhoon Yolanda (Haiyan) - Full Coverage Wiki Page http://t.co/GUOXBsgcT6,Related and informative
People in the U.S. wanting to help Guiuan... Introducing...  Philippine Samar Disaster Relief Fund :-) #YolandaPH http://t.co/18hm8SgkQb,Related and informative
#asia Typhoon deaths climb into thousands in Philippines: TACLOBAN Philippines (AP) — Corpses hung from trees... http://t.co/DoaAZJ1zpX,Related and informative
I just donated to the @britishredcross #Typhoon Haiyan Appeal. Please donate at http://t.co/lYtRcdczGV,Related and informative
Respect Philippines. If even half the strength of that typhoon hit your town you'd already be screaming for Jesus. #PrayForThePhilippines,Related - but not informative
Relief Effort Begins After #Philippine #Typhoon - ABC News http://t.co/mL0ntP0eRt (via @ABC),Related and informative
After #YolandaPH (Haiyan) the Philippines is bracing for another one ZoraydaPH. Same path slower but heavy rains http://t.co/OGHhJBuXYq,Related and informative
ELEGANT NATURAL OCTAGON AMETHYSTTOPAZLEMON QUARTZ STERLING 925 SILVER EARRINGS http://t.co/dI4FOG42ms #philippines #filipino,Not related
@slimsammierocks Latest: Three days after Super Typhoon Haiyan ripped through the Philippines the country is just beginn...  #icametwice,Related and informative
Joins the nation in prayer for the family of the victims of #YolandaPH,Related - but not informative
Earth Uncut TV: Horrific Aftermath Super Typhoon Yolanda / Haiyan in Tacloban Philippine...: http://t.co/NWWpYby2km,Related and informative
Typhoon Haiyan: thousands dead as devastation hampers aid efforts http://t.co/y86LeTeQ3J,Related and informative
Job Opening:  SAP MM/PP Team Head: Job Qualification is expected to know MM/WM/PP/PM/QM and... http://t.co/GjII3wyMer #jobs #philippines,Not related
19 of 22 interactions in my timeline make absolutely no sense to me so -- time for bed.  Many prayers for those affected by #TyphoonHaiyan,Related - but not informative
Read about #GlobalMedic's Super Typhoon Haiyan Philippines Response http://t.co/f584XdxdsM,Related and informative
Please pray for the victims of Super Typhoon Haiyan! #PrayForThePhilippines #Haiyan #ReliefPH,Related - but not informative
@elmoticons: WHAT: JuliElmo Kaagapay for Typhoon Yolanda Victims.  WHEN: November 16 Saturday. WHERE: To be announced.,Related and informative
An estimated 4.5 million are affected by Typhoon #Haiyan . Donate here to help @WFP emergency response: http://t.co/PlZvtlW0RH,Related and informative
Pray for Philippines #Pray #Philippines #grateful #Jesus #Christ #instagram #Instalife #Instadaily… http://t.co/tuZddomehx,Related - but not informative
Telstra announces free calls to #Philippines - Media Announcement – About Telstra http://t.co/VL9JIwrEPQ #AU #freecall #PHL,Related and informative
The typhoon in the Philippines really hit my mom &amp; the fam.,Related and informative
#TracingPH NEWS ABOUT THESE PEOPLE Ernesto Villegas Eden Abuda &amp; Family Mark &amp; Joanne Bato Please Do Contact me!! #YolandaPH 5,Related - but not informative
|&lt;/3 RT @gmanews: Aerial view of Guiuan Eastern Samar days after #YolandaPH. || via @AFPphoto @AFP http://t.co/v114N4whG0|,Related and informative
Let's rock! #a7x #ofmiceandmen #redhotchilipeppers #official #merch #philippines http://t.co/FXROCN7SFt,Not related
“@WHO: What is an #emergency health kit? http://t.co/isYph1JxUL #TyphoonHaiyan”,Related and informative
Imágenes que lo dicen todo #haiyan http://t.co/qk2ibZV3h6,Not applicable
(4/4) and gather donations to assist the victims of typhoon Yolanda.,Related - but not informative
#YolandaPH stay strong philippines..,Related - but not informative
After a major disaster like this it's not fair to call it looting. Most of these people are scavenging for survival. #TyphoonHaiyan,Related and informative
BREAKING: President Benigno Aquino III declares a State of National Calamity after super typhoon Yolanda.,Related and informative
To my family that are in the Philippines I hope you are safe and sound. I just found out about the typhoon. That is very scary.,Related - but not informative
Typhoon #Haiyan has caused massive damage in the #Philippines. Go here http://t.co/GOI49MSPoO to provide help! Please RT to spread the word,Related and informative
Scenes of devastation and some relief after Typhoon Haiyan:        http://t.co/dAYUj3rCOY,Related and informative
“@Churchgill: Prayers to the Philippines over 10000 lost to Typhoon Haiyan http://t.co/M2YtqpRqWH”,Related and informative
Donate to Typhoon Haiyan Victims in the Philippines http://t.co/Rh5hspA6zs,Related and informative
To see the main areas affected by Typhhon #Haiyan see this map http://t.co/v3wORVtQRW #aid #Philippines,Related and informative
Super Typhoon Yolanda / Haiyan Hits Tacloban Philippines Breaking News Footage 1 http://t.co/u362pyEXBu,Related and informative
@PTCI customers can help #Philippines #TyphoonHaiyan via text. Text AID to 80188 to give $10 to @mGiveFoundation.,Related and informative
'There are so many areas that we have no information': Aid workers worry that full extent of Typhoon Haiyan de... http://t.co/osDYLLG4BX,Related and informative
@CNN: The size of Super Typhoon Haiyan: what it would have looked like on the U.S. East Coast. http://t.co/Rch8dUvEjE,Related and informative
Please consider donating to the Canadian Red Cross' efforts to support people affected by Typhoon Haiyan.  http://t.co/cD9wrE6l1i,Related and informative
N'est-ce pas! @FrancoisAudet Ottawa envoie DART aux #Philippines. Aide couteuse &amp; à fort capitale politique http://t.co/S0Ilgo094S #Haiyan,Not applicable
GLOBE SUBS: Donate to Red Cross now. Text RED &lt;amt&gt; to 2899. Denoms. in 5 25 50 100 300 500 and 1000. #YolandaPH #ReliefPH,Related and informative
8 killed in China as Typhoon Haiyan continues to create havoc -  The storm that devastated the Philippines has... http://t.co/zeU9yDqyfG,Related and informative
|Lacierda: More volunteers needed for repacking || @IanEsguerra #ReliefPH #YolandaPH|,Related and informative
Such a pity to watch on TV the level of destruction matted on Philippines by the Typhoon #OurPrayersGoToAll,Related - but not informative
@TheKarltopia: Much love to @BlackBerry @BBM for connecting me w/ my family in the Philippines during this tragedy. #Philippines #Haiyan,Related - but not informative
@Mark_Stevens_ oh come on nature play fair #Philippines # earthquake,Related - but not informative
Typhoon Haiyan http://t.co/p6s5DDf0qp via @CFR_org,Related and informative
Instead of celebrating my 18th bday next month. I decided to donate my money to the victims of super typhoon Yolanda. :),Related and informative
|:) #AngelChevySagipKapamilyaAuction || @143redangel || PLEASE RETWEET || This is for the victims of Typhoon Yolanda || Thanks :) - thirty three|,Related and informative
Photo: staypozitive: Our hearts break for the lives lost and impacted by the typhoon in the Philippines.... http://t.co/ZO0aU3NMqD,Related - but not informative
The @SailorsSociety is fundraising to help those affected by Typhoon #Haiyan. Donate at http://t.co/CmmeqHThAs or text 'SAILO1 £10' to 70070,Related and informative
Click here to learn how you can donate to the Typhoon Haiyan appeal. http://t.co/AQpRTFrudP #TyphoonHaiyan,Related and informative
Dommage qu'il n'y ait pas de course @VirtualRegatta aux Philippines y avait moyen de torcher. #Haiyan,Not applicable
Dato’ Seri @HishammuddinH2O informs the press on plans to help typhoon Haiyan victims in #Philippines http://t.co/zpspw7wPW8 @n_izzah,Related and informative
U.N. Appeals for $301 Million for Typhoon Response in the Philippines: The appeal for emergency assistance came a day after the top U...,Related and informative
#WOW!  RT @KSLA: Graphic shows massive size of Typhoon Haiyan: http://t.co/VWf5leX083 http://t.co/TiqsvuLBRs,Related and informative
There is no “ground zero” - help everyone! http://t.co/WRtdKPMagG #Haiyan #YolandaPH #ReliefPH #DT @operationSAFE,Related and informative
Gevangenisuitbraak na tyfoon in de Filipijnen http://t.co/14ayUYafhF #tyfoon #filipijnen #haiyan #nieuws,Not applicable
There is no “ground zero” - help everyone! http://t.co/9JxkKYL3Ui #Haiyan #YolandaPH #ReliefPH #DT @operationSAFE,Related and informative
Philippines Typhoon Haiyan: Soldiers hold back desperate Filipinos trying to escape their typhoon-ravaged region http://t.co/alYGtalKNC,Related and informative
URISA's GISCorps Involved with Super Typhoon Haiyan Response  http://t.co/6a7NJ7H9nJ,Related and informative
@BBC_WHYS Gareth Owen humanitarian director of @SavetheChildren on #WHYS at 1800 GMT talking us through their efforts to #Philippines #BBCOS,Related and informative
9 Ways to Help Victims of Typhoon Haiyan http://t.co/Noo1kTA3AD,Related and informative
Emotional extremes for families of Typhoon Haiyan victims,Related - but not informative
[CNN] For Filipinos despair and prayers: Images of Super Typhoon Haiyan's aftermath in the Philippines appear... http://t.co/vVbzZMQNNU,Related and informative
Typhoon in Philippines Casts Long Shadow Over UN Talks on Climate Treaty: http://t.co/oRsHubF7Dl,Related and informative
Poverty geography weak governance poor preparations a nasty storm and more conspired against the #Philippines http://t.co/OIh3kQodai,Related - but not informative
Why is #China doing so little to help the #Philippines? - By @iainmartin1 via @Telegraph http://t.co/NCRqs6SQ83,Related - but not informative
Unforgivable Diabolical Chinese http://t.co/vZRo0AfTv4 #Thailand #Singapore #Vietnam #Philippines #Peru #Brazil #Chilie,Not related
#Philippines: Mapping Typhoon #Haiyan's destruction. Storm swept away villages &amp; displaced more than 650000 people. http://t.co/v69AIYmz8X,Related and informative
I know that #Philippines will survive any tragedy that will come. It's all because of our spirit #GodBlessPhilippines,Related - but not informative
Canny believe the amount of damage the #Celtic fans in Amsterdam have caused in the #Philippines.....well they mite aswell blame us!!!,Not related
American aircraft carrier heads to the #Philippines on emergency mission to help victims of #TyphoonHaiyan. http://t.co/PA90w15CRw,Related and informative
The Catholic Archdiocese of #Vancouver wants local churches to take up a special collection at weekend Masses for Typhoon Haiyan survivors.,Related and informative
staff: In a matter of hours on Friday Typhoon Haiyan completely devastated parts of the central Philippines.… http://t.co/0Uz9B8ZzBo,Related and informative
NC Filipinos raise relief money as they wait for word on relatives: Four days after Typhoon Haiyan ... http://t.co/Ew3WaFzwPX #charlotte,Related and informative
@gmanews @VPJojoBinay @nancybinay @stgatchalian isoli nyo na lahat ng ninakaw nyo sa mga taong bayan! #yolandaPH,Not related
MANILA Philippines 11 November 2013 – It’s day four since Typhoon Haiyan – known here as Yolanda – hit the... http://t.co/ilhZ9BcLal,Related and informative
Philippine president says typhoon death toll overstated: TACLOBAN Philippines (Reuters) - Philippine Presiden... http://t.co/PiwUZ9IXdf,Related and informative
@MatamaanKa: From The Philippines and The Filipino People. THANK YOU. We will never forget. #Philippines http://t.co/JX2KbkOJO7,Related - but not informative
[auto-post] 読んだ: Before and After Typhoon Haiyan http://t.co/Sl1uMW05PA (added at November 13 2013 at 02:56PM ),Related and informative
https://t.co/9LFzy8PPAL #Haiyan #PrayForThePhilippines #Philippines #HelpPH #Government,Not related
LEGGO! O:) @Khunnie0624: We need your help! #Haiyan @UNICEF_Thailand http://t.co/U712kfEcH2,Related and informative
@jun_veneracion naiiyak ka na rin tuloy ☹ @24_Oras #24Oras #YolandaPH,Related - but not informative
Watching the news. It's devastating! #PrayForThePhilippines #BangonPilipinas #YolandaPH #TyphoonHaiyan,Related - but not informative
|“@PhilippineStar: DOH to dispatch 5 bus clinics to look for areas hardly reached by medical teams. || via @Shecrisostomo #YolandaPH”|,Related and informative
Thanks Pretty Girls :** #YolandaPH http://t.co/h1rJfWPvxO,Not related
Terrible Tifón #Yolanda #Filipinas http://t.co/JX35Fl2gNW,Related and informative
Inis na talaga ako sa Gobyerno ng Pilipinas I am really frustrated with Philippine Government  Relief Effort #YolandaPH #CNN #Philippines,Related - but not informative
#PleaseHelpThePHILIPPINES #Philippines #Yolanda http://t.co/PMbPT5HCRD,Related - but not informative
Allison Harvard @alliharvard DEAR WORLD YOU CAN HELP THE PHILIPPINE BY DONATING VIA PAYPAL HERE #YolandaPH... http://t.co/5ftlpYJqxg,Related and informative
Los Angeles Times' Michael Muskal said super typhoon make Hurricane Katrina &amp;Hurricane Sandy which ravaged U.S. look like weak cousins.,Related and informative
Typhoon Haiyan: How Technology Is Changing Disaster Response http://t.co/JU9ubvfQdX via @techland,Related and informative
Typhoon Haiyan: Sustainable Shelter Needs and a Ready 2 Ship Solution... http://t.co/ixZr81FhTC,Related and informative
November 8 2013: Microwave Pulse gives birth to Typhoon Haiyan (Yolanda): http://t.co/JUhWD708YT via @youtube,Related and informative
Great to see @TommyHaas13 &amp; @KohliATP for the charity in #Ludwigsburg ! RT to get a SOLD OUT on 30.11.13 ! @DTB_Tennis @Almighurt #Haiyan,Related and informative
Philippines #TyphoonAid: 9.8 million people need urgent help. DONATE NOW. http://t.co/fXWDcILEiL #Haiyan,Related and informative
Please help the people of the #Philippines.  Please text RELIEF to 864233 to donate $10 to @unicefusa,Related and informative
Its better to give relief goods than giving money. You never know where those money go. #YolandaPH #porkbarrelprobe,Related - but not informative
|VIDEO || Typhoon Haiyan: Relief steadily starting to flow but unrest on rise || Watch: http://t.co/Vyp0tnRD2H via ARIRANG NEWS|,Related and informative
Mammoth U.S. aid fleet arriving in the Philippines to help typhoon victims http://t.co/0dX5C1mnOe,Related and informative
Magkaisa! Buksan ang isipan! Di lang dapat gobyerno ang kumilos kundi maging ordinaryong Pilipino -TAYO! #YolandaPH #TulongPH @TVPatrol,Not applicable
Typhoon-struck Philippine city begins mass burial: TACLOBAN Philippines —ÂÂ A Philippines city devastated b... http://t.co/eRl6NIB2qc,Related and informative
'If anyone has seen my mom ... ': Typhoon Haiyan displaced thousands of people. Now that the storm has passed... http://t.co/yYu97eYjQt,Related and informative
