 Tweet Text, Informativeness
OMG que tragédia domingo triste.  Confirmado: Mais de 245 mortos  #luto   #SantaMaria,Related and informative
Que DEUS de forças para essas famílias. #SantaMaria http://t.co/hkFWHaW3,Related - but not informative
Campeonato Gaúcho rodada cancelada devidpo a tragedia em Rio Grande em luto. #SantaMaria http://t.co/lHtv2cwr,Related - but not informative
Sem palavras para comentar a tragédia no RS. Apenas manifestar solidariedade aos familiares...#SantaMaria Mãe de Deus rogai por nós!,Related - but not informative
Coronel:Eu abri a porta e desceu aquela barreira enorme de pessoas mortas! Faltou uma boa saída de emergência! Que lastimável! #SantaMaria,Related and informative
lol this made me laugh!!!  #SantaMaria http://t.co/fuic9s4s,Not related
Que Deus ampare e conforte a família das vítimas na boate Kiss em Santa Maria / RS. SIGA @_HebertCardoso,Related - but not informative
Perder alguém não é fácil nada fácil. Força pelas familias das vitimas! #SantaMaria :(,Related - but not informative
Só Jesus para confortar as famílias que estão passando por essa DOR. Tragédia na Boate Kiss - Santa Maria-RS http://t.co/yx5cdCaw,Related - but not informative
DEADLY INFERNO: More Than 180 Killed in Brazil Nightclub Fire: Bus Crashes Into Ravine in Portugal Killing 10Re... http://t.co/vfp4SukI,Related and informative
A @glendakozlowski está falando com a 'adolescente' #Bruna de 23 que sobreviveu a tragédia de #SantaMaria no Rio Grande do Sul!,Related and informative
#SantaMaria a porta principal estava trancada .... 90 % das pessoas morreram intoxicadas ...,Related and informative
#SantaMaria ATENÇÃO! Santa Maria avisa q precisa de enfermeiros auxiliares psicólogos psiquiatras. Bia no telefone (55) 9155-2087,Related and informative
LUTO  realmente triste o que aconteceu espero que Deus acalme e console o coração dos familiares e amigos das vítimas #SantaMaria,Related - but not informative
Que tristeza.. sem palavras. Meus sentimentos aos familiares. RS de luto. #tragediaemsm #tragédiaSM,Related - but not informative
Clubbers trampled in panic: A deadly nightclub fire has killed more than 200 people in Santa Maria Brazil. http://t.co/4vwcxYWY #news,Related and informative
Clubbers trampled in panic: A deadly nightclub fire has killed more than 200 people in Santa Maria Brazil. http://t.co/pUvAdzeu,Related and informative
What a terrible thing happened in #SantaMaria during the night! Fire in the club and the guys making you pay the bill to go out.,Related - but not informative
#SantaMaria - http://t.co/c80FwGUR,Related - but not informative
Paga ou morre! #SantaMaria,Related - but not informative
#DirectionerDesejamForçasASantaMaria  #TodosDesejamForçaASantaMaria #SantaMaria Sentimentos,Related - but not informative
Globo News mostrando imagens inéditas do incêndio em #SantaMaria. Tristeza geral de todos e principalmente da família desses jovens.,Related - but not informative
Fox Insider: Brazil Nightclub Fire Kills 245 People At Least: A fire swept through a crowded nightclub in southe... http://t.co/SB8dEsZV,Related and informative
Onde ja se viu so deixar sair se pagasse a comanda nessas horas isso não importa #BoateKiss,Related - but not informative
12:12 Força #SantaMaria,Related - but not informative
Alguém lembra de #tragédia de #incêndio igual (#245vítimas fatais) ou superior a essa em #SantaMaria? Somente #acidentedeavião? #comentem!,Related - but not informative
Que dia horrível gente... Que dia horrível #SantaMaria,Related - but not informative
Minhas condolências aos parentes e amigos da tragédia de #SantaMaria,Related - but not informative
#RGP Police up death toll to 245 in Brazil club fire: A fire swept through a crowded nightclub in southern Brazi... http://t.co/Z00IHaxi,Related and informative
@Ellie_Heydon @neartodrew: @bieberskatesx death toll from fire at nightclub in Santa Maria  Brazil  245 Beliebers praying for all,Related - but not informative
@ivan_more boa a cobertura da tragédia que deus conforte essa familias que foram afetadas #santamaria @glendakozlowski,Related - but not informative
bá que foda o que aconteceu lá em #SantaMaria naquela boate que já tem confirmado mais de 200 mortos =X,Related - but not informative
tragédia e ver Ivan Moré e Glenda cobrindo as notícias da catástrofe em #SantaMaria,Related - but not informative
😨RT @CNN: Update: At least 245 killed in Brazil nightclub fire.  http://t.co/HiKZRhFq,Related and informative
Rodada do #Gauchão é adiada por causa de tragédia em #SantaMaria: http://t.co/L4n75YQa,Not related
@MilenaSchoeller: DP p/ atend. 55 84283162 @RdGaucha #SantaMaria #MCCE Click Donate a Tweet a day http://t.co/BWcV413u #DT @brazilnocorrupt,Not related
@Larotaaa: Sério mesmo que tem gente zoando o incêndio??? Eu não consigo acreditar... Que povo lixo. #SantaMaria,Related - but not informative
@MilenaSchoeller: DP p/ atend. 55 84283162 @RdGaucha #SantaMaria #MCCE Click Donate a Tweet a day http://t.co/5Yw64XxV #DT @brazilnocorrupt,Not related
Nossa 245 mortos e 48 pessoas internadas.  =( #StayStrong #SantaMaria  #TODOSDesejamForçasASantaMaria,Related and informative
@MilenaSchoeller: DP p/ atend. 55 84283162 @RdGaucha #SantaMaria #MCCE Click Donate a Tweet a day http://t.co/hswTfKSj #DT @brazilnocorrupt,Related - but not informative
Terrible #nightclub #fire in #Brazil. 200+ reported dead. Follow #BBCBrasil's @Duffygary for latest,Related and informative
Over 200 Feared Dead in Brazil Nightclub Fire - Wall Street Journal http://t.co/rR8E8Zji,Related and informative
agente se coloca no lugar do familiar de #santamaria,Related - but not informative
É triste ver tantos jovens mortos eles escolheram curtir a vida e acabou perdendo-as. Só penso nas almas deles... =/ caso #SantaMaria :(,Related - but not informative
Por fora a boate parece bem ajeitada... ñ parece um muquifo sem estrutura RT @borgesspfc: Boate Kiss no google street http://t.co/8ftwr4lR,Not related
#BeliebersDesejamForçasASantaMaria #SantaMaria #TODOSDesejamForçasASantaMaria me expliquem o que houve,Related - but not informative
|Very sad RT “@TIME: Police up death toll to 245 in Brazil nightclub fire || http://t.co/I2jAtiAj”|,Related and informative
Rede Globo e grupo RBS distorcendo o comentário do representante dos Bombeiros sobre a regularização da boate KISS. Sensacionalismo?,Related - but not informative
#santamaria Wow ... Is this for real?,Related - but not informative
@cris_mortagua: Jesusconforta o coração desses paistenha compaixão dessas famílias #santamaria,Related - but not informative
Chocada com a tragédia em #SantaMaria.  Meu Deus dai força para essas famílias que tanto sofrem nesse momento. #luto,Related - but not informative
#SantaMaria LMFAO ngl this made me laugh http://t.co/dP8Scobt,Not related
Awful RT @nypost: At least 180 people dead in Brazil nightclub fire http://t.co/qoNbzPZv,Related and informative
E ainda tem gente que fica fazendo piadinha com essa tragédia... aff! #SantaMaria,Related - but not informative
Que Deus possa confortar os pais destes estudantes mortos em #SantaMaria,Related - but not informative
Que país é esse? É o único lugar que dinheiro vale mais que a vida de uma pessoa. #SantaMaria,Related - but not informative
Continua o mistério e polícia se cala: quem são e onde estão os donos da boate Kiss e os promotores da festa a Green Live,Related and informative
Forças as famílias das vitimas. Que vocês consigam achar conforto de alguma forma #SantaMaria,Related - but not informative
@vonpaolo_ @MaarkLim @zhervin04 HAHAHAHAHAHAHHA kta m trending ta eagi ang album!! #SantaMaria hay cn ka von?!!? :p,Not applicable
Horrible. RT @standardnews: '245 dead' in Brazil nightclub fire http://t.co/huta7oJ9,Related and informative
If you hate Brazil forget it. They need your support! 245 teenagers dead in nightclub fire in southern Brazil... #PrayForSantaMaria,Related and informative
#PrayForSantaMaria  #PrayForBrazil STAY STRONG we love you and we're here to support you guys,Related - but not informative
Fire Sweeps Through Nightclub in Brazil; Scores Dead http://t.co/JP5GO3uF,Related and informative
CONVOCAÇÃO #SantaMaria Ajudem!!! Doação de sangue URGENTE repassem O  endereço é: Av. Pres. Vargas 2291 - Santa Maria - RS 97015-513,Related - but not informative
De tudo que ouvi o relato que mais me partiu o coração: os celulares dos mortos não param de tocar :( #SantaMaria,Related - but not informative
#SantaMaria madre de dios ruega por nosotros pecadores...,Related - but not informative
#luto #santamaria 🙏😢🙏😢 http://t.co/S0htHtHV,Related - but not informative
Desejo Forças para todos sem palavras... #SantaMaria,Related - but not informative
#santamaria dia dificil hoje em :(,Related - but not informative
Death toll in Brazil nightclub fire hits 245 - Los Angeles Times: Brisbane TimesDeath toll in Brazil nightclub f... http://t.co/1GKBbzhR,Related and informative
Nightclub fire kills 245 in southern Brazil - Reuters: Brisbane TimesNightclub fire kills 245 in southern Brazil... http://t.co/zGGqoMzA,Related and informative
Nightclub fire kills 245 in southern Brazil - Reuters http://t.co/6GPV56qR,Related and informative
meeu deus   mortos no banheiro da boate Kiss  em Santa Maria -RS http://t.co/zqGQPld1,Related - but not informative
Pictures of tragic fire in Brazil- 245 fatalities!!  Mail Online http://t.co/IHruwFBr #BRAZIL,Related and informative
O que me revolta  é que mesmo nessas horas de apuro total  as pessoas ainda deixam prevalecer o dinheiro e esquecem da vida ! #SANTAMARIA,Related - but not informative
#TODOSDesejamForçasASantaMaria #PrayForSantaMaria #BeliebersDesejamForçasASantaMaria #SantaMaria #BrasilDesejaForçasAsVitimasDeSantaMaria,Related - but not informative
#EBC Ex-presidente Lula manifesta solidariedade aos parentes das vítimas do incêndio na Boate Kiss http://t.co/eeC1g0ZS,Related and informative
senhor ajudamos a suportar a dor que o seu consolo venha sobre todos de #SantaMARIA  #TODOSDesejamForçasASantaMaria,Related - but not informative
Un abrazo de solidaridad para los hermanos de Brasil por la tragedia que nos enluta. #SantaMaria http://t.co/plwgNxXo,Related - but not informative
@killhim A terrible tragedy happened in Santa Maria Rio Grande do Sul Brazil. Let's all pray for them! #SantaMaria,Related - but not informative
Pastora Sarah Sheena Boate Kiss um pedacinho do inferno em Santa Maria. Venha viver essa experiência única. http://t.co/q708rQvJ,Not related
Awful~&gt;@Gawker: So far 245 people are confirmed dead following a massive nightclub fire in southern Brazil. http://t.co/eNlLwaJ1,Related and informative
Nearly at 300 followers Wow !!! anyone want to make me really happy? http://t.co/NSIhJgKp  #santamaria,Related - but not informative
horrível o que aconteceu em santa maria só o que posso fazer é desejar força a todas as famílias. #SantaMaria,Related - but not informative
My solidarity to Brazil Rio Grande do Sul by the tragedy of 245 students and friends killed in a nightclub. #PrayForSantaMaria,Related and informative
@FabianoFuba e pensar q isso pode acontecer em qq lugar. Com parentes amigos nossos... Que Deus conforte essas famílias! #SantaMaria,Related - but not informative
tu não os ve tu não os toca mas estão presentes vários momentos inesqueciveis me veem a mente ♪ #SantaMaria,Related - but not informative
Tragic. @NYTimes: Scores Dead as Fire Sweeps Through Nightclub in Brazil http://t.co/u4FP0LLz,Related and informative
O governo dos estados proximo a RS  mandem os medicos do exercito  enfermeiros e tudo !!! AJUDEM #SantaMaria,Related - but not informative
Já chegou em 245 o calculo de mortos no incêndio na boate Kiss Em Santa Maria .Que deus ilumine todos las  que de mt mt força #SantaMaria,Related and informative
Uma tragédia! Força RS! RT @JornalOGlobo: Incêndio em boate de #SantaMaria já é o segundo maior da história no Brasil. http://t.co/rCJqAD8W,Related and informative
She is! a legend her work is amazing.  #santamaria http://t.co/Fz3qe5qT,Not related
232 mortos e 131 feridos #SantaMaria,Related and informative
#SantaMaria  #BeliebersDesejamForçasASantaMaria #TODOSDesejamForçasASantaMaria.  #BrasilDesejaForçasAsVitimasDeSantaMaria. Uma imensa perda.,Related - but not informative
Falaram que os feridos tão sendo atendidos pelos colegas de faculdade no hospital universitário. To com meu coração apertado. #SantaMaria,Related - but not informative
Nightclub tragedies in recent history: On Saturday a massive fire at the Kiss nightclub in southern Brazil kill... http://t.co/yS9JC2U4,Related and informative
Tenho certeza que Deus está com vocês hoje #SantaMaria,Related - but not informative
Footage of nightclub scenes. Youths aged between 18-22 yrs old died due to fire. RT@portalR7: #RS http://t.co/w0n7bkcI  #SantaMaria tragic,Related and informative
Desejo os meus sinceros pêsames a todas as famílias de #SantaMaria. Que Deus conforte todas as famílias! #TODOSDesejamForçasASantaMaria,Related - but not informative
At least 220 killed in Brazil nightclub fire: At least 220 people have died in a fire that swept through a night... http://t.co/vQWfw17R,Related and informative
Minha solidariedade a #SantaMaria e a todos os Gaúchos.,Related - but not informative
Quantas vidas foram tiradas sonhos foram perdidos... Que Deus conforte os familiares nesse momento tão triste e desesperador #SantaMaria,Related - but not informative
#Brazillian Barbecue: 245 people dead in Brazil nightclub fire http://t.co/ijQETyY3,Related and informative
Deus há de confortar essaa familias... 245 novas estrelas no céu esta noite. (@ Boate Kiss) http://t.co/k67A4DTQ,Related - but not informative
@pires_cleo Programação da Boate Kiss de Santa Maria neste sábado 26/01 noite da tragédia: http://t.co/BSzkAzYM,Related - but not informative
Oh no! :( @rapplerdotcom: More than 150 dead in Brazil nightclub fire. Read: http://t.co/4rJNknLh,Related and informative
#SantaMaria meu deus que horror ! coitados dos familiares !! ):,Related - but not informative
Over 200 dead in Brazil nightclub fire: Over 200 dead in Brazil nightclub fire http://t.co/IcTWR8WK,Related and informative
According to Band TV there were so many dead that to transfer to the sports center was necessary to use trucks. #SantaMaria,Related and informative
Fire! Fire! Fire! belongs in the oven fireplace firepit or other SAFE places. MUSIC is not about FIRE!!! #brazil RIP sweet people.,Related - but not informative
Deus espalhe sua misericórdia.#SantaMaria,Related - but not informative
Todo o meu amor e respeito a todos de #SantaMaria,Related - but not informative
BBC News - In pictures: Brazil nightclub fire http://t.co/4mFhlZoW,Related and informative
Celso Portiolli pegou a Bruna para ser a Rainha da Desgraça ? É isso mesmo #Produção ????? #DomingoLegal #SantaMaria,Not related
Que tal ganhar muitos seguidores reais ? Só hoje 27/01 #addseguidores http://t.co/OJ6zQpZP #SantaMaria,Not related
Today 01.27 in Santa Maria Brazil 245 people died in a fire at a nightclub. Now many victims who survive… http://t.co/lDTIphq3,Related and informative
The Lede Blog: Fire at a Nightclub in Southern Brazil: Scenes from an intense fire that ripped through a nightclub crowded with unive...,Related and informative
Infelizmente só se nota que os locais estão improprios ou com problemas quando acontecem tragédias. #SantaMaria,Related - but not informative
#SantaMaria#BrasilDesejaForçasAsVitimasDeSantaMaria#ForçaSantaMaria,Related - but not informative
@Estadao Face do dono da boate Kiss  https://t.co/bzVPGuag,Not related
Brazil Nightclub Fire Kills at Least 245 - Wall Street Journal: LivemintBrazil Nightclub Fire Kills at Least 245... http://t.co/sJjIVMl6,Related and informative
gente a boate kiss tem pagina no facebook @santamaria,Not related
@Harry_Styles @zaynmalik @Louis_Tomlinson @Real_Liam_Payne @NiallOfficial PLEASE PRAY FOR US THIS IS VERY SAD #SantaMaria x20,Related - but not informative
Boa terde mais não tão boa assim. Meus sinceros sentimentos aos familiares das v´timas da trágédia em #SantaMaria RS http://t.co/NznJLi81,Related - but not informative
Que tal ganhar muitos seguidores reais ? Só hoje 27/01 #addseguidores http://t.co/0Owhpkkh #SantaMaria,Not related
não tenho condições para ir a Santa Mariamas tenho 3 coisas fundamentais neste momento fésentimento e oração para rezar #Força #SantaMaria,Related - but not informative
Que Deus conforte e dê forças a todos que sofrem com essa tragédia! #Luto #SantaMaria,Related - but not informative
#CalypseirosOramPorSantaMaria em solidariedade às famílias afetadas pela tragédia na Boate Kiss http://t.co/eaiMcSnl @CentralCalypso,Related - but not informative
Partiu pro aniver da minha mala favorita. Boa noite!! — com Angélica Lunardi em Boate Kiss. https://t.co/OxjY5m5g,Not related
Jesus Christ the Brazil nightclub fire story is just horrible.,Related - but not informative
Corpos recolhidos  boate Kiss: 232. Além destes ocorreram mortes nos Hospitais de SM . Número oficial pode chegar a 245. Feridos - 131.,Related and informative
245 killed in deadly nightclub fire in southern #Brazil -  http://t.co/gAHHaIoO,Related and informative
Precisam-se de Doadores de sangue URGENTE repassem o endereço do HEMOCENTRO de #SantaMaria: Av. Pres. Vargas… http://t.co/4ScOnkLc,Related and informative
#SantaMaria relato de uma adolecente que estava láQuando acendeu bateu no teto e começou a pegar fogoeles do palco chogavam o que tinham,Related and informative
iPaly @ppaly Só quero ver se o @mp_rs vai apurar se houve propina para a boate Kiss poder funcionar com a... http://t.co/hiAPsnBE,Related - but not informative
VAMOS DIVULGAR!!! RT @zerohora: #tragediaemSM Neste link informações para quem quer ajudar: http://t.co/mllkK7RG,Related and informative
Deveriam ter mais respeito pela tragédia dos outros. Cretinos que estão fazendo piada vão ter o que merecem na pós-vida. #SantaMaria,Related - but not informative
245 mortos 245 futuros destruídos 245 famílias com o coração partido e 245 sonhos sem se tornarem realidade. #SantaMaria,Related - but not informative
Seguidores Reais? Eu ganho no #addseguidores! Esse site arrebenta 27/01 visita lá http://t.co/OJ6zQpZP #SantaMaria,Not related
232 mortes confirmadas e 116 feridos  #SantaMaria,Related and informative
@coroneldoblog @folha_com Aviões da Base Aérea da FAB em Santa Maria também trazem vítimas do incêndio da Boate Kiss para Porto Alegre,Related and informative
@rbstv_rs aqui esta o relato de um jovem que conseguiu se salvar http://t.co/dl26LsLB #SANTAMARIA,Related and informative
VOCÊ ACHA QUE DINHEIRO VALE MAIS QUE 245 VIDAS? DESCULPE MAIS NAO DAR PRA ENTENDER A SOCIEDADE #SANTAMARIA,Related - but not informative
'Complete panic' as 232 killed in Brazil nightclub fire - USA TODAY http://t.co/sjRn8I9y,Related and informative
#SantaMaria - #Dilma deixou agora há pouco o CMD onde estão os corpos das 232 pessoas mortas no incêndio http://t.co/NUU4blo0,Related and informative
245 mortos 245 futuros destruídos 245 famílias com o coração partido e 245 sonhos sem se tornarem realidade. #SantaMaria,Related and informative
@RealBoobooFivel A tragedy happened today in Brazila nightclub caught fire and 232 were confirmed dead u could use this &gt; #ForçaSantaMaria,Related and informative
além das pessoas ficarem comentando td a hr sobre o ocorrido em #SantaMariaainda falam erradanão foram 245 mortosforam 232.,Related and informative
luto tbm é respeito eu não iria querer a foto do meu filho morto nas redes sociais #SantaMaria,Related - but not informative
@giorgino11 Good tragedy struck! In Rio Grande do Sul in Brazil hears a fire in a nightclub! Many people died .. I am very sad.,Related - but not informative
R.IP to all those people who died in Brazil in that Tragic Nightclub fire. My heart goes out to the family.,Related - but not informative
A todas esas personas que juegan con el dolor de las familias de las victimas en #SantaMaria miren #VayanseAlCarajo #Insensibles,Related - but not informative
Vídeo mostra resgate de vítimas duranteo incêndio de boate em #SantaMaria na maior tragédia da história gaúcha http://t.co/5h16Roza,Related and informative
cada coisa chocante que aconteceu na tragédia de SM que me faz chorar. #TODOSDesejamForçasASantaMaria #ForçaSantaMaria #SantaMaria #luto,Related - but not informative
245 mortos 245 futuros destruídos 245 famílias com o coração partido e 245 sonhos sem se tornarem realidade. #SantaMaria,Related - but not informative
Fechar as portas com medo de que saiam sem pagar ... bem vindo ao Brasil colega! #SantaMaria,Related - but not informative
Hoje é um dia daqueles para aprendermos a valorizar mais as pessoas que amamos ficou evidente que podemos perde-las do nada.#SantaMaria,Related - but not informative
''Bombeiros acham corpos de namorados abraçados''  #ForçaSantaMaria #TODOSDesejamForçasASantaMaria #SantaMaria,Related and informative
#SantaMaria: Banda que se apresentava em boate tinha hábito de fazer shows pirotécnicos http://t.co/W1uz7t3o,Related and informative
Girl On Fire (Live Form Kiss Boate) @katyfatale,Not related
Brazil nightclub fire kills 232 people http://t.co/EUOSxvMF,Related and informative
Deadly Brazil fire video: 'Kiss' nightclub blaze kills over 200 in Santa Maria http://t.co/04q9GS6k,Related and informative
Perfil do facebook de 1 sobrevivente da Boate Kiss.   http://t.co/9D7A4pSd http://t.co/d6QjppKT,Related - but not informative
Polisi Ralat Jumlah Korban Kebakaran Klab Malam di Brazil: Kebakaran menewaskan ratusan warga di Boate Kiss Klub... http://t.co/2JVa1qRf,Not applicable
Nossas orações estão voltadas às vítimas e familiares de #SantaMaria #ForçaSantaMaria,Related - but not informative
Gostei de um vídeo @YouTube http://t.co/AHB7V5sRêndio na Boate KISS em Santa Maria - RS 27 de Janeiro de 2013,Related and informative
More than 200 Dead in Brazilian Nightclub Inferno:      Nightclub Fire in Brazil Kills at Least 232 More »  http://t.co/DptQrkXB,Related and informative
Brazil nightclub fire kills more than 230 people: BRASILIA Brazil (AP) — Flames raced through a crowded nightcl... http://t.co/9QJcBsR6,Related and informative
245 katao patay sa sunog sa isang sikat na nightclub sa Brazil bilang ng mga nasawi posibleng madagdagan pa.,Related and informative
o cartaz da banda que tocou na boate KISS em santa maria era de uma caveira pegando fogo FALO NADA .,Related - but not informative
#RemaDigitalMedia Timeline: Fire in nightclub kills 232 in Brazil: (Reuters) - A fire killed at least... http://t.co/J8yB7XxR #YahooNews,Related and informative
@naosalvo Seria muito bom se nós blogueiros postasse nas fan pages uma imagem com as informações não acha? #SANTAMARIA,Related - but not informative
#ForçaSantaMaria #SantaMaria #TODOSDesejamForçasASantaMaria,Related - but not informative
#Brasil - pensando na minha terra natal... Sending my thoughts 2 all the victims of fire in #SantaMaria,Related - but not informative
Embajador Augusto Ocampos va a #SantaMaria  lugar del incendio de discoteca a 310 kilómetros de Porto Alegre para asistir a paraguayos,Related and informative
É impressionante saber que vivemos em uma país em que uma comanda vale mais do que uma vida. Força #SantaMaria,Related - but not informative
A MAIOR TRAGÉDIA DE NOSSAS VIDAS http://t.co/NFQzFQR1 #ForçaSantaMaria #PrayForSantaMaria #TODOSDesejamForçasASantaMaria #SantaMaria #RT,Related - but not informative
'Nem guerra deve ser tão triste' diz testemunha que ajudou resgate: Alberto Tessmer passava perto da boate Kiss... http://t.co/YihViAQZ,Related - but not informative
230 people killed in a fire in a nightclub in brazil only 1 exit in the whole place #disgraceful,Related and informative
Cadê o brasil agora heim ? Cadê um brasil desse que fez perde mais de 240 vidas em #SantaMaria .,Related - but not informative
#addseguidores é o melhor site para ganhar seguidores REAIS #SantaMaria,Not related
Não corrigir nossas faltas é o mesmo que cometer novos erros. #SantaMaria,Related - but not informative
Luto em Santa Maria(RS).E que Deus console os corações das famílias de todos os jovens mortos no incêndio da Boate Kissno Rio Grande do Sul,Related - but not informative
Tragédia no Rio Grande do Sul Incêndio na Boate Kiss deixa 231 mortos em Santa Maria 1: http://t.co/N9v2aWdk via @YouTube,Related and informative
Chocado e emocionado com a tragédia em #SantaMaria RS Q Deus conforte todas as vítimas!...   :(,Related - but not informative
Police: Brazil nightclub fire kills at least 232 http://t.co/OWa1ALIF  via @NBCNewsWorld,Related and informative
Perdeu algum conhecido ou familiar no acidente na boate Kiss?... — namorada do meu irmao ): http://t.co/g9MHQ6Cs,Related - but not informative
Para lembrar outro 27/01 e em respeito às vítimas de #santamaria #comissaodaverdade #democracia http://t.co/TkapKSOo,Related - but not informative
Nightclub fire kills at least 232 in Brazil: SANTA MARIA Brazil (Reuters) - A nightclub fire killed at least 232 people in southern ...,Related and informative
Boate Kiss baladinha monstra ™,Related - but not informative
Sinto muito aos que perderam parentes e amigos no incidente de #SantaMaria,Related - but not informative
ACHO 10 IGUAIS AQUI EM SP ==&gt; RT @AndreaMatarazzo: Como aquilo tinha licença?/ Licença contra incêndios da boate Kiss estava vencida;,Related and informative
A tragédia na boate Kiss em Santa Maria: Muito amor a todos os envolvidos muita força aos familiares. http://t.co/UGizv8P1,Related - but not informative
Acho tão lindo todos prestando de um jeito ou de outro sua solidariedade carinho respeito ao que aconteceu em #SantaMaria,Related - but not informative
|Lista dos mortos na Boate Kiss || Itaberaba Noticias http://t.co/OMAvp3hD|,Related and informative
Just heard that over 200 people have lost there lives in a nightclub fire in Brazil! such a horrible disaster R.I.P ♥,Related and informative
Perfil falso da Kiss divulgou comunicado atribuído à boate incendiada http://t.co/5zMF13n8,Related and informative
CINCO JOVENS SANTO-ANGELENSES MORREM EM INCÊNDIO NA BOATE KISS EM SANTA MARIA e a tristeza pegando!,Related and informative
P/ demonstrar #compaixão e #luto não é preciso sensacionalizar expondo fotos das #vítimas do #incêncio na #BoateKiss. #Respeito às famílias!,Related - but not informative
Reading about the nightclub fire in Brazil. So tragic. Thoughts and prayers go out to my Brazilian fans.,Related - but not informative
Nightclub Fire in Brazil Kills at Least 232 [#UPDATE] -  Officials say at least 232 people died in a... http://t.co/sgNm6FV9  #SantaMaria,Related and informative
