 Tweet Text, Informativeness
Australian PM @TonyAbbottMHR must be glad that climate change is crap &amp; the 3-month's early #nswfires are just part of the natural cycle.,Related and informative
“@MartinCuddihy: Back burning near #springwood. #nswbushfires http://t.co/5vepfBqjuS”,Related and informative
NSW Fire Update:  Significant damage: Lithgow Yanderra Balmoral &amp; Central Coast.  Emergency Warning: Heathbrae area.  Hundreds homes lost.,Related and informative
@Sim_One76 Are any of the group near the fires Simmy? Is it just in one State..NSW?,Related - but not informative
#NSWFIRES  #MEDOWIE #NSW  Residents in this areas are advised to #shelter_in_place as the #firefront approaches http://t.co/4WMsBdRWQl,Related and informative
Praying for everyone involved with the #nswfires #bushfires please be safe stay alert and listen to emergency services.,Related and informative
My heart goes out to those suffering the NSW fires tonight xx. Very grateful to be going to bed tonight listening to @Pink without that fear,Related - but not informative
Flick on TEN now RT @DaniIsdale: @SouthwoodEllie coming back live with update before the end of the show @TenLateNews #SydneyFires,Related and informative
Why isn't our superman PM fighting the NSW fires? He can for his claim volunteering as well. #auspol,Related - but not informative
The fires in the Blue Mountains are burning over a very wide area. #NSWRFS http://t.co/hZN6w4KYn5,Related and informative
Best wishes to all in NSW tonight stay safe! #nswfires http://t.co/3wWpPNThMn,Related - but not informative
Alternate (mirrored) link to #NSWRFS Map of current #nswfires and incidents http://t.co/eAPLoOE04b via Sergeant Michael Day @31407day1mic,Related and informative
Sydney skyline from the fires. #nswfires #fires #nswrrfs #Sydneyfires #bushfires #Sydney http://t.co/s7GMSrj3YZ,Related and informative
Def don't miss the bushfires. Hope everyone back home is safe #nswfires,Related - but not informative
@TenLateNews The bush fire smoke smothering La Perouse Sydney this afternoon . http://t.co/Rzh85vISYo,Related and informative
It’s 5° here near Melbourne. If Australia is doing this on purpose someone make it stop.  RT @lukedez: Australia does like to catch fire.,Related - but not informative
#NSWFires 2013 http://t.co/MWIMqW1V1X,Related and informative
May #God give the #NSW #firefighters strength to carry their duty for the day &amp; night. God #bless their work til the #fire #extinguish. Amen,Related - but not informative
IMPORTANT NUMBERS -  NSW Rural Fire Service Information Line 1800 NSW RFS (1800 679 737) please contact that... http://t.co/3G8311PtSk,Related and informative
Ash cloud covers Sydney as fires rage: Five major bush fires have threatened hundreds of homes in New South Wales    ,Related and informative
Thoughts and prayers with everyone who has been affected by the fires and hope they can stay strong in the upcoming days #nswfires,Related - but not informative
the fires in nsw australia were so terrible over a hundred house destroyed and i only live 20 minutes away from it all.,Related and informative
Australia bush fires menace New South Wales homes: Scores of bush fires blazing in Austra... http://t.co/MDiSmnvwhJ #teamfollowback #jfb,Related and informative
Australia bush fires menace New South Wales homes: Scores of bush fires blazing in Australia's New South Wales... http://t.co/7B7rY1zRm9,Related and informative
#Australia #Wildfires: Nearly 100 Fires Rage Across New South Wales http://t.co/EhtXKt30lu  #climate,Related and informative
Thinking of the people and wildlife right now at beautiful #nordswharf #nswfires http://t.co/GmfASmV553,Related - but not informative
34 fires still uncontained across NSW. Please contact Public Info &amp; Inquiry line if you are concerned: 1800 227 228. #nswfires,Related and informative
Lithgow bushfires #nswfires http://t.co/prjnbmC5pb,Related and informative
Where the fuck is @TonyAbbottMHR &amp; @GregHuntMP today to stand among these burnt homes &amp; spout climate denial bullshit. #nswfires,Related - but not informative
Bush fires menace Australia homes http://t.co/fmRFC512tZ,Related and informative
Smell of Ash in Sydney  is a reminder of how close we are to the fires . My family home burnt down in 1980 so understand the trauma#fires,Related and informative
So thankful to be back in Adelaide the fires in Sydney are horrific and seeing them as we flew out showed the devastation first hand #sad,Related - but not informative
Hang in there New South Wales. The rest of Australia is thinking of you. Stay safe. #nswbushfires,Related - but not informative
@nettynet67 @AdamBandt are you suggesting Tony is in Winmalee right now fighting fires? If not STFU #nswfires,Related - but not informative
Jay Z could use his lips to put the bush fires out in Sydney.,Related - but not informative
Information on employment protections for NSW RFS members involved in the current fires http://t.co/qlbUPNkb5u #nswfires #NSWRFS,Related and informative
An emotional Fire Commissioner Shane Fitzsimmons during that press conference...a sign of this devastation #nswfires,Related and informative
#bushfires 'Significant' number of homes lost as 100 wildfires rage across Australian state (from @AP) #nswfires http://t.co/uFccPlRMeM,Related and informative
We’re arranging mobile phones &amp; chargers for those affected by #NSWfires Available from the Penrith Telstra store &amp; soon in Lithgow,Related and informative
Thank you to our brave firefighters. You personify the resilient Australian spirit. We love you. We thank you. We praise you. #nswfires,Related - but not informative
The geoblock has been lifted for continuing coverage of #nswfires. International viewers can watch online here http://t.co/0tAcoDWCCl,Related and informative
My thoughts and prayers are with all those affected by the NSW fires. Stay safe! #nswfires #bushfires,Related - but not informative
PM @TonyAbbottMHR begins speech at Legacy conf in Bris acknowledging bush fires in NSW. Says he hoped to visit affected areas later @ABCNews,Related and informative
#nswfires http://t.co/4WMsBdRWQl Students at #springwood High School #shelter_in_place #firefighters in area &amp; additional crews on route,Related and informative
Australia broke over 120 extreme weather related records in 2012/13 summer Now record temps &amp; bush fires in OCT already #auspol #cliamte,Related and informative
Say cheese! Hope you are all having a great Friday. Our thoughts go out to those in the NSW bush fires. http://t.co/roerSwPP9g,Related - but not informative
“A dog has risked its life to save a litter of newborn kittens from a house fire in Melbourne Australia: http://t.co/qqY8y0M8A5”fuckkkkkkk,Not related
As catastrophic fires devastate Australia many want to stay in denial http://t.co/RVwwxE0GMf #climate #Australia,Related and informative
Rolling coverage of #nswfires onair and online - http://t.co/Xv3MmiX8Cf,Related and informative
On going great work from the fireries. Thanks so much. #NSWRFS #nswfires http://t.co/M3oZWN3cgd,Related - but not informative
We will try and keep our page up to date with fire updates around NSW as they come to hand,Related - but not informative
@9NewsAdel feeling for the people of NSW. I have friends who have lost their home in this bush fires.,Related - but not informative
Faces of the #NSWfires: personal stories from people affected and those offering help http://t.co/KofZKm33SS #knowthestory,Related and informative
Five police officers in Blue Mountains were fighting fires and evacuating residents while their own homes were burning down. #nswfires,Related and informative
@AdamBandt 's randt sums up the #green voter mentality. #auspol #nswfires  Pls RT Cheers http://t.co/ULXjZqnLw0,Not related
Other states help as NSW fires rage http://t.co/KQOz88iPFR,Related and informative
Springwood fires earlier today  #nswfires #bushfires  http://t.co/7I3hqI4IFU and http://t.co/a1WyTD1ZgQ it was scary stuff!,Related and informative
MT @annab4165: Thank you @AdamBandt - politicians are supposed to protect the citizenry now &amp; into the future. #nswfires @billshortenmp,Not related
@pauldutton1968 @abcnews did Abbott acknowledge the its unusual to have a series of major fires this early: before summer? #NSWfires,Related - but not informative
Sending my thoughts and prayers to all those involved in the #nswfires xx &lt;3,Related - but not informative
Australia Fires: Man Dies As Homes Destroyed http://t.co/CqleXxzjGt,Related and informative
#news Australia fires: Firefighters fought scores of bush fires blazing in Australia's New South Wales early Friday. http://t.co/89Na5c8DEi,Related and informative
@beyondzeronews:  @AdamBandt s--go away worst fires were 1823 cop that for a change hotest day was 1908 george st sydney 48d killd all oxen,Related and informative
Australia fires: Firefighters fought scores of bush fires blazing in Australia's New South Wales early Friday. http://t.co/y4wZVwPLOr,Related and informative
Australia fires: Firefighters fought scores of bush fires blazing in Australia's New South Wales early Friday. http://t.co/YCfkPBuHBM,Related and informative
Australia fires http://t.co/1XcMaGPRY4,Related and informative
Will never complain again. This is just one of my mates' house :( #9NEWSat6 #nswfires @9NewsSyd http://t.co/sSuiZVop2U,Related and informative
my thoughts and prayers go out to all the people affected by the #nswfires ♥♥,Related - but not informative
Smokey mist covers the skies of Sydney from the bush fires. #sincity #nswfires http://t.co/AITEmxa4F2,Related and informative
All these bush fires in NSW make me appreciate living in Brisbane. Although I have the threat of floods……,Related - but not informative
Spreading the fire to 100 houses ashes Australia http://t.co/DaO0hKw9mf via @allvoices,Related and informative
If you need someone to talk to call NSW Mental health line 1800 011 511 #nswfires  #goodtotalk,Related and informative
Sending love and support to all those who have tragically lost their homes and  lives in the fires in NSW. Sending love your way! #nswfires,Related - but not informative
C10 Fire Safety Engineer Sydney http://t.co/kMMqf3il87  #ENGJobs,Related and informative
#AusPol @TonyAbbottMHR quotes Dorothea Mackellar to explain Australia's ability to cope with fire: http://t.co/AklqghmmIW,Related and informative
@russellcrowe Bless you! What a marvellous &amp; generous deed you did for the people of the Australian NSW bush fires! Awesome spirit! @2DayFM,Related - but not informative
#nswfires #backburning operations  If you see an unattended #nswfire call Triple Zero (000) immediately.  Do not call 000 to report smoke,Related and informative
“@Squirezy: Gota feel bad for the ppl in Australia. Those fires are no joke.” I haven't heard anything about this?? What's happened?!!,Related - but not informative
#yeezus #trill #traplord #ysl #redoctober #louboutin #coco #swoosh #lafayette #tisci #margiela #alexanderwang... http://t.co/Z8vq4zPAAh,Not related
Antman cover #marvel #antman #avengers #boredatwork #waitingfor4oclock #airyeezy2 #redoctober http://t.co/lIrAXQm6er,Not related
Australia wild fires: Thousands flee homes as bushfires ravage New South Wales Australia http://t.co/Rtj0K3bz5H,Related and informative
: #RedOctober TOMORROW NIGHT at the Pavilion 695 Orleans St #LUHC2K13 #BelieveTheHype #TheTurnUpIsReal”http://t.co/YacgOOAVIV,Not related
@ChrisBath7 @NatalieGangemi  @Jim_Wilson7 Here's to a successful Telethon! I will be staying to cover NSW fires but I hope we raise a record,Not related
#RedOctober w/ @JGWildboyz @BiZDaTroof @DLMrGrownMan @DNiceWildboyTvP in #ATL w/ @xsquaddjCeo @WillMoney513 @djheavyd http://t.co/8S1Eq2bxuT,Not applicable
@Big_swole16   SATURDAY #LUHC2K13 OFFICIAL HOMECOMING PARTY  #RedOctober   http://t.co/6MTcrZUK9x,Not related
Smoke haze blankets #Illawarra http://t.co/FPjzKXdSJY via @illawarramerc #nswfires,Related - but not informative
Its all about the cardinals tonight baby This is what being from STL is all about! Lets tear the dodgers up!Wacha flocka flame! #RedOctober,Not related
Wow! Can't believe how smoggy and disgusting the air is here down in Wollongong! #nswfires,Related and informative
#nswrfs http://t.co/zZhPwYnZwI,Not related
@twitterau during the #nswfires,Related - but not informative
What #fire scientists say: Australia's bushfire weather is getting worse fire danger index rising in SE Australia http://t.co/Diyw5cHimA,Related and informative
ABCNews24 Shane Fitzsimmons: There is 100000 kilometres of country side that's been burnt out #nswfires #bushfires,Related and informative
NSW Premier Barry O'Farrell says Defence stopped aircraft flying over area because of those exploding ordinances. #nswfires @abcnews,Related and informative
Fire activity has intensified around the area of #Bell. #Dargan Follow @NSWRFS @nswpolice @FireRescueNSW #BlueMountains #NSWFires,Related and informative
For the Santa Messa tomorrow a special prayer for all who have already lost their homes in our bush fires in Australia dear Papa Francesco,Related - but not informative
God you have to love October #RedOctober #12in13 #Cardinals,Not related
I would kill to be at this cards game right now!! #RedOctober #OnFire,Not related
7-0 Cards! To the man who told me today that the @Cardinals would need all the help they can get tonight UHM BAM!!! #RedOctober,Not related
Winmalee North fire taking off. #nswfires SkyCrane water-bombing.,Related and informative
That nap almost killed me missed the whole game woke up in the 8th inning #RedOctober,Not related
That's a winner! An NLCS winner! Let's go to the World Series!  #12in13 #redbirdnation #RedOctober  @stl_baseball,Not related
WE'RE GOING TO THE SHIP! WHAT? WE'RE GOING TO THE SHIP!!!!!!! @Cardinals are headed to the World Series!!!!!!!!!!! #RedOctober #12in13,Not related
HERE WE GO BABY! WORLD SERIES BOUND! @Cardinals #RedOctober #WorldSeries #StLouis #stlcards,Not related
#RedOctober is such a beautiful thing.,Not related
Get the Dodgers clearly the fuck outta hea!!!!!!! #RedBirdGang #RedOctober,Not related
THERE WE GO CARDS! YEAHHHHH! #WorldSeries #RedOctober #CardinalNation #StLouisCardinals #BestFansInBaseball,Not related
It's a #RedOctober and I'll be seeing my cardinals in the World Series!,Not related
#CARDINALSNATION #REDOCTOBER #STL #STLCARDINALS #FIREWORKS #BUSHSTADIUM http://t.co/4lqufnewtr,Not related
.and this little Puig went waahhh waaah wahhh all the way home. #stlcards #RedOctober #happyflight http://t.co/lGqgAiCTjT,Not related
I'm literally shaking I'm so happy!! Cardinals are on to the World Series!!!!!❤️❤️❤️ #RedOctober #CardinalNation,Not related
@deadmau5 Australia Fires: Military Investigates Blaze: The military reveals it was conducting an explosives training...  @THEKINGColucci,Related and informative
@THEKINGColucci Australia Fires: Military Investigates Blaze: The military reveals it was conducting an explosives training...  @deadmau5,Related and informative
.@deadmau5 Australia Fires: Military Investigates Blaze: The military reveals it was conducting an explosives trainin...  @THEKINGColucci,Related and informative
.@deadmau5 Australia Fires: Military Investigates Blaze: The military reveals it was conducting an explosives trainin...  @THEKINGColucci,Related and informative
224000 acres burnt in Australia in the latest bush fire incident. Heavy damage to prope... http://t.co/r3fM7u1C7f #Australia via @KiranKS,Related and informative
Amazing images from the October 2013 New South Wales' bushfires http://t.co/FyBBtBCFDh #nswfires,Related and informative
“@lewshort14: 193 homes confirmed lost in #NSWbushfires #NSWRFS http://t.co/YagXbi52FJ @abcnews” amazed more lives weren't lost.,Related and informative
Australian military probes fire link: Australia's military is investigating whether a training exercise using ... http://t.co/VhIvWNhK5w,Related and informative
Starting to get the smoke from the fires from Sydney hear in Albury @NSWRFS @7NewsSydney #7NewsAt7 #nswfires #7NewsSyd,Related and informative
Kudos to the volunteers &amp; emergency service personnel out there dealing with the #nswfires God bless you all and Godspeed for tomorrow x,Related - but not informative
DEVASTATING FIRES IN NSW...PLEASE LOOK OUT FOR INJURED WILDLIFE.   Bushfires and wildlife http://t.co/DTdRAIpaoN,Related and informative
Thanks to #nswrfs 4 doing an incredible job of keeping the Hume Hwy open today. Back to the #2UE newsroom 2morrow 4 more #nswfires coverage,Related and informative
Sending lots of love to all those affected by the NSW fires. http://t.co/YeC7p6ifvE,Related - but not informative
Isn't it really hot around Sydney though there's meant to be huge fires and everything,Related - but not informative
@THEKINGColucci Australian military probes fire link: Australia's military is investigating whether a training exercise usi...  @deadmau5,Related and informative
Still can't believe I was actually there. Feeling fortunate. #STLCards #RedOctober,Not related
So much love for mah boys in the STL #RedOctober,Not related
@Big_swole16   SATURDAY #LUHC2K13 OFFICIAL HOMECOMING PARTY  #RedOctober   http://t.co/6MTcrZUK9x,Not related
@thetodayshow   People are still throwing cigarette buts out of car windows it is truly disgusting.  #nswfires,Related and informative
Lithgow bushfires #nswfires http://t.co/8XqexzzwpI,Related and informative
Hoping &amp; praying for no more flare-ups or new fires today &amp; tomorrow. Sending all best wishes to Firies &amp; all in affected areas#nswfires,Related - but not informative
RFS warns of forced evacuations We want houses standing but if they are not standing we don't want bodies in them #nswfires,Related and informative
Our hearts go out to all those affected by the terrible fires. Stay safe. NSW Rural Fire Service - Bush Fire... http://t.co/T2DfPoJxGY,Related - but not informative
#nswfires  #evacuation_orders  / #mandatory_evacuation  Once issue YOU MUST leave immediately Contact family / friends re your destination,Related and informative
#nswfires People queuing for over an hour at Blaxland tip. C'mon Blue Mtns council open up the tip!,Related - but not informative
Our Salvos Store in Springwood is open today offering support and practical assistance for bushfire affected locals #nswfires,Related and informative
Thoughts go out to all affected by the #nswfires. Doesn't seem like 10 years ago we lost our home in cbr. Stay strong and positive!!,Related - but not informative
'Unparalleled danger' from Australian bushfires: Sydney (AFP) - Australian fire crews stepped up containment e... http://t.co/2cN2M3PhDe,Related and informative
Welcome to a #RedOctober Time to cheer on the @Redsox in the #WorldSeries #AnybodyButTheCardinals,Not related
