 Tweet Text, Informativeness
BBC News - LIVE: Glasgow helicopter crash http://t.co/OW63a4aCB1,Related and informative
Helicopter crashes through roof of Clutha Vaults Bar in Glasgow – in pictures: Aftermath at the popular Scottish... http://t.co/9bJzz9ibNn,Related and informative
Police helicopter crash: 'Multiple injuries' at The Clutha pub in Glasgow - BBC News http://t.co/AhrZFikuD5 #world,Related and informative
what's this I hear about a helicopter crash into a pub in Glasgow?,Related - but not informative
Police helicopter has crashed into pub in Glasgow http://t.co/kWAD15E6X1,Related and informative
Scottish leader: Fatalities likely in helicopter crash http://t.co/m2dxipclQH,Related and informative
Thought's with all those in Glasgow involved in the tragic accident involving a Police Helicopter x,Related - but not informative
It was a Scottish Police helicopter that crashed into Glasgow pub 125 firefighters on location !,Related and informative
“@NBCLA: Police helicopter crashes into Glasgow pub causing a number of casualties. http://t.co/meb4iEUthJ http://t.co/VpJb1z66rg”,Related and informative
#BBC #Glasgow #pub. Police helicopter crash: 'Multiple injuries' at The Clutha pub in Glasgow. http://t.co/bts7naPsem,Related and informative
So sad 2 wake up 2 the news of the Glasgow helicopter crash. Thoughts r with the people of Glasgow the injured &amp; relatives of those missing,Related - but not informative
Glasgow helicopter crash - BBC News: BBC NewsGlasgow helicopter crashBBC NewsHere's a map showing where the... http://t.co/XUPmN98i3X JW,Related and informative
Coming up at 7 with @corriemartin1 - the latest from our reporter @GillianWheelan on the #clutha helicopter crash in Glasgow.,Related and informative
At least three feared dead after police helicopter crashes into Glasgow pub.,Related and informative
It was a police helicopter that crashed in Glasgow.  #mental,Related - but not informative
Such awful news coming out of Glasgow. What a freak and horrific helicopter crash accident. Thoughts are with everyone involved!,Related - but not informative
Viral on Google News: Glasgow police helicopter crash: Live updates as 'three people feared dead ... - Mir http://t.co/V4YAoeQpu4,Related and informative
My Heartfelt Sympathy to any victims in Helicopter Crash in GlasgowScotlandThe Evil Principalities will not prevailed in the City of gods.,Related - but not informative
Thought this morning with those involved in the helicopter crash. And those involved through the long night helping at the scene and A&amp;E's,Related - but not informative
It has now been confirmed there have been fatalities after helicopter crash in Glasgow. How many is not yet known.,Related and informative
Helicopter crashes through Glasgow pub roof http://t.co/yQiOxW7ZJ2 via @MailOnline,Related and informative
Woken up to hear awful news of helicopter crash in2 a pub in. Glasgow. Thoughts an prayers are wif everyone involved x,Related - but not informative
Sad times for Glasgow who would of thought it world be a police helicopter,Related - but not informative
So sad the helicopter crash in Glasgow. ..hope everyone is ok :-(,Related - but not informative
Thoughts and prayers to those affected by the helicopter crash in #Glasgow and  to the rescue workers working through the night #Heroes,Related - but not informative
At least three feared dead after police helicopter crashes into Glasgow pub http://t.co/85quHCL92D via @guardian &lt; Many injuries,Related and informative
Just woke up to the news of the helicopter crash in Glasgow hope everyone is found safe and well x,Related - but not informative
Wow thoughts with everyone affected by the helicopter crash in Glasgow! What ashame 😥,Related - but not informative
'Numerous' casualties in Glasgow helicopter crash; people remain trapped in unstable pub http://t.co/ghaScf1EUB,Related and informative
Horrific news this AM:Praying for everyone still in trapped the #clutha bar in Glasgow the injured the families and our emergency services,Related - but not informative
CNN: In photos: A helicopter crashes into a pub in the Scottish city of Glasgow http://t.co/CdlXi4cuHu #news,Related and informative
@hey_itsLamisa @KingslandRd #prayforglasgow Praying for those affected by the Glasgow Helicopter crash 😔,Related - but not informative
32 to Hospital After Glasgow Helicopter Crash: The Scottish police say 32 people have been taken to hospitals ... http://t.co/tPjVUepYNl,Related and informative
#News 32 to Hospital After Glasgow Helicopter Crash http://t.co/cmPYOsOx0q,Related and informative
32 to Hospital After Glasgow Helicopter Crash: The Scottish police say 32 people have been taken to hospitals ... http://t.co/3o3JNzVGxw,Related and informative
Glasgow waking up to a sad St Andrews Day. Thoughts with everyone touched by last night's tragic events. #Clutha #Glasgow,Related - but not informative
Hope everyone is okay involved in that helicopter crash 🙏🙏🙏,Related - but not informative
NEWS: Sky News report 6 people have died after helicopter crashed into pub in #Glasgow. 32 in hospital. @tomcroasdell has the latest next,Related and informative
#Pakistan Helicopter crashes into pub in Glasgow - Independent Online: Independent OnlineHelicopter crashes in... http://t.co/HQrIVxICfm,Related and informative
How it looked like inside the #Clutha pub in Glasgow. A U shaped bar with two entrances. http://t.co/PRpD8J71NM,Related and informative
Thoughts and prayers to everyone involved in the helicopter crash in Glasgow.,Related - but not informative
Helicopter crashes into pub in Glasgow http://t.co/At1OpYxbri,Related and informative
#aviation Glasgow helicopter crash: 'Multiple injuries' at Clutha pub: A police helicopter has crashed into a ... http://t.co/m8pwV4NhSr,Related and informative
@BBCBreaking: At least three people died in Glasgow helicopter crash BBC told http://t.co/5iEfW3j0jh very sad news for Glasgow,Related and informative
#twisters 'Three dead' in pub helicopter crash: At least three people died after a police helicopter cra... http://t.co/ZC9UZLQ3vw #tcot,Related and informative
Anyone in Glasgow who is able to please make a trip to Nelson Mandela Place to give blood ♥ Thank you. #Clutha,Related and informative
Glasgow crash kills at least three: At least three people died in Glasgow helicopter crash BBC told http://t.co/1fKnWJqkbB #LoMasLeido,Related and informative
ST Andrews Day this year should be dedicated to those affected by the #Clutha helicopter crash and honour those heroes who helped out.,Related - but not informative
@RuislipR apparently the 3rd police helicopter crash in Scotland #unreal,Related and informative
Read about the helicopter crash in Glaschu(which is green and white btw Rangers).. My thoughts go out to the families of the fallen...,Related - but not informative
32 to Hospital After Glasgow Helicopter Crash: The Scottish police say 32 people have been taken to hospitals ... http://t.co/t9zDt2dxox,Related and informative
@brianmoore666 @stephen29191184 If a helicopter had crashed in centre of London would you have mentioned it? #Clutha,Related - but not informative
@lucievamps: My thoughts are with those the families of those involved in the helicopter crash in Glasgow❤️ ❤ ❤,Related - but not informative
Thoughts are with of all those caught up in the Glasgow police helicopter crash this morning so awful especially on St Andrew's day.,Related - but not informative
Police Helicopter Crashes Through Music Pub Roof in Glasgow http://t.co/pzKGaprUOW,Related and informative
OH MY GOD have just heard about the helicopter crash in town!!!,Related - but not informative
#Glasgow Belongs to Us. #Clutha,Not related
Glasgow pub helicopter crash - live updates http://t.co/mtu0mlBnO7 #News,Related and informative
Busy morning... Helicopter crashed into a busy pub in Glasgow Scotland. Police say 3 dead but number almost certainly will go up.,Related and informative
#hot #trending #news 'Three dead' in pub helicopter crash http://t.co/GLgVlFORWP http://t.co/XwHhpzK5Pq #socialshakeup,Related and informative
Thinking of anyone up there sounds awful BBC News - Glasgow helicopter crash: At least three dead at Clutha pub http://t.co/Gz94bsmgEa,Related and informative
Thoughts are with those who were affected by the helicopter crash in Glasgow xx,Related - but not informative
Just reading about the helicopter crash in glasgow. My thoughts go out to all the family and friends of those involved.,Related - but not informative
Canny believe that helicopter crash last night!,Related - but not informative
.@onedirslaytion 'Three dead' in pub helicopter crash: At least three people died after a police helicopter crashed in...  @orgasmicgomez,Related and informative
Police helicopter crashes into Glasgow pub causing 'a number of casualties' http://t.co/tJ3sMXZCld,Related and informative
That helicopter crash looks awful :(,Related - but not informative
@howyoudoing___ a helicopter has crashed into a pub in the centre of Glasgow :/x,Related and informative
@nhk_news @BBCBreaking: At least 3 people dead in Glasgow pub #helicopter crash BBC learns http://t.co/7afLr1t5xi #Clutha,Related and informative
#HappyStAndrewsDay thoughts with those caught up in the helicopter crash at the Cultha Vaults in Glasgow,Related - but not informative
New discussion: Police helicopter crash. http://t.co/i0qiGodFo6,Related and informative
Folk thats making jokes about the helicopter crash....use are the jokes!! pathetic heartless freaks!!,Related - but not informative
woke up and all this is happening can't believe its our city thots and prayers #prayforglasgow #Clutha,Related - but not informative
There's a pub in Glasgow and a helicopter has crashed into it,Related - but not informative
Police helicopter crashes into packed Glasgow pub causes 'a number of casualties': By Marian Smith and Elisha... http://t.co/cjMbD2UuRi,Related and informative
Hope everyone is ok in the Glasgow helicopter crash.,Related - but not informative
All the best for St Andrews day folks especially all back in Glasgow. #Clutha http://t.co/nFFkYaLRED,Related - but not informative
@Telegraph Disgusted #Clutha makes page 7 of @telegraph today. lost sales of gardening books on front page.,Not related
Glasgow Helicopter Crash: At Least Six Dead http://t.co/Tn6rzKr7dl,Related and informative
Police helicopter crashes into busy Glasgow pub: Firefighters have been working through the night to rescue people trapped inside the...,Related and informative
1 fatality and 32 injured in Glasgow helicopter pub crash.,Related and informative
'Six people killed' more than 30 injured when police helicopter crashes though the roof of a packed Glasgow city centre music pub #sadtweet,Related and informative
Terrible news of a police helicopter crashing into Clutha Bar in Glasgow last night. Thinking of all those involved.,Related - but not informative
Deeply saddened to hear about the helicopter crash in #Glasgow. My thoughts are with the families. :(,Related - but not informative
Glasgow helicopter crash: 'Multiple injuries' at Clutha pub - BBC News - http://t.co/q01xO7Rr7X,Related and informative
Daylight shots of the Glasgow helicopter pub crash:  http://t.co/nUAIzB7rio,Related and informative
@onedirslaytion VIDEO: Rescue effort after helicopter crash: Emergency teams are searching for survivors in a pub on t...  @orgasmicgomez,Related and informative
@orgasmicgomez VIDEO: Rescue effort after helicopter crash  @onedirslaytion,Related and informative
I'm sorry to hear about the #Clutha accident. Massive love to all who is involved x,Related - but not informative
@andy_mcmath @Eurosceptic1 It all seems unimportant today #Clutha,Not related
http://t.co/QWNIxLuTd1 'Three dead' in pub helicopter crash,Related and informative
My thoughts are going out to everyone involved in last nights helicopter crash #Clutha #Glasgow,Related - but not informative
Respect to those involved in the clutha bar helicopter crash in Glasgow http://t.co/E71NAeD9LI,Related - but not informative
'Three dead' in pub helicopter crash - BBC News Glasgow &amp; West http://t.co/uA0ZpHkgp5,Related and informative
Police helicopter crashes into pub Glasgow (liveleak): @YouTube aracılığıyla http://t.co/fgj974hpK4,Related and informative
Scottish Police Say A Number Of Casualties In Helicopter Crash Some Trapped http://t.co/l90h3DoaMD #NEWS,Related and informative
Glasgow helicopter crash: Number of dead expected to rise say police http://t.co/knKj6T1tx6 【英語学習書】　http://t.co/Qi25rszXJV,Related and informative
RIP to all that have passed in the helicopter crash in Glasgow. Hope that everyone still there can be taken out as soon as possible. 💕💗😇,Related - but not informative
Helicopter crash in Glasgow!!!?! Thoughts to all those involved.,Related - but not informative
Oh Glasgow. :( my heart goes out to the city what a horrible thing to happen. #Clutha,Related - but not informative
Glasgow pub helicopter crash - live updates http://t.co/TVSvvIuAG6,Related and informative
can't believe i was in glasgow when the helicopter crashed man,Related - but not informative
#GlasgowHelicopter crash is 3rd major helicopter accident this year after similar crashes on North Sea &amp; in London @De_Persdienst #Glasgow,Related - but not informative
BBC News - Glasgow helicopter crash: Response 'courage' praised http://t.co/b5JKnNq3De,Related and informative
Great angle from the BBC questioning the safety of the #Clutha A fecking helicopter crash landed into it!!,Related - but not informative
Glasgow helicopter crash: 'Three dead' at Clutha pub - BBC News http://t.co/3WsyCnZWgl,Related and informative
Emergency services in Glasgow deserve medals. Helicopter crash large city centre fire and someone struck by a train in one night.,Related and informative
Please spare a thought for those involved in the Glasgow helicopter crash which happened yesterday at 2225pm &lt;/3 @MrPeterAndre,Related - but not informative
Police helicopter crashes ‘like a stone’ into Glasgow pub - http://t.co/oOdjPe5W03,Related and informative
Thinking of everyone affected by the helicopter crash in Glasgow - only 10 minutes away from where it happened.,Related - but not informative
@HuffPostUK: This is a black day for Glasgow and Scotland but it is also St Andrew's Day. #Clutha Glasgow http://t.co/HN7tObU9k8,Related - but not informative
Glasgow pub helicopter crash: investigators examine wreckage http://t.co/xNuCAit4I7,Related and informative
Canada-CBC News:  Police helicopter fell like a stone through roof of Glasgow pub . More #Aviation #news - http://t.co/oi3JLGKopD,Related and informative
Police Scotland confirm 8 people have died 14 seriously injured by the Glasgow helicopter crash according to @STVNews,Related and informative
Eight dead in pub helicopter crash http://t.co/QFK0Nb0AZU,Related and informative
Helicopter crash in Glasgow leaves 8 dead on Friday. http://t.co/9L34qKGaQI,Related and informative
Now 8 confirmed dead in the helicopter crash?! Fuck 😐,Related and informative
Reports of selfless calm efficiency by public on scene at #Clutha was very powerful. In a crisis Who You Gonna Call? Scottish!,Related - but not informative
So sad to hear of eight fatalities after the #clutha incident last night.,Related - but not informative
Death toll for the helicopter crash keeps rising. Thoughts go out to those affected horrendous scenes.,Related and informative
If you're out tonight raise a glass to those 8 people who never made it home last night &amp; all those affected. #Clutha,Related - but not informative
Condolences to the families of all those who died in the #clutha accident. No one should go to work or a night out and not come home.,Related - but not informative
18:08  AFP BREAKING: Eight killed in Glasgow pub helicopter crash say Scottish police,Related and informative
#Breaking: The Queen says her thoughts and prayers are with victims of the pub helicopter crash in Glasgow - @BBCNews http://t.co/Cx7B2SXHA3,Related and informative
8 Dead In Police Helicopter Crash Onto Glasgow Pub http://t.co/z9HWwrIbgZ,Related and informative
The Queen has said her thoughts and prayers are with the victims. #clutha #helicoptercrash http://t.co/LhKjyLPQxm,Related - but not informative
How far are you from the helicopter crash.,Related - but not informative
Video: Eyewitness describes 'tragic' helicopter crash in Glasgow http://t.co/QdDaV7kVXV,Related and informative
Glasgow dealt with a disaster and gave all to save their own and that's courage We owe gratitude to our Services! @scotfire_west #Clutha,Related - but not informative
Police helicopter crashes into packed Glasgow pub killing at least 8: By Marian Smith and Elisha Fieldstadt ... http://t.co/6unpmRG7tc,Related and informative
Wow. Fireman working at the Glasgow helicopter crash til 8am is captaining Stranraer in the Scottish Cup this afternoon. Made of other stuff,Related and informative
Police helicopter crashes into crowded Glasgow pub eight confirmed dead - National Post http://t.co/RWl8KWOgzd,Related and informative
New post: 8 dead in police helicopter crash onto Glasgow pub http://t.co/n2cyVolKnV,Related and informative
Photos: Major rescue effort: A helicopter crashes into a pub in the Scottish city of Glasgow       http://t.co/RGCZCQ647e,Related and informative
Photos: Major rescue effort: A helicopter crashes into a pub in the Scottish city of Glasgow       http://t.co/P6WvDAM0C5,Related and informative
.@onedirslaytion Helicopter Crashes Into Glasgow Pub: Eight Die: Three of the dead were the crew of the aircraft and f...  @orgasmicgomez,Related and informative
@orgasmicgomez Helicopter Crashes Into Glasgow Pub: Eight Die: Three of the dead were the crew of the aircraft and fi...  @onedirslaytion,Related and informative
@orgasmicgomez Helicopter Crashes Into Glasgow Pub: Eight Die  @onedirslaytion,Related and informative
The STV news bulletin at 1805 will bring together all the elements of the tragic #Clutha story live from the scene.,Related and informative
1 dead in police helicopter crash onto Glasgow pub,Related and informative
Incredible that Stranraer captain was on duty as fireman until 8am at #clutha and is now lining up v Clyde.,Related and informative
eight fatalities...so far... :( BBC News - Glasgow helicopter crash: Eight dead at Clutha pub http://t.co/H4UnD1xo3o,Related and informative
Thoughts and prayers are with the people involved in the Glasgow helicopter crash at Clutha in way. Sending love to those who helped 🙏,Related - but not informative
Police Helicopter Crashes Into Crowded Glasgow Pub - New York Times: New York TimesPolice Helicopter Crashes I... http://t.co/q9kOzjBTIq,Related and informative
Police Helicopter Crashes Into Crowded Glasgow Pub - New York Times: New York TimesPolice Helicopter Crashes I... http://t.co/HB23BqYkRw,Related and informative
Eight dead in pub helicopter crash http://t.co/2oa9Lpv4Bf,Related and informative
Live blog now closed. Here's the latest Guardian piece on #Clutha disaster http://t.co/Ds6t1qyVyd,Related and informative
.@onedirslaytion Death toll from pub helicopter crash rises: Five people were killed inside the pub and three in the h...  @orgasmicgomez,Related and informative
|Eight die in Glasgow pub helicopter crash (The Sydney Morning Herald ): Share With Friends:  ||  || Top News Sto... http://t.co/4PC18vw8Id|,Related and informative
Thoughts are with all the people involved in the helicopter crash in Glasgow last night xxx,Related - but not informative
Rip to the 8 people who died today in Glasgow  3 in the helicopter and the other 5 in the building. So sad 😔,Related and informative
BBC News - Glasgow helicopter crash: Eight dead at Clutha pub http://t.co/gifeN7WAqT,Related and informative
the police helicopter crash in Glasgow is awful. :( thinking of everyone involved.,Related - but not informative
My thoughts &amp; prayers are with everyone involved in the Helicopter crash in Glasgow last night so so sad &amp; unbelievable xxxx,Related - but not informative
@orgasmicgomez Helicopter Crash: Scotland Mourns Victims: Football matches fall silent and St Andrew's Day events are...  @onedirslaytion,Related and informative
I really don't understand why people think it is acceptable to make jokes about the helicopter crash in Glasgow.  8 people have died.,Related - but not informative
1 dead in police helicopter crash onto Glasgow pub: Scottish emergency workers were sifting through w... http://t.co/xVJgQoCTwz #memphis,Related and informative
@garybarlow Sad day. Prayers for #Clutha victims,Related - but not informative
still canny believe the helicopter crash at Glasgow!,Related - but not informative
Heart and Thoughts with #Glasgow &lt;3 - Eight dead at #Clutha pub http://t.co/yiWwYjeP1Z,Related - but not informative
“@glasgow_taxis: Anyone with loved ones in hospital from #Clutha &amp; struggling for transport to visit we'll provide free taxis 01414297070”,Related and informative
.@orgasmicgomez Eight dead in pub helicopter crash: Eight people have died and 14 people are in hospital after a poli...  @onedirslaytion,Related and informative
@mcguire77 @KTHopkins knowing her propensity for trying to shock I’m sure she’s loving the attention! #disgrace #Clutha,Not related
@onedirslaytion Helicopter Crash: Relatives Face Anxious Wait: A very sensitive and complex rescue operation is taki...  @orgasmicgomez,Related and informative
8 Killed in Scotland Helicopter Crash http://t.co/71GaPt5plY,Related and informative
My thoughts are with those in Glasgow following the Helicopter crash last night. Shocking. :(,Related - but not informative
