 Tweet Text, Informativeness
Di ako papasok today. I cannot risk my safety. Damn you #MaringPH,Related - but not informative
Here at vito cruz...infront of my condo... #floodPH http://t.co/Nafsj9yC71,Related - but not informative
overflowing river in Camiling #MaringPH http://t.co/AcUhwbBC8l,Related and informative
To those using #rescueph pls include name COMPLETE address &amp; contact info. Try not to use hashtag for other things except rescue requests,Related and informative
#keepsafe #infoph #floodph #walangpasok #batalngangmasaya #leptospirosis http://t.co/NSvJA2xdcF,Related - but not informative
In times like this people should know how to follow protocol for rescue purposes. @rapplerdotcom #MaringPH,Related - but not informative
Keep safe everyone! #maringPH Pray to God that the rain would stop.,Related - but not informative
@dadz18 pumasok ka ba? maski di tau babahain ganun talaga nag-alala tau para sa iba :(  #maringPH    #heavyrains,Related - but not informative
ALERT: Areas affected by Orange Rainfall Warning: Batangas Zambales &amp; Bataan. Expect rains for the next 3 hrs. #habagat @PanahonTV @PTVph,Related and informative
Manila is flooding .. And im here saying where the hell is the flood waters? Hahaha jk #staysafe,Related - but not informative
For rescue concerns use the hashtag #RescuePH and turn on your location.,Related and informative
Stay calm and keep praying.🙏 #maringph #typhoon http://t.co/PNDVy7fBDB,Related - but not informative
Rainy Morning na naman :( let us #Pray for the #FloodVictims and for #floodPH :)),Related - but not informative
Sige ulan bumuhos ka wag ng papigil pa! #floodPH #bedweather,Related - but not informative
Keep safe to those who are in the area of Northern Luzon which is being flooded right now. #MaringPH,Related and informative
tihs week u mus rumumbr teehs tags: #walangpasok #RescuePH #ReliefPH #SAFENOW #FloodPH nd #westgroevsexy  ok jok onli in teh last stay saef!,Related and informative
stay safe twittamz.. #FloodPH,Related - but not informative
Nakanamn! Walabg psok bukas FEU. SuperLong weekend kau ha. Tpos sa wed. Holiday pa! #KayoNa #FloodPH,Related and informative
Let's just stay home and be safe. :) #MaringPH,Related - but not informative
#RescuePH my kapamilyas in Garden Villa 3 Sta. Rosa Laguna kailangan po ng tulong. #RescuePH,Related and informative
@GD0925 @janineramos0915 ..gOod yan!..walang baha!..lakas dito sa manila..eh!,Related - but not informative
Flood waters in Manila turn a street into an unintended swimming hole for kids #weatheralert http://t.co/RzPaMiEa6U,Related and informative
If you or someone you know needs to be rescued pls use the hashtag #rescuePH so the gov't. designated rescuers can find you #MaringPH,Related and informative
#FloodPH Mag-Ingat baka ma-leptospirosis na pagsasabi.,Related and informative
please help. kailangan po nang tulong nang mga taga-Batista San Jose Binan Laguna. Bubong nalang po ang kita sa mga bahay nila #RescuePH,Related and informative
Help victims of Maring. Pls donate to the Red Cross. GLOBE subs please text RED &lt;52550100 or 300&gt; to 2899 #rescuePH,Related and informative
List of emergency hotlines: http://t.co/rLyc1VBbXI  #MaringPH,Related and informative
@vincentmillora: Paano kami makakauwi ng Manila kung baha sa SLEX or Coastal?? Bukas ka na umuwi =)),Related - but not informative
Emergency Hotlines #MaringPH #RescuePH  http://t.co/yOQiJd1XHZ http://t.co/dLOjsfh9fL,Related and informative
@ChairmanGordon @philredcross sir until now no rescue at the place i tweeted earlier at mercedes homes3 biñan laguna. Thank you! #RescuePH,Related and informative
British nationals who have been affected by #MaringPH heavy rain or floods &amp; require assistance may call (02) 8582200. Take care!,Related and informative
@liezelinigo Hartbroken daw kc si Maring. Babaeng nagantay umasa at nasaktan. Haha! Oh di ba? Teleserye lang ang peg. Hahaha. #MaringPH,Related - but not informative
Year-old photos of Manila floods go viral confuse netizens - GMA News Online has verified that a slideshow of flo... http://t.co/QPoXownn67,Related and informative
Heavy rain brings floods to Philippines; markets offices shut: MANILA (Reuters) - Heavy rain in the Philippin... http://t.co/YXN94WjlZF,Related and informative
“@TOMCATust: All reported floods in Manila have already subsided. - @MMDA as of 4:07pm #TomasinewsBreak”,Related and informative
Just saw pictures of Manila under siege by water. Asked my mom if it's baha in our area and she said not at all. #binayforpresident,Related - but not informative
All reported floods in MANILA have already subsided. - MMDA  Baka may pasok na AdU bukas. crie :'(,Related and informative
“@143redangel: Help victims of Maring. Pls donate to the Red Cross. For SMART please text RED &lt;102550 or 100&gt; to 4143 GO #rescuePH”,Related and informative
Now watching the live press briefing of NDRRMC on GMA News TV #NewsTVLive #MaringPH #UlanPH #BahaPH,Related and informative
@MMDA: FLOOD UPDATES: as of 5:02 PM (MANILA) All reported floods in MANILA have already subsided. (SOUTHERN)... http://t.co/Nh9f8rcWCm,Related and informative
marami ang hindi nakapasok dahil #MaringPH,Related - but not informative
Bakit ayaw tumigil ng ulan? Mahabaging langit tahan na. #MaringPH,Not applicable
Para sa mga gustong tumutulong pero wala tayong magawa. Let's offer a prayer for those affected by heavy rains and flood. TQ! #FloodPH,Related and informative
I can't sleep! Ang lakas na naman ng ulan!! Pls #MaringPH tigil tigil din pag may time !! Over na!! G R R!! http://t.co/5MGoV9unkn,Related and informative
Sharon: Napanuod ko kasi lahat daw ng kwarto sa Manila baha eh.. concern lang ako bat ang sungit mo. Me: Ewan ko sayo gagita ka :)),Not related
@soeyey kasalanan ko bang taga Manila ka?! :p Sorry taga Mt.Olympus ako. Di abot baha. XD,Not related
Who's in the FEU-UST area? How's the flood there? #MaringPH,Related - but not informative
“@miggsdelly: #MaringPH YAWA”,Related - but not informative
Manila Taguig Mandaluyong All levels na. Qc walang balak ? #MaringPH hateyou dapat bkas kna dumating! :(,Not related
Pinoy lang ang kayang kumaway at ngumiti sa tv sa kabila ng trahedya. Winner ka Noypi! #habagat,Related - but not informative
@michiquita_b PRAYERS UP!!! To all those who are affected by the floods in Manila specially in Cavite may God keep you safe. :),Related - but not informative
|TV Patrol August 19 2013 Headlines || Maring &amp; Habagat Cause Flood in Metro Manila http://t.co/vgfSOnIMLn|,Related and informative
I hope that are fellow countrymen in the southern part and any place affected by typhoon #MaringPH was alright :( #PrayForThePhilippines,Related - but not informative
condolence to the family of my friend's friend.   she died because of the damn flood in manila. rest in peace love. :(,Related - but not informative
#FloodPH stay safe everyone!,Related - but not informative
will welcome the day when this website can be taken down. #reliefPH #maringPH http://t.co/kFeY9HAYTA,Related and informative
@DoTheUnnie_CL Strong storm hit our capital city Manila. :/ A lot if strong floods there.,Related and informative
Preparation for Flood and Typhoon : Survival Checklist http://t.co/YoizIKyiF7 #PrayForThePhilippines #MaringPH,Related and informative
|[BREAKING NEWS ALERT]#walangpasok sa UST all levels pati office work bukas Aug.20 || via @UST_CSC #ImpactPhilippines #PHAlert|,Related and informative
Say what?? #maring #monsoon #rains #pray http://t.co/FuWVygdsWr,Related - but not informative
If you or someone you know is in need of rescue please tweet name exact location and contact info with hashtag #RescuePH,Related and informative
You may also text your donations RED&lt;space&gt;AMOUNT to 2899 (Globe) or 4143 (Smart). Follow the Phil.Red Cross at @philredcross. #MaringPH,Related and informative
#MaringPH + #HabagatPH = Rain and Flood  #Adamsonian + #Benildean + #Rizalian + #Prayers = No More Maring and Habagat,Related - but not informative
@ANCALERTS: Tropical Storm Maring expected to leave PH Area of Responsibility on Thursday #MaringPH,Related and informative
The news is LITERALLY flooded with rain rain and rain that brought by #MaringPH,Related - but not informative
“@MsLeaSalonga: #ReliefPH: Help tropical storm 'Maring' victims via @rapplerdotcom  http://t.co/HZAOYejCjM”,Related and informative
Hasn't stopped raining though! Flood all over manila #badweather #bagyongmaring,Related - but not informative
Buti nalang nakarating ako ng maayos sa duty ko. Salamat sa bota na blue green! #baha #MaringPH,Related - but not informative
Nakakatakot na ang ulan. Ang lakas pa ng kulog at kidlat. Worse than yesterday. #MaringPH,Not applicable
The thunder's getting louder and the rain's not showing signs of stopping. We hope everyone's safe and with their loved ones  #reliefPH,Related - but not informative
|PUBLIC REPORTS|| City of Manila Flood &amp; Traffic Situation|,Related and informative
I think someone used the wrong account to tweet this. Haha! “@interaksyon: Tumahimik. Meme na kayo ulit #Maring #MaringPH #RescuePH”,Not related
@MMDA is Roxas Blvd passable? Thanks! #roxasblvd #maringph #FloodPH,Related and informative
May pasok pa rin kaming mga Immortal! #Maring #TheConjurain #PrayForThePhilippines — feeling exhausted,Related - but not informative
Woke up with this. May swimming pool na sa tapat ng bahay hanggang dyan ka lang ah. #flood #maring http://t.co/wiqKHFWHCw,Related - but not informative
PAGASA's color coded warning signals. #weatheralert #floodPH #bedweather #maringPH #PAGASA #walangpasok http://t.co/yO9PRGz5MB,Related and informative
Sana mag cancel na rin yung mga private companies... #walangpasok #floodPH,Not applicable
office suspended again. excited pa naman akong pumasok. wala na akong allowance nito. LOL  #FloodPH #heavyrain #WeStandBy,Not applicable
#habagat here in pasay boundary manila is non-stop heavy pouring since 3:30 am. Taft Ave cor vito cruz knee deep already. #pls stop,Related and informative
FLOOD NEWS: Metro Manila floods ease roads now passable - http://t.co/3WnfM6a05P http://t.co/JWvjs2L6pH,Related and informative
Grabe ulang ayaw tumigil grrr #bagyo #ulan #habagat #mandaluyong #baha,Related - but not informative
#WalangPasok dahil kay #MaringPH wew sa #albay #moderate lang not to much mainit makulimlim peo slightly may #hangin,Related and informative
Charging all my gadgets just to be sure. Hope the power supply doesnt get cut #MaringPH,Related - but not informative
Baha Baha Baha again in Manila. never ending rains hounds us in 3 days strait now. Flood waters r inside our house,Related and informative
Mareng #MaringPH tama na please wag lang lumebel kay Ondoy.,Related - but not informative
may god bless and help those people who were affected by the flooding in manila. #godbless #Habagat,Related - but not informative
@rapplerdotcom You've been quoted in my #Storify story #maringPH: Metro Manila flooded as heavy rains continue http://t.co/0ZPgV7nR1b,Related and informative
As per Sec Lacierda: We encourage private entities to exercise due prudence... meaning wala narin pasok! #habagat #maring #makati h. rains,Related and informative
Not another high-tide please. Guess I won't be staying here in the internet. . . #FloodPH,Related - but not informative
“@MMDA: FLOOD UPDATE (ALONG MANILA) as of 7:37 AM #mmda http://t.co/HqLdfNZIhd” --- update sa baha sa Manila,Related and informative
Let us all pray for the Philippines. #MaringPH,Related - but not informative
Be 100% ready. Stay safe. #MaringPH #Habagat,Related - but not informative
Ulan please lubayan mo na kami. Wag kang o.a sa pagbuhos. Hayy. Baha na naman ang Pinas. :( #MaringPH #Habagat,Related - but not informative
@iamrpaul: ASSISTANCE and SUPPORT is different so dont expect to much to our politicians.. #BayanNiJuan #PrayForThePhilippines #rescuePH,Related - but not informative
Ayoko nga masuspend eh Maski gusto ko naman pero Syemre naawa ako sa mga taong nahihirapan dahil kay bagyong MARING. #FloodPH,Related - but not informative
mi paborito! 😋😋😋 #jacobina #coffee #breakfast #maring ☔☔☔⚡⚡ http://t.co/DM0FgrJlAP,Not related
Slex-Merville. Under the skyway whats suppose to be pavement is all water. #FloodPH http://t.co/bcF8gW42dY,Related and informative
Pinasok na kame ng tubig sa loob ng bahay! Tengene! Wag na sanang tumaas pa! Maring stop na pls! #PrayForThePhilippines #MaringPH,Related - but not informative
#typhoon #maring #typhoonmaring #taytay @ House of Santos http://t.co/NfsuV3a5y0,Related - but not informative
amidst #maring and the #flood do not forget to THANK GOD everyday because... @ Hacienda VEA http://t.co/CMSiiHvqSd,Related - but not informative
#Maring is having a tough heavy flow.,Related and informative
“@ariannatngco: ITS YOUR TIME TO DIE WHO LIVE IN THE PHILIPPINES #PrayForThePhilippines #FloodPH”why dont you kill yourself first whore!!,Related - but not informative
Akyat akyat na ng gamit habang may time! Water is rising real fast! :( #flood #MaringPH #typhoon… http://t.co/USHyNavEyw,Related and informative
Pasong Tamo cor Vito Cruz #Makati #MaringPH http://t.co/eR7DzjX7Ue,Related and informative
“@erwanjheussaff: Stay safe and dry. If you can't go to work don't. #maringph http://t.co/BmPDdQLxTQ”,Related - but not informative
sana tumigil na ang ulan :( #KeepSafe #PrayForThePhilippines  ##FloodPH,Related - but not informative
Omggg. Flood in Metro Manila. Please don't cancel our flight. 😣,Related - but not informative
@29KeithMordeno - im a receiver of relief goods; for the first time. #stranded #MaringPH http://t.co/a0hi73DKEo,Related - but not informative
To #Maring and #Habagat nasa unang baitang na po papsok ng bahay namin ang tubig... #pahipahingarinpagmaytime,Related and informative
“@ariannatngco: PHILIPPINES ARE BEGGAR #PrayForThePhilippines #FloodPH” bitch review ur grammar. cause this doesn't even make sense. fuck u,Not related
“@ariannatngco: PHILIPPINES ARE BEGGAR #PrayForThePhilippines #FloodPH” ayusin mo muna grammar mo,Related - but not informative
Making hot chocolate. Cocoa and honey from Dagami Leyte ♥ #feelingBarista #comfortweather #MaringPH http://t.co/31e5PQntty,Not related
MORE HEAVY RAINS AND FLOODS IN THE PHILIPPINES SO DIE NOW #PrayForThePhilippines #FloodPH PAKAIN KITA SA SHARK EH...,Not related
Stay safe WF peeps #MaringPH #McKinleyHill #CampusPlace #Taguig http://t.co/e9RJ4KPjBh,Related - but not informative
“@ariannatngco: ITS YOUR TIME TO DIE WHO LIVE IN THE PHILIPPINES #PrayForThePhilippines #FloodPH” - PUTANG INA MO! GO To HELL!! FUCK U!!!,Related - but not informative
Natulog ako baha tas paggcng ko lalo pang tumaas ung baha. My gaddd #FloodPH,Related - but not informative
Emergency kit or kikay kit? #waterproof #MaringPH #habagat http://t.co/9WqZXAFVEw,Related - but not informative
@harold_geronimo: ADVISORY: All roads leading to NAIA Terminals are NOT passable as per MIAA. #FloodPH,Related and informative
“@ariannatngco: PHILIPPINES ARE BEGGAR #PrayForThePhilippines #FloodPH” Hahahahahahahaha. RIP ENGLISH GRAMMAR. .!.,Related - but not informative
|#FloodPH “@inquirerdotnet: #Marikinariver ALERT LEVEL 1.. 15.4m water level as of 9:19 ALL FLOODGATES open || via @MarikinaPIO”|,Related and informative
Back to sleep.. prudence. Keep safe everyone. #floodPH #walangpasok #clingyweather #BedWeather,Related - but not informative
So there is a chance that KKT might be cancelled? I wouldn't want TOP to be stranded because of the flood in Manila ._.,Related - but not informative
Medyo humina koti ang ulan pero nag-uumpisa ng bumaha dito. @irishrevisa #floodph #bahamas #rainph… http://t.co/UpiL4sY8V0,Related and informative
Good morning! Pray for manila bec. Of the heavy rains that cause floods all over the city #bagyongmaring,Related - but not informative
@ ariannatngco: MORE HEAVY RAINS AND FLOODS IN THE PHILIPPINES SO DIE NOW #PrayForThePhilippines #FloodPH PLEASE KILL THIS BITCH,Related - but not informative
@jayiedesu mukang malabo joey :( red alert and metro manila db? baha sa slex eh,Not applicable
Breaking News: Napoles nahuling nagtatago sa baha. Lol. 🐊 #buwaya #PorkBarrelScam #MaringPH http://t.co/qnnvn8iA5E,Related - but not informative
I PITY YOU DAMN WHORE!!! “@ariannatngco: ITS YOUR TIME TO DIE WHO LIVE IN THE PHILIPPINES #PrayForThePhilippines #FloodPH”,Not related
@Bents8Lord_: Also Pray for this lady who doesnt have a heart. #PrayForThePhilippines #FloodPH http://t.co/9KXbXH0T57,Related - but not informative
|(BACOOR TRAFFIC) you may directly tweet @CityOfBacoor to get traffic and other updates in Bacoor |||| #MaringPH #RescuePH @MMDA|,Related and informative
Have seen photos of flood in Metro Manila... Grabe na ang taas.ingat kayo jan @anj_gie @AngelBiih @geniebelles @Shangiiieee @miraebr @Owhmj,Related - but not informative
Oh lord I pray for those lives are in danger let your spirit strengthen them to face all the difficulties. In jesus name Amen. #FloodPH,Related - but not informative
Photo: Keep safe and pray for everyone. #prayforPhilippines #stop #maring #habagat http://t.co/atQyaiCdax,Related - but not informative
Its getting worse #typhoonmaring #floods #rain #manila @ san andres manila http://t.co/5xmv8u3q1D,Related and informative
#NowPlaying Angels and Devils Dishwalla. Soundtrip na nga lang pambawas inis! Trabaho pa din ang mga IMMORTAL!!! #MaringPh,Not related
Repost. Save. #FloodPh #PrayForThePhilippines #Heavy #Rainfall #photooftheday #MetroManila http://t.co/qs5MolB0r3,Not related
Papasok na ang baha sa bahqy #floodPH,Related - but not informative
“@ariannatngco: ITS YOUR TIME TO DIE WHO LIVE IN THE PHILIPPINES #PrayForThePhilippines #FloodPH” aw grabe,Related - but not informative
Kudos to those volunteers helping out the residents in our area! #MaringPH #habagat,Related - but not informative
“@birdpingoy: Intense!! 😔 http://t.co/QvdTtlfzEm” #TyphoonMaring #MaringPH #PrayForThePhilippines,Related - but not informative
#floodPH G. Tolentino St. Sampaloc Manila http://t.co/xV2nmdOfNZ,Related and informative
Sa mga humiling ng suspension happy now? Ang daming kababayan natin ang nahihirapan na tapos suspension parin bukambibig mo? #FloodPH,Not applicable
“@ariannatngco: ITS YOUR TIME TO DIE WHO LIVE IN THE PHILIPPINES #PrayForThePhilippines #FloodPH” Wow. So you're a God now?,Related - but not informative
Enderun is now passable. please sent your donations to Enderun Colleges Mckinley Hill Taguig City. #ReliefPH #MaringPH,Related and informative
@puhleenaa haha ohmygod :((( =)))) nakauwi na daw ba si tito ricky? Medyo baha sa manila hahaha,Related - but not informative
I don't know if I'm more anxious about #midterms or the rise of the #MarikinaRiver because of #MaringPH. Patas lang ata #lawstudentproblems,Related - but not informative
#PrayForThePhilippines  #MaringPH  please tumigil ka na....,Related - but not informative
@potparinas:Flood water is already grounded in Villamor Pls contact Meralco urgent @meralco #RescuePH,Related and informative
@ariannatngco: YUCK IN THE PHILIPPINES ARE SO MANY BEGGAR PEOPLE SO BETTER DIE #PrayForThePhilippines #FloodPH shut up,Not related
“@ariannatngco: YUCK IN THE PHILIPPINES ARE SO MANY BEGGAR PEOPLE SO BETTER DIE #PrayForThePhilippines #FloodPH” HAHAHAHHAHAHAHAH pakyu,Related - but not informative
Kaninang umaga sa aming village... #MaringPH http://t.co/XGZGGaDxZR,Related - but not informative
take note the hashtags to use.. #habagat #MaringPH http://t.co/HbQtVTPmBR,Related and informative
@ariannatngco: ITS YOUR TIME TO DIE WHO LIVE IN THE PHILIPPINES #PrayForThePhilippines #FloodPH excuse me bitch,Related - but not informative
@gmanews: 50-60% of Metro Manila flooded (varying situations: ankle to chest deep) #PrayForThePhilippines #FloodPH,Related and informative
Hiyee! Bad Tuesday sa inyong lahat dahil sa lakas ni #MaringPH!,Related - but not informative
Buendia. #MovePH #floodph @rapplerdotcom @MovePH http://t.co/EpYTdrBakO,Related and informative
@ariannatngco: ITS YOUR TIME TO DIE WHO LIVE IN THE PHILIPPINES #PrayForThePhilippines #FloodPH LAKI NG GALIT TE AH? LA KANG MAGAWA :)),Related - but not informative
U ARE SO WRONG GRAMMINGZ @ariannatngco: YUCK IN THE PHILIPPINES ARE SO MANY BEGGAR PEOPLE SO BETTER DIE #PrayForThePhilippines #FloodPH,Related - but not informative
“@ariannatngco: YUCK IN THE PHILIPPINES ARE SO MANY BEGGAR PEOPLE SO BETTER DIE #PrayForThePhilippines #FloodPH”. CAN U JST.  RIP ENGLISH,Related - but not informative
#FloodPH along Pasong Tirad St. Bgy. La Paz Makati City @dzIQ990 http://t.co/YQ8Mdhg7fB (via @donadominguez),Related and informative
pumasok na yung tubig sa loob ng bahay ng tito ko#floodph http://t.co/UD8LzoJXHK,Related - but not informative
The rain goes on and on again :( #MaringPH,Related - but not informative
Tweet and update @RescuePH and others if you're #SAFENOW. Please.,Related and informative
Philippine Emergency Hotlines #prayforphilippines #habagat #Maring http://t.co/T2jaMtbL6t,Related and informative
Heavy rainfall gradually attenuate. #PrayForThePhilippines #safenow,Related and informative
@dbalanquit Hahaha. Ang nagagawa talaga ng bagyo sa mga single oh. :p #emomode #MaringPH,Related - but not informative
My Mom wt our Neighbor hahaha! May AirBed pala kami galing Aussie Lol! #yolo #baha #habagat http://t.co/uBoYgrxwpl,Related - but not informative
Keep safe everyone! 🙏☔⚡🌊#maring #prayforthephilippines #hotlinestocall http://t.co/bfZOrvqADn,Related and informative
@AriannyCeleste @mark_munoz #PrayForThePhilippines #rescuePH #MaringPH,Related - but not informative
We are also in need of volunteers for repacking and relief operations. Please contact 0926-722-2723. @TulongKabataan #MaringPH #recuePH,Related and informative
Makati Public Safety Department: (02) 844-3146 (02) 819-3270 to 71 #MaringPH,Related and informative
Fortunata Village #MaringPH http://t.co/PqT7hE1Xes,Related and informative
@mlq3 we're currently using #unitas #uapreliefoperations #uaphopes #reliefPH,Related and informative
Pinakamalaking swimming pool dito lang makikita #FloodPH,Related - but not informative
Philippines be safe!!!!  #FloodPH #prayforthephil #arcillaclan #biongclan #garciaclan #outlawclan #bboysclan,Related - but not informative
Ay grabe! Ganto din nung Ondoy pero mas malala yun. #MaringPh http://t.co/9Y35O9vOV4,Related - but not informative
@interaksyon  #RescuePH kasi #walangpasok sa lahat ng antas,Related and informative
Baby you're the sweetest thank you.  Fave month of the year tlgA. I love you! #keepsafe #habagat #chilling,Not related
Please just stop asking about the suspension of classes. Just focus on #RescuePH and #reliefPH   #PrayForThePhilippines,Related and informative
@kaisaUP: Mga #IskolarAktibista maki-isa tayo sa #IskoOperation sa UP CHK Gym ngayon na! #ReliefPH http://t.co/UVjCop5pRj,Related and informative
Sa ngalan ng #balikalindogprogram #maringph you can't stop me (@ Fitness First) [pic]: http://t.co/33grlQv3OJ,Related - but not informative
Kaya nyo to PINAS!! Pabayaan nyo na lng yang Arianna Tiangco na yan.. Shes just a BITCH!! #PrayForThePhilippines #FloodPH,Related - but not informative
Be safe and dry everybody!!! ⚡⚡☔☁#PrayForThePhilippines #FloodPH #PrayForLaguna,Related - but not informative
Uses of Hashtags #RescuePH - emergency #ReliefPH - evacuation centers &amp; relief operations #FloodPH - flood situation #SafeNow - once rescued,Related and informative
@taopoll: Volunteer appeal as millions battle Manila flood http://t.co/VrXYmaS0Ku @abcnews,Related and informative
Ganito kami sa Makati...smh #MaringPH #HabagatPH http://t.co/O1b2nO2sj9,Related and informative
Thank God the rain has finally stopped. Sana magtuloy tuloy na. #MaringPH #PrayForThePhilippines 🙏,Related - but not informative
#PrayForThePhilippines #safenow Keep Safe Everyone,Related - but not informative
Goodjob Yogi. Keeping guard and making sure were all safe. #yogi #cats #MaringPH http://t.co/PBELOisZ6g,Related - but not informative
Nagawa pang mag BASKETBALL! Disclaimer: Photos are not mine! Cto Got it from instagram with the hashtag #Maring http://t.co/6amVLKYgTm,Not related
🔊🔊 “@DepEd_PH: DSWD CALLS FOR VOLUNTEERS &amp; DONATIONS - Please RT #ReliefPH @dinkysunflower @dswdserves http://t.co/yxtqOi5SCK”,Related and informative
I hope that everyone's #SAFENOW :-) All Glory to God!,Related - but not informative
@valenzuelabp leave at the place nearest you? for San Juan -- http://t.co/FYVYiMTNKb for Mandaluyong -- http://t.co/V8cDACinRm #reliefPH,Related and informative
“@ustNDT: @UST_CSC Thomasians let's all come together as one. Pls continue praying sharing and caring. #MaringPH http://t.co/Ri04Og4aRd”,Related - but not informative
It's flooded on some plase in DLSU Manila Campus #sony #nexf3 #dlsu #campus #manila #flood http://t.co/14RuOC8zSv,Related and informative
Fake friends believe in rumors. Real friends believe in you. #SAFENOW,Not related
At may nalunod na dito sa amin 😱😥🚣☔🌊 #MaringPH  #Malabon,Related and informative
Sana the Senators/Congressmen donate yun pork barrel to fixing the roadsbetter sewage system &amp;also for clothing &amp; food supplies!#reliefPH,Related - but not informative
Sagip-Kapamilya #walangpasok #floodPh #trafficPh #rescuePH #reliefPH #safenow #MaringPh #typhoon… http://t.co/4maGzHQIxl,Related and informative
Need help? Here are the official emergency hotlines compiled by DBTC Communications. #MaringPH http://t.co/VItOM6AmJh,Related and informative
http://t.co/E4hAbiwTCg #MaringPH #Philippines #flooding,Related - but not informative
@manila_bulletin Last SONA. Ang sarap daw maging Pilipino ngayon sabi ni PNoy. Maybe kung Badjao ka  #FloodPH #Maring http://t.co/vhuwfMT9wY,Related - but not informative
Markina river now overflowing #FloodPH http://t.co/PkhcwhCpSH,Related and informative
Use these hashtags for faster response: #RescuePH for assistance #ReliefPH for donations #SAFENOW if already rescued. Let's stay vigilant!,Related and informative
2 days na kong absent :((  #MaringPH,Related - but not informative
@MaringPH: Hi Chicser! Kayo next kong pupuntahan :) #MaringPH :))))) haha,Related - but not informative
Oh my god tumaas na sa Alert Level 3 ang Marikina River. #PrayForThePhilippines #FloodPH,Related and informative
To help those affected by Typhoon Maring: Donate to the Red Cross. For GLOBE subs please text RED &lt;52550100300&gt; to 2899 #RescuePH,Related and informative
“@Mcsubaan: “@Aethney: #MaringPH Kung aalis ka umalis ka na. Di yung mawawala ka tas bigla kang babalik. #hugot””,Not applicable
Cue Celine Dion : it's all coming back it's all coming back to me now. #RainyDayMusic #MaringPH,Not related
#FloodPH Marikina River Water Level is still rising.,Related and informative
