 Tweet Text, Informativeness
There's quite a number of Optimus Prime out there...due to the haze #sghaze,Related - but not informative
#sghaze east area doesnt look good. http://t.co/VMvIi0nBOa,Related and informative
Singapore dah macam Silent Hill sia with all the haze --,Related - but not informative
Guess I should invest in some BAP masks. It sure would come in handy. #sghaze,Related - but not informative
@AhhWaii: Heard that the haze in Singapore now is serious. Singapore tlists stay indoors and take care! God bless. Thank you dear ♥,Related - but not informative
Singapore should declare public holiday soon with the haze and MRT breakdown ha! Stuck here for more than an hour now 😲,Related - but not informative
this is terrible!!!!!!!! #sghaze I can barely breathe nor see properly!!!,Related - but not informative
@Ruushdy: “@STcom: #SGHaze update: PSI is 190 at 8pm @NEAsg” Keco eh favour ah 200 skali hahahah,Related and informative
PSI (190) higher than my height(173) now . :( #sghaze,Related and informative
Is it me or the haze is making singapore alot warmer?,Related - but not informative
@STcom: #SGHaze update: PSI is 290 at 9pm @NEAsg,Related and informative
Thick haze in singapore hits 290.wtf,Related - but not informative
Im still alive but im barely breathing...~Courtesy of #SGHaze #QuotedFromAnonymous,Related - but not informative
There is no link with haze and kiamat like seriously it's only Singapore Malaysia and Indonesia not the whole world.,Related - but not informative
Haha song of the day #sghaze Why I can't go outside!!!! http://t.co/3d2nVIIdFp,Related - but not informative
This isn't haze friends. You're probably breathing the spores of ophiocordyceps unilateralis. #sghaze,Related and informative
I hope the Youtube concert isn't cancelled. I've waited for this day to see @TannerPatrick #SGhaze,Related - but not informative
Haze in Singapore hits historical high PSI at 290 http://t.co/AKFXumM8X7 via @sharethis,Related and informative
Kamusta naman si Merlion #SGHaze http://t.co/ncvvrOJCCT,Not related
I can imagine the @NEAsg website is being hit by what seems like a DDOS attack right now. #sghaze,Related - but not informative
eh i havent do RJ yet... #blamethehaze,Related - but not informative
Hello @NEAsg you guys' hands must be tired from all the PSI updates that's why now no news? #SGHaze #Haze #SimplySG,Related - but not informative
I don't think I had such difficulty breathing even after a half marathon. #sgHaze,Related and informative
HAHAHAHAHHAHA EARTHQUACK RT@HIEEEEEEEEEEEE_: why singapore haze only complain so much indonesia got earthquack all.,Related - but not informative
They have exceeded 500 PSI this hour already. (3 hour average of 321) #sghaze,Related and informative
The one that caused haze in Singapore is a Singapore company . Zzzz,Related - but not informative
singapore haze PSI at 321 very unhealthy level if keep increasing will be quite hazardous to health,Related and informative
Updated: My take on the #sghaze - http://t.co/WCz1FrPh90,Related - but not informative
As u guys complain abt the haze in singaporeevery minute in africa60 seconds passes.,Related - but not informative
400letsgo RT @ChannelNewsAsia Minister Vivian Balakrishnan on #SGHaze: We expect situation to worsen overnight 173 hotspots detected today,Related and informative
at least cigarettes still have filters. the air don't have. #justsaying #sghaze,Related - but not informative
See? Even Samsung android don't even dare to give me an answer! #SGHaze http://t.co/G1tH9kUMYp,Not related
Duh. RT @ChannelNewsAsia: Minister Vivian: We will keep cloud seeding option open but for cloud seeding to work we need clouds #SGHaze,Related and informative
@STcom: Minister Vivian: #sghaze task force formed schools may close if situation persists Thats more like it.,Related - but not informative
lol at the cause of haze in Singapore  damn  this country...,Related - but not informative
dont think its actually worse in indonesia because of 1 direction of winds and 2 they are not as built up as us. #SGHaze,Related - but not informative
Correct me. Is the crazy haze in Singapore coming from Kalimantan open fire burning? If yes I am very sad. :( doing no good for earth,Related - but not informative
This is truly a Third World Country. No words from the highest paid PM in the World. #sghaze,Related - but not informative
If the PSI is getting higher &amp; higher can we get at least a day of holiday for all to lock ourselves &amp; stay home? #sghaze,Related - but not informative
@Its_EXO Indonesia is buring trees &amp; then Singapore is been affected by it also . so Singapore is now in strong haze environment .,Related - but not informative
Ahhh to refresh the NEA website or refresh the McDonalds webiste ? LOL #SGHaze #HelloKitty #NEA #HazyKitty,Not applicable
Anyone knows where in #Singapore we can still find stock of surgical masks &amp; N95 masks? #sghaze #masks… http://t.co/JhzKJLbKoL,Related - but not informative
@Khunnie0624 you should come to Singapore and sing Let It Rain to gather the rain clouds to drive this haze away hahaha,Related - but not informative
SAF cancelled outfield exercises NEA advised against sporting activity; manpower ministry still won’t issue stop-work order #sghaze #labour,Related and informative
Heard we dispatched a delegation to Indonesia to talk about the #SGHaze. Srsly you expect them to produce a giant fan to blow this away meh?,Related - but not informative
Cannot see beyond 3 blocks #sghaze [pic] — https://t.co/Cb2XKadY2B,Related - but not informative
@Alan_Bball4Ever the whole Singapore with haze!,Related - but not informative
My colleague jus told me that the toilet air is much fresher den the surrending cos they spray the sanitizer every half hour ..  #SGHaze,Related - but not informative
Our hotel in the distance as it is blanketed by haze.  According to The Straits Times Singapore's air is now on... http://t.co/tYUyJv8sub,Related and informative
I would love to see our minister of foreign affairs takes a stern action like his counterpart from singapore regarding #haze.,Related - but not informative
PSI 198?? Do they seriously think we'd buy that load of crap #sghaze,Related and informative
yes goodjob  the wonder starts tmr! Indonesia will use cloud-seeding to douse fires causing #sghaze but only from tomorrow,Related and informative
Just heard from friends that yesterday news reported that haze will last until late August. Seriously? #sghaze #fb,Related and informative
@xinmsn_ch: [最新] 本地中午12点的空气污染指数，飙升到299点，再度进入危险水平。#sghaze,Related and informative
“@TODAYonline: 299: The latest @NEAsg 3-hour PSI reading at 12 noon #sghaze http://t.co/4e6Omr3Z0l” -faint-,Related and informative
Haze and the city.#Sghaze #Nofilter http://t.co/PwyQseWWlB,Related and informative
R1 punye turn clear meter. RT @STcom: #SGHaze update: PSI is 299 at 12pm @NEAsg,Related and informative
@RidhwanAzman: Lobang was right. #SGhaze http://t.co/dPodenr8G1 hhahahahahahah ♡♡♡,Related - but not informative
‏RT @muttons: The perfect description of tonight #sghaze http://t.co/pFBuPs6IzP,Related and informative
@STcom: #SGHaze update: PSI is 371 at 1pm @NEAsg OMFG,Related and informative
PSI 371 le lar! My head is aching ouch! #mustbethehaze #blamethehaze,Related and informative
shall stop tweeting for awhile . if not ltr tio tweet jailed . nehmind . #blamethehaze,Related - but not informative
“@luyeoI: So the news said its bc there's typhoon in Taiwan thus increasing the speed of the haze coming to Singapore. 😂😂 #okay”,Related and informative
I can't believe this!!!!!!!  RT STcom: #SGHaze update: PSI is 371 at 1pm,Related and informative
Internet Failure #blamethehaze #sghaze #singapore #indonesia,Not related
So our neighbouring company's uncle announced to his employees not to come to work tomorrow #jealous #sghaze,Related - but not informative
Guess more people are shopping online be it for grocery clothes or electronic appliances now that it's hazardous to be outside. #SGHaze,Related - but not informative
Ninja spotted on duty. With the high PSI i cant take it..take care all my friends!! #sghaze #haze #work http://t.co/aOUw1F1If1,Related - but not informative
“@pal_rudebwoy: The Haze in Sumatra !  Retweet and let everyone know there are worst Haze then Singapore ! http://t.co/Vq5yTtY4t4”,Related - but not informative
At least this crazy #sghaze is a good excuse to stay indoors and catch up on your reading. #kindle,Related - but not informative
#SGHaze Take the following steps to protect yourself from the #haze in #Singapore. http://t.co/bz7VBuChIu,Related - but not informative
Perhaps its a good time to shop online now ☛ http://t.co/W011Syj4XY ☚ @ Qoo10 Singapore #sgHaze http://t.co/8aRZzmkX9W,Not related
West coast.. Training. So far #blamethehaze,Related - but not informative
BUGIS ! #hang #out #with #them #to #bugis #haze #season #no #worried #Singapore http://t.co/QA12G3KS4l,Not applicable
Took painkiller for the headache but now it's the eyes that are hurting. What now? #sghaze,Not related
Featuring guest DJ from Indonesia! SMOKE OUT 2013 #sghaze #mustbethehaze #singapore #sg #sgag #sicktel http://t.co/UCXjzkr4wq,Not related
weather in taiwan is exactly the same as in singapore.. just without the haze.,Related and informative
ASIA Face Masks Anyone? Singapore Struggles With Haze http://t.co/BzNf24p5Eb CNBC,Related - but not informative
Pls don a mask to work... ok if u say so #sghaze #facemasks #IronMan http://t.co/EWRAEiAynp,Related - but not informative
@leehsienloong @ChannelNewsAsia  singapore do a good job about this haze,Related - but not informative
Rang up the town council and complained about this ;( #sghaze http://t.co/hSZjiHLhkG,Not applicable
Health Ministry to start special scheme for Singaporeans under 18 the elderly with respiratory problems to pay $10 to see their GPs #SgHaze,Related and informative
I can't even see Chai Chee or Bedok area from my house. It's as if a white veil has covered the HDB blocks. This #sghaze is getting worse.,Related and informative
:'O @iamizyann: Oh my gosh :((((( RT @DesireeLai: Birds dropping from the sky #sghaze (repost from djandrewt) http://t.co/Gs8nPm5Pmu,Not related
[Topix] Singapore haze at worst yet Malaysia schools shut http://t.co/GEzchF0QOr,Related and informative
Spend on masks. Save on makeup. #fb #sghaze http://t.co/nk6AiCxqUx,Related - but not informative
Today 3 state of Asia on trending now its all about #Haze in Indonesia .The 3 state that treanding today is Malaysia  Singapore  Indonesia,Related and informative
@LeticiaBongnino: Korea has Psy.  USA has Jay-Z.  Singapore has PSI and Hay-Z  #sghaze,Related - but not informative
Skin flaring up because of the #sghaze? @dermalogica Barrier Repair should help.,Related - but not informative
@ATIQOT READ! RT @STcom Seven-year-old American on vacation in #Singapore writes to @BarackObama about #Sghaze http://t.co/XpKL5Tzj0e,Related - but not informative
OMG a 7years old American girl named Natalia wrote a letter to Obama about the haze condition in Singapore HAHA,Related - but not informative
@WayTooRed the wind is blowing the haze towards singapore -.-,Related - but not informative
Where'd the #sun go? Oh well at least we can rely on a #Banoffeepie  to get us thru a #hazyday http://t.co/ktISAnOMkb,Related - but not informative
Seven-year-old American on vacation in Singapore writes to Obama about haze http://t.co/AYAFTsyGid via @sharethis,Related and informative
@STcom: #SgHaze could continue for a few months because of the dry season says the Ministry of the Environment and Water Resources MONTHS,Related and informative
It's time to wear a freaking mask yo! #sg #mask #haze #psi #sgig #igaddict #sginstagram #instalike… http://t.co/KG4e7ePyzN,Related - but not informative
Yes Haze Is Not New In Singapore It's Been 1997. Hopefully It Will Recover Fast &amp; Soon.  😍 #respect Lu La Mr Lee ☺👍,Related - but not informative
Anyway the haze is really terrible. Usually can see Singapore for my level but now the haze has cover it entirely.,Related - but not informative
I still have doubt about the PSI its 197 but I can't see the blocks opposite ...are they lying to us so we won't panic whatsoever?? #sghaze,Related and informative
An interesting playlist worth listening if u feel bored due to #SGHaze ♫ #sghaze http://t.co/h9qK4ClCKt #NowPlaying,Related - but not informative
Ninjaaaaaaaaa! #sghaze http://t.co/ITGRhMB4h8,Related - but not informative
My last PSI retweet. “@STcom: #Sghaze update: PSI rises to 250 at 11pm @NEAsg”,Related and informative
#sghaze http://t.co/neXnsB0zZY,Not related
Singapore's 50 shades of haze.. :P,Related - but not informative
#SGHAZE PSI has gone down to 104hopefully later in the morning it won't go up anymore.,Related and informative
@STcom: RT @NEAsg: 3-hour PSI is 94. Issued 6am. http://t.co/DnuIEizEGj #SGHaze #Haze LIKE HELL!  LOOK OUTSIDE! IT'S SO FREAKING HAZY!!!!!,Related and informative
How is this PSI 158? I can smell all kinds of soot !!! #haze #singapore #sghaze http://t.co/gqiU150P6r,Related and informative
3 ply surgical masks are truly useless in this haze. Except for holding lavender essential oil. #sghaze,Related - but not informative
Now at 256... Gosh..!! #psi #haze #hazeattack #sghaze #unhealthy #mask http://t.co/9HctiomrLB,Related and informative
Singapore mà có trendind list thì chắc Haze phải đứng #1 cả tuần luôn 8-} mấy đứa chọn về VN đợt mày may thế :)),Not applicable
A more colourful way to find out the PSI http://t.co/VpELYmwPql #sghaze,Related - but not informative
and so my leave ends...with a bad haze #sghaze,Related - but not informative
“@lionsXll_fan: I'm telling again it's only 10am PSI is already 367. It will breach 400 today. #sghaze #singapore”,Related and informative
my contribution to the #sghaze pictures of #Singapore... view from my office building in Alexandra.… http://t.co/72N7UmslnG,Related and informative
I know that #Singapore is the only country measuring PSI 3HR avg. Can @NEAsg measure 1HR avg. until this #haze issue clear? #sghaze #sg,Related and informative
@MarcusBale Yeah and we would have to wear a mask forever. #Sghaze,Related - but not informative
About Singapore and the haze: Upset the established order and everything becomes chaos. - The Joker (The Dark Knight),Related - but not informative
Haze in Singapore is reaching record levels--just passed 400 PSI count. Out our window--skyline is completely gone: http://t.co/nHkCG5M9YN,Related and informative
alhamdulillah. eh? still no news from MCYS about closure? AMAZING. RT “@YahooSG: Oh PSI hitting 400 is a new all-time high. #sghaze”,Related and informative
@namelessyun Haha! You should XD I saw someone tweeting about the haze may continue to be in Singapore until October. That's even more crazy,Related - but not informative
@Crazy_Bunnyz Here's another option! Order online at http://t.co/cGFiwERMh4  #foodpanda 10% discount by stating #PANDAHAZE #sghaze :),Not related
#SGHaze so Dr what now @VivianBala? PSI at 400. http://t.co/nUrEvTcFqq,Related and informative
500+ now in fact? RT @STcom: #Sghaze update: PSI rises to 401 at 12pm @NEAsg,Related and informative
This cat died. #Le #Sigh #sghaze http://t.co/UBYhYNBFXK,Related - but not informative
“@RaymundMiranda: See how the SG haze looks from space c/o NASA Smoke Engulfs Singapore [annotated] http://t.co/dqx0iqpetr” #sghaze,Related and informative
New post: Singapore shrouded in haze from Sumatran forest fires http://t.co/KLZLVJQdQY,Related and informative
#Sghaze #haze #sgfog seriously what is this man!! http://t.co/B8BiNJ7Jaf,Related - but not informative
New high as haze chokes Singapore http://t.co/pWJHL7QSeD #BBCWorld,Related and informative
#sghaze 1 paper towel 2 paper clips 2 rubber bands and 2 staples http://t.co/vlZZQv9fQU,Related - but not informative
And so I'll still head to work today to spread a little love. #sghaze,Related - but not informative
Singapore haze worsens Indonesia plans air tactic - Air pollution in Singapore has soared to record heights for a... http://t.co/tUnoPpO5hx,Related and informative
It takes the whole country to solve the #haze problem in Singapore. Everyone should switch on the fan and blow it back to Indo.,Related - but not informative
Take care friends in Singapore. View of #SGHaze from space via @NASA_EO http://t.co/EhCHCDGXHZ,Related - but not informative
The haze is like a giant smoke bomb. Singapore can't be seen anymore.,Related - but not informative
Indonesia's true motive : to kill the animals in Singapore and it's all going according to plan #blamethehaze,Not related
Due to the #sghaze we are closing @Grey_Projects early today and we'll remain closed this weekend. Stay indoors and healthy everyone.,Related - but not informative
Thank God!!! #SGHaze Update: PSI down to 168 at 3pm from very unhealthy to unhealthy range,Related and informative
V E I L E D .  Since Tuesday.. And N95 are selling out fast. #sghaze http://t.co/XcCn6i1Ki0,Related - but not informative
what if by school reopen the haze still there? will everyone go to school with masks on? 😷 #sghaze,Related - but not informative
The reason my flight in Tokyo issue. #smallworld “@SingaporeAir: Update on haze situation in Singapore please visit http://t.co/ypzEVqcCCo,Related and informative
Cool @eskimon: What Singaporeans saying about #sghaze: This handy infographic analyses the chatter: http://t.co/ixVq0kc5Mq @stcom @mrbrown,Related - but not informative
You can work from home for the next 2 days. #SGHaze,Related - but not informative
People are complaining soo much about the haze but the chinese are still burning in singapore . Seriously?,Related - but not informative
This - BBC News - New pollution high as haze chokes Singapore http://t.co/x8W8lGzlAr,Related and informative
Is that really blue I'm seeing??! #sghaze #sgweather #singapore #haze #sumatrafires http://t.co/XI1MP8Ghv7,Related and informative
Sometimes whatsapp group similiar to the haze in singapore ... So kecoh over one thing --,Related - but not informative
One positive of the #sghaze - the Marina Bay light show looks so much better.,Related and informative
BBC News - In pictures: Singapore haze http://t.co/EUDU1TcNU8,Related - but not informative
Haze update in Singapore: Three-hour PSI reading at 142 at 9pm within the unhealthy range.,Related and informative
VIDEO: Why is Singapore lost in a haze? http://t.co/YBtx4iex8B,Related - but not informative
@impzzzz hey .. your air quality and haze has been on our news 2nite. It seems Singapore smog has hit an high!! :( x,Related - but not informative
This is how the haze that's disrupting shipping looked last week from the Marina Bay Sands roof in Singapore http://t.co/00wkUrOazp,Related - but not informative
tell me if this isn't like PSI 500. what a nice morning #sghaze #nofilter #seriously #wtfisthis… http://t.co/FahmmIkyho,Related and informative
I'm rocking my N95 mask on the way to work. I can still smell the smoke though and I'm on the underground. #sghaze,Related - but not informative
Towards Orchard Ion Singapore haze. 9am @ River Valley http://t.co/q6tSpCTe6p,Related - but not informative
Found a way to stop smoke fr entering after shutting all windows at home: Seal bottom of doors to outside with towels. #sghaze,Related and informative
Yung totoo?! Sinong ooperahan?! Haha. #SGHaze (with jayps ⒹⒶⓄⓂⒾⓃⒼⓏⒶ and 16 others) [pic] — https://t.co/xofLVQdIm0,Not applicable
@zzaheenn: Indonesia says Singapore acting 'like a child' over haze? wait. who spread the haze over Malaysia and Singapore? aha,Related and informative
#sghaze Back to the PSI 300 range please wear a mask as you go out.   9AM - 323 10AM - 326 11AM - 322  Stay safe guys,Related and informative
Dentist lang ang pig.hahha. #sghaze #PSI 326 http://t.co/kSJG53qQMl,Related and informative
@slimweixin: This couple seriously YOLO. LOL #sghaze http://t.co/EG0nPzjBw2,Related - but not informative
ISN'T IT ALRDY DAMN SLOW. STILL SLOW DWN RT@STcom: SMRT to reduce train speed due to low visibility caused by #SgHaze http://t.co/Qte4phnCcX,Related - but not informative
View just got a little better! Looks like #sghaze is on hiatus. http://t.co/NYUkkMh5b3,Related - but not informative
Haze looks to have disappeared. Opens window after 10 years. Take in deep breathe. Nearly dies choking.. #sghaze,Related - but not informative
Oh wow I can finally see Bukit Timah Hill. https://t.co/qGU5b3VYYk #sghaze,Related - but not informative
oh my god the haze has had an effect on currency of malaysia and singapore!!,Related and informative
Finally the haze eases up. Stepped out on my balcony mask-less for the first time in days. Hope this lasts! #sghaze,Related and informative
By faith I prophesy all #sghaze WILL be gone tomorrow! The spirit of cancer has no power in my nation!,Related - but not informative
The sky is visibly clearer. Air quality improving hour-by-hour since early afternoon. The acrid smell of ash has lifted a little. #sghaze,Related and informative
Thank you all who booked an air ticket to another country to siam the #sghaze for the blue skies. Now drivers! Wash your cars!,Related - but not informative
@TODAYonline: #sghaze update: The @NEAsg's 3-hour PSI reading at 5pm is 73 http://t.co/r8s54LPQYI lol yaaay,Related and informative
Wind direction changed. Don come back wan to come back come back next month. #sghaze,Related - but not informative
Should have a number where bosses and Companies can buy mask for their staffs and family #sghaze,Related - but not informative
LOL the haze went away today cause SNSD and 2NE1 is in Singapore right 😏😏😏😏😏,Related - but not informative
@sexybeautycrime ehhh siala aku bobual baik baik kena marah siol?! Kau ok tk? Asl? Nyonya tu marah2 kau pe? Ckp ngn nyonya tu #mustbehaze,Not applicable
@wallflour 妳看本地新聞台的推 3-hr PSI is 91 as of 11pm in Singapore. Did you make the most of the break in the #SGHaze? 是要傳達怎樣的訊息？幹。,Related and informative
#sghaze #haze is back now. My place at pasir ris is under think haze,Related - but not informative
#sghaze Shanmugam issues warning #sgpolitics #sgelection #oursgconv #sgelections #sgpol http://t.co/ytrmtnQqyz,Not applicable
My city is disappearing into the haze #haze haze#Singapore haze,Related - but not informative
#SGHaze PSI reading as of 10am is 96 still in the 'unhealthy' range.,Related and informative
“@taengled: AFTER SOSHI LEFT THE HAZE IS. BACK. OH GOD I THINK SNSD YOU HAVE TO BE IN SINGAPORE FOREVER SO THERE WON'T BE HAZE.,Related - but not informative
Singapore gets some relief from haze of choking fumes http://t.co/aNbmXr3tL3,Related and informative
#OpenFollow Palm oil companies behind Singapore haze: Greenpeace - Channel News Asia http://t.co/wuDlvsWdIr #Singapore,Related and informative
Singapore and Malaysian based Companies Indicated in Haze Problem - Indonesian Officials http://t.co/Kqnlhtnu2o,Related and informative
@dreams4you_ then we should all go malaysia  buy big fans and blow the haze to singapore  so school wouldnt reopen:p,Related - but not informative
If there's anything the haze has been useful for it is it helped put Singapore on the world map and known internationally. #sghaze,Related - but not informative
When the haze was in Singapore everybody wanted it to go away but when it left everybody want's it to come back #Logic,Related - but not informative
Will we be able to catch the #supermoon tonight? #sghaze #Singapore,Not related
(SgNA) Worst of haze shifts from Singapore to Malaysia state of emergency declared in southern district of Muar... http://t.co/a3OfD4nXvd,Related and informative
@jazperryman_ bcos of forest fires in indo...huge haze has been covering Singapore and Malaysia this past week.,Related and informative
@SBYudhoyono figure out some effective methods 2 stop d crazy burning.The haze might polluted singapore but also killing d sumatera people,Related - but not informative
OFFICIAL #SGHAZE MERCHANDISE AT http://t.co/S9cY9IY1rR! I know the haze is over and… http://t.co/Y5zaQrwmx1,Related - but not informative
Dr Vivian Balakrishnan: Don't profit from #sghaze. #sgpolitics #sgelection #oursgconv #sgelections #sgpol http://t.co/s5HXxEV2M2,Related - but not informative
Worst of haze shifts from Singapore to Malaysia http://t.co/GrxYR72UCn #vegafebryandoko,Related and informative
Chocolates to beat the haze! Thank You @nira_chan! 😊 #MondayBluesNot @ ChurpChurp (Singapore) http://t.co/cOkdo4O9W4,Related - but not informative
BBC News - Singapore haze: BBC's David Shukman explains http://t.co/0bE8xXqdXd,Related - but not informative
@CharmaineSia toture Write a 500 word exposition essay on the topic “What are the effects of the haze on Singapore?,Related - but not informative
Welcome back to Singapore Haze😷,Related - but not informative
Haze update: Malaysia Singapore should know themselves says Indonesian minister http://t.co/SgSnrfwuAx,Related and informative
(Stmp) SilkAir flight forced to turn back to Singapore from Pekanbaru due to haze http://t.co/YZYPWiWequ,Related and informative
“@ChannelNewsAsia: WATCH the Indonesian President saying sorry to #Singapore &amp; #Malaysia for the #haze http://t.co/EABg6FS1RZ” seriously?!,Related and informative
Hahaha RT @fuckyeahjamie: HAAHAHHAHWA IS DOT DECIMAL. RT @NEAsg: 24-hour PSI is . Issued 1pm. http://t.co/Gc37QgV9zW #sghaze,Related and informative
the sky is gloomy finally a sight of rain-to-be is here! #sghaze,Related - but not informative
dark clouds all around but that'll be acid raid bec of all the haze. stay indoors everyone! #sghaze,Related - but not informative
#SGhaze update: 3-hour PSI at 5pm is 73 in 'moderate' range 24-hr PSI is 52-65. @NEAsg,Related and informative
After the haze cleared in Singapore they are hit by hail stones (ice). Will Malaysia be next ? Is that extreme... http://t.co/mdk6hultPm,Related and informative
“@fakeSGP This month is prolly the most interesting month the weatherman ever had in his carreer. #sghaze #sghail”,Related - but not informative
24-hour PSI is 52-62. Issued 7pm. http://t.co/jWFeoz49pP #sghaze,Related and informative
