 Tweet Text, Informativeness
LAX shooting : 1 TSA agent dead...3 wounded at ucla medical.. 1 critical..shooter in custody shot in leg ..high powered rifle recovered,Related and informative
MT @BrianSumers: Airport police official tells me that suspect tried to flee inside terminal &amp; was pursued. Fire exchanged. #LAXShooting,Related and informative
So apparently there was a shooting at #LAX #whatisthisworldcomingto,Related - but not informative
AMEN to that!! RT @SamValley: What a relief not to have to listen to Antonio Villaraigosa at a press conference anymore. #LAXShooting,Related - but not informative
My prayers go out to all affected by the #LAXShooting :(,Related - but not informative
LAX: Shooter shot and killed by LAXPD during exchange of gunfire. Acted alone.,Related and informative
I know a few people that were in that terminal. I send my heart and condolences to all the victims &amp; their families of the LAX shooting.,Related - but not informative
Source: LAX gunman in custody: A suspect has been shot and is in police custody after Friday's shoo... http://t.co/gcKTGz0duQ #lancaster,Related and informative
|@Alyssa_Milano @TheAtlanticWire || Los Angeles International Airport's airport code is L-A-X for a reason; it's LAX in security.|,Related - but not informative
LAPD say they believe person in custody was the lone gunman in this morning's shooting at #LAX. No word on extent of victims' injuries,Related and informative
Hear our exclusive interview with a man confronted by the LAX shooter! @SlackerRadio.  http://t.co/Bcfj6e2eoY,Related and informative
Hauptsache der Ton stimmt... - Gesehen bei @CNN zu #LAX http://t.co/DsOmXD1MYg,Not applicable
California has some of the strictest firearms laws in the Nation.Goes to show you can't legislate those who dont follow laws. #LAXShooting,Related - but not informative
#LAXShooting live Beck: Unified command working well. Won't discuss injuries now.,Related and informative
#ElSegundo security incident on 105 WB between Nash St and Sepulveda Blvd in #Lax #LAtraffic http://t.co/e2e6MW3d78,Related and informative
Airport police engaged and neutralize lone shooter after suspect shot through TSA checkpoint. #BREAKING #LAX #LAXShooting suspect injured,Related and informative
A shooter at LAX 😳,Related - but not informative
@robynmcintyre The police are not confirming that #scifichat #lax,Not related
Shooting Heard At Los Angeles Airport: Los Angeles International Airport has been locked down amid report of g... http://t.co/X0VLJUVcIQ,Related and informative
This is a fucked up place #LAXShooting,Related - but not informative
LAX airport shooting: 'Mythbusters' James Franco Nick Jonas and more on the scene http://t.co/BuonwZEDTa,Related - but not informative
Shift from sorrow for victims of LAX shooting to blaming gun lobby and laws in 3...2...  #noclass,Related and informative
@GameHounds is LAX the airport you worked at??,Not related
As someone who flies all the time... And is currently in an airport this LAX situation is unnerving.,Related - but not informative
@AuliaRahmanFc: Shooting at Los Angeles International airport: Nov. 1 A gunman with a high powered rifle was shot by law enfor... GTA5,Related and informative
@ovoGENxo Some idiot got past security and into the airport terminal and was shooting people. A cop died an other were shot and injured.,Related and informative
Louisiana Pain sends our thought &amp; prayers to those affected by the shooting at #LAX International Airport morning.,Related - but not informative
Praying for everyone at #LAX &amp; hope everyone there is safe! #LAXShooting,Related - but not informative
Going to the #REIEXPO so should you See me at booth 109 I speak Sunday Morning at 9:00 U MUST GO Driving in no #LAX http://t.co/rAJ5NFAy2E,Not related
.@deadmau5 VIDEO: Passengers told to leave LAX airport: Several people are wounded by gunfire at Los Angeles Interna...  @BasedBieberLife,Related and informative
KING D ROYALTY http://t.co/2RJIrrnlOi … #LA #LAX #OAKLAND #SF #BAYAREA #VEGAS #LOSANGELES #CALI #SEO #SMM #WP #OC #MUSIC #BLOGS #TURNUP 20,Not related
UNCONFIRMED: Everyone at #LAX is dead. Horde of gun toting zombies seen milling about food court. Again UNCONFIRMED  waiting on presser,Related and informative
#LAXShooting Any updates on gunman? Prayers with every one present there..,Related - but not informative
Suspect shot in custody at LAX http://t.co/JfQSA7saRG,Related and informative
FUCK!!!! @wusa9: #BREAKING: Police: LAX shooter opened fire with assault rifle,Related and informative
Suspect shot in custody at LAX http://t.co/9RUvh8NYL4,Related and informative
#LAX shooting UPDATE checkpoint 1 dead 3 injured. CONFIRMED shooter may be passenger,Related and informative
I heard 'three loud pops': A witness recounts the moments a shooter at LAX fired shots causing chaos through ... http://t.co/Dehly5WTLs,Related and informative
Fliers delayed after Los Angeles airport shooting: Thousands of fliers across the U.S. were delayed Friday aft... http://t.co/C6WsXwIfMo,Related and informative
Some weirdo went into LAX airport wit a rifle &amp; start bussin... That shit ain't random! It's bout that time,Related and informative
One killed in LA airport shooting: A suspect is in custody after one person was killed and seven wou... http://t.co/dMfBeNLeRt (#sprnch),Related and informative
Shooting at Los Angeles Int. Airport. Then a bomb threat from a plane leaving there coming to SA.. Tf is going on in Cali?,Related and informative
LAX Shooter Kills TSA Agent Prompts Mass Evacuation Airport Lockdown http://t.co/aBPWge1D4Z,Related and informative
LAX shooting suspect is 23-year old Paul Anthony Ciancia,Related and informative
Harrowing. RT @latimes #LAX shooting: Officials say shooter was ticketed passenger http://t.co/Rf8bhoEeEW,Related and informative
Rynnäkkökivääri laukusta... #LAXShooting,Not applicable
Watch live coverage of #LAXShooting http://t.co/CBJRoBlhTX,Related - but not informative
Timeline: Recent threats attacks at #LAX http://t.co/nCoBp1QfEI #LAXShooting,Related and informative
KING D ROYALTY http://t.co/eXjB4V0rbx … #LA #LAX #OAKLAND #SF #BAYAREA #VEGAS #LOSANGELES #CALI #SEO #SMM #WP #OC #MUSIC #BLOGS #TURNUP 29,Not related
#LAX shooting: Man opens fire with rifle kills TSA worker wounds 3 others http://t.co/GVkKGT5gDE,Related and informative
Really? When someone uses hash tag 'whatajoke' because flights are delayed at #LAX it's a sign to unfollow them.,Related - but not informative
Dont worry-not hurt or guilty. I'm tired of being huddled on the sidewalk &amp; not knowing when guns will stop or if I'll get to Bali #LAX,Related - but not informative
@DRUDGE_REPORT So how did he get past security with a gun? #LAX #Obama #TSA,Related - but not informative
L.A. airport shooting kills TSA officer: report http://t.co/yjUbZdxdb0 @nra #gunfail,Related and informative
#LAX FBI says Grimace may have had accomplice looking for twelve foot yellow bird driving Clown car with plate number Snuffy,Related and informative
One killed in LA airport shooting http://t.co/3PDnsosk37,Related and informative
Live: LAX shooting: 'Multiple victims' hit; at least 7 hurt http://t.co/pqT8tQUhH1,Related and informative
@Joelcool7 @judgealexferrer @DebbieDowner4 The LAX shooter is reported to be an Off-Duty TSA Agent. The guy you're saying would have access,Related and informative
PEOPLE DONT BELIEVE ME WHEN I SAY LAX IS THE MOST RATCHET AIRPORT!!! Smh,Not related
Shooting at LAX today... :( So sad. I am so grateful to live in a Country that has gun control. #LAX #LAXShooting #guncontrol,Related and informative
#BREAKING: LOS ANGELES (AP) -- Law enforcement officials identify LA airport shooting suspect as 23-year-old Paul Ciancia. #wsbtv,Related and informative
If I'm gonna shoot up a place I'm gonna shoot to kill not to injure. The LAX shooter is probably white!,Related and informative
@cnnbrk @john_siracusa  JEFF ANDERSON LLC @STOPTHEPIRATES  LAX Airport Shooting FALSE FLAG! http://t.co/DWLImiluNQ…,Not applicable
@calebtedictator: Modern warfare 2 predictes the LAX shooting wtf smh lol literally only thing in common was that it was AT an airport,Related - but not informative
One killed in LA airport shooting: A suspect is in custody after a transportation official was killed and seven injured in a shooting...,Related and informative
Y los 5000 filtros? :( @CNNEE: parece mostrar un arma en el piso en el aeropuerto de Los Ángeles #LAX http://t.co/0gzmSNTQhg”,Not applicable
Lone suspect in Los Angeles #LAX airport shooting named to US media as Paul Ciancia 23 by law enforcement officials http://t.co/0LZfFKpYqN,Related and informative
@theyoungballa @xomputer Yes! Initial reports had multiple suspects. But #MSM quick to perpetuate #loneshooter #propaganda. #LAXShooting,Related and informative
⬇︎のせいで、LAXに入れない。勘弁してくれよ、、  1 dead multiple victims in LAX shooting spree http://t.co/e8lfuFCnSM via @USATODAY,Related and informative
Suspected LAX shooter in custody; multiple injuries http://t.co/HSTuXgMZWP,Related and informative
#LAXshooting: Officers didn’t hesitate to confront gunman - Daily Bulletin - http://t.co/ooJZdZqguB,Related and informative
|NBC News’ Pete Williams: LAX Shooter Paul Anthony Ciancia Had ‘Strong Anti-Government Views’ || Mediaite http://t.co/4kuo4QCYEe|,Related and informative
NBC News: LAX Shooter Anti-Government http://t.co/HtTmjRTe22,Related and informative
Suspect shot and in police custody. Witnesses say it was pandemonium. Chaos at #LAX. A gunman walked in and a TSA agent Killed. #Unreal,Related and informative
Guy in Austin Texas. #austin #texas #lax #thatsaknife @ Starbucks http://t.co/SHtXyd52eC,Not related
TSA agent killed six wounded in Los Angeles airport shooting http://t.co/MGbw4jalT5,Related and informative
Suspect in LAX shooting that killed TSA worker ID'd - http://t.co/mSzDDT5KrD (Latest) http://t.co/WI6CGKuTUj #fashion #sports,Related and informative
ANOTHER STUNNER FROM LAX: Photo of couple on empty street in heart of airport. @laura_nelson http://t.co/v5fmsdiKAt,Related - but not informative
LAX suspect shot; TSA officer killed: A man pulled an assault rifle out of a bag and began to open fire Friday... http://t.co/INbHjMMWIu,Related and informative
LAX Airport Shooting: Mythbusters' Grant Imahara Tory Belleci Safe After Being Inside Terminal http://t.co/gJX1n47b13,Related and informative
The alleged LAX shooter reportedly had a hand-written note that said he wanted to kill TSA and pigs. http://t.co/jlL2tSufSz,Related and informative
Shooting at #LAX Airport :( &amp; somehow they always find my shampoo/bodywash but not the guns!!.. #SMH,Related - but not informative
@Annabanamw right. He got through security and started shooting in the gate area. They shut down the airport today. It's breaking news lol,Related and informative
LAX Gunman Identified After Airport Shooting Spree: A gunman armed with an assault rifle entered a terminal at... http://t.co/6mm2cCweBJ,Related and informative
Sad news from #LAX,Related - but not informative
All these #democrats running around raping &amp; killing people #LAXShooting they hang out with #Muslims believe the islamic jihadist ideology,Related - but not informative
LAX: Gunman opens fire at LA airport: A lone black-clad gunman carrying a high-powered assault rifle opened fire and killed a TSA wo...,Related and informative
“@HaleyPhamily: Sad my reaction to the #LAXShooting was oh another shooting?”,Related - but not informative
LAX Shooting -- VIDEO Shows Chaos Panic: Panic and chaos erupted after a gunman opened fire at L.A. International Airport ... and th...,Related and informative
Suspect in custody after Los Angeles airport shooting police say (Christian Science Monitor): Share With Frie... http://t.co/zHKOOnbbz0,Related and informative
LAX suspect shot TSA officer killed http://t.co/BUFuekgMNU,Related and informative
#UpdatedObamacareSlogans At least the #tcot GOP let's Felons terrorists &amp; criminally insane can purchase AR15s w/o backround checks #LAX,Related and informative
Due to news coverage of the shootings at LAX viewers in Los Angeles can see today’s #YR at 2:05AM.,Related - but not informative
whats up with all of these shootings? now lax? people are so messed up,Related - but not informative
MSNさんからRT:　Here is an updated story on the Los Angeles airport shooting http://t.co/d4piSxrJ4x　　11月02日7時07分台のニュースでした,Related and informative
Cheers in the terminal. First flight boarding since the lock down. Happy travelers. #LAX,Related - but not informative
Witnesses describe intense scene at LAX shooting: LOS ANGELES - Los Angeles International Airport was a scene of... http://t.co/ger0DQDAyU,Related and informative
I GET 4685 REALL FOLLOWERS! http://t.co/cy2AAVRqor  ✈Ken JeongMr. Chow#UpdatedObamacareSlogans#LAXTSA#BC13#NoSh http://t.co/huuyZU6XlO,Not related
Timeline For LAX Shooting - 'Multiple victims' hit; gunman had rifle. http://t.co/Nm0fJUGfmK,Related and informative
FBI Los Angeles confirms shooter identity as Paul Anthony Ciancia 23 of LA. #LAXShooting,Related and informative
Security increasd at Bob Hope Airport due 2 LAX shootin http://t.co/pPuhYT5OJa #BobHopeAirport #JennyWedge #LAX #VictorGill,Related and informative
TSA agent killed in LAX shooting suspect ID'd http://t.co/3pqTEEC8wR via @YahooNews Haish... @TeenyJaz @ffazianti,Related and informative
KING D ROYALTY http://t.co/2RJIrrnlOi … #LA #LAX #OAKLAND #SF #BAYAREA #VEGAS #LOSANGELES #CALI #SEO #SMM #WP #OC #MUSIC #BLOGS #TURNUP 62,Not related
Really? Shooting at the airport...,Related - but not informative
Our sympathy with the victims of the LAX shooting. #LAX,Related - but not informative
@wbcsays If God sent the shooter to LAX  everyone would have been killed #SatanSentTheShooter  you pray for hatred but God is LOVE,Related - but not informative
BBC News - One person killed in Los Angeles airport shooting http://t.co/Swfr5FOgTk,Related and informative
ben: NJ Police: Dad Called Worried About LAX Suspect: NJ Police: Dad Called Worried About LAX Suspect The... http://t.co/VyKomjFvH1,Related and informative
WATCH LIVE: LAX Airport Shooting Press Conference (Full Video): Authorities will deliver a press conference Fr... http://t.co/ve7U337ZLw,Related and informative
My prayers to those involved in the shootings at LAX. Such sad news.,Related - but not informative
BREAKING NEWS!!!!!!! 7 Injured at LAX 2 Dead: TSA Agent Shooter – Watch the Chaos: Video: UP... http://t.co/cHy165dApz #news #omg #bet,Related and informative
Blessings to the LAX shooting victims...,Related - but not informative
People from NJ and LA are always such calm even-tempered folks that it's hard to imagine how this could happen. Let's all act shocked. #lax,Related - but not informative
Suspect in the Los Angeles airport shooting is Paul Anthony Ciancia a 23-year-old from Los Angeles the FBI says. via @cnnbrk,Related and informative
@AeolianMinor @MGG3980 glad you made it in after the shooting at the airport. Glad you are safe! Have fun!,Related - but not informative
UPDATED: LAX Shooter Kills TSA Agent Other Victims Hit By Gunfire - http://t.co/MhUh7X3Njv http://t.co/BW6Cv6v6A4 (Latest) #usaf #usmc,Related and informative
---IF YOUR A STRANDED PASSENGER CALL 1-888-831-7176 FOR HOTEL ACCOMMODATIONS---#LAX #LA #HELP #TRAVEL #CALIFORNIA #LosAngelesAirport #HOTEL,Not related
Prayers out to those affected by #LAXShooting,Related - but not informative
#abcstudio : LAX LATEST: Details Emerge on Suspect Threat Note: LAX LATEST: Details emerge on suspect... http://t.co/55GmMpIkjC #dnybm,Related and informative
Rt @ABCWorldNews: Alleged LAX shooter Paul Ciancia carried anti-government note: http://t.co/Shr8T2Ve1A,Related and informative
Our thoughts are with all those impacted by the #LAX shooting today. 💔,Related - but not informative
@ESQPolitics: There Is Nothing Random About The LAX Shooting http://t.co/bvDj47V01j This seems to be methodically planned #LAXShooting,Related and informative
LAX shooter identified; one dead 6 injured http://t.co/2brWreHrM3,Related and informative
Peoria: NJ police: Dad called worried about LAX suspect http://t.co/T2wWFOD66F,Related and informative
R.I.P to the victims of the LAX shooting you'll be in my prayers🙏,Related - but not informative
Yet another #shooting. #Meh. #LAX,Related - but not informative
A shooting at #LAX &amp; someone dresses up as a #Boston Marathon victim for #Halloween....WHAT IS WRONG WITH THE UNIVERSE?!,Related - but not informative
LAX shooting: Gunman left anti-government note targeted TSA  http://t.co/p4KhLuaP1m #LAX #LosAngeles #Shooting,Related and informative
“@CBSEveningNews: #BREAKING: has obtained a photo of #LAXShooting suspect Paul Ciancia who is currently in custody: http://t.co/yVYe7X3cgq”,Related and informative
“@OneRepublic: Shootings at airports now????   We fly out of LAX more than any airport.  God help the victim's families.  This is insanity”,Related - but not informative
See the chaos inside LAX: New video shows chaos inside Los Angeles International Airport as passengers run for... http://t.co/gaAxtsTSed,Related and informative
#LAX Shooting – More Anti-Second Amendment Propaganda Already in Progress : Freedom Outpost http://t.co/HpxYmXj7Z7,Related - but not informative
Fliers delayed following LAX shooting: Prolonged shutdown at the nation's third largest airport was particular... http://t.co/kTU9v3qANS,Related and informative
I could be flying this week to someplace safe like Kandahar or Damascus but no I have to go to #LAX.,Not related
