 Tweet Text, Informativeness
Praying that typhoon Bopha will change its course and not make a direct hit in any of the islands. We do not... http://t.co/xU9LHkEB,Related - but not informative
CDO's LGU is busy prepping for Typhoon Pablo (Bopha) what's Iligan's LGU doing? Any update? #PabloPH,Related and informative
@ABSCBNBreaking: Typhoon 'Bopha' stronger than 'Sendong' - PAGASA http://t.co/MuT3V9Dz,Related and informative
ComVal miners warned on typhoon; govt adopts #pabloPH hashtag: Disaster management officials on Sunday urged sma... http://t.co/xiv7HQYj,Related and informative
Panira yung #PabloPH. Nakakainis @OyyTanTan!,Related - but not informative
Nakakaloka ang parating na bagyong #PabloPH ingat po tayo lalo na mga taga mindanao!,Related - but not informative
@OyyAhh: Typhoon Pablo is expected to be stronger than Typhoon Sendong. Keep safe everyone. Keep calm and pray. :) wala ulit pasok! :))),Related and informative
Heads up! (Photo not mine) #PabloPH http://t.co/4y521PEq,Related and informative
“@OyyAhh: Typhoon Pablo is expected to be stronger than Typhoon Sendong. Keep safe everyone. Keep calm and pray. :)” !,Related and informative
NDRRMC: Incoming Typhoon Pablo may bring Sendong-like rains winds: The powerful typhoon approaching the Philipp... http://t.co/cs9D9hTO,Related and informative
#PabloPh Palubugin mo mga barko ng China,Not related
SUPER TYPHOON BOPHA (PABLO) UPDATE NUMBER 020 Issued: 7:00 PM PhT (10:00 GMT) Sunday 02 Dec 2012 Next Update:... http://t.co/C0df8dfw,Related and informative
Palau Philippines brace for powerful Typhoon Bopha http://t.co/dAfr6xvQ,Related and informative
The eye of Typhoon PABLO was located at 820 km Southeast of HinatuanSurigao Del Sur #keepsafe everyone!,Related and informative
in bukidnon stars are still visible. #pabloPH,Not related
favorite hashtag in desperate and lazy times #walangpasok,Not related
🙏 Whenever I'm afraid I will trust in You Lord. 😊 Shoo away typhoon Bopha!!! 😰😠😐 http://t.co/INXR7E4h,Related and informative
@ABSCBNNews: Typhoon ‘Pablo’ enters Philippine area of responsibility http://t.co/jfwVt5E5 - Be safe everyone..,Related and informative
God bless those who will be and are hit by the typhoon Pablo.,Related - but not informative
Pag-asa: At 10:00PM 02/DEC/2012 the eye of Typhoon #PabloPH was located at 810 km Southeast of Hinatuan Surigao... http://t.co/FHQIVZCH,Related and informative
Praying for Phils.esp.those areas that will be affected by typhoon BOPHA.Pls.be preparedstay safe &amp;pray!!!Our prayers are w/ u too!,Related - but not informative
Follow PAGASA's tweets for more updates on typhoon pablo. http://t.co/mmmAmD5a,Related and informative
@nhymyat87 Acasia Carmen #CDO #PabloPH,Related - but not informative
For all #PabloPH news stories and information log on to : http://t.co/IJOBYbDM @djstaana @Luchitweet @paolobediones @mykapalaran,Related and informative
packing all my important docu on my @getFILED folder. Very handy and sturdy. Preparing for the storm tomorrow :( . #PabloPH,Related - but not informative
Con mi princesa @RatonaLa y mis niños #pablo y #juancarlos,Not applicable
|“@govph: There is a big possibility that Metro Manila won't be hit or affected by #PabloPH || via @dost_pagasa”salamat naman!|,Related and informative
@renielbarroso ur right on that. Better safe than sorry po. :) #PabloPH,Related - but not informative
At 3:00AM 03/DEC/2012 the eye of Typhoon #PabloPH was located @ 715 km Southeast of Hinatuan Surigao Del Sur... http://t.co/EwudHfSE,Related and informative
Signal No. 2: S. Leyte Bohol Camiguin Bukidnon Davao del Norte Misamis Oriental Compostela Valley #PabloPH,Related and informative
hope i can come home early today should there be a heavy rainfall later. Either way am happy we are now prepared. #PabloPH,Related - but not informative
PAG-ASA: Typhoon PABLO has maintained its strength and is now heading towards Surigao Provinces.,Related and informative
I will force my Mama and Ate's tomorrow not to go to work. They're very workaholic and can't afford to absent. Tsk. #Pablo,Related - but not informative
Sana walang duty... #PabloPH,Related - but not informative
Afternoon classes are caneled because of Typhoon Pablo..,Related and informative
@rfulls_grace @chaster_babe @chanehj @chasterlee23 Typhoon Bopha heads towards Philippines http://t.co/Izul6u9C,Related and informative
JGH from school-Dad'soffice. Cancelled ang afternoon classes dahil sa lintek na bagyo! -_- Please Lord! Wag madamay ang Mindanao. :( #Pablo,Related and informative
#PabloPH .....  Pwede ka ma stop ?!?!,Related - but not informative
#PabloPH KATAKOT! ayaw ko pang mamatay gusto ko pang tumanda tsk tsk,Related - but not informative
#me #pablo #brothers #family #siblings #love #TagsForLikes #TFLers #instagood #tweegram #photooftheday #me # http://t.co/5tIzz6tY,Not related
Kagay-anons on alert mode as we are bracing for the typhoon to hit the area tonight. #PabloPH,Related and informative
@cdobloggers Thanks for info.. Our emergency team is monitoring the situ from here in HK.. Keep it coming. #PabloPH #CDO,Related and informative
|Google gets ready to help PH prepare for #PabloPH through http://t.co/cMrwdclm http://t.co/Ykgxrwe5 || @tinaarceodumlao|,Related and informative
Preparing for typhoon Pablo. http://t.co/Hdehe7dQ,Related - but not informative
Keep safe Davaoenos! #PabloPH is coming.,Related - but not informative
signal no. 2 sa #Bukidnon. walang lusot. even the bukid has threat. #pablo who are you?,Related and informative
#PabloPH  hoooy ! ang landi ! kung sino sino nalang tinitira mo ! ano to ? trip mo dre?,Not related
|DSWD Field Offices nakaantabay sa dadaanan ng bagyong #PabloPH standby funds at relief supplies handa na. || via @DSWDserve #reliefPH|,Related and informative
#PabloPH Shut the **** up!,Related - but not informative
Mayor Rama declared no class tomorrow because of Typhoon Bopha (Pablo) #fb,Related and informative
I pray for the people in surigao del sur . because of typhoon pablo,Related - but not informative
It was predicted that the said Typhoon Pablo is more destructive than Sendong. But we have The Almighty God who'll spare us from harm. 👼🙏,Related - but not informative
Mayati-an kos ka feeling older brother sakong little brother. Hahaha!! #pabloph #brotherlove http://t.co/iK6au9DV,Related - but not informative
Photo: Mayati-an kos ka feeling older brother sakong little brother. Hahaha!! #pabloph #brotherlove http://t.co/uarrdnnQ,Not related
Godbless in VISMINPH as a super typhoon #PabloPH.,Related - but not informative
Kingina mo #pablo tagal bumagsak -____- Charge na din para sure :D mehe! :&gt;,Related - but not informative
Dear Lord Sana walang masaktan sa Bagyong Pablo. #PabloPH,Related - but not informative
To my family and friends in Davao stay safe!!! #pabloPH,Related - but not informative
Watdapakkkk! :/ Di ba too Exaggerated ang mga news karon. Makakulba ngets. Imbis na ma Calk -- #Pablo,Not related
Typhoon Bopha heading for southern Philippines:        http://t.co/8QTUX4LA,Related and informative
#News #Asia - Typhoon Bopha heading for southern Philippines: A powerful typhoon is bearing down on the southern... http://t.co/PfxdZSzh,Related and informative
Typhoon #Bopha due to arrive in the #Philippines http://t.co/cv1nmUGY #PabloPH,Related and informative
Typhoon Bopha heads for southern Philippines http://t.co/e0dPK3qQ,Related and informative
Typhoon Bopha  is currently heading W with 132 mph winds.  http://t.co/Rbm7YHvB,Related and informative
Let’s pray that Pablo will not be the monster typhoon that we are bracing for,Related - but not informative
Zero casualty please #PabloPH,Related - but not informative
#PabloPH update: @WorldVisionPH in #MoisesPadilla Neg Occ. is closely monitoring with MDRMMC. Advisory on classes suspension is circulated.,Related and informative
Godpls.protect us always especially from this coming #Typhoonsignal no.3 is not a joke!,Related - but not informative
GoodNight! ♥ Sweet Dreams ;) Sleep Tight &amp; Sleep Well &gt;;D&lt; #LOVELOVELOVE #PRAY;* #Typhoon&gt;&lt; #NoClassTomorrow:bd,Related - but not informative
Super typhoon Pablo! Keep safe guys!! #pray,Related - but not informative
#Typhoon #Bopha course Praying for our family and all residents of the #Philippines. STAY SAFE http://t.co/NEFavU0F,Related - but not informative
Philippines: #Bopha/#Pablo storm signal no. 3 up over 13 areas http://t.co/383ImRzQ,Related and informative
@YouScoopGMA Cdo ready 4 #Pablo. Panic buying lights canned goods &amp; bread. Hotels fully bookd by residents residing in flood prone areas,Related and informative
Typhoon Pablo is coming. Signal no.2 already. Please pray for Mindanao. It is the best way to help people in surviving this type of calamity,Related and informative
#typhoon #philippines: Super Typhoon 26W (Bopha) now approaching Mindanao in the Philippines. http://t.co/9xS39I2d #26w #bopha #pablo,Related and informative
Anong meron at trending ka? @OnOnPerez #PabloPH =))) lol,Not related
#PabloPH Watching 2012 Movie while waiting for Pablo.,Not related
|11:55pm/Dec 3 || TYPHOON PABLO || Bagong Public Storm Warning Signals sa buong bansa ayon sa PAGASA kaninang 11:00pm. http://t.co/S5XEJ8g3|,Related and informative
Disaster preparation. #PabloPH #typhoon #Dumaguete#City http://t.co/1e5dlVOM,Related and informative
My prayers and thoughts go to our kababayans in VisMin. God will be there with you guys. #Pabloph,Related and informative
Good m0rnyt na sa inyo. And pray for mindanao and visayas! #Pablo ano b? #Malingmali ka ng timing. Nyt,Related - but not informative
SEVERE WEATHER BULLETIN NUMBER SIX TROPICAL CYCLONE WARNING: TYPHOON “#PABLOPH” (BOPHA) ISSUED AT 11:00 PM 03... http://t.co/KPBE3V6M,Related and informative
Una presentación menos!! Adiós al agua de Coco! @elandresmartin  #pablo y #lucia ;-) http://t.co/XQogY8vM,Not applicable
Hourly Updates on Typhoon PABLO  Time Coordinates Position 1:00 a.m.  04 December 2012 7.5°N 127.5°E 150 km... http://t.co/KpuSp0wD,Related and informative
#reliefPH ops need road access. HELP report #roadsPH conditions to http://t.co/i46cE3kb &amp;view map http://t.co/IiXqG81u #rescuePH #PabloPH,Related and informative
Graphical projection of the possible track of Typhoon #PabloPH as its crosses through Northern Mindanao (CARAGA... http://t.co/2qdCJiit,Related and informative
Class Suspensions Super Typhoon Pablo (December 4 2012) http://t.co/PONvi3QY,Related and informative
Winds equal to a category 5 hurricane. The imagery is frightening. --&gt; Super typhoon Bopha bears down on Philippines http://t.co/vGgWVhxM,Related and informative
Good Morning. #typhoonpablo dissolve!,Related - but not informative
No podcast today in light of the most urgent news: Typhoon #PabloPH &amp; the safety of our kababayan in Visayas &amp; Mindanao. Stay safe po!,Related - but not informative
PAGASA raises Signal Number 2 over Biliran Island.#PabloPh,Related and informative
@DavaoCityGov: #davaocity is under storm signal #2. CLASSES from kinder to high school are SUSPENDED today Dec. 4. #walangpasok#fb,Related and informative
Heavy rain since 12am in CDeO :( whoa! Can now feel typhoon Pablo. Stay safe #Mindanao,Related and informative
Lumalakas na ang ulan at hangin dito sa Davao. Oh my. #TyphoonPablo,Related and informative
will be evacuating in a few moments. #PabloPH,Related - but not informative
As far as Sta. Filomena Iligan City Lanao del Norte is concerned we no longer have electricity as well as landline. :-( #PabloPH,Related and informative
In case you missed it: Typhoon Pablo made landfall in Davao Oriental at 4:45am t… http://t.co/5RLehBCV #anc,Related and informative
@iamclareng :) i surely will ! xx just pray cos sabi nila. Typhoon Pablo could be the Strongest Typhoon in Mindanao History .,Related and informative
Rain and wind never stops here in Bohol since pa kaninang madaling araw. #PabloPH,Related and informative
@USLS_tweets: Official statement regarding clas suspension in college (USLS) will b released no later thn 12:00NN today. Stay tune. #PabloPH,Related and informative
#PabloPh may pasok ba ang PUBLIC school sa DAVAO City,Related and informative
yung maaga kang nagising masarap tulog mo and ready ka na naka uniform etc at paalis na tpos biglang #walangpasok ! &gt;.&lt; at &amp; :D,Related - but not informative
|I may be joking around about #Pablo but seriously #keepsafe everyone and #Pray. :|||,Related - but not informative
Bagyong Pablo hits Visayas and Mindanao. Please help us pray for our safety. #Pabloph,Related and informative
#PabloPH Evacuees @ SOuth 1 Central School in Tubod #Iligan getting wet inside the gym. Requesting the principal to open the classrooms,Related and informative
Strong winds here at the south. Continuous rainfall since last night. #TyphoonPablo,Related and informative
Beastly super typhoon Bopha bears down on Philippines http://t.co/ijsJnNFl,Related and informative
It's beggining to feel a lot like.christmas because of typhoon pablo! Keep safe y'all. http://t.co/jS5aZFMP,Related and informative
Lord 'wag Niyo pong pababayaan ung mga tao sa Vis/Min. #PabloPH :(,Related - but not informative
via @chematierra: AVISO: Súper Tifón #Bopha golpea con furia #Mindanao #Filipinas Huracán Cat5 el más poderoso en tierra desde Megi 2010 h,Not applicable
Ah yess the 'calvario' is here... #PabloPH,Related - but not informative
@wwe #RAW will be 25 mins from now.... #Preparations for tonight.. I'm still on Super Typhoon #Bopha situation - as Michael,Not related
XU-CSG Update: Power is out in Iponan area. Source: Marilyn Baldado resident of Iponan #PabloPH,Related and informative
its raining again here at #bukidnon  typhoon #pabloph...classes suspended today :(,Related and informative
I wonder kung gaano na kataas ang waves ng #Dahican beach at #Mati #DavaoOriental #PabloPH #PrayForMindanao,Related - but not informative
@AngPilyongAstig Hahaha . Signal # 2 mi dri oyy . Muhunung niya mukusug . Lami pa gyod kaayo e laag KJ lng kay ning #PabloPH xD,Related - but not informative
Stay Safe Guys &amp; Keep Praying Lord God will save us from this Typhoon Pablo :),Related - but not informative
grabe lakas naman ng hangin may kasabay pang malakas ulan #PabloPH,Related and informative
At least 128 flights canceled due to typhoon #PabloPH #NewsYouCanUse,Related and informative
Centrio announces NOT OPEN for business TODAY due to #PabloPH. #CDO,Related and informative
Ang lamig. Penge kayakap? :D #PabloPH lumayas kana!,Related - but not informative
we dont have classes this day due to typhoon Pablo. whooaaahh!,Related and informative
No jodas #Pablo no jodas!!,Not related
[VIDEO] #FOI #RHbill #PabloPH and more: The most important stories only on the Rappler Newscast December 3 2012 http://t.co/B4X8sB2M,Not related
Its very windy outside. Typhoon pablo go away please !!!asap http://t.co/yGHrxvf0,Related and informative
its a little cold outside today and i was too scared to go outside 'cause typhoon pablo is heading my way i'm dead so greyson goodbye,Related - but not informative
rain drops is now falling on the roof top #PabloPH Signal No. 3,Related and informative
actually for collegiate level it's the universities' discretion. it wasn't really an order. haha #pablo,Related - but not informative
bumagyo lang end of the world kaagad? oa lang teh? #PabloPH,Related - but not informative
And the light just went off! #brownout #PabloPH,Related - but not informative
Typhoon Pablo http://t.co/zd3Y6wAj,Related - but not informative
Lets pray for everyone's safety :) #PabloPH,Related - but not informative
o #pablo comeu tanto que falo que amanha só vai ir na aula no 2° período! O.o laspkoakspaksokapks,Not related
dumidilim na sa Manila :( #PabloPh,Related - but not informative
Dark skies. Swaying trees. Super strong wind. #PabloPH,Related and informative
It's going be a rainy week for Davao. #PabloPH http://t.co/XnObb62J,Related and informative
Intense rains and thunderstorms in malaybalay bukidnon as #PabloPH nears. No power in area. @cebudailynews,Related and informative
I just hope this will all be over soon. #PabloPH,Related - but not informative
Wind is howling...eerie..scary! A billboard fell here in cdo (near mindanao glassware). Accdg to magnum news. #PabloPH,Related and informative
Category no 5 #PabloPH lakas hangin dito sa cebu @ninofranco928,Related and informative
May bagyo #PabloPH let's all keep safe!,Related - but not informative
#PABLOPH Grabe ka.. Visayas talaga ha!,Related - but not informative
Pablo chill lang naman :) #PabloPh,Related - but not informative
Erratum: SM #CDO is OPEN today. #PabloPH,Not related
@Typhoon2k: View today's SPECIAL MORNING COVERAGE VIDEOBLOG on TYPHOON BOPHA (PABLO) [Dec. 04 2012] at the (cont) http://t.co/1EtFzT8g,Related and informative
malakas ka ba #PabloPH ??,Related - but not informative
Now it's raining pretty damn hard #PabloPH,Related and informative
@glendamgloria: RT @rapplerdotcom: #PabloPH: Flooding landslides in Lanao del Sur http://t.co/HypGSfG3,Related and informative
Lapu-Lapu power co staff cuts off tree branches near electric lines ahead of typhoon #PabloPH landfall in Ce http://t.co/lUoUcD8U,Related and informative
Loading up on caffeine so i'll be awake tonyt when the worse of the #storm #PabloPH comes. No #flood pls,Related - but not informative
#manila #flights Typhoon Bopha slams Philippines south destroys homes one dead: MANILA (Reuters) - Typhoon Bop...  http://t.co/0OIlCfue,Related and informative
Philippines hit by Typhoon Bopha: More than 40000 people are moved into shelter as a powerful typhoon hits the southern Philippines...,Related and informative
Bought a dynamo flashlight and a lighter just in case. #PabloPH http://t.co/M4SjdVhN,Related - but not informative
Typhoon Bopha slams Philippines south destroys homes one dead.,Related and informative
Snuck in some durian at a dvo hotel turned on the exhaust while eating it so management won't kick us out. Haha! #stranded coz of #PabloPH,Not related
#PabloPH http://t.co/LdJzQfWv,Not related
#pabloPH knocked down the banana trees  @ F. Llamas St http://t.co/mRxQXNmV,Related and informative
As far as I know I think #PabloPH didn't hit Davao City so hard.,Related and informative
Philippines hit by Typhoon Bopha: More than 40000 people are moved into shelter as a powerful typhoon hits the ... http://t.co/Jf8ndVRk,Related and informative
It is starting to rain.. #TyphoonPablo wag naman sanang OA ang pagdaan mo.,Related and informative
Google provides support in the Philippines with crisis response map for Typhoon Pablo: Google’s Crisis Reponse t... http://t.co/ajeuK70i,Related and informative
#reliefPH Food packs water &amp; non-food items needed. In #Iligan pls contact: @rmpnmr +63 223 5179 or BALSA #Mindanao #Lanao +63 222 6516,Related and informative
Philippines hit by Typhoon Bopha - More than 40000 people are moved into shelter as a powerful typhoon hits the sou... http://t.co/rHWrvgTk,Related and informative
VIDEO: Typhoon Bopha hits Philippines: A powerful typhoon has struck the southern Philippines causing flooding a... http://t.co/UFWWet9I,Related and informative
GAMBARAJAH menunjukkan Typhoon Bopha (yang dikenali sebagai Taufan Pablo di Filipina) menuju ke arah barat. Ini... http://t.co/6lKz75gV,Not applicable
Latest News - Typhoon Bopha lashes The Philippines - The Australian... #news http://t.co/DG9pnTfW,Related and informative
tumila na rin ang ulan sana tuloy2 na 'to #PabloPH,Related and informative
I hope we can get through this difficult times. Lord please keep us strong and take care of the ones we love. #PabloPH #pablogoaway,Related - but not informative
#UGC RT @annaoposa: The rain is getting stronger here in #Malapascua #Cebu and no more electricity. #PabloPH http://t.co/IS53vjc5,Related and informative
#PabloPH if you cash? then Join and Cick ! ! ! http://t.co/NwJM0F6H,Related and informative
VIDEO: Typhoon Bopha hits Philippines http://t.co/CdwkJpmm,Related and informative
PAGASA: At 2PM eye of Typhoon #PabloPH was located at 70km South of Tagbilaran City or at 95km Southeast of Dumaguete City (8.8°N 124.0°E).,Related and informative
#BBC #world VIDEO: Typhoon Bopha hits Philippines http://t.co/DHyhJlj9,Related and informative
Typhoon #PabloPH is strongest storm to hit Mindanao in two decades http://t.co/UlMFe5aZ,Related and informative
God bless those who are affected by typhoon pablo. #keepsafe,Related - but not informative
typhoon PABLO is now hitting us... classes are suspended :D,Related and informative
#PabloPH RT @talktoGLOBE: Globe Telecom experienced a service interruption due to fiber optic cuts in the areas of Davao City CDO Bukidnon,Related and informative
Philippines hit by Typhoon Bopha http://t.co/N0NswdHa philippines,Related and informative
The is blowing HARDER now. #typhoon,Related - but not informative
Pagdasal natin ang mga kababayan natin sa Visayas at Mindanao nawa'y magakaroon ng himala na mawala na lang ang Bagyong Pablo. #PabloPH,Related - but not informative
NEGOR: OCD said 250 families n coastal areas &amp; along Tanjay River r ready 4 evac 2 Villaflores College in Tanjay #PabloPH,Related and informative
Oh no. Sana h'wag ma cancel ang flight ng dad q. keep safe everyone !! #pray #PabloPH,Related - but not informative
@itsMorrisF same here...#PabloPH is near..,Related - but not informative
Pray for the Philippines especially in Visayas and Mindanao. Keep Safe mga KABABAYAN namin. #PabloPH,Related - but not informative
Sa lahat ng mga nasalanta ng bagyo including my personally known friends... mag-ingat kayong lahat. I will pray for all you! #PabloPH,Related - but not informative
#PabloPH MT @gwengarcia1ph: Province-wide #walangpasok ALL levels for tomorrow Dec. 5.,Related and informative
the no. 1 tourist spot in Cagayan de Oro 👐🙌👈 #bridge #rotonda #flood #highflood #OMG #pabloph # @ The Bridge http://t.co/upvOomhI,Related and informative
|ADVISORY || Mobile phone service interruptions in areas hit by Typhoon \'Pablo\' http://t.co/LDlgqzwh|,Related and informative
Typhoon Bopha thumps southern Philippines read full report here http://t.co/Xk79J5iL #Bopha,Related and informative
Keep safe eveyone! Just pray. God is with you. #PabloPH,Related - but not informative
@GEGNewsOnline FUTURECAST [based on PAGASA data]: Tomorrow PM: 140km southwest of Coron Palawan #PabloPH,Related and informative
Hindi ka na po nakakatuwa! Pwede ba tumigil ka na!! -.- #PABLO,Related - but not informative
#PabloPH NEW Signal No. 3: Negros Oriental S. Negros Occidental Iloilo Guimaras Antique N. Palawan Calamian Grp of Is.,Related and informative
@DonyaAngelica: Facundo! Dakpin si #PabloPH  Dalhin sa China!,Not related
Typhoon Bopha Pounds Southern Philippines: A powerful typhoon is pounding the southern Philippines uprooting tr... http://t.co/Jp45sXws,Related and informative
News:  Typhoon Pablo makes landfall in Philippines; Initial reports show minimal damage so far http://t.co/9K2rl9AD,Related and informative
Typhoon #Bopha #paplo killed 6 people in Philipines. http://t.co/3Lvrxum9,Related and informative
Crisis Response Page: Updates on typhoon Pablo http://t.co/1FcttqwU #PabloPH,Related and informative
Er? - RT @kazonozawa What #PabloPH? We workin out our own storm at the @rhipstop HQ! @awwwesam @andietahula @shotlo http://t.co/clmRQZjL,Related and informative
Imbis na may appointment ako dito sa Davao na cancel tuloy dahil kay Typhoon Pablo. Yes na lng at least we are safe. ;-D,Related - but not informative
Keep Safe #Philippines against #PabloPH,Related - but not informative
Guys let's pray that Typhoon Pablo ay mawala na at tumigil na sa pamiminsala sa bansa naten...,Related - but not informative
Beginning to feel #PabloPH here,Related and informative
Would anybody have any idea if the roads to new bataan is already passable? #PabloPH,Related and informative
The wind is getting stronger + now I can hear rain. #PabloPH Help us Lordddd :(,Related and informative
Photo: taken by @atchieescobido a while ago at Marcos Bridge.. #PabloPH #TyphoonBopha #Pablo #Bopha... http://t.co/jwDNhC05,Related and informative
#News #feed Google provides support in the Philippines with crisis response map for Typhoon Pablo http://t.co/StjJB1Z0  #feed,Related and informative
Atleast we are more prepared for #PabloPH And he will be leaving faster HOPEFULLY. #intimeslikethesewepray,Related - but not informative
Xavier University calls for volunteers to man the evacuation centers at XU main Manresa and Peublo Campuses. #PabloPH #CDO,Related and informative
Typhoon Bopha smashes into Philippines - Yahoo! News Maktoob http://t.co/fYrAlKep via @Yahoo_News_ME,Related and informative
Typhoon Pablo heads for the Visayas 12 areas under Signal 3: After plowing through Mindanao earlier in the day... http://t.co/eBiIzer0,Related and informative
@iamsuperbianca. Oke na po..dito .humina nah ang #pablo hopefully po hindi nah bumalik...,Related and informative
Gbre! Ramdam na namin hagupit ng super typhoon... Lord have mercy on us! #PabloPH,Related - but not informative
Sa mga sinasalanta ng bagyo ngayon magdasal lang po tayo...yngatz sa lahat! #PabloPH #24Oras,Related - but not informative
The current situation with Typhoon Pablo http://t.co/Y3E19EgP,Related and informative
What's up Dumaguete?! Ang lakas ng hangin noh? Leche tong si #PabloPH,Related and informative
#reliefPH #rescuePH #PabloPH RT @asl012712 please send help to our kababayans at Boston Davao Oriental. They badly need help.,Related and informative
lovin the cold weather ;) #typhoonpablo http://t.co/Ybzwrd2F,Related and informative
#CDO ist für Dich ein alter Hut oder? http://t.co/sTg0pm3m @Felicea,Not applicable
Let's pray for the safety of our kababayans in Mindanao and Visayas. #PabloPH,Related - but not informative
Typhoon Bopha hits Philippines killing 27 people and destroying homes: An intense typhoon thumped into the sout... http://t.co/FKC65VyW,Related and informative
Let us pray for our kababayans who are gettin hit by typhoon Pablo. 🙏😔,Related - but not informative
|“@ABSCBNNews: #PabloPH update from Caraga - 1 dead in Bislig 2 in Lingig and 5 in Trento - RP38 Noel Alamar ||via @DZMMTeleRadyo”|,Related and informative
Rain Of Typhoon Pablo Arrived At Dawn: Around 5 AM I woke up at the sound of rain. I can hear the raindrops and wind.  http://t.co/4qrnKrFf,Related and informative
Signal # 1 Biliran Surigao del Norte Surigao del Sur Siargao Dinagat #PabloPH,Related and informative
Share to us your photo and or story of typhoon Pablo. Post it here.,Related - but not informative
~nalusaw ata si #PabloPH -- sana hindi na lang na postpone ang GA. :( clear na sa Thursday!,Related - but not informative
@HenriYoung pablo is the current name of the typhoon here in the Phils. Haha Just sayin' :) Take care :),Related - but not informative
Philippines hit by Typhoon Bopha: More than 40000 people are moved into shelter as a powerful typhoon hits the southern Philippines...,Related and informative
@ldrin I hope you and yours are ok not affected by Typhoon Bopha!!!,Related - but not informative
And I pray #pabloPH go away..,Related - but not informative
The Xmas of the people who are affected of super typhoon called Pablo' is so challenging and full of trauma.,Related - but not informative
