 Tweet Text, Informativeness
#Earthquake# M 4.6 105km NNE of Road Town British Virgin Islands: Wednesday September 05 2012 00:24:51 UTCTuesday September 04 ...,Not related
Argentina recibió a sus internacionales de cara al partido ante Paraguay http://t.co/GLyAl3JE  #costarica,Not related
【#USGS #alert】 M 5.2 Virgin Islands region: September 05 2012 00:24:48 GMT http://t.co/PyDz9JZS #earthquake #tsunami #prayfromjapan,Not related
#Earthquake Magnitude  mb 4.8Region  SOUTH OF JAVA INDONESIADate time  2012-09-05   00:48:09.0 UTCLocation  10.... http://t.co/9gHi5gnM,Not related
#terremoto #Attualita - TERREMOTO IN EMILIA:TRE MESI DOPO.. (myazaky) http://t.co/eWmqlLmn #sismografo,Not related
#earthquake: M 4.5 Taiwan region http://t.co/7FmNQZdm,Not applicable
#earthquake M 2.6 Hawaii region Hawaii http://t.co/S2GbQIaO,Not applicable
5日19時2分頃 - 最大震度 1 - 震源地 宮城県沖 http://t.co/tkC7elc6 #地震 #earthquake,Not applicable
#Earthquake #EMSC M  4.5  KEPULAUAN BABAR INDONESIA: Magnitude  M  4.5Region  KEPULAUAN BABAR INDONES... http://t.co/6EAiC1Eo #Tameemi,Not related
#terremoto M 2.8 Central California - Wednesday September  5 2012 12:31:07 UTCWednesday September  5 2012 05:31... http://t.co/SJLeuCZR,Not related
EarthquakeCalifornia Minor earthquake near Sparta Ill. felt in Metro East - http://t.co/fuWMRvIW http://t.co/W826GJrH #earthquake,Not related
Que #temblorcr mas largo y raro....,Related - but not informative
Duró como 15 minutos #temblorCR,Related and informative
#temblorcr en Rohrmoser se sintió muy fuerte y se quebraron cosas. @nacion,Related and informative
siempre me agarra el #temblorcr cuando reviso twitter! jajaja cosas de la vida,Related - but not informative
En #Desamparados #TemblorCR fuerte y prolongado.,Related - but not informative
Temblor en el segundo piso de la #ECCI #UCR (un edificio viejo que se mueve demasiado) es otra cosa! #temblorcr,Related - but not informative
Muy fuerte #temblorcr en guadalupe con caídas de objetos @ameliarueda @RadioReloj ,Related - but not informative
@DBeitia 7.9 earthquake of the coast of Costa Rica. Sep 5 8:42am at epicenter (6m ago 83km S of Liberia depth 46km). http://t.co/jXpQHBwd,Related and informative
Preliminar 6.7 escala Richter epicentro Cangrejal d Nicoya #TemblorCR,Related and informative
Magnitude 7.9 earthquake strikes off the coast of Costa Rica - USGS,Related and informative
#temblorcr Fuerte sismo también se sintió en territorio nicaraguense,Related and informative
Combo #Fessenheim / #earthquake . Coïncidence ? #parano #théorieducomplot,Not related
デカイな。でかすぎるぜ、ベクテル！http://t.co/SvC7zoN5　RTx2:　@NewEarthquake  7.9 earthquake off the coast of Costa Rica. Sep 5 8:42am　http://t.co/mwsMLQ3Z,Related and informative
En mi Ksa se salió el agua de la pecera y se cayeron adornos #temblorcr,Related - but not informative
@MARACAYINFORMA Terremoto en Costa Rica De magnitud 79.,Related and informative
#temblorcr Having a laugh our bum off of http://t.co/4Ql5g1Qh,Related - but not informative
Costa Rican shaken by magnitude-5.8 earthquake http://t.co/454IrRdA #costarica,Related and informative
Movida de bote #temblorcr: http://t.co/IcVehVkz,Related - but not informative
Terremoto  7.9º En Costa Rica  Autoridades Locales entregan detalles de 6.7º No se reportan mayores informaciones.,Related and informative
#temblor @NewEarthquake: #Tsunami  Warning (Pacific): TSUNAMI WARNING IN EFFECT FOR COSTA RICA/PANAMA/NICARAGUA/... http://t.co/miWv9UbZ,Related and informative
La alerta de tsunami a causa del terremoto en Costa Rica llega hasta Ecuador ¿nos salvamos? ._.,Related and informative
Alerta de Tsunami en todo la costa de Costa Rica terremoto 7.9,Related and informative
Terremoto de magnitud 79 en Costa Rica,Related and informative
@elsalvadorcom: Según USGS sismo de 7.9 se sintió hace unos minutos (8:42 am) en #CostaRica con epicentro en Guanacaste.,Related and informative
@RobertaCBS5: Breaking: 7.9 #earthquake off Costa Rica coast. #Tsunmai WARNING for west coasts of Central America.,Related and informative
7.9 magnitude earthquake hits Costa Rica #earthquake,Related and informative
Uf! Terremoto en Costa Rica de 79 Richter...a 10 km de profundidad,Related and informative
Birth pangs. 7.9 earthquake in Costa Rica,Related - but not informative
Dice @julio2j: : URGENTE// Un terremoto de magnitud 79 sacudió #CostaRica según el Servicio Geológico de Estados Unidos (vía @CNNE),Related and informative
Terremoto de magnitud 79 sacude Costa Rica http://t.co/ahyVzKAy vía @wordpressdotcom,Related and informative
Algún amigo en Costa Rica?? Todo bien por allá? #terremoto,Related - but not informative
Alerta informativa... decretan alerta de tsunami luego de terremoto de magnitud 7.9 grados que azotó Costa Rica,Related and informative
Oh! any damage report? RT @Nids_ShriKant: 7.9 earthquake in Costa Rica..!! Now,Related and informative
A Caribbean-wide tsunami watch is in effect after a 7.9-magnitude earthquake struck Costa Rica. #KeepSafe #GodBless,Related and informative
costa rica earthquake 79SR,Related and informative
Terremoto en Costa Rica puta madre 7.9,Related and informative
Terremoto de 7.9 en Costa Rica! Que Dios los Cuide!,Related - but not informative
@CNNEE: Tras el sismo de 79 en #CostaRica hay alerta de #tsunami para toda la zona costera desde #Centroamérica hasta #Brasil #colombia,Related and informative
@CNNChile: AHORA: Terremoto magnitud 7.9 en Costa Rica,Related and informative
Tras el sismo de 79 en #CostaRica hay alerta de #tsunami para toda la zona costera desde #Centroamérica hasta #Brasil,Related and informative
7.9 earthquake off the coast of Costa Rica. Sep 5 8:42am at epicenter RT @NewEarthquake,Related and informative
ÚLTIMA HORA: Un terremoto de 79 de magnitud sacude el noroeste de Costa Rica,Related and informative
Terremoto de magnitud 79 sacude Costa Rica http://t.co/MJWM02Vf #cnn vía @CNNEE,Related and informative
Terremoto de 79 sacude costa rica... Seguira el Perú?? .. xS,Related and informative
Aviso de tsunami en el caribe tras un terremoto de 7.9 cerca de costa rica,Related and informative
Terremoto de magnitud 79 sacude Costa Rica http://t.co/mayyIaLg,Related and informative
Terremoto de 79 grados Richter azota Costa Rica y el Shoa transmite alerta de tsunami preventiva para costas chilenas http://t.co/QEMiQGqF,Related and informative
Boletín Nº1 NOAA-PTWC para el Mar Caribe 5-sep-2012 Wide Tsunami Watch in Effect #sismo #earthquake http://t.co/i20y2BQn,Related and informative
Please pray! A powerful magnitude-7.9 earthquake has shaken #CostaRica according to the USGS.,Related and informative
:O RT @eldaftbro: &gt;RT @TimesTimoteo: Terremoto de 7.9 en Costa Rica Una advertencia de tsunami (cont) http://t.co/W94iVrV6,Related and informative
MEXICO CITY - A powerful magnitude-7.9  earthquake shakes Costa Rica. USGS said quake struck about 50 miles from town of Liberia.,Related and informative
Me cuesta creerle al Shoa.... #Terremoto en Costa Rica 76 Richter.,Related and informative
A 7.9 magnitude earthquake struck northwestern Costa Rica on Wednesday.. =(.. hope everything is okay down there!!,Related and informative
Cómo esta mi gente de Costa Rica tras el terremoto? Wow 7.9 grados denme noticias!!!,Related and informative
09.44 (11.44 hr chilena) Terremoto en Costa Rica 7.9 se descartò tsumani para centroamerica,Related and informative
My prayers go to the people of Costa Rica.. They just had a massive earthquake!,Related - but not informative
Piñera tras terremoto en Costa Rica: Típico si es de Costa!!!,Related - but not informative
Hubo un terremoto en Costa Rica de 7.9 grados y hay alerta de tsunami para Ecuador y no hay nada en twitter al respecto?,Related and informative
@1954candanga:@enlace_ecuador: URGENTE:Terremoto de 79 en #CostaRica están interrumpidos los servicios d electricidad y telecomunicaciones,Related and informative
Terremoto 7.9 en Costa Rica nuevamente alerta d tsunami en Panama y otros países.,Related and informative
Powerful earthquake reported in Costa Rica: http://t.co/6ZoS6sxc,Related and informative
Earthquake report from Costa Rica.  7.6 quake no injuries yet.,Related and informative
Terremoto en Costa Rica - 24 Horas - Televisión Nacional de Chile http://t.co/sXy4KDFL @fetcheves,Related and informative
Alerta de Tsunami para Chile por terremoto en Costa Rica de 7.9 (atento costeros),Related and informative
wn en que minuto hubo terremoto en Costa Rica?? O__o,Related - but not informative
Terremoto de magnitud 76 sacude Costa Rica http://t.co/MhSfzKQZ #cnn vía @CNNEE,Related and informative
@trafficMATURIN #UltimoMinuto: Autoridades han emitido alerta de tsunami para la zona del Caribe por sismo de M7.9 en #CostaRica,Related and informative
atencion Quinteranos Alerta de posible tsunami por terremoto en Costa Rica grado 7.9 marejadas estarian llegando... http://t.co/AcKkWOIF,Related and informative
@efren_osorio Alerta de tsumani para el Norte de Chiledebido a terremoto grado 76 Richter en Costa Rica.Olas llegarían apartir d las 17Hrs,Related and informative
De Costa Rica es @edgumaco y deseamos que todo ande bien por allá tras el terremoto.,Related - but not informative
@irasuwindro RT @YahooNews: BREAKING: Magnitude 7.9 earthquake strikes off the coast of Costa Rica tsunami watch ... http://t.co/QXqN9Xo2,Related and informative
Mira vale si ya hay un Hashtag #temblorcr,Not related
@sophielster: QUE! hubo un terremoto 7.6 en Costa Rica!?? http://t.co/5EZyEPgp / csm,Related and informative
NUESTRA #SOLIDARIDAD CON LOS HERMANOS DE  #COSTARICA!!,Related - but not informative
Información de la Onemi de hora de arribo de Olas a las costas Chilenas por efecto de terremoto en Costa Rica http://t.co/jnF3hVUE,Related and informative
Terremoto de magnitude 79 atinge Costa Rica: Um terremoto de magnitude 79 na escala Richter foi registrado na ... http://t.co/FAvEDg2R,Related and informative
Costa Rica Earthquake 2012: 7.9 Magnitude Quake Hits Costa Rica http://t.co/dtHKXF2v #jcagain,Related and informative
Costa Rica Earthquake 2012: 7.9 Magnitude Quake Hits Costa Rica http://t.co/pR8CD7CI,Related and informative
Damn a 7.6 earthquake hit #CostaRica ... Poor Costa Rica :(,Related and informative
No se reportan daños de importancia tras fuerte sismo en #CostaRica el cual se confirma fue de 7.6 grados!,Related and informative
@CNNEE: Reducen a 76 la magnitud del sismo que sacudió #CostaRica y que activó una alerta de tsunami: http://t.co/s10ZXMKC,Related and informative
Información ampliada Alerta de Tsunami para las costas de Chile por terremoto en Costa Rica http://t.co/onFSnzAF,Related and informative
@ccbp Big Earthquake(M7.9) occurrred in Costa Rica. Please be careful for Tsunami people lives around the Caribbean sea.,Related and informative
Me cagaron con la geografia terremoto en Costa Rica = Alerta de Tsunami en Chile?,Related - but not informative
Ojala se encuentren bien en costa rica :/ #terremoto,Related - but not informative
7.6-magnitude quake hits on Costa Rican coast http://t.co/WmdiDVXx #cnn,Related and informative
@CNNEE: Fuertes réplicas se sienten ahora en #CostaRica tras #sismo de magnitud 76 que sacudió el país: http://t.co/M0MRNBUG,Related and informative
@GaboBlackwolf @CNNChile ´Se mantiene alerta de Tsunami en zona costera y hacia afuera del pacífico costarricense. #terremotocr #sismocr,Related and informative
Pacific tsunami warning issued after magnitude 7.9 earthquake strikes Costa Rica.,Related and informative
#Elsalvador . #guatemala #costarica ;#nicaragua  #panama nose sabe la localizacion de la gran magnitud,Related - but not informative
CUAAAAAAAAAAAAATICO TERREMOTO EN COSTA RICA ._.,Related - but not informative
Earthquake of 7.6 hits Costa Rica... Tsunami warning!,Related and informative
Esta activada la herradura del pacífico y el circulo de fuego salvese quien pueda. #CostaRica,Related - but not informative
Forte terremoto de magnitude 79 atinge a Costa Rica:  http://t.co/51Jv2wF8,Related and informative
Tsunami alert as 7.6 quake strikes off Costa Rica: A tsunami alert is issued for Central America after a 7.6-mag... http://t.co/NyfZ4eSU,Related and informative
For my friends in Hawaii.. just in case.. 7.9 mag. Quake off of Costa Rica prompted this...http://t.co/YOXlVpn4 - http://t.co/YOXlVpn4,Related and informative
Terremoto de 79 grados sacude Costa Rica: alerta de tsunami - Terra Chile  http://t.co/blMH3RMk vía @TerraChile,Related and informative
Tsunami alert as 7.6 quake strikes off Costa Rica: A tsunami alert is issued for Central America after a 7.6-mag... http://t.co/i98cKt0n,Related and informative
Centro Advertencia Tsunamis Pacífico retira alerta tsunami para Caribe tras #sismo  #CostaRica mantiene advertencia región costa Pacifico,Related and informative
Tsunami alert as 7.6 quake strikes off Costa Rica http://t.co/hdLdomOB,Related and informative
Terremoto de magnitud 76 sacude Costa Rica  http://t.co/dGZ5i0G5,Related and informative
Strong earthquake hits Costa Rica http://t.co/G6t1GwTW,Related and informative
@lacronicadehoy: Emiten alerta de tsunami en Chile tras terremoto en Costa Rica http://t.co/nUrLEYLQ / cc @pamelalopezr :( salu2 hermosa,Related and informative
CNN news Tsunami alert as 7.6 quake strikes off Costa Rica: A tsunami alert is issued for Central America after ... http://t.co/2HehvYYZ,Related and informative
El Terremoto de 7.6 fue será de Liberia Costa Rica en la costa del Pacifico,Related and informative
Brother hubo temblor en Costa Rica y por lo que he leido hay probabilidad de tsunami y uno de los paises q serian afectado es Ecuador :s,Related and informative
Yahoo/Space- Magnitude 7.9 quake strikes northwestern Costa Rica: WASHINGTON (Reuters) - A 7.9 magnit... http://t.co/o60LTx4g - travel -,Related and informative
Ya pude regresar a la compu. Bonito momento eligió mi celular para apagarse #temblorcr,Related - but not informative
7.9 quake off Pacific coast of Costa Rica: USGS   http://t.co/dFBziPuJ #International,Related and informative
Strong earthquake hits Costa Rica: A powerful earthquake of 7.9 magnitude rocks north-west Costa Rica triggerin... http://t.co/iZDGq70x,Related and informative
8.0 earthquake in costa rica 😳 hope my grandparents are okay,Related - but not informative
Strong 7.9 quake hits Costa Rica tsunami warning issued - Yahoo! News http://t.co/IgSLlNPo via @YahooNews,Related and informative
Strong 7.9 quake hits Costa Rica tsunami warning issued. http://t.co/5paIoWUj,Related and informative
No hubo un terremoto en costa rica hace unos dias? O es esto un dejavu? :/,Related - but not informative
Fuertes réplicas se sienten ahora en #CostaRica tras #sismo de magnitud 76 que sacudió el país.,Related and informative
Fuertes réplicas se sienten ahora en #CostaRica tras #sismo de magnitud 76 que sacudió el país.,Related and informative
@CNNEE: Cancelan alerta d tsunami activada de #Centroamérica a #Brasil tras fuerte sismo de 76 q sacudió #CostaRica: http://t.co/d67FhANJ,Related and informative
Que miedo! Ahora terremoto de 7.2 en Costa Rica y con todo y alerta de tsunami!!!,Related and informative
7.9-magnitude quake hits off Costa Rica: An earthquake with a preliminary magnitude of 7.9 struck off the coast ... http://t.co/4vALj5az,Related and informative
Pura Vida... RT @EliteDaily: Powerful earthquake hits northern Costa Rica triggers tsunami warning- http://t.co/sgyaU24e,Related and informative
7.9 Earthquake in Costa Rica - we were just there-just heard from our friends they r ok but so scary!! prayers that it will stay that way!,Related and informative
Revisa la hora en que llegarían a la costa chilena las olas causadas por el terremoto en #COSTARICA http://t.co/w2xN9I1W,Related and informative
Alerta de tsunami incluye a Colombia tras terremoto de 76 grados en Costa Rica.,Related and informative
¡Yo giniralmente no me asusto pero hoy sí! #temblorcr,Related - but not informative
Ministro Hinzpeter por terremoto en Costa Rica en Arica 17:23 estaría llegando el Tsunami,Related and informative
Terremoto en Costa Rica de 76,Related and informative
Magnitude-7.6 earthquake shakes Costa Rica http://t.co/Y8pp9Q4b,Related and informative
@_mannymeister thankyou I really needed to know costa rica had an earthquake when I'm here in md,Related - but not informative
#Tsunami warning issued for Central America and parts of South America after 7.6 magnitude quake in Costa Rica. http://t.co/hNrbnFkk,Related and informative
#Terremotocr Todavia hay replicas y gente asustada! D:,Related - but not informative
[ #COSTARICA #TSUNAMI ADVISORY ]: NO TSUNAMI WAVES REPORTED YET--BE ON ALERT! PRECAUTIONARY EVACUATION RECOMMENDED! #Earthquake #PTWC,Related and informative
BREAKING NEWS...  A powerful 7.6-magnitude earthquake rocked Costa Rica rattling buildings and cutting power in... http://t.co/7bpHsLIw,Related and informative
コスタリカ (Costa Rica) es #TT en Japón por el terremoto de 7.6 con alerta de tsunami que ha sucedido hace unos minutos.,Related and informative
Powerful Earthquake Reported in Costa Rica - ABC News http://t.co/W6UmjhiY (via @ABC),Related and informative
Mapa y datos de Terremoto en Costa Rica: Magnitud 7.6 - 10km NE de Hojancha Guanacaste http://t.co/eTWEVRPv ^rr,Related and informative
Terremoto de magnitud 76 sacude Costa Rica http://t.co/VqaIoY2w #cnn vía @CNNEE #fb,Related and informative
Costa Rica: Earthquake hits at 7.9 magnitude:  http://t.co/3i2HJ0e6,Related and informative
@ReutersLatam: Centro Advertencia Tsunamis Pacífico retira alerta tsunami para Caribe tras #sismo #CostaRica mantiene advertencia r ... ☁,Related and informative
“@BreakingNews: Caribbean-wide tsunami watch in effect after Costa Rican quake Pacific Tsunami Warning Center  @Reuters” @DanielrBarron,Related and informative
“@washingtonpost: Powerful quake hits #CostaRica: http://t.co/U7u7FDY4” #sismocr #Temblocr,Related and informative
Earthquake of 7.6 hits Costa Rica. Tsunami warning,Related and informative
@I_pain_less Si aun no te haz Enterado Costa Rica ha Sufrido un Tremendo Terremoto así que el HT de hoy Será #FuerzaCostaRica RETUIT,Related and informative
Alerta de tsunami en el sur por terremoto de Costa Rica,Related and informative
Ministro Hinzpeter descarta evacuación por el momento tras terremoto en Costa Rica,Related and informative
@TheNextCorner you missed our earthquake 7.6 in Costa Rica,Related and informative
Fuerza a todos los de #CostaRica,Related - but not informative
Alerta de tsunami tras un terremoto de 79 cerca de Costa Rica - EcoDiario.es http://t.co/IzxTOHX4,Related and informative
Terremoto de magnitud 76 sacude Costa Rica http://t.co/G8iH9JtS #cnn vía @CNNEE Alerta de tsunami,Related and informative
Fuerte #sismocr en #CostaRica ... Dios protegenos!,Related - but not informative
Forte terremoto atinge a Costa Rica e gera alerta de tsunami http://t.co/dWyp7cVG,Related and informative
Terremoto 76 Richter sacude Costa Rica: alerta de tsunami - Terra Chile  http://t.co/sf6cNwN3 vía @TerraChile,Related and informative
@zaynmalik Just had an earthquake here in Costa Rica we need your prayers :(((,Related and informative
Si es la Placa de Nazca... Puede ser que mueva la tierra aca en Chilito? #Terremoto en #CostaRica,Related - but not informative
Terremoto en costa rica!! aaahhh ya no quiero ir!!!,Related - but not informative
Earthquake here in #costarica #temblorcr,Related - but not informative
My prayers go out to every1 in #CostaRica...just had a 7.9 earthquake,Related - but not informative
#CostaRica Is Costa Rica OK? I'm worried about CostaRica....,Related - but not informative
@la_ser: Un terremoto de 79 sacude Costa Rica http://t.co/K6iqs2E7 cerca de la costa del Pacífico a una profundidad de 12 kilómetros,Related and informative
Me cayó un tele encima. #TemblorCr jajajaja #mentira,Related - but not informative
Alerta de tsunami para las costas de Chile tras terremoto en Costa Rica http://t.co/Cu15L1Fy vía @emol,Related and informative
#Actualidad Chile emite alerta de tsunami para sus costas tras terremoto de Costa Rica http://t.co/UvKtEpMP,Related and informative
Powerful earthquake reported in Costa Rica: NOSARA Costa Rica (AP) — A powerful magnitude-7.... http://t.co/fueoYIDe (via AP Newsfeed),Related and informative
@MariBolonotto Terremoto en costa rica!!! 6.9 creo!,Related and informative
Powerful earthquake reported in Costa Rica: NOSARA Costa Rica (AP) — A powerful magnitude-7.... http://t.co/odMEBADD (via AP Politics),Related and informative
@BoqueronChiri San Jose Costa Rica temblor considerable se sintio en mi #Chiriqui segun reportes!!,Related - but not informative
Se establece alerta de tsunami para las costas de Chile por terremoto en Costa Rica,Related and informative
Major earthquake hits Costa Rica tsunami warning issued http://t.co/kZ20IzD0,Related and informative
#costarica #lingerie Not to blame for missed do the job. http://t.co/9mJaCMTl,Not related
@AffiliateDesire Poor Quality Footage of Costa Rican Earthquake - Sept 5th 2012 http://t.co/fqZodBMJ,Related - but not informative
Bummer for Caribbean locals &amp; vacationers. Major quake hits near Costa Rica coast: http://t.co/6sL4AtOj Hope all is well down there!,Related and informative
Terremoto muy fuerte cerca de costa rica,Related and informative
Powerful Earthquake Reported in Costa Rica - ABC News http://t.co/LmeSkkA3 (via @ABC),Related and informative
http://t.co/fTgUBdzY Terremoto en Costa Rica =/,Related and informative
Costa Rica quake downgraded to 7.6 no immediate reports of casualties. Tsunami warning lifted for Caribbean still in place for Pacific.,Related and informative
Un terremoto de intensidad 79 sacude Costa Rica. http://t.co/hia06BDm,Related and informative
El Shoa canceló la alerta de #TSUNAMI en Chile por el terremoto en Costa Rica  http://t.co/elSm99vE,Related and informative
D: terremoto en Costa Rica,Related - but not informative
Esperamos que todos los amigos de Costa Rica entre ellas @LasRobertas estén bien tras el terremoto. Pendientes de novedades.,Related - but not informative
#WorldNews #News Quake rocks Costa Rican coast: Some damage has been reported after a strong earthquake struck o... http://t.co/qi7aZ6mk,Related and informative
http://t.co/c9TCmf1F Strong earthquake hits Costa Rica: A powerful earthquake of 7.6 magnitude rocks north-west C... http://t.co/9lsjq70l,Related and informative
7.6-magnitude quake strikes off Costa Rica coast http://t.co/0n5DZmLZ #BreakingNews #CostaRica,Related and informative
@razaespn reporting that there has been damage reported to the Estadio Nacional in Costa Rica following earthquake.,Related and informative
Calma ! calma ! que no panda el cunicosirvió para que nos espabilaramos el país se esta callendo en pedazos #terremotocr #temblorcr,Related - but not informative
Powerful Quake Hits Costa Rica Tsunami Warning Issued http://t.co/0o4UuN0t,Related and informative
Terremoto en costa rica,Related - but not informative
7.6-magnitude quake strikes off Costa Rica coast http://t.co/107UAiqq,Related and informative
There was a earthquake magnitude of 7.6 that hit costa rica this morning -- only 2 hours from our honeymoon spot!,Related and informative
Informa @midiariopanama: Universidad de #CostaRica reporta paredes fuertemente agrietadas por sismo en territorio costarricense.,Related and informative
7.6-magnitude quake hits off Costa Rica http://t.co/u8DiLvBG @amarchugg #news,Related and informative
That earthquake in Costa Rica has sustained tens of hundreds of dollars worth of damage.  Very sad.,Related and informative
【地震情報】 5日23時42分頃 - 震源地 中米（コスタリカ）: 9月5日23時42分頃、中米（コスタリカ）を震源とする地震が発生しました。 http://t.co/Wn29KteE #Earthquake,Not applicable
@RPPNoticias: Atención: Levantan alerta de tsunami en el Perú tras fuerte sismo que sacudió #CostaRica @HeyItsLauraJ are you ok? Omg,Related and informative
A powerful magnitude-7.6 earthquake on Costa Rica and a wide swath of Central America on Wednesday collapsing some houses.,Related and informative
Canal de Costa Rica transmite en directo primeras imágenes del terremoto. Mira aquí http://t.co/TyC2vbFC,Related and informative
Terremoto de magnitude 76 atinge Costa Rica; emitido alerta de tsunami,Related and informative
Alerta de tsunami en el Pacífico tras un fuerte terremoto en Costa Rica http://t.co/1rmdKvUV vía @elmundoes,Related and informative
(usa today) Magnitude 7.6 quake strikes Costa Rica: A powerful magnitude-7.6 earthquake struck in Costa Rica tod... http://t.co/arJ2dp3x,Related and informative
#costarica Offers anyone utilized this particular?  http://t.co/HPp6zqhi,Not related
Costa Rica struck by 7.9 mag quake about 38 miles from town of Liberia centered about 25 miles below the surface. No fatalities reported.,Related and informative
Earthquake Strikes Off Costa Rica Coast: A tsunami warning has been issued after a powerful earthquake measurin... http://t.co/HgyxRGCP,Related and informative
Ben benieuwd of we er wat van mee krijgen tijdens de vakantie komende weken. #costarica #tsunami #aardbeving,Not applicable
http://t.co/9knIr8Ie #temblorcr,Related and informative
Powerful magnitude-7.6 earthquake reported in Costa Rica http://t.co/5wnQNFw7,Related and informative
Cheken Calles en #CostaRica RT @Alonzo_s: Una foto de cómo quedaron algunas calles rumbo a la playa luego del terremoto http://t.co/vpwNtJAQ,Related and informative
#earthquake M7.6: Costa Rica http://t.co/OMfrCoCO,Related and informative
Por #temblorcr olvidé que hoy es miércoles de manga :D,Related - but not informative
[VIDEO] Nicaragua evacuó a las comunidades del Pacífico por el terremoto en Costa Rica #TSUNAMI http://t.co/44Sf0pUD,Related and informative
LoL..WTH was that earthquake.. God that was very scary take care of all of us in Costa Rica..!,Related - but not informative
Reportan al menos 25 replicas tras el #terremoto de 76 grados de las 8:42 am de hoy en #CostaRica.,Related and informative
Daños en edificio de  #CostaRica tras sismo de 7.6 http://t.co/qBRtbT1t,Related and informative
@RinconSalfate terremoto en costa rica,Related - but not informative
28-mile deep earthquake strikes: An earthquake with a magnitude of 7.6 struck off the coast of Costa Rica Wednes... http://t.co/QUEEUkYS,Related and informative
Caida de Puente en Rio Sucio Guanacaste #CostaRica #Terremoto7.6 http://t.co/MpIf9IIJ,Related and informative
Pray that all are safe ... RT @BreakingNews: Magnitude 7.9 earthquake strikes off the coast of Costa Rica - USGS,Related and informative
Corrigieron la magnitud del terremoto en #CostaRica a 6.7 grados y descartaron la alerta sobre el posible #tsunami,Related and informative
7.6-magnitude #Earthquake hits #CostaRican coast http://t.co/3PBwSz4y #cnn,Related and informative
Nooo! “@AP: Costa Rica official: There's chaos in San Jose because it was a strong earthquake of long duration: http://t.co/ta2f2KpZ  -MM”,Related and informative
http://t.co/2uuws3UA　#earthquake #temblorcr in Costa Rica photo set,Related and informative
Que dicha RT @Prensa_MCJ: Teatro Nacional de Costa Rica NO reporta daños en su estructura debido al #TemblorCR,Related and informative
Earthquake Hits Off Costa Rica Tsunami Warnings Issued http://t.co/UNj9Z75K,Related and informative
@nacion: Presidenta Chinchilla reafirma en vivo que se descarta que zona costera pueda ser afectada por un tsunami. #temblorcr,Related and informative
El sensacionalismo de Frecuencia Latrina es patética... anuncian como Cataclismo el terremoto en Costa Rica ...,Related - but not informative
◦ Kyodo: M7.6 quake jolts Costa Rica regional tsunami warning issued http://t.co/bALQNQ0l #japan,Related and informative
#Humor #TemblorCR http://t.co/GcwCyIfe,Related - but not informative
Alerta de tsunami en el Pacífico tras un terremoto de 79 en Costa Rica http://t.co/5l7QA91c vía: elpaiseconomia,Related and informative
Costa Rica quake http://t.co/cbXfpp4Q,Related - but not informative
@DraPoloOficial Aca en San Jose el #temblorcr se sintio demasiado fuerte! Gran susto pero gracias a Dios estamos bien. Saludos.,Related - but not informative
Muere mujer de 50 años en clínica de Filadelfia por ataque cardíaco confirmó Eva Camargo directora del Hospital #temblorcr,Not related
Powerful quake hits Costa Rica tsunami warning issued - Yahoo! News http://t.co/nQscFMTU via @YahooNews,Related and informative
@elmundoes: Un terremoto de magnitud 7.9 sacude Costa Rica no me lo puedo creer.... Como vamos @CynLoM,Related and informative
