 Tweet Text, Informativeness
@EsTanRivero Hubo una explosion en la Refineria Amuay.,Related and informative
Refinery blast kills 39 in Venezuela dozens hurt: CARACAS Venezuela — A huge explosion rocked Venezuela's bigg... http://t.co/xGUMOgYu,Related and informative
Massive Explosion at Venezuela’s Largest Oil Refinery Kills 39 Injures Dozens http://t.co/lSNIU6wW,Related and informative
Imágenes satelitales de la explosión en refinería de Amuay http://t.co/XVYbddp4,Related and informative
Una falta de respeto para las victimas  de #Amuay y sus familias los comentarios de Mario Silva y el otro en vtv.! #lutonacional,Related - but not informative
Por nuestros hermanos de #Amuay (encendamos las velas) http://t.co/ybcOl6gS,Related - but not informative
Probe ordered into Venezuela refinery blast http://t.co/XGNCTCVx,Related and informative
Sres de VTV los sucesos de #Amuay ameritan anclas serios al aire y no al nefasto de Mario Silva. + respeto a los vnzolanos,Related - but not informative
Se nota q @globovision se cuida d otra multa pasan @SABADOENLANOCHE cuando necesitamos información de #Amuay,Related - but not informative
Explosion at oil refinery in Venezuela leaves 39 dead more than 80 injured http://t.co/L3NoAcUn,Related and informative
Lamentable todo lo sucedido en la madrugada de hoy en #Amuay me uno al luto que embarga a las familias del Edo. Falcón!,Related - but not informative
PAZ Y FORTALEZA PARA VENEZUELA...SEÑORTRAE CONSUELOS A TODOS LOS AFECTADOS POR LA TRAGEDIA EN LA REFINERÍA AMUAYESTADO FALCÓN..,Related - but not informative
@EUEconomia: FOTOGALERÍA // Explosión dejó caos en #Amuay http://t.co/SEw9Vicm@VVperiodistas @mcolomina @NelsonBocaranda @AlbertoRavell,Related and informative
A huge explosion at Venezuela's biggest oil refinery kills at least 26 people and stops production for two days officials say.,Related and informative
Son mas de 100 muertos por la explosion de  #Amuay solo que el gorbierno no quiere afrontarlo,Related and informative
El Vicepresidente Elías Jaua informó que aumentó a 39 la cifra de fallecidos por explosión en #Amuay.,Related and informative
Si es falso RT @EUPolitica: Capriles lamentó la pérdida de vidas en explosión de #Amuay. http://t.co/8m6d4kEY,Related - but not informative
Foto digna de Pulitzer !!! “@SergioNovelli: Niño Sobreviviente de... #amuay rescatado debajo de escombros x Bombero  http://t.co/X8EExMsU”,Related and informative
Probe ordered into Venezuela refinery blast: President Chavez declares mourning for victims and orders investiga... http://t.co/HnoIJjGw,Related and informative
Imágenes satelitales de la explosión en refinería de Amuay http://t.co/NYd45ELs,Related and informative
El resumen de una trágica jornada: la explosión en la refinería de Amuay (video) http://t.co/W9rHYTp3 #Noticias #TeamFollowBack,Related and informative
Chavez viene a #Paraguaná cuando todo este tranquilito. Porsia. Muy valiente el hombre. Mientras que se Jodan Jagua y subditos #Amuay,Related - but not informative
|Romanos 8:37 – “Antes en todas estas cosas somos más que vencedores por medio de aquel que nos amó.”
 #AMUAY|,Related - but not informative
|Lo + leído / Mapas || Esta es la zona de la explosión en #Amuay http://t.co/HyioSjOF|,Related and informative
@TonyGMaximo IMPORTANTE → Centros de acopio tragedia Refinería de #Amuay http://t.co/8rELe71E,Related and informative
#amuay Usher's Stepson Declared Brain Dead  by Doctors..... http://t.co/PBLEYJWO,Not related
#amuay Chick getting bannged under water sweet i'd like some lol http://t.co/7Zbrbc2V,Related - but not informative
Oficialmente a pasado un dia entero desde la explosion de #Amuay y aun hay llamas,Related and informative
#amuay I cought my cousin jerking off his little weiner http://t.co/yBuprbtS,Related - but not informative
DEBES SABER: hasta ahora 209 casas afectadas y 11 locales comerciales.13 familias fueron trasladadas a la base naval de Pto Fijo #Amuay,Related - but not informative
@MOVIMIENTOROJO Centros de acopio para apoyar a nuestros hermanos de #Amuay #Venezuela http://t.co/nUVnzCbb (Apoya--►RT) @MOVIMIENTOROJO,Related and informative
Una explosión en la mayor refinería de Venezuela deja 26 muertos y ... - La Nueva España http://t.co/bRN6Ju6e,Related and informative
Explosion kills 39 at Venezuela refinery http://t.co/wK6ApKNK,Related and informative
enterprisedaily: Explosion kills 39 at Venezuela refinery - The death toll from an explosion at Venezuela's biggest ... http://t.co/7txOMBfO,Related and informative
3 días de duelo no dan consuelo a las familias de las víctimas. #Amuay,Related - but not informative
@alexagomez2000: Por favor difundir esta lista de fallecidos y heridos de #Amuay gracias por los RT ----&gt; http://t.co/2cOkx2Re,Related and informative
Explosion kills 39 at Venezuela's biggest refinery: PARAGUANA/CARACAS Venezuela (Reuters) - An explosion tore t... http://t.co/GzAoBnAX,Related and informative
|Ministerio Público reforzó equipo que investiga explosión en refinería de Amuay || http://t.co/LIFF7ahp http://t.co/O0ExnmeO|,Related and informative
la mayor cobertura y la información veraz de #Amuay ha sido la de los twiteros. De aquí en adelante twitter será la versión oficial,Related - but not informative
A corporation can be criminally liable; is the oil refinery in Venezuela a case for that? Should Ramirez end up in jail for murder?,Related and informative
Todavía hay fuego @obsenlinea: Así amaneció #Amuay tras explosión que dejó 39 fallecidos (Fotos) http://t.co/diujGXLs #obsnoticias #RCTV,Related and informative
Oil refinery blast kills 39 and injures more than 80 in Venezuela http://t.co/CzescjYB,Related and informative
Ya el CENTRO DE ACOPIO #UCV esta abierto y listo para recibir las donaciones para los afectados de #amuay,Related and informative
Se debe aceptar y comprender que la persona afectada puede sentir ansiedad miedos. #RecomendacionesGremioPsicologos  #Amuay,Related - but not informative
Fuga de gas generó explosión en la refinería de Amuay en Falcón: 39 muertos y más de 86 heridos - http://t.co/Dg1lKkSh,Related and informative
|World news and comment from the Guardian || http://t.co/Ca5FBzPL: Venezuela refinery blast death toll rises to 39:... http://t.co/4uTyhnLE|,Related and informative
? Seor asiste con tu Poder a los heridos y afectados del pueblo falconiano de #Amuay #puntofijo #falcon?,Related - but not informative
... mirando a #Amuay que en Judibana estaban sin agua sin luz...Tanta riqueza a tan pocos metros tanta pobreza aquí.. http://t.co/WrV6SiML,Related - but not informative
Los chicos de @zetaonce la tienen es su TL RT @MaiahOcando: ¿Alguno de ustedes tiene una lista de centros de acopio a nivel nacional? #Amuay,Related - but not informative
@aguilarreinaldo: @anibalsanchez este desastre de la refinería de Amuay lleva el emblema de hecho en socialismo. No se discute...,Related - but not informative
@daniel_carias @D_nieldancer IMPORTANTE → Centros de acopio tragedia Refinería de #Amuay http://t.co/DlLDKiVF Ayudanos! #FalcónDeLuto,Related and informative
Centro de acopio en Monagas en Casa de la cultura (Maturín) para afectados de #Amuay,Related and informative
Continuará el incendio hasta que sea consumido el producto en su totalidad. #Amuay,Related and informative
#Amuay http://t.co/gbY1S52c,Related and informative
Centros de acopio para ayudar a los afectados por la tragedia de #Amuay --&gt; http://t.co/Xyn3rmat,Related and informative
En imágenes: tras la explosión en la refinería venezolana de Amuay http://t.co/zthzRjx0,Related and informative
Las fotos más impactantes de la explosión en la refinería Amuay http://t.co/sZ4BPdIQ vía @la_patilla,Related and informative
QUÉ DESGRACIA!!! RT @puzkas: Luongo:  Esto es un evento normal en la industria petrolera. La situación esta bajo control. #Amuay,Related - but not informative
Te pedimos oración por los afectados en la explosión en la refineria de Amuay en Venezuela @PLinero,Related - but not informative
Una explosión en una refinería que ha dejado hasta ahora 40 muertos Meli! Venezuela está de luto! @meli_frufru @Cosmociencia què tragedia???,Related and informative
Creo y lo digo con toda la humildadque @hcaprilesnuestro futuro presidentedebe pronunciarse mas alla del twitter con respecto #Amuay YA,Related - but not informative
como puede ser que solo pidan la calma en #amuay.. cuando aun esta en fuegos y el gobierno y la prensa dicen que ya acabo,Related - but not informative
@conchaeplatano1 Invito a leer este artículo. #Amuay http://t.co/f9krntBx,Related - but not informative
Es insólito que la directiva de PDVSA no le haya pedido la renuncia al gerente de la refinería de Amuay,Related - but not informative
Las fotos más impactantes de la explosión en la refinería Amuay http://t.co/tvO8YIDZ,Related and informative
Las fotos más impactantes de la explosión en la refinería Amuay http://t.co/2XRooyrN vía @la_patilla,Related and informative
Video: Gobierno venezolano atiende contingencia en refinería Amuay:   Gobierno venezolano atiende c... http://t.co/kq8JUH9v via #TeleSUR,Related and informative
@cocando LA DESTITUCION DE RAMIREZ Y la prisión para J Luongo pueden mejorar la situación de #AMUAY a los ojos del Chavismo de base,Related - but not informative
Estos son los #Centrodeacopiodispuestos en algunas regiones del país #Amuay http://t.co/osYNpsJ7,Related - but not informative
Cifra de víctimas por explosión en refinería de Venezuela ascendió a 39  http://t.co/3SydRQf4,Related and informative
Diosito bendice la gente de punto fijo :( RT @PillateLaPropia: Los tanques de #Amuay en llamas a las 12:26 PM http://t.co/48LHvqs9 (cont),Related - but not informative
#amuay Can this be legit http://t.co/B28Zdq0V,Related and informative
@Esperanza_ve: Los amigos de @UNoticias exponen aquí todos los centros de acopio disponibles por tragedia en #amuay http://t.co/GzHwQZXX,Related and informative
Al menos 39 muertos en una explosión en la principal refinería de Venezuela (vc) http://t.co/slhB7n0G,Related and informative
Dice @teofilomoros: A más de 36 horas de la tragedia de #Amuay .... #Avestruz,Related and informative
Nuevas imágenes diurnas de la tragedia en la refinería Amuay (actualizado con agencias) - http://t.co/lpXqkerU,Related and informative
Chiste macabro--&gt; RT @ElUniversal: Corpoelec refuerza labores en los estados Falcón y Sucre #Amuay #PuntoFijo http://t.co/sNyYuAnm,Related and informative
Hugo Chávez presidente de Venezuela decretó 3 días de luto por los 26 trabajadores muertos en accidente de refinería,Related and informative
¡Levantamos muy en alto el compromiso de nuestros trabajadores petroleros! http://t.co/NMCAg8Hy #Falcon #Venezuela,Related - but not informative
#Amuay A huge explosion rocked Venezuela's biggest oil refinery (among the largest in the world) http://t.co/B40hgvj4,Related and informative
I'm gonna push myself every day for that 1st-2nd string defensive end job  #falcon football 🏈🏈🏈,Not related
La explosión de la refinería en Venezuela es el fiel reflejo de lo q sucede con este tipo de gobiernos: se rodean de obsecuentes y corruptos,Related - but not informative
#amuay Lol mother i believe this truly is you http://t.co/bEoPkq0u,Not related
Cacerolazo cuando aparezca “@MariaCorinaYA: Un Presidente responsable daría la cara a su país en momentos de dificultad como este #Amuay”,Related - but not informative
Interrumpieron el partido para q el presidente dijera cmo se entero de la explosión de la Refinería en Amuay? Debería estar es ayudando! -.-,Related - but not informative
#VARGAS Presidente Chávez realiza recorrido por la refinería de Amuay http://t.co/y6GRCYuX #ApaguenGloboVision,Related and informative
Y esa fuga de gas no fue atendida a tiempo señor presidente. #Amuay,Related - but not informative
Fires burn at Venezuela refinery: Two tanks are still on fire at the Amuay refinery in northern Venezuela after ... http://t.co/sTfkOaCq,Related and informative
@globovision: AFP: Explosión de refinería en Amuay es la más grave en el mundo en los últimos 25 años http://t.co/Sf0wjOuE vergüenza,Related and informative
todo el mundo sabe que en Paraguaná el viento sopla en la misma dirección TODO EL AÑO #AMUAY,Related - but not informative
Así se ve a esta hora. 4:32pm la columna de humo #amuay http://t.co/i7n5f6eM,Related and informative
@webarticulista @CarmenAndreaRCN #Amuay Te felicito lo que usted hizo es de una profesional del periodismo el es un CandiPresidenteSaliente,Related - but not informative
@carmenandrearcn Bien por ti mi bella... vez ahora lo que es Autoritarismo o sea que la Voz del Pueblo para el caudillo no vale Nada #Amuay,Related - but not informative
@hcapriles No tiens Moral para dcir nada sobr la tragedia de #AMUAY eres Culpable kieres dsestabilizar a Vzla.. Solo Tu ers el único Culpabl,Related - but not informative
Venezuela's Amuay Refinery Still On Fire:                                                   By Nathan Nathaniel ... http://t.co/709X7jNT,Related and informative
Tú sugieres algo que es prácticamente imposible que aquí... Haya una fuga de gas de 3 o 4 días y nadie le haga caso #ChávezDice #Amuay,Related - but not informative
Díganle  a Ramirez !!! @TonyDeViveiros RT @AmericaEconomia: Venezuela no reiniciará la refinería incendiada hasta apagar el fuego...”,Related and informative
Qué patético: RT @Uri_bella: @chavezcandanga Saludo Solidario y Revolucionario #MiComandante ahí q estar Alerta el ataque #AMUAY.. #CAPriles,Related - but not informative
@globovision: En exclusiva: Vea imágenes de Globovisión desde las inmediaciones de la refinería de Amuay http://t.co/SkKVedaX,Related and informative
@MariaCorinaYA tiene 24 horas tratando de conjugar el verbo #Amuay,Not related
#amuay Funny !.  How f'n funny!!!  http://t.co/iiiMPhQO,Not related
Que tristeza la tragedia en #Amuay #PuntoFijo,Related - but not informative
Venezuela's Chavez visits site of deadly refinery blast:,Related and informative
Si no FUÉ gas lo que explotó en #Amuay entonces que fueimaginación?? En Venezuela deberían sacar a patadas a ese INCAPAZ...,Related - but not informative
Presidente Hugo Chávez visita la refinería de Amuay tras fatal accidente http://t.co/pvPijXGF,Related and informative
Las fallas en Amuay no era Novedad  2011 @Rigocolina: Extraño humo se ve salir desde la refineria amuay http://t.co/ENNDfgaF #PudoEvitarse,Related and informative
Buenisimo Luis Vasquez la explicacion q dio en alo venezuela de que se esta quemando es Nafta en #amuay @ismaelprogreso @radaremergencia,Related and informative
Controlado? RT @ElUniversal: Desalojan sectores San Rafel Juribana y Creolandia en Falcón. http://t.co/4SHGJU1t #Amuay,Related and informative
“@Alber_Maldonado “@globovision AFP: Explosión de refinería en Amuay es la más grave en el (cont) http://t.co/De3SIqtK,Related and informative
Toro Hardy: lo de Amuay es falta de mantenimiento una refinería no puede oler a gas sino a vainilla jardín perfume menta y similares,Related - but not informative
“@CNNEE: Sube a 41 la cifra de muertos por explosión de refinería de #Amuay en #Venezuela. http://t.co/vsoxMNEU”,Related and informative
Ella sin hogar aún así protege a su guacamaya #Amuay qué dolor... Foto de @gilmfoto http://t.co/5c06U4tb,Related - but not informative
y tal RT @noticias24 Pese a la explosión en Amuay Ramírez asegura que la refinería está en plena capacidad operativa - http://t.co/TYYsrA3F,Related and informative
|Solidaridad con Venezuela || MRREE Uruguay http://t.co/vlca7j4K; #Amuay|,Related - but not informative
Mis condolencias a los familiares de las víctimas de #Amuay,Related - but not informative
Emotivo Homenaje en Honor a Las Victimas en #Amuay #CadenaNacional,Related - but not informative
Arzobispo de Coro calificó de calamidad nacional accidente en #Amuay. http://t.co/44XuXOxR,Related - but not informative
Pan y circo #Amuay,Not related
quizás solo quizás estan tapando con antelación algo que pueda suceder nuevamente en #Amuay con ellos uno nunca sabe... @cobycop,Related - but not informative
Presidente Hugo Chávez inspecciona Refinería de Amuay http://t.co/hfF9rQPE,Related - but not informative
Le colocaron un stand como si estuviera en PDVSA pero está a 30 KM de la Refinería de Amuay. Protegido en la Base Naval http://t.co/OxdDyKRB,Related and informative
#ChávezDice  Al gunos dijeron que la tragedia deVargas era castigo de Dios por la nueva Constitución que habíamos aprobado ese día #Amuay,Related - but not informative
#AunqueUdNoLoCrea. El #PresidenteSaliente dice que los habitantes del barrio Alí Primera son unos mentirosos. #Amuay,Related - but not informative
El pueblo de Falcón es inteligente por eso eligieron  @StellaLugo Gobernadora ejemplar que esta dando todo por ayudar en la tragedia #Amuay,Related - but not informative
No entiendo como la refinería mas grande del mundo (ubicada en Venezuela) se incendia y causa una catástrofe tan grande @NoticiasRCN !!,Related - but not informative
#me #beach #sky #tiraya #falcon #beauty #beautiful #cute #bored #aremac #effect #teen #ig  @ Tiraya - Falcon http://t.co/hGHcyit4,Not related
@IndianaGrainCo: also a refinery in Venezuelan refinery blew up over the weekend,Related and informative
DICE: ElUniversal: #LoMasLeido hoy en @ElUniversal Continúa incendio en dos tanques de #Amuay h... http://t.co/xDJ1pX1W #CUBA #VENEZUELA,Related and informative
Lo de #Amuay tiene una gran Sensación D Negligencia al morir gente es un acto criminal,Related - but not informative
Hay muchos modos de ayudar a #Amuay ...En el Hospital Coromoto solicitan donantes de sangre de todo tipo - 7 a.m a 4 p.m,Related - but not informative
@rhm1947 @JoseM_Palacios Esta tarde quise donar sangre #Amuay habían ido tantos en la mañana que suspendieron hoy toBajocontrolHospCoromoto,Related - but not informative
Terminen d entender el gobierno d @ChavezOfficial no tiene la culpa d lo sucedido en #Amuay simplemente las refinerias explotan asi a veces.,Related - but not informative
Si @Elbicho_popular ( ͡ ͡◉﴿► TODOS PODEMOS SOSPECHAR QUE EL GOBIERNO PARA ENCUBRIR SU CORRUPCION HIZO EXPLOTAR A LA REFINERIA #AMUAY ◄( ͡ ͡◉,Related - but not informative
Cae la noche y continua el infierno en la refinería amuay,Related and informative
#Amuay QEPD... Buenas Noches!,Related - but not informative
AND BOOOOOOM RT @ElNacionalWeb: En la refinería de Amuay no se ha hecho mantenimiento durante este año.,Related - but not informative
#AFP: Explosión de refinería en Amuay es la más grave en el mundo en los últimos 25 años http://t.co/f0Np4qq2 #Venezuela,Related and informative
Venezuela struggles with refinery blaze after deadly blast - PARAGUANA Venezuela (Reuters) - Venezuelan firefighter... http://t.co/OgPadRBg,Related and informative
@globovision: #LoMásRT AFP: Explosión de refinería en Amuay es la más grave en el mundo en los últimos 25 años http://t.co/G6EzI6rt,Related and informative
Tristeza dolor y luto en venezuelamis condolenciasy que Dios los protejaa los que viven cerca de la REFINERIA,Related - but not informative
Víctimas de Amuay: “Papá la refinería está ardiendo” http://t.co/wYlQNBT0,Related and informative
@francolsq sin conocerte sencillamente me encantas ♥ besos desde #Falcon,Not related
Se han escandalizado más a nivel internacional por lo de #Amuay que aquí en el país,Related - but not informative
Intimidación por el Sebin a Dirigente Sindical de PDVSA Iván Freites por denunciar fuga de gas en #Amuay - Vía @PAZV1958,Related and informative
@napo_leon99 RT @estebangerbasi: Video Exclusivo: vía @LucioQuincioC #Amuay http://t.co/oznGaDxv,Related - but not informative
amen “@JuanchoPeraza: A esta hora no se reportan efectivos heridos en #Amuay . Toda Paraguaná tiene en sus oraciones a nuestros bomberos”,Related and informative
Q triste lo de #Amuay y @chavezcandanga hablando tonterias en lugar de aportar soluciones :@...,Related - but not informative
Venezuela struggles with refinery blaze after deadly blast: PARAGUANA Venezuela (Reuters) - Venezuelan firefight... http://t.co/agJ0xMbb,Related and informative
@globovision: AFP: Explosión de refinería en Amuay es la más grave en el mundo en los últimos 25 años http://t.co/bxAaItBs,Related and informative
En Exclusiva: Así estuvo la situación en las cercanías de la refinería de Amuay durante la noche de este domingo http://t.co/9hDBelZF,Related and informative
Totalmente en desacuerdo que el presidente haya ido a #Amuay a minimizar los hechos y resumirlo a mentiras mediaticas de canales privados,Related - but not informative
Noticia destacada de la hora: Sube a 41 la cifra de muertos por explosión de refinería en Venezuela http://t.co/dbJB22gS #leerapido,Related and informative
@rociosanmiguel Ultimo PIN de Uno de Los Muerto en la Refinería de #AMUAY Rigoberto Colina García http://t.co/HUqfFJx9,Related - but not informative
Fires still burn at Venezuela refinery http://t.co/4AejZQhQ,Related and informative
