 Tweet Text, Informativeness
Flooding chaos in Philippine's capital: Flood waters were rising in parts of the Philippine capital on Tuesday a... http://t.co/QlkHj8uz,Related and informative
Flooding chaos in Philippine's capital: Flood waters were rising in parts of the Philippine capital on Tuesday a... http://t.co/aov0z6yj,Related and informative
@annagurlicious Ingat kayo dyan if you need to be rescued tweet mo lang @rescueph or #RescuePh,Related and informative
A family needs to be rescued at 36 Road 3 Dona Petra Concepcion Uno Marikina City. They're stuck at the 2nd floor. Thanks #rescuePH,Related and informative
Grabe! T_T RT @PioHerras URGENT - HELP IS NEEDED IN UST HOSPITAL. Flood has reached the building's 2nd level. #rescuePH,Related and informative
#rescuePH @mmda @ANCALERTS @ABSCBNNews @gmanews @Awesomesaucex3 INDIVIDUAL WITH A 3 MONTH OLD BABY IS IN NEED (cont) http://t.co/KQo90VOW,Related and informative
@carlosceldran hi carlos! please use #rescuePH hashtag too! :),Not related
#rescueph Oooh so why do I really like you and so? Take me far beyond creative imagination!!! http://t.co/T5jZgJP9,Not related
74 yrs old lady trapped at 17 kapiligan st araneta subd qc. All grilled windows locked water already at 2nd floor. #rescuePH help! RT,Related and informative
PLSSSSSSS We Beg You RT @nastassjatulfo: #rescuePH PLEASE DO RESCUE STRAY DOGS AND CATS also..,Related and informative
@anjelatin hi jela I heard that there's a flood in Manila. How is everything going there? I hope all of u guys are safe.,Related and informative
Rescue Database http://t.co/HPwS4qu6 #RescuePH,Related and informative
Consolidated list of people who need rescuing. http://t.co/P4Ueb2KI #rescuePH,Related and informative
#rescueph I can not believe right away is finished! Sad.. fromthejungle http://t.co/kQ2QWzH7,Related - but not informative
@tinbarredo you too enjoy manila floods! wahaha! :)),Related - but not informative
#rescueph I cannot believe this guy ... http://t.co/nMtMBjO2,Not related
Metro Manila flood updates: NLEX is now North Luzon Express River . PLS RT AND SPREAD. http://t.co/XVrliaME,Related and informative
Flood can harm animals just as easily as it can harm people!Place horses to safer place &amp; not take advantage for money from this! #rescuePH,Related and informative
Please help @mysheenahalili's lolo lola and relatives in san nicolas san fernando pampanga.. nasa bubong na daw sila. #rescuePH (ReTweeted),Related and informative
Please retweet! Teenager stranded in his house 8 st catherine street provident vill mrkna #rescuePH #PrayForThePhilippines,Related and informative
Philippine capital paralysed by floods - BBC News http://t.co/omX5cTjN,Related and informative
Good news indeed! Ingat po. RT @MMDA: Some good news 300 persons rescued. from Tatalon QC. #RescuePH,Related and informative
#rescuePH Kaira is unquestionably a new prick. He published it on porntube. Such an butt.  http://t.co/5lTtOrtN,Not related
Lumindol pa grabeh naman walang awa nature.. #PrayForThePhilippines #rescuePH,Not related
#rescuePH Residents of Tahanang Walang Hagdan #8 Aida street Marick Subd. Cainta Rizal.,Related and informative
PLEASE RT! A CERTAIN RODRIGO SALVADOR IS NEED OF RESCUE. HE IS WITH 6 KIDS 9 OTHERS. 184 KALIRAYA ST. CLUSTER 12 TATALON #rescuePH”,Related and informative
#rescuePH Brgy. Tatalon Araneta Ave Corner Victory Quezon City,Related and informative
#rescueph Yes hi http://t.co/CvU1Nk7H,Not related
#reliefph RT @AlabangTownCntr Let's help our countrymen most affected by the floods. Donation boxes (cont) http://t.co/gQspY38n,Related and informative
Neil Gaiman the author. RT @neilhimself: Sending love and worry to the Philippines.  (WIll also send aid donation using #reliefPH info....),Related and informative
#rescuePH “@CESC_1213: PLEASE HELP US SEEK RESCUE FOR OUR FRIEND!:( Jaja Vigilia 09159166833 #3 Sampaguita St. IVC Marikina City,Related and informative
#floodsph Allure    http://t.co/ojoQBWIM,Not related
#reliefph Victoria Flawless Justice I cannot believe this is often trending -.- http://t.co/ckKeL5sw,Not related
#rescueph Decide me ought to you have to but this could be extraordinary lol http://t.co/DCiLSA8R,Not related
@DSWDserve @Hey_Jupiter1:Drinking water needed for 20-30 ppl at #177 RP Palad St Moras dela Paz Sto TomasPampanga #RescuePH #ReliefPH,Related and informative
#RescuePH Christianne Mapue &amp; family  63 Caridad St Don Pedro Vil Valenzuela City. 0917-5562046. Stranded in neck-deep flood. @mmda,Related and informative
@gmanews  Malanday Marikina near natinal high school purok 3. Melyn Pabustan with 3 kids 09175119505 #rescuePH,Related and informative
@byahilo @airphilexpress Via MAnila and clark daw. But what about those who don't want to fly to manila and face the floods? Be considerate.,Related - but not informative
#floodsph That is absolutely f'cked up. http://t.co/2WRsUfgr,Not related
#RescuePH @MMDA  FAMILIES STUCK ON THE ROOF11 PEOPLE  BAYABAS EXT. NANGKA MARIKINA!!!,Related and informative
#RescuePH Jeremy Orlina (UA&amp;P 1st Yr) B4 L4 Narra St. Dacon Homes Cainta Rizal 09179957335. Flooding + In need of Food @DivinemLee,Related and informative
oh Pray for philippine : RT @NUESTCafe: SRENuest there's flood there :-(,Related and informative
@MMDA #rescuePH please help! stranded ang mga residente ng B53 L12 Teachers Village Catmon Malabon! staying on top of their roofs!,Related and informative
#rescuePH Pregnant mom and small kids trapped in 5 feet flooded house #283 L.Dela Cruz St. Brgy.Isla Valenzuela City. 09053920969,Related and informative
BBC News - Floods paralyse Philippine capital Manila http://t.co/X7sYaGo3,Related and informative
Please RT. Kindly course your donations through St.Scholastica's College Manila  hotline: 567-7686 to 89 #rescuePH http://t.co/z8p41IVc,Related and informative
#rescuePH We giggled so desperately... http://t.co/UAquZjZh,Not related
#rescueph Which fucking little sneakster. I can not believe this http://t.co/E8FSJQLk,Not related
“@BBCNews: Philippine capital hit by floods http://t.co/BOClXU9Y” this is awful... Wiped out whole families - how lucky we all are in the UK,Related and informative
@miriamq ma'am Please R E T W E E T! UERM Staff &amp; patients are in need of immediate ACTION/HELP. #rescuePH #reliefPH,Related and informative
Stay Safe everyone! #floodsph,Related - but not informative
“@gianmagdangal: Please po may mga bata pa sa adress na to. VICTORIA MARTINEZ. 395 mh del pilar st maysilo malabon #rescueph @DivinemLee,Related and informative
Let's plant trees! :) #TreePlantingProject #rescuePH,Not related
#rescueph Click here for free live sex web cams &amp; chat online www camgirlsaction com,Not related
MT @OneLaSalle: De La Salle College of Saint Benilde: Following the official announcement to suspend... http://t.co/WTxRFYSQ” #floodsPH,Related and informative
#rescueph Babyshambles follows me personally. Omg. Will be this. I can not believe this my dear fucking God. http://t.co/uN0lN8kc,Not related
Breaking: Massive floods inundate Manila #Philippines. 1 million people are affected &amp; thousands forced to evacuate http://t.co/L5zHJWg7,Related and informative
Rain keeps on falling. Keep Safe! lalo na ngayong madilim na! Ingatan po yung mga bata. Charge ng phone. Magload. #RescuePH #ReliefPH,Related and informative
#rescueph James are you able to verify this? http://t.co/LAtIGAvM,Not related
Hi @twitter can every tweet with hashtag #rescuePH be a $1 donation to the Philippines victims? 6,Related and informative
The U.S. Embassy here in Manila looks like it is floating above the flood. It has been two weeks and the hea http://t.co/E6bhBJAU,Related and informative
#reliefph Jackson you are a insane guy lol http://t.co/9cx8crNP,Not related
GUYS!!! is this  Coincidence?? about Genesis 8:7-12  today is  8-7-12 #rescuePH,Not related
“@servoie: Melyn Pabustan w/ 3 kids 09175119505 Purok 3 Malanday Marikina; their house is near the national high school #rescuePH,Related and informative
#ReliefPH Jollibee Foundation Coinbanks now accepts Funds for Flood-Affected Families http://t.co/Wa2ddFBP,Related and informative
#rescueph Live TV on your mobile http://t.co/WwC2qGc9 http://t.co/BwI77kiY fufu,Not related
Torrential rains pounding the Philippine capital on Tuesday paralyzed traffic as waist-deep floods triggered... http://t.co/o7pY7pYN,Related and informative
@gmanews  @suzy899 #RescuePH my grandpa at camia st cor. cattleya twinville subd mrkna he's 75yrs old &amp; nsa bubong sya since 10am. :(”,Related and informative
Aerial View of Manila Flood Aug 7th 2012 (PLEASE HELP): http://t.co/IEgpXyGc via @youtube from Mikey Bustos,Related and informative
#rescueph Live TV on your mobile http://t.co/tmq4GPYL http://t.co/t1w6szIL fufu,Related - but not informative
To all LGUs responding better to calamities #kudos to you! Rescuers and volunteers may your valiance inspire all. #rescuePH #reliefPH,Related and informative
Does tweeting the contact details w hashtag #RescuePH actually help? Is there a number I can text to report people in danger?,Related - but not informative
@noynoyaquino Rescue needed in Romualdez st. cor Kalentong. 1st house beside Caltex. Lolo and Lola residing. #RescuePH,Related and informative
@ANCALERTS  Grace Chan &amp; sister 504 Mariano Marcos Bgy. Maytuna San Juan. Injured and trapped in the 2ndFlr #RescuePH,Related and informative
#RescuePH TUA and TUA hs pls open your doors.,Related and informative
|#TBCBreaking RT@TIME: PHOTOS: Floods in Manila are displacing tens of thousands of people || http://t.co/BTi9Tkl2|,Related and informative
#rescueph Free 1000 tv channels on your phone? http://t.co/W6KxbE8N http://t.co/lQuSz8YA fufu,Not related
Keep Calm and PACK YOUR THINGS!! #rescuePH #PrayforthePhilippines,Related - but not informative
Donate to Red Cross. Globe: RED &lt;amt&gt; to 2899. Smart: RED &lt;amt&gt; to 4143. #ReliefPH,Related and informative
#floodsph Is the most helpful? http://t.co/GJE5mlQW,Related - but not informative
#rescueph 1000 tv channels on your cell phone? http://t.co/GqNXVvVp http://t.co/DvJBJrbR fufu,Not related
💔 RT“@stylebibleph: @DivinemLee @CIANtonado:#saveUERM! Flood is about to reach the 3rd floor where the nursery is! PLS RT!!” #RescuePH”,Related and informative
“@maltosers: Concepcion Integrated School in Marikina has 582 families no food yet the whole day #RescuePH @DivinemLee,Related and informative
#rescueph Live TV on your mobile http://t.co/fVkn8Ql5 http://t.co/68jMQYcI fufu,Related and informative
@SherilynNgo Lagay niyo address tapos hashtag sa #RescuePH :( waa!!! Baka may maka help!!,Related and informative
CERVINI WILL BE OPEN 24/7 TO ACCEPT YOUR DONATIONS. :) #RELIEFPH,Related and informative
#rescueph The easiest way to get tv on your phone? http://t.co/sEUVUGJU http://t.co/Bn1UKinn fufu,Not related
74 yrs old lady trapped at 17 kapiligan st araneta subd qc. All grilled windows locked water already at 2nd floor. #rescuePH help! RT,Related and informative
#RescuePH #FloodsPH Keep safe Filipinos. And trust God. ♥,Related - but not informative
#rescueph Really?! Wow. Really?! I can not believe this! http://t.co/UjZ8fAwY,Not related
HELP UERM HOSPITAL! Brownout &amp; ICU Patients on generator generators about to die. Flood almost at 3rd flr where the nursery is. #RescuePH,Related and informative
Still verifying reports that there is a flood casualty in Calamba City Laguna #FloodsPH,Related and informative
#reliefph I cannot believe this is exactly actually taking place.. Los Angeles in some weeks! :) roadtrip http://t.co/jvrQ96a9,Related and informative
Melyn Pabustan with 3 kids Purok 3 Malanday Marikina; their house is near the national high school RT please #rescuePH,Related and informative
#RescuePH Wilma Ubando Payod w/ 3 kids Purok 3 Malanday Marikina; their house is near the national high school. @gmanews,Related and informative
#rescuePH God Bless the Philippines!,Related - but not informative
@JltBoa: THE GENERATOR OF THE HOSPITAL JUST DIED PLS RESCUE THE PEOPLE @ UST UERM &amp; PGH HOSPITAL @MMDA #RESCUEPH RT &amp; SPREAD! HELP PLEASE,Related and informative
@HappykevinR RT Please! Help po sa Blk 2 Lot 15 Don Fernando Homes Niugan Malabon City. #FoodPLEASE &amp; EVERYONE in Niugan #rescuePH,Related and informative
#rescueph Omg like I cannot believe this person http://t.co/RYaDdnSa,Not related
HAHA #prayforPH #rescuePH #reliefPH http://t.co/GgpV8v8A,Not related
!!!!! RT @jericteng16 PLEASE RT!! UST HOSPITAL'S GENERATOR ALREADY DIED!!! PLEASE SEND SOME RESCUERS! @RescuePH #RescuePH #ReliefPH,Related and informative
#reliefph At which we love God for no reason do Him a favor you do our selves an ideal favor:) http://t.co/p73fylOy,Related - but not informative
just got home with my kids.very thankful that they are safe..sunvalley to resorts world manila:no traffic no flood no jeep..,Related and informative
To those who want to support @chefedward or if you're a chef tweet him up for info. This is 1 broth too many cooks won't spoil! #reliefPH,Not related
NASA BUBONG WITH 1Y/O BABY. CHARMAINE DEQUIT 64 LANGKA ST. BULELAK MALANDAY MARIKINA CITY 09172551204 #rescuePH,Related and informative
funaniNEWS: Heavy rains Submerge Metro Manila in Flood. http://t.co/u3RO4EgU check this out!! 👈📝,Related and informative
“@jrenazal: UST HOSPITAL'S GENERATORS ALREADY DIED! #rescuePH #reliefPH @ANCALERTS @ABSCBNNews @gmanews”,Related and informative
What if a thousand sleepless nights are what it takes to know You're near? #rescuePH,Not related
FOR THOSE STUDENTS IN #UST AREA WHO CAN'T BUY FOOD DUE TO THE FLOOD PLEASE CONTACT 09066958133. SPREAD THE WORD. #RescuePH,Related and informative
PGH is also in need of help. #ReliefPH,Related and informative
“UST HOSPITAL'S GENERATOR ALREADY DIED!!! PLEASE SEND SOME RESCUERS! @RescuePH #RescuePH #ReliefPH @TheMayorLIM @TV5manila @ANCALERTS”,Related and informative
#reliefph !!!!! This really keeps me personally Smile!   http://t.co/BEUx217b,Not related
Heavy Floods Hit Manila (Video) : WORLDWIDE WEATHER WATCH -  #wibiya -  http://t.co/hfO6Ef0v,Related and informative
UST Hospital and UERM in need of immediate help. UST's morgue is flooded UERM's nursery is near being flooded. Please please #rescuePH,Related and informative
#rescuePH #PrayForThePhilippines God bless any affected.,Related - but not informative
Please use #reliefPH and #rescuePH for REAL scenarios only. Don't mislead the public. This is no joke. Grow up fellas!,Related and informative
@jyramay Pls RT! Need ng rescuers sa UERM. Halos 3rd floor na yung baha nandun yung nursery. #RescuePH,Related and informative
Can somebody call #rescuePH team to priorities UST hospital generators are down and needs urgent help.,Related and informative
“@gmanews: UST Hospital appeals to PHL Red Cross for water and food. #rescuePH #reliefPH (via @Joseph_Morong)”,Related and informative
Meycauyan Doctors Hosp does not have generators anymore. pls help. lots of babies there. THANKS. #rescuePH RT @reginevalcasid @keancipriano,Related and informative
UST UERM PGH and Trinity are needing immediate rescue and supply. Some patients are in critical condition. HELP! #RescuePH #ReliefPH,Related and informative
#rescueph 1000 tv channels on your cell phone? http://t.co/iE2EpwCB http://t.co/ONUFkjWZ fufu,Not related
@kc_concepcion: pls RT: NEED RESCUE 65 st peter ave francisco subd veintereales valenzuela city! MOTHER+CHILD+PETS #rescuePH,Related and informative
Nikka Mindanao - needs rescue 09178285483 @divinemlee @gmanews @ABSCBNNews #RescuePH,Related and informative
Please send rescue teams to malabon navotas area. Was stranded there for 8 hrs. A lot of people still trapped in Letre Road #RescuePH,Related and informative
I didn't know the situation in Manila has gotten worse. Let's all help our fellow men. Let's pray for all the people affected. #rescuePH,Related - but not informative
#rescueph FREE Live TV anywhere! http://t.co/rqD1XiAN http://t.co/YaXrMyJ7 fufu,Related and informative
@keancipriano Ust hospital needs help! Their generator wont last long. Patients will suffer. #Rescueph #Reliefph,Related and informative
#rescueph Live TV on your phone F.R.E.E http://t.co/zRf8XXBk http://t.co/7E82FAWZ fufu,Related - but not informative
@dalekins #39 Mongo St. Tumana Marikina. Family stranded on the roof no food and drink since morning. #rescuePH,Related and informative
@keancipriano Delos Santos hospitals generator may die in any moment. Need help! #Rescueph RT pls,Related and informative
Thank you so much! RT“@neilhimself: Sending love and worry to the Philippines.  (WIll also send aid donation using #reliefPH info....)”,Related - but not informative
Please send food and water to UST UERM and PGH they need it more than we do. #rescuePH,Related and informative
Please use social media responsibly. You would not want to be like the boy who cried wolf. #RescuePH #ReliefPH #FloodsPH,Related and informative
Bracing for another 24 hours of RED WARNINGS. Hopefully tomorrow will be the last day of the siyam-siyam rains. #Habagat,Related and informative
#rescueph Free 1000 tv channels on your phone? http://t.co/BCLkG6vx http://t.co/jL5GO9P6 fufu,Related - but not informative
#rescueph Live TV on your mobile http://t.co/CThdmwzs http://t.co/3EaT99dm fufu,Not related
Maging carefull Pilipinas. mahilig ka sa lahat. (Be carefull philippines. Love you all) #rescuePH #PrayForThePhilippines,Not applicable
#rescueph 1000 tv channels on your cell phone? http://t.co/PuQyCkQm http://t.co/33uYODjU fufu,Not related
#rescueph Can this genuinely occur?  http://t.co/p4V2ZzLG,Not related
Pls help the people here in TUA High School along E. Rod they need food water clothes and blankets! #RescuePH @tv5manila @mmda,Related and informative
#rescueph 1000 tv channels on your cell phone? http://t.co/b01foq2t http://t.co/MpcrBaeB fufu,Not related
#rescueph Live TV on your mobile http://t.co/n9nepjTw http://t.co/sYfRqPIO fufu,Related - but not informative
#rescueph The easiest way to get tv on your phone? http://t.co/ynAomfnh http://t.co/UCPg1bHV fufu,Related and informative
“@gmanews: PGH hospital staff patients need food and water. PGH is isolated by flood. #ReliefPH (via @studentregentUP)” @leyjuaymah,Related and informative
TRINITY UNIVERSITY OF ASIA - HIGH SCHOOL CAMPUS (along E.rodriguez Sr. Ave. QC) is open for evacuees and donations. Please RT! #rescuePH,Related and informative
@sofiaandress: WE NEED RESCUE HERE! WE NEED TO EVACUATE. Address 212 M.H. Del Pilar St Tinajeros Malabon city” #RescuePH Please HELP them.,Related and informative
#rescueph FREE Live TV mobile! http://t.co/TuUc9UVs http://t.co/5FIPaAkg fufu,Related and informative
#rescueph Live TV on your mobile http://t.co/UzpFngOw http://t.co/yMSqQn3a fufu,Related and informative
#rescueph 1000 tv channels on your cell phone? http://t.co/oAdedLTg http://t.co/YpjsnjIz fufu,Not related
#rescueph The easiest way to get tv on your phone? http://t.co/aP1pNKb3 http://t.co/9lAff770 fufu,Not related
#rescueph Live TV on your mobile http://t.co/sMCeKNPC http://t.co/qDDEOPH4 fufu,Not related
@DivinemLee RT @kimnapaoocampo: ..No help for Nikka Mindanao yet.. (4122 Balodivino St. Sta.Mesa Manila) +639178285483 #rescuePH,Related and informative
#reliefph I love bacon I really like u.. I really like bacon I love u http://t.co/Rm8YzUiI,Not related
#rescueph 1000 tv channels on your cell phone? http://t.co/0s3CHaXM http://t.co/pOGB9fTo fufu,Not related
#rescueph My oh my gosh.. are these claims a chick or even a dude? what a mess lol.. http://t.co/2YdF2WFC,Not related
#rescueph 1000 tv channels on your cell phone? http://t.co/t5EzMI73 http://t.co/fpycRQmg fufu,Related and informative
#rescueph Live TV on your phone F.R.E.E http://t.co/CG9yoOTp http://t.co/wlqUH5Rt fufu,Not related
#rescueph The easiest way to get tv on your phone? http://t.co/Cqrqtwwt http://t.co/ZyRucgsx fufu,Related and informative
|“@pcdspo: EMERGENCY NUMBERS LIST. #ReliefPH @govph http://t.co/bBLMn7uG || via @gangbadoy”|,Related and informative
#rescueph FREE Live TV for your mobile! http://t.co/IizPbFCl http://t.co/KAwFxNP3 fufu,Not related
@btwprod Hello. Please RT. Manila fans experiencing torrential rains and massive floods. #PrayForThePhilippines.,Related and informative
More dried clothes and blankets needed at Holy Family Parish Roxas District asap  #rescuePH,Related and informative
#rescueph Live TV on your mobile http://t.co/8dPyRJuq http://t.co/5SBOJPbw fufu,Not related
Even in Mindanao it rains. And it really pours. #rescuePH http://t.co/LkvMNSN3,Related and informative
#smile break muna :-) read this open letter to #habagat 'H' daw kasi after Gener. PS: si Helen yun not you http://t.co/yFAaLE5s,Related and informative
#rescuePH @gangbadoy RT @ReiMaricon: NO RESCUE YET!STRANDED SINCE 3PM.Kaya Valila+10-12fam (3-5mems).B53 L12Teachers VillageCatmonMalabon,Related and informative
#rescueph Curious! Please don’t forget to check it out!!!  http://t.co/7mF3dUeP,Not related
@MMDA #RescuePH  RT @mayiedelrosario: @kbrosas parescue pomy kuya hs wife&amp;amp;kid w/dogs stock (cont) http://t.co/b6rJqiqp,Related and informative
I can't help financially but I can be a volunteer! #RescuePH #ReliefPH,Related and informative
#EmergencyNumbers: NDRRMC: (02) 911-1406 912-2665 912-5668. MMDA: 136. PNP: 117. Red Cross: 143 or 527-0000 #RescuePH via @govph,Related and informative
@bonaelamour International friends who might want to help out via donations: http://t.co/czCDT6Ad #RescuePH #PrayForThePhilippines,Related and informative
Campos family needs to be rescued in 101 Kapiligan st. Dona imelda qc. Family of 8 with 2 senior citizens #rescuePH,Related and informative
#rescuePH grabe na ang mga baha sa bansa natin..pa lala ng pa lala,Related and informative
Twitter truly helped a lot ang it has proven its effectivity not just for brands but most especially through helping people #RescuePH,Not related
#rescueph sex might possibly be nice to this day ! http://t.co/RJGAm4ez,Not related
Help those in need please   #RescuePH #PrayForThePhilippines,Related - but not informative
#rescueph Did this truly occur?! http://t.co/givsWldn,Related - but not informative
@mondgutierrez Bgy. Niugan. N.vicencio street needs a rescue. They need 2 evacuate. Walang nakakakita sa kanila dun. #rescuePH,Related and informative
and also the doxycycline for leptospirosis prophylaxis isn't recommended. better wash the exposed part with clean water and soap! #reliefPH,Related and informative
#RescuePH wow grabe na ang ulan ang lakas sobra !!!,Related and informative
“@purplereenamae: “@TagaFEUKaKung:UST HOSPITAL'S GENERATOR ALREADY DIED! PLEASE SEND SOME RESCUERS! #RescuePH-- nako pano na mga patients?,Related and informative
Reported @sonnie:  needs to be rescued @ Blk 12 Lot 6 3rd St. Tanong Malabon Flood &amp; no electricity. 09194199630 AnnLyn Santos #RescuePH”,Related and informative
“@Solid_ABSCBN: Don't Panic to this Genesis 8:7-12 God promised to never do that again. THINK POSITIVE Be POSITIVE.! Pinoys!! #rescuePH”,Related - but not informative
http://t.co/KVGis3hh #reliefPH #rescuePH #prayforthePhilippines,Related - but not informative
@jcsalamankero: rescue pls HED woodwork 338 gov pascual brgy catmon Malabon tapat ng gulayan near chinese temple 0917846655 #rescuePH,Related and informative
[ PH-MANILA HIGH TIDE - AUG 8th - http://t.co/feO8GzYD ]: 02:11AM (+3.1m) / 01:51PM (+2.9m) #PHAlert #RescuePH #BeSafe #Philippines,Related and informative
need help asap w/ 3 days old baby Unit 1 Pine Cluster St. Pineville Subd. Lawa Meycauayan Bulacan. 09166049812 #RescuePH @rescue5ph,Related and informative
#rescueph Paul this this shock you also? http://t.co/CzEx3Q5Y,Not related
The landslide in the Manila suburb of Quezon City buried two houses leaving the nine people dead and four others injured. #FloodsPH,Related and informative
DARYLL PATCO 54 Thaddeus St. Marietta Romeo Village Brgy. Sta. Lucia Pasig 09175695576 @pcdspo @govph #rescuePH #floodsPH,Related and informative
Sana po magkaron ng pagrescue sa San Juan Kalentong. Sa baba ng Bonifacio St. Marami na pong natrap sa 2nd floor ng mga bahay #rescuePH,Related and informative
Nid rescue 12 Maginhawa Pag-ibig Town 3 Brgy.San IsidroCainta Hope the rescue reach dem ASAP.K-Ann 09498958759 #rescuePH,Related and informative
@kamrul: #rescuePH TRAPPED NO FOOD WATER SINCE 9AM EllenPh9 mariposa st midtown village cainta09062424937,Related and informative
I cant sleep with all this news! Rain rain go away! Let the flood subside! #floodsph #reliefph #rescuePH #PrayForThePhilippines #praying #,Related - but not informative
: @ArianelovesAli:  Pls help our friends in Funeraria Paz. 24hrs trapped. No foodwater &amp; electricity. Lots of kids there. #ReliefPH,Related and informative
Keep Safe #rescuePH #reliefPH,Related - but not informative
Aerial View of Manila Flood - Aug 7th 2012 (PLEASE HELP): http://t.co/vCEwlq8G via @youtube,Related and informative
No time to rest. A lot of our kababayans are still out there. We have plenty of time to rest when this nightmare is over. #rescuePH,Related - but not informative
Subscribe to my LIST Weather-Traffic-Update #RescuePH to get tweets only about rain/flooding in PH you don't have to follow me it's public.,Related and informative
Don't tell God how strong the typhoon is tell the typhoon how big your God is. Genesis 8:7-12 #rescuePH #Philippines””,Related - but not informative
“@interaksyon: RT @kamrul: #rescuePH #PHalerts @MMDA @interaksyon RESCUE REQUEST! #8 A VILLA ST BRGY BATIS SAN JUAN City @RESCUE5PH”,Related and informative
@philredcross @mmda CJ de Silva &amp; family/212 A MH Del Pilar St. Tinajeros Malabon #RESCUEPH,Related and informative
@GaryValenciano1  text red &lt;amt&gt; to 2899 donate even small amounts to red cross. 2050100.. be generous with our loads.#reliefPH #rescuePH,Related and informative
https://t.co/v3conb2c #rescuePH form. fill up if you know someone that needs help,Related and informative
@Oprah pls.RT #ReliefPH Manila needs your help. #PhilRedCross to help hospitals and evacuees due to flood. http://t.co/99yRC9ct,Related and informative
#rescueph Rescue naman po sa place ng boyfriend ko sa Araneta Ave.Quezon City near SO-EN .. contact 09328428785 (sun) / 09129848222,Related and informative
Video: Philippine floods kill over 60 people http://t.co/7PzSpsJu,Related and informative
@candyspecs: Pls. Monitor landcom village in sta. Mesa manila.. Families trap in Martes St. Beside river.  #RescuePH @mmda musta kau gerri,Related and informative
A pregnant woman needs help. On top of a roof near 54 Kapiligan St. Araneta Village Brgy. Dona Imelda QC #rescuePH,Related and informative
How many wake up calls do we still need just to learn from our past. Godbless RP. #PrayForThePhilippines #RescuePH #ReliefPH,Related - but not informative
To all OFWlet's volt in! Share blessings thos in need esp ths time &amp; pray for Phils..#PrayforthePhilippines #RescuePH @IAmDerekRamsay,Related - but not informative
List of suspension announcements for 8/8/12 ~&gt; http://t.co/2DnFPQpN #RescuePH,Related and informative
#ReliefPH WTF!!! Are these claims legitimate?  http://t.co/SPeXzc7P,Related - but not informative
Rains Flood Manila Area Sending Thousands Fleeing – New York Times http://t.co/9WkRiPyS,Related and informative
Good Morning Philippines! Godbless! #rescuePH,Related - but not informative
@JLin7 can u please share List of Gov't agencies &amp; NGO's for #reliefPH https://t.co/EK7fvNGg #rescuePH http://t.co/owUCqSEC #Philippines,Related and informative
Walang madaanan mapabayan or mapahighway. Stay put sa bahay. #flood #habagat #PrayforthePhilippines,Related and informative
The rains and floods in Metro Manila has nothing to do with God’s wrath on the RH bill. It’s nature correcting itself.,Related and informative
Good morning. Please #PrayForPhilippines #ReliefPH #philippines . God bless!,Related - but not informative
As of 8:10am Aug 8Update on Relief Operations: https://t.co/sqP8okAI #reliefPH,Related and informative
Rescuers are also human beings. They need food and water and appreciate gestures of support. Let's all cheer them on.#rescuePH,Related and informative
http://t.co/X4hUC6vN philippine red cross donations for flood victims,Related and informative
@Article8Jester @junpoblador @FerdieTopacio @rizadf @tetalimcangco In case needed here's the main site: http://t.co/Gsuzh1yZ #reliefph,Related and informative
#reliefPH needs food and water.,Related and informative
😰 omg himnae..“@sphasiaone: 250000 flee as floods paralyse Philippine capital http://t.co/UUI8XeWY”,Related and informative
