 Tweet Text, Informativeness
Thousands evacuated in Canada floods – in pictures: Widespread flooding in southern Alberta caused by torrent... http://t.co/JFzvUki9Y9,Related and informative
Hoping my love @maddy_shea and all other calgarians are staying safe #abflood #yycflood,Related - but not informative
#yycflood Sunday June 23 St. Anthony Catholic Church 60th Anniversary Picnic CANCELLED; RETWEET if possible,Related and informative
@Fan960Steinberg build the next arena on higher ground? #Flames #yycflood,Related - but not informative
City says there is no concern over drinking water quality at this time; Water supply remains unchanged. #yycflood,Related and informative
MT “@trupermcbride: Cochrane EMS working with regional emrgncy agencies-- NO bridge closures NO boil water advisory” #abflood,Related and informative
Our thoughts are with everyone in Alberta effected by the #yycflood. #staysafe,Related - but not informative
MT @SUNRenatoGandia: Zoo animals needed to be moved out of the zoo some in place: not gone to jail as said earlier city #yycflood,Related and informative
I think we should dub this day Alberta- geddon. Who's with me? #yycflood,Related - but not informative
Water still rising in the east village... Up to the stairs of orange lifts entrance #Yycflood http://t.co/cBHEvzGwBf,Related and informative
@thinkads Can't remember when I've seen so many evacs. Hope everyone is safe on your end #abflood,Related - but not informative
I hope they got all the animals out of the Calgary Zoo #yycflood,Related - but not informative
Unbelievable #yycflood “@X929: Water up to Row 14 at Saddledome. #theshow”,Related and informative
Today was the summer solstice.... #yycflood http://t.co/gCPRPsq7bG,Related - but not informative
So impressed with how Calgary is handling this flood! Emergency services city officials their staff &amp; media are keeping us well informed!,Related - but not informative
:( @EITS: Our show at the Sled Island Festival has been cancelled due to flooding. Stay safe Calgary. #sledisland http://t.co/iuiuyo2Ckr,Related and informative
Western Canada hit by heavy flooding: As many as 100000 people have fled their homes as heavy floods wash awa... http://t.co/xgGjNeGFCQ,Related and informative
Not living in an evacuation are? That's a good thing. #yycflood,Related - but not informative
I would like to see all this craziness. #yycflood,Related - but not informative
@MissLukasha I'm concerned for your safety due to flooding. Hope your ok. I believe your near Calgary. I seen SaddleDome is flooded,Related - but not informative
I am about to fly from #yxe to #yyc. I will be curious to see how horrible the flooding looks from the air. Fingers crossed for #calgary.,Related - but not informative
The floods in Calgary are crazy 😧,Related - but not informative
@YMCA_Calgary Glad to see all partners at South Fish Creek Recreation Association coming together to welcome evacuees. #yycflood #staysafe,Related and informative
Saw this earlier today by the Curling club...#yycflood http://t.co/qwkggnSauV,Related - but not informative
Stay safe #yyc friends #abflood,Related - but not informative
Military to Help Calgary Southern Alberta Cope With Record Floods: The city of Calgary in the oil-rich provin... http://t.co/cuDaA3zzOv,Related and informative
@AlwaysLyndsay check out the City's blog for critical updates on affected areas http://t.co/va1uP2t8ME #yycflood,Related and informative
@LisaOstrikoff: RT @cityofcalgary: There is NO boil water advisory in effect. #yyc water quality good #yycflood Yet!,Related and informative
Insurance companies brace for flood of claims http://t.co/bH5XvUN57Y #abflood #yycflood,Related - but not informative
The flooding in Calgary right now....unreal. And it all travels east so fuck.,Related and informative
Flooding forces evacuation of downtown Calgary 75000 residents: Flooding forced the western Canadian city of... http://t.co/C3kslp1zMQ,Related and informative
Well it's a beautiful day in Skyrim! May as well no-life it! #YYCFlood,Not related
can't stop watching the devastation in Calgary Canmore and Medicine Hat - my hometown. Stay safe and help your neighbours #yycflood #medhat,Related - but not informative
@BretBaier massive flooding in Calgary Alberta Canada.,Related - but not informative
Saturdays game against the Okotoks Erratic has been cancelled because of flooding in southern Alberta. No make up date at this time.,Related and informative
About 100000 people evacuated in southern Alberta. #ABflood,Related and informative
@globaltvnews we are mining Twitter news/blogs/wikis to help #Alberta floods response here http://t.co/Gpn5W0XZf6 #crisisResponse,Related and informative
Observe this horrible douchebag. RT @HenryMaltin  I swear if my clothes get wrecked from the flood. Im sueing calgary #pissed #hugoboss,Related - but not informative
Airdrie BMX provincial is canceled. I have never seen that happen before but I agree with their decision #ABflood #Provincial #BMX #Airdrie,Related and informative
Convenience stores price gouging? There's a surprise. #yyc #yycflood,Related - but not informative
@bpincott addresses the volunteers and staff at the Acadia Rec Centre #yyc #yyccc #yycflood http://t.co/0X0JzNa9mH,Related - but not informative
calgary is pretty close to me praying for the people out there who have been affected by the flood.. crazy,Related - but not informative
Strangers open homes to Calgary flood victims on Kijiji: As shocking photos of the damage done by flooding in... http://t.co/k9A7zbThwv,Related and informative
@settinprecedent why do you care you're a lawyer... #lowestofthelow #yycflood,Related - but not informative
|Raw Video:  Downtown Calgary flooding || Global News Video http://t.co/rNgSH8kfpI via @sharethis|,Related and informative
Unnnno need fi stop bout go swim in this dutty water #abflood,Related - but not informative
Flooding forces evacuation of downtown Calgary Canada http://t.co/qa6Kitlz3b,Related and informative
“@WilliamShatner: My thoughts and prayers are with the flood victims in Calgary. MBB” #yyc #yycflood,Related - but not informative
Hearts &amp; thoughts with those impacted by flooding &amp; evacuations in Alberta. Be safe &amp; take care of one another!,Related - but not informative
Pls RT 5:36 pm June 21 @LethbridgeCity: Whoop Up and Highway 3 remain open. #yql #abflood,Related and informative
Hey @google maybe change today's doodle to show support for southern Alberta's emergency #abflood #yycflood http://t.co/T7OsnZRGKh,Related and informative
Riverbend &amp; Douglasdale I'm headed your way to report on #ABflood for @GlobalCalgary. Tweet to me. #yyc,Related - but not informative
i get all the donations and stuff to the #yyc flooding but majority of the people in Calgary who are affected are pretty well off,Related - but not informative
@cbcian live in #calgary right now on #cbnn #yycflood. http://t.co/3J3ejDBvnF,Related and informative
Gaucho Brazilian Barbecue hopes everybody is safe and we're wishing a fast recovery to the Alberta community who were affected by the flood.,Related - but not informative
Really thankful/blessed I don't live in a city where I'm woken up at 2 A.M. to see my backyard floating away. Stay safe Calgary! #yycflood,Related - but not informative
BLOG: Is #Alberta #flooding a sign of climate change? Asks @DavidSuzukiFDN http://t.co/sYNz1e4q1B via @huffpostalberta,Related and informative
Thank you everyone who is out there effortlessly working immensely hard to protect us from the @AlbertaFlood #yycflood  #Alberta,Related - but not informative
if anyone needs a place in the nw area i have a bed available for the next few days. #yycflood,Related and informative
@ROCKSTUDIO37 Calgary may be flooding. We are streaming live ! #floodisland #highground #albertaflood @TheNobleTheifs http://t.co/L8pAPHWBSm,Related and informative
Collection of photos from the floods in southern Alberta. Wow: http://t.co/aAmO7luEIl,Related and informative
Is it odd @pmharper gave props to the #cpc MP's in #YYC before locals like fire police mayor etc? #cdnpoli #abflood #yycflood,Related - but not informative
Thousands flee flooding in western Canada: At least four people are feared dead in Canada’s Alberta Province a... http://t.co/SxcbUlDUGB,Related and informative
Don't know what to do during and after a flood? Here are some tips : http://t.co/CXvsoR7AM1 #yycflood,Related and informative
Calgary June 21 2013 #yycflood #Calgary Deerfoot Trail by Inglewood Golf course http://t.co/GH8kxRan2g,Related and informative
Floods kill three force 75000 from Calgary homes - http://t.co/FiaIe814t3,Related and informative
|Floods kill 3 75000 forced from Calgary homes http://t.co/c6OPFjFLkA || AP #news|,Related and informative
@nenshi - The City asks that Calgarians LIMIT WATER USE as much as possible. Thank you. #yyc #yycflood,Related and informative
Flooding in Alberta Forces 75000 to Evacuate http://t.co/B8jtTrx9qE,Related and informative
Wide Bow River Sunset #yycflood #calgarystrong @ Douglas Ridge Crescent Playground http://t.co/UwzFgMCcjp,Related - but not informative
Toronto Mayor Rob Ford offers support to flooded Calgary: As residents and officials deal with the flooding th... http://t.co/Uc5LQPc3AV,Related and informative
Floods kill two forces 75000 from Calgary homes: Floods kill two forces 75000 from Calgary homes CALGARY... http://t.co/kqYzEJSW7t,Related and informative
The Beauty of the Tragedy. #staysafe #yycflood #abflood #yyc #calgary #flood http://t.co/xyfXHjKCxO,Related - but not informative
|Video: Evacuated Calgarians say flooding is worst they've seen || Watch the video - Yahoo! News Canada http://t.co/nhxljTHTfk|,Related and informative
I know how to sandbag use sump-pumps &amp; can carry things out of basements (slow-clap). I do want to help. #yyc #yychelps #yycflood,Related - but not informative
Floods shut down Canada's oil capital two killed says Reuters http://t.co/AU7iwVxAiq,Related and informative
Saved by any means possible: Stunning flooding images around Calgary Alberta as people are being saved any w... http://t.co/qIPt6wlJ5h,Related - but not informative
Before and after #Calgary #yycflood http://t.co/rT1xM1FivX,Related and informative
Canada: floods engulf downtown Calgary - euronews: euronewsCanada: floods engulf downtown CalgaryeuronewsFlash... http://t.co/fh2WXPA26d,Related and informative
@digiseb: Calgary hit by this :( - Deadly floods hit western Canada http://t.co/udJ39GuzJY,Related - but not informative
#ableg #yycflood Extreme Weather Adds Up to Troubling Future http://t.co/X95lO3V75E Poor communities no support like in Calgary. They die.,Related and informative
Nature Sends a Message: Massive Flooding in Calgary.: The media makes no mention of human caus... http://t.co/RG0w8Dp3Iz #wellness #yoga,Related and informative
Downtown Calgary evacuated as flooding takes turn for the worse http://t.co/2Xjet1KSVj,Related and informative
Massive Flooding In Alberta Canada Forces 75000 To Flee. http://t.co/PfcOWgAKgM,Related and informative
Swimming sensation Momo the cat escapes Alberta flood http://t.co/tgK8y3NuCU,Related and informative
3 die in floods 75000 forced from Calgary homes http://t.co/HJhl9J1IBp http://t.co/Gg6V0Rdzji,Related and informative
“@660News: Evacuations WILL NOT be removed until flood waters recede: CEMA Director Bruce Burrell. #yyc #yycflood” .... #dammit,Related and informative
@SunNewsNetwork #Calgary #Flood Could Ionospheric Heaters Weather Warfare be responsible? http://t.co/5FyVypyAzy,Related - but not informative
All Calgary Red Arrow trips are on schedule. If you choose to cancel or change your trip you may do so without charge. #yycflood #yyc,Related and informative
At least three dead as Canada floods force large-scale Calgary evacuation - http://t.co/VqsJgBT3QA,Related and informative
Wonderful photo “@clasicmac: Love this pic!!! Police keeping our streets safe overnight. #yycflood #abflood http://t.co/EqHwDc4mzG”,Related and informative
Photo of Calgary #YYC courtesy Keri. #ABflood,Related - but not informative
Alberta Flood: Rogers Donates $100K to Red Cross; Google Creates Crisis Maps http://t.co/9kqn1k7DOQ,Related and informative
There are two groups working at the Emergency Operation Centre; one on re-entry plans the other on critical infrastructure. #yycflood,Related and informative
Wow &gt;&gt; “@GlobalCalgary: PHOTO: The damage inside the Saddledome:  http://t.co/J3KH3JJL3j #yycflood http://t.co/WUC5ffqf08”,Related and informative
Floods in Canada:  downtown Calgary  partially evacuated http://t.co/8FhUtaDI9g 15,Related and informative
Bowness by my house #ABFlood #Calgary #calgarystrong #WeAreCalgary #yycflood http://t.co/puyL4t4wqo,Related and informative
Southern Alberta braces for rain amid flood warnings: At least 175000 people in Alberta have now been ordered... http://t.co/cDoOGxcYpY,Related and informative
“@DonnaEmbretson: One more photo of Calgary during the flood yesterday. #CalgaryFlood #yycflood http://t.co/E3gxp0G2kd”. Oh no Hope u r well,Related and informative
Twitter For First Response : Loyal2U - http://t.co/JyNR0kSRDu #KerryGeorge #abflood #yycflood,Related and informative
Some neighbourhoods to re-open in #Calgary as flooding situation improves #ABflood #YYC  http://t.co/9SGeifwGiW,Related and informative
Rise in flood claims tied to climate change http://t.co/PMxTrUu6lV #cdnpoli #abpoli #yyc 2010 article #abflood #yycflood,Related and informative
MP @MichelleRempel announces federal Conservative Party Calgary convention next weekend is postponed due to #YYCfloods.,Related and informative
#GlobalWarming #FAIL RT “@LeighPatrick: Snake oil salesman &gt; RT“@HuffPostCanada: David Suzuki: Is #abflood a sign of climate change?”,Related - but not informative
Are there any organizations in #yyc that can use volunteers right now for #yycflood? People show up and we'd love to refer them to you.,Related and informative
We remain on-air covering #yycflood #abflood for one more hour. Incredible aerial pictures out of Bowness from Global 1 in the last hour.,Related and informative
@PaulPabst  RT @jaymes: @MattBInYYC @alex_ruiz Not sure if either of you seem this one yet #yycflood #Flames http://t.co/FYKIYxVZkW””,Related - but not informative
No special flood treatment for Stampede grounds says City of Calgary http://t.co/GwwTR9Vqcx #yyc,Related and informative
@UAHUNT please pray for all the victims of the southern Alberta flood. http://t.co/dS6jvd9vyH,Related - but not informative
@anndecter @YWCACanada @YWCAofCalgary Thanks Ann. Response has been incredible.  #yycflood,Related and informative
Banff Marathon and K100 both cancelled due to the flood situation in southern Alberta as runners rally to help in the flood effort,Related and informative
Canada floods: Three killed as waters threaten Calgary - BBC News http://t.co/OYLGVkLWtB,Related and informative
Rain is pouring again... #abflood,Related and informative
Just saw a c-117 on approach for yyc. CAF #yycflood,Related - but not informative
Photo blog post: #yycflood - A peacefully surreal walk around South Glenmore Park. Will share some indivs next. http://t.co/iMvR6nGyUQ #yyc,Related and informative
It is eerily quiet downtown. Only noises are water dripping and sirens #yycflood,Related - but not informative
Where getting the tail end of the flood in Alberta,Related - but not informative
It's hard to look at the mess. Ready to dive in and start cleaning. @SunshineVillage @BLLTMedia #ABFlood http://t.co/XEpGGYqkM7,Related and informative
Good to be home. #nopower #yycflood,Related - but not informative
King says NHL will do anything it can to accommodate schedules if necessary in light of flooding. #abflood #yycflood,Related and informative
Wow. This is the vid I took on Prince's Island Thursday http://t.co/TOVa9LhmX3 - and now it's totally covered. #yyc #yycflood #NenshiOn,Related and informative
It's all starting to feel so sad. RT @CalgaryPolice: Aerial photo of flooding at Prince's Island Park. #yycflood http://t.co/H9pFYom7nM,Related and informative
@EricFrancis where did she deliver them? #yycflood,Related - but not informative
Canada's oil capital to be shut for days after flooding http://t.co/YMc7GceUBx,Related and informative
http://t.co/uzjjSSGvYn #news Federal Tories delay Calgary convention due to floods - Toronto Sun http://t.co/d3wSwTBMsC,Related and informative
Bow River at the weir looking west. #yycflood #yyc #calgary http://t.co/sMy5d5xnMZ,Related - but not informative
Panorama of 1st Ave Macleod flood receding... #yycflood #yyc #calgary http://t.co/j1pxbKJ9Dd,Related and informative
@ValFortney column: Once-cheerful High River transformed into ghost town http://t.co/51Ybtgx42E #yyc #yycflood http://t.co/XDOZbJzHxj,Related and informative
Severe flood submerges parts of Flames' arena: Two rivers converged on the western Canadian city of Calgary ov... http://t.co/jXdLE8Ip9n,Related and informative
We really have to stop and thank all of the amazing first responders in the province. @calgarypolice #yycfloods #albertafloods,Related - but not informative
@cityofcalgary: Plz RT Public Schools (CBE &amp; Catholic) will be CLOSED on Monday. #yyc #yycflood @MariamAwara,Related and informative
@InglewoodYYC I was literally just telling my gf the same thing. #longhairdontcare #yycflood,Not related
DTN Italy: Alberta braced for fresh flooding: More communities in the Canadian province of Alberta are on floo... http://t.co/m2s0tmCqIt,Related and informative
Thinking of family in these trying times. Much love to all x x x x  #yycflood,Related - but not informative
And that was a bike path 15 minutes ago. #abflood #medicinehat @ Medicine Hat Alberta http://t.co/0i4xggPxS2,Related and informative
Stephen Ave E. absolutely no one here and nothing going on. #feellikeRickGrimes #yycflood #TheWalkingDead http://t.co/Obd8bd9SxZ,Related and informative
I believe this is the golf course at Canadian Golf Academy. Driving Range and Lafarge in background. #yycflood http://t.co/K5N7Yd0X8e,Related and informative
@nenshi good Job out there!! Hope you for some sleep!! Keep up the good work ☺☺ #yycflood,Related - but not informative
511 Alberta Transportation Official Road Reports. #abflood  http://t.co/Q14KLuWt7D,Related and informative
We'll see... #yycflood #recovery #stampede http://t.co/8k2FSc9x9j,Related - but not informative
Update on flooding response in Alberta http://t.co/RZjqRmIZji @redcrosscanada,Related and informative
Great resource for the latest #YYCFlood information from The City of Calgary ~ pass it on!... http://t.co/zphHuM87pU,Related and informative
Benevity Creates Southern Alberta Flood Relief Fund on The Need Is Now!  An Online Giving Site for Disaster Relief http://t.co/swB7blRE5P,Related and informative
Alberta flood zone development was a mistake former MLA says »http://t.co/rVlvfEHfn5« #FollowME,Related and informative
Our thoughts are with all those affected by the #abflood.  Thanks to all the amazing volunteers and first responders keeping our city safe!,Related - but not informative
Man yelled thank you! to military truck as we passed.  #yycflood,Related - but not informative
Interesting story and amazing coordination. Amazing job all! @calgarytransit @RouteAhead http://t.co/O79FCYZR9G   #yyc #yycflood #yyctransit,Related and informative
Can't even imagine how brutal the flood is in Calgary,Related - but not informative
“Need some 1 to root 4 @PGATOUR: Reminder: Leader @GrahamDeLaet is donating $1000 per birdie and $2500 per eagle to Alberta flood relief,Related and informative
The Walking Dead - Calgary AB “@tvchick13: Wow. Just wow. #yyc #abflood Photo courtesy J Dowd. http://t.co/MK1xkBhnH0”,Related - but not informative
Federal government ready to foot the bill for Alberta flooding damage: Canada's Immigration Minister Jason Ken... http://t.co/15e5UE2fJH,Related and informative
Alberta Environment charts compare Elbow River flow at Bragg Creek during the floods of 2005 and 2013 http://t.co/ixb6ln5g3u,Related and informative
RCMP urge caution patience for those crossing the Trans-Canada bridge at Medicine Hat. Only one lane open each way #abflood,Related and informative
Donations made to @RedCrossAB and @CalgaryHumane please do your part tweeps and assist #yyc #yycflood,Related and informative
#Calgary! Here is your @CalgaryPolice #Hawc helicopter patrolling the downtown core last night.  #YYcflood http://t.co/twBoaZOSvM,Related and informative
Let's pull together for our city #JamaicaYYC!  Check out Volunteer Calgary's 'Flood Donation Drop Off Points and... http://t.co/7XPVFFFQBE,Related and informative
“@CalgaryParking: @cityofcalgary you may park in any CPA surface lot or Centennial Parkade without charge tomorrow. #yycflood”,Related and informative
It's extraordinarily quiet down here all of a sudden...even for a Sunday...even for Medicine Hat. #mhflood #eerie #abflood,Related and informative
@ValentineEliza you have no idea how much I wish I was there helping you out😞💗 #sosorry #loveyou #yycflood,Related - but not informative
Final exams are cancelled due to the flooding! The only good thing it brought :D bless Calgary hallelujah 😎,Related and informative
.@Premier_Redford: This is nothing like we've ever seen before &amp; will take enormous marshalling of resources #abflood,Related - but not informative
Pulling together MT @ctvedmonton: Fire crews Epcor staff and ETS buses heading to #yyc to help with cleanup efforts #abflood #yycflood #yeg,Related and informative
“What do we live for if not to make life less difficult for each other?”byGeorge Eliot #yycflood #abflood,Related - but not informative
@kendramu from tanning to thunderstorms sounds fun?! stay safe #yycflood,Related - but not informative
How was your day? #okotoks #afterlight #loveyourneighbour #cleanup #abflood #flood #flood2013 #sotired http://t.co/TqMndf4iJH,Related - but not informative
South. AB Flood Relief Fund supports LOCAL charities that help those impacted by #abflood Give at http://t.co/3iG894MKoz /cc @DruhFarrell,Related and informative
@chikom @chikom hey u okay? U in #calgary? Saw news abt #floods.,Related - but not informative
2Pac/ Nas under silt n mud.. Aww maan! Well FOTC kinda made it out on top. #mission #yycflood #TearsOfARapper http://t.co/MNdT08nY6z,Related and informative
@Metro_Nolais is that in regards to #transit in #yyc? they are not only ppl affected by this. request your source? #yycflood,Related and informative
Local Red Cross volunteer heads to Calgary: As thousands of people in Calgary return to their flood ravaged ho... http://t.co/6YNXSl2il5,Related and informative
Great place to donate for #abflood  .@NeighbourLink  They give supplies to individuals displaced charities &amp; First Nations #yycflood,Related and informative
Elderly woman found dead in apartment after flooding: Calgary police believe the woman chose to defy the manda... http://t.co/8wx3PXaylz,Related and informative
Good morning! I've got the latest on record flooding in Alberta during the morning news run tune in at 7 8 and 11 for details. - Paul,Related and informative
“@pppcouncil: RT @youralberta: How to help: http://t.co/OmKobXBYEo Updated info on how to help Albertans recover from #abflood #yycflood”,Related and informative
@TheEllenShow  #CanYouHelpAlberta? #Devastation #OnlyPartOfIt #BigCatsAreInCourthouseJail http://t.co/TafYks5lVz #yyc #abflood,Related - but not informative
In awe after reading this blog post from  @TheLeeDiaries on the #yycflood Def a must read! http://t.co/NDr5DUizRS,Related and informative
@j_lefuzz Please visit @cityofcalgary Calgary.ca for the most up-to-date information. #yycflood,Related and informative
Five local states of emerg ended: Leth city &amp; county; Cypress County; Red Deer Crowsnest Pass. #ABflood #yycflood #yyc #ableg #abpoli,Related and informative
Meet at McMahon Stadium at 10am to help out Calgary flood victims. Details at TrueSynergy.ca,Related and informative
If anyone is looking for a way to pull themselves out of monday morning blahs click on #yycfloodhero &amp; read the heroic moments of #abflood,Related and informative
