 Tweet Text, Informativeness
блядь #метеорит отпусти меня поработать пожалуйста,Not related
Dobro jutro RT @Egormad RT @JPMajor: BREAKING: Meteor blasts rock Russia http://t.co/v7sP9UvT,Related and informative
[vidéo] météorites en Russie sur l’Oural : des dizaines de personnes blessées et de nombreux dégâts  http://t.co/2hpr706D #meteorite,Related and informative
Wow Russian meteor you are badass.,Related - but not informative
Meteor jatuh di Russia. Mesti ada Superman dalam meteor tu,Related - but not informative
http://t.co/bK6WZ522 - Incredible meteor strike caught on video: Russia (Video collection) http://t.co/AoxHKV6r @liveleakさんから,Related - but not informative
Еще одно видео со взрывом. http://t.co/AHbbaXQh #взрыв #метеорит #челябинск,Related and informative
Possible meteor crash in eastern Russia http://t.co/e23X6i8O,Related and informative
Not that i am prophesying doom or anything but.. . #meteor #armageddon   https://t.co/thSkLvgB,Related - but not informative
Планета Земля с помощью своей атмосферы способна защищаться от #метеорит ов подобно #Челябинск ому. Человек пока не способен противостоять,Related and informative
Meteor creates fireball and large sonic boom over Russia Feb 15 2013 @CoocoJar  http://t.co/NA0Xd1YI,Related and informative
A meteor streaked across de sky above Russia's Ural Mountains this morning causing sharp explosions n injuring around 100 people #NEWS,Related and informative
А может и не метеор?! #Урал #Челябинск 13.02.2013. http://t.co/AXedEgGX,Related and informative
http://t.co/JHzzjynE  #Chelyabinsk Looking for unique sort of neat information ?-,Not related
After seeing the videos from Russia of the sonic boom from the meteor I'm fairly certain that's similar to what caused the NoHo boom.,Related and informative
Central Russia hit by meteor shower http://t.co/bYhPqgd0 shame it wasnt over north korea!  Take that! .. love mother nature!,Related and informative
Mental videos of the huge Meteor shower over Russia last night. Crazy http://t.co/KvyXSWPB”,Related - but not informative
Stunning Pics &amp; Video: Reports of Many Injuries From Meteor Strike in Russia’s Ural Mountains http://t.co/heeOnVe1,Related and informative
Huh? Wat n bericht.... Dow Jones: Over 250 Injured in Meteor Shower Above Central Russia - Official,Related and informative
сижу на зачете по матану вдруг БАБАХ россия24 цитирует дословно #метеорит,Not related
100 injured after meteorite crashes in Russia - A meteor streaked across the sky over Russia's Ural Mountains on Fri... http://t.co/I41m2VKv,Related and informative
Это просто кого-то Чак Норис отправил вертухой в Россию #метеорит #chelly,Not related
Insane meteor footage from Russia. http://t.co/8A0vGWDH,Related and informative
Хахахах Жириновский отжег!! Какие нах метеориты?!! Это американцы новое оружие испытывают!! Ухахаха #метеорит #россия #челябинск,Related - but not informative
Самая гениальная версия была от пенсионерки–соседки через 4 минуты после взрыва. Даэто наркоманы какие–то #челябинск #метеорит #chelly,Related - but not informative
@Redithlabi reports on a Russian meteor.,Related - but not informative
http://t.co/uNFmXfAy  #RussianMeteor Sorry but this made me cry omg,Related - but not informative
#метеорит in Russia,Not applicable
Approfitto per ricordare che Deep Impact &gt;&gt;&gt; Armageddon #Meteorite,Related - but not informative
Figure out this can be a laugh!!! http://t.co/50NmQ7z4  United Kingdom #meteorite,Not related
http://t.co/OyFzIvV9  #meteorite Lol.  She got found in the act!,Not related
Lenta.ru: Россия: Жириновский объяснил метеоритный дождь происками США http://t.co/3gbxVg1O Вот она паранойя!) #метеорит,Related - but not informative
#meteorite http://t.co/Ba6XkdIN I praise you here is your new linkup,Related - but not informative
100 injured by 'Russian' meteor shower:  A meteor streaked across the sky above Russia’s Ural Mountains on Frida... http://t.co/9xUQQrrb,Related and informative
То что сейчас происходит на Урале - это просто жесть. #Челябинск #метеорит,Related - but not informative
Мне сказали что я в тренде как #RussianMeteor Нет... я пока в Челябинске.,Related - but not informative
Meteor blast injures hundreds in Russia http://t.co/KoYeBV6r: #news #breaking,Related and informative
#meteorite #RedEye http://t.co/MX4KE7xz Now this  is really f'n crazy!,Not related
Meteor hits Russia? Holy shit!,Related - but not informative
Из #МЧС сообщили что первые полтора часа в ведомстве не имели никакой информации... и только потом заглянули в твиттер #chelly #челябинск,Related - but not informative
Meteor blast injures hundreds in Russia http://t.co/zU11mJt8 via @cnnbrk @CNN #news,Related and informative
Meteor Shower falls in Russia injuring 400 people and bringing with it a UFO awaiting further news,Related and informative
ahahah i cannot breath!!!!  #meteorite,Not related
Yikes!!! Wish I wouldn't have watched Armageddon this week. #russia #crazy #meteor #prayers,Related - but not informative
BBC News - Meteor fall 'injures hundreds' in central Russia http://t.co/56c91tMo  Lots of youtube videos of this. Impressive meteor fall,Related and informative
400 Injured By Blasts As Meteor Falls In Russia http://t.co/RSGMancQ,Related and informative
@Huwendiek Weiss nicht ob das angebracht ist wenn so viele Leute umgekommen sind wie zur Zeit angenommen wird. #метеорит,Not related
Новая тема для обсуждения #метеорит,Not applicable
Russia meteor shower http://t.co/gM3Li4ww,Related and informative
The end of the world movies is always in the U.S.A and here in Russia meteor shower,Related - but not informative
Can easily somebody clarify this kind of?  #meteorite Canada https://t.co/5hVmR5pS,Related - but not informative
|Kethoke #RussianMeteor ki ngeri koyok banaspati ngunu :-|||,Related - but not informative
Ahhh I like can't even sleep apparently this #RussianMeteor is unrelated to the one that's supposed to pass in a few hours! :o,Not related
Massive meteor explodes over Russia generating sonic booms filling the sky with smoke #omigod,Related and informative
So there was a meteor in russia it won't be long till more hit us so ima tweet to Hilary duff and hope for some response before I die,Related - but not informative
http://t.co/xo9HyrdV  #RussianMeteor Now this  is truly f'n crazy!,Related - but not informative
http://t.co/IhlEPJp1 It isn't dreadlocksits rough fros..anyways hello :)  #RussianMeteor,Not related
http://t.co/6CzvUrj9 Come with I told anyone lately I love you like crazy  #RussianMeteor,Not related
#RussianMeteor 500 people injured in meteor in Russia. http://t.co/srP5UDex #Chelyabinsk #Coverup #Russia via @LindsayAllen74,Related and informative
Adults got me questioning where in considered the LOVE....?   #RussianMeteor,Not related
Примета: если российские футбольные клубы выигрывают в Еврокубках три матча из трёх — жди #метеорит,Not related
В Сибири сегодня отмечается  профессиональный праздник  День плотника со стекольщиком. #chell #челябинск,Not related
“@itvnews: Video: Flash of light seen as meteor passes over Russian city http://t.co/aHU9mqbg”  Wow.,Related and informative
Meteor shower over Russia sees meteorites hit Earth http://t.co/vKHPcND5 via @theage,Related and informative
BBC News - Meteor fall 'injures hundreds' in central Russia http://t.co/1LUwFT6G,Related and informative
Russian meteor not the movie kind http://t.co/0DchhfFL,Related - but not informative
#метеорит #челябинск http://t.co/5XJKvkCU,Related - but not informative
The Russian meteor explosion is incredible — and humbling. Hope injuries are not serious.,Related and informative
Canada #RussianMeteor http://t.co/nB96ke2W Now this truly can make myself thrilled,Not related
Wow at that #meteor strike in Russia! Last night my hubby and I were sure we spotted one on a much smaller scale here in London.,Related - but not informative
Where can I locate this?  Canada #RussianMeteor http://t.co/xYJ9JFiV,Not related
From crashing cars to planes to meteors Russian dash cams capture it all! http://t.co/iR3ADnDn #Russianmeteor #Chelyabinsk,Related and informative
“@angelcapillita: @sevi2h RT @AyAyAyOk #RussianMeteor #метеорит упавший в Челябинске: http://t.co/M4p1Fllg” @MaykaMT,Related and informative
*NEWS* Meteor Strike in Russia! - 500 people injured!!! A plunging meteor exploded with a blinding flash above... http://t.co/H5LkCVl1,Related and informative
THE USA SHUT UP PLEASE AND START TO PRAY #RussianMeteor,Related - but not informative
@unicoone И в трендах Рашнметеор #метеорит челябинск и химчан даа :D,Related - but not informative
Meteor pieces fall in Russia officials say http://t.co/zQBLjQ2u,Related and informative
400 reportedly injured by blasts as meteor falls in Russia http://t.co/JDsD9fqH,Related and informative
#RussianMeteor http://t.co/QjbZB2nI WTF!!! Is legitimate?,Not applicable
Have y'all heard about this yet? BBC News - Meteor fall 'injures hundreds' in central Russia  http://t.co/YiD30oiF #surreal,Related and informative
Секрет метеорита из Челябинска раскрыт. #метеорит ничего так не бодрит как с утра метеорит http://t.co/6l2pNvCP,Related and informative
@MissMallaya Meteor injures 400 in Russia just ahead of G-20.,Related and informative
#RussianMeteor я охерел просто #метеорит,Related - but not informative
Here�s how to be the perfect man for your girl � Flowers Chocolate and great sex  #RussianMeteor http://t.co/iKaOq6WP,Not related
@Fido_Dildo RT @verge We've updated with more video and information on the Russian meteor explosion http://t.co/D3co4dTM,Related and informative
Holy cow. What a video of the Russian meteor http://t.co/UhhxoAyH  (via @Latinoreview),Related and informative
Meteor streaked across the sky above Russia's mountains on Friday morningcausing explosions / injuring more than 400 people #russianmeteor,Related and informative
Haha : He posted every thing http://t.co/OndktkYy  Canada #RussianMeteor,Not related
Dream wrote Cake and also Love on Top  #RussianMeteor http://t.co/tJoFqaJe,Not related
Totally can't comprehend this.  #RussianMeteor,Not related
#RussianMeteor #TheCodeMemories Have to see this - produced my day!,Not related
I'm trying to resist the urge of making a sburb joke about that meteor fall in russia until there are no dead confirmed,Related - but not informative
AWESOME!!! Anyone seen the #Meteor vids in Russia?,Not related
Whoa. This is crazy!  Canada #RussianMeteor http://t.co/rI8rdnik,Not related
Кто нибудь объясните мне что происходит с челябинском и при чем тут метеориты? #челябинск #метеорит,Related - but not informative
На месте падения #метеорит'а обнаружили шестиметровую воронку,Related and informative
Нищебродам будет повод похвалится - Я ликвидатор последствий метеоритов в Челябинске. #метеорит,Related - but not informative
Sky fall: Meteorites strike Earth every few months: A meteor exploded in the sky above Russia on Frid... http://t.co/oNtRACuE #worldnews,Related and informative
Meteor blast injures four in southern Russia  #cnn http://t.co/A8pwdaFO via @cnnbrk,Related and informative
#RussianMeteor we're all going to die 😬,Related - but not informative
Amazing pictures of a meteor shower over central Russia - http://t.co/FN78Afyu,Related and informative
AP News - Russia's Academy of Sciences estimates size of Urals meteor at 10 tons http://t.co/YRmD9o40,Related and informative
Darkness cannot drive out darkness only ligth can do that. Hate cannot drive out hate only love can do that M.Luther King/#RussianMeteor,Not related
#метеорит,Not applicable
„Челябинцы настолько суровы что у них вместо будильника #метеорит“ :-),Related - but not informative
Meteor shower in Russia woaaah http://t.co/Fnoqo3Ja,Related and informative
Ебать меня миша упорол. #RussianMeteor,Not related
The way the nightmare should i get out of this particular?  #RussianMeteor http://t.co/WljBj7hu,Related - but not informative
Обломки не найдены может это и не #метеорит вовсе? Кто-то испытывает новые технологии... ?,Related and informative
Omg!  This will be f'n amusing  #RussianMeteor,Not related
Russian Academy of Sciences estimates the meteor that streaked into the skies weighed about 10 tons: http://t.co/oQgqmd8s -RAS #meteorite,Related and informative
Kourtney Kane Bisecual fun in the sun - Heatwave #RussianMeteor: Bisecual fun in the sun - Heatwave #RussianMete... http://t.co/XXhdTTH6,Related and informative
Is there a link between Russia's meteor storm and the asteroid flying past earth today? http://t.co/kpRuviS7 #c4news,Related and informative
#RussianMeteor Shiny got Started from school with regard to submitting Lisa's photos http://t.co/LuRT9iPW,Not related
BBC News - Meteor strike injures hundreds in central Russia http://t.co/DAvf4GSw,Related and informative
#RussianMeteor -thinking of the movie Armageddon-,Not applicable
Вторжение началось #метеорит,Related - but not informative
#Rusia ¿el imán de los #meteoritos? #RussianMeteor http://t.co/DXZnCCps @ActualidadRT,Related and informative
Wow. MT“@therealdjflux: #RussianMeteor - RT @AstroN8: Only watched on YouTube and still almost soiled myself - http://t.co/80Ojwhgv”,Not applicable
@BetFairSports Look at certificate my kids got by email. printed earlier 2 show asembly #Endoftheworld #Russianmeteor @http://t.co/3rz6Xaa1,Not related
Who heard about this meteor hitting in Russia? Nuts!,Related - but not informative
OMG A METEOR JUST CRASHED IN RUSSIA,Related and informative
0ver 400 injuries  damage in 6 cities from #RussianMeteor,Related - but not informative
При гаде Путине даже метеориты нормально на землю упасть не могут взрываются на подлёте!! #метеорит #RussianMeteor #Челябинск #Chelyabinsk,Related - but not informative
#International Meteorite falls in Russian Urals 400 injured: A meteor streaked across the sky above Russia’s Ural... http://t.co/Ypuj39vy,Related and informative
That must be so fucking scary! :o #RussianMeteor,Related - but not informative
Wow! Scary... “@wral: 500 injured by blasts as meteor falls in Russia http://t.co/KGyy6v5G” #weneedbrucewillis,Related and informative
Asteroid Day Arrives: Massive Meteor Strike Confirmed in Russia http://t.co/ILRqzDBH,Related and informative
The last time a serious meteor shower hit the earth was also in Russia.. But that time it was at a deserted area so only trees were burnt...,Related - but not informative
#RussianMeteor  Only if intercourse was as good as this,Related - but not informative
http://t.co/KO25Ef6v Well then. #RussianMeteor,Not related
some amazing footage of the meteor fall in Russia on the telly... injured over 400 ppl..are'nt these things supposed to be monitered???,Related and informative
In Soviet Russia meteor showers you.,Related - but not informative
Just how can Julie remove these types of pics through this site? http://t.co/6ZdK9BIj  #RussianMeteor,Not related
Meteor Shower in Russia - video http://t.co/4KtRil1K,Related and informative
Wtf a meteor just hit Russia,Related and informative
Neil DeGrasse Tyson on the Today Show talking about the Russia meteor! Science in the morning!,Related and informative
#RussianMeteor Lmao! this is funny http://t.co/3R7BwoA6,Related - but not informative
#RussianMeteor Omfg - No Way!!! - The almighty I love this when this happens,Not related
|Meteor shower in central Russia and Urals injures 400 people || http://t.co/GsO2TLMS: http://t.co/y47ipvPv|,Related and informative
FYI: The #RussianMeteor was not part of a meteor shower. Meteor showers happen when Earth passes through comet debris (lots of tiny rocks),Related - but not informative
the video of the #RussianMeteor omg! that is the most amazing/scary thing ever,Related - but not informative
L'esplosione del #meteorite rompe i vetri e i giornali dicono che sono stati i frammenti stessi a ferire le persone... #checcazzoscrivete,Related - but not informative
#RussianMeteor http://t.co/d68murg8 Anybody determine if this kind of really works?,Not applicable
At least 250 people injuried because of the meteor shower. ): #RussianMeteor,Related and informative
Sempena meteor showers in Russia today Fox movies is showing Armageddon #coincidence,Related - but not informative
#RussianMeteor http://t.co/Kw8tlUMu Generation Love.?,Not related
Meteor explodes over Russian Urals injuring 500 - live updates http://t.co/CnGdbTqv via @guardian,Related and informative
Meteor rain in Russia? #prayforTheWorld,Related - but not informative
#RussianMeteor How can Astronomers Come out and say that the #russianmeteor has nothing to do with the #ASTEROID PASSING EARTH TODAY #liars,Related - but not informative
The Decepticons have landed... meteor in russia http://t.co/7sj3LOxJ,Related - but not informative
Meteor injures hundreds in Russia: A white flash appeared in the sky for a few seconds followed by ... http://t.co/GS0WlQ9E #tweet4ywca,Related and informative
Yall Heard Of That Meteor That Hit Russia This Morning? Yikessss! http://t.co/VQZPcpJu Read More HERE!,Related and informative
Everyone is going to think that meteor that hit Russia is the asteroid that is flying by us today. Its not but damn http://t.co/57waJvry,Related and informative
In Soviet Russia people hits meteor.,Not related
@BBCBreaking: At least 250 people injured in spectacular #RussianMeteor shower - interior ministry,Related and informative
http://t.co/YnEFlCYL Okay I'm done bitching due to the fact I do love her complicated ass.  #RussianMeteor,Not related
Nature! BREAKING: Huge Meteor Over Russia Shatters Windows Injures Dozens [UPDATED] http://t.co/JFfupeTV via @BadAstronomer,Related and informative
#RussianMeteor http://t.co/AXZ7zliG I laughed so hard when I saw this. Boy hot hella stacks,Not related
Как купить на таобао #челябинск http://t.co/XwaUcAn8,Not related
Wait what?! RT @whiotv: A meteor strike injures hundreds in Russia. Are you concerned or fascinated (cont) http://t.co/KsWv2ewe,Related - but not informative
Video: Взрыв Челябинск (by Григорий Ченцов) this morning:         Meteor Attacks Russia… no kidding. http://t.co/4MpgNLdb,Not applicable
Shit didn't realise there had been a meteor strike in Russia!,Related - but not informative
Elon Musk just sent a scathing email to Russia saying that SpaceX logs show the meteor was going 60mph not 54mph.,Related and informative
Молодость — самая старая традиция Америки ей уже триста лет. #метеорит,Not related
Ух ты #RussianMeteor второй в мировом топе!,Not related
Meteor hits Urals in Russia. We're watching exhausted luxury passengers... http://t.co/zFd9mb6H,Related - but not informative
You see? Now you know why I avoid girls!  #meteor http://t.co/C0PbSbm2,Not related
This must be how the dinosaurs felt. #meteor,Not related
Meteor hit Russia 😱😱,Related and informative
“@clamberton7: 500 injured by blasts as meteor falls in Russia. http://t.co/kvTBJm73” @Marc_Bertrand @GlobeMazz have fun today,Related and informative
Life imitating art. Meteor hits Russia and looks like a movie.  http://t.co/nmiCwIVm,Related - but not informative
#FF every dash cam company because you know how useful dash cams are. #RussianMeteor,Not related
Possible meteor shower reported in eastern Russia http://t.co/1pEkXcAg,Related and informative
What's really scary is that no one saw that meteor that cause injuries in Russia. Should remind us all how fragile life is on this planet.,Related - but not informative
O__O A meteor shower in Russia?? When is it getting here please? Could use some Clark Kent powers right now.,Related - but not informative
Meteor hit Russia this morning maybe it was something cool like the silver surfer,Related and informative
hello worst nightmare...BBC News - Meteor strike injures hundreds in central Russia http://t.co/gl193lEV,Related and informative
http://t.co/RYOc8Y5N  #RussianMeteor Lol.  She got caught in the act!,Not related
There's a Russian nationalist dude claiming that the meteor strike was really an American weapons test. Russian version of 9 11 truthers?,Related - but not informative
http://t.co/SAiXYtXb  #meteor ! This made me laugh so much- because it actually had a girl underneath it,Not related
Check it out @DJPaulyD  #RussianMeteor video - Camera man Speaking Russian says Yeah Buddy. Awsome. #infultrated :-) http://t.co/q3npnlNL,Not related
@TheWAWG A small bit of meteor landing at 19 miles per second MIGHT cause a hole this large...in ice. The reports from Russia look legit,Related and informative
Meteor hits Russia. http://t.co/cUCsQLqq #whatshappeningtotheworld,Related and informative
Meteor crashes in Russia causes explosions and injuries (videos of meteor; Twitter reacts) http://t.co/t52no9FH,Related and informative
@miss_Nat238 «@dominic_q72 “@Pietros1: Sonic booms from #RussianMeteor showers-amazing ... http://t.co/ZKfU63pv,Not related
http://t.co/2Jjf67cjА ты носишь платье? #метеорит http://momsvacatio,Not related
Wow the bang/roar the meteor in Russia made is incredible :O http://t.co/LxyNikOg,Related - but not informative
http://t.co/KvMuVIYh  #RussianMeteor I dispise the girl a great deal for this.,Not related
Holy fcuk just catching up on the news about the Russian meteor. Don’t wish to alarm anyone but what if its carrying an intergalactic,Related - but not informative
So Russia was hit by a meteor.  Um what? #WhereWasRussianBruceWillis?,Related and informative
Wow! - I hate this particular  #RussianMeteor http://t.co/9qlzRdPj,Not related
I'm surprised the #RussianMeteor didn't cause a bunch of car accidents in the Youtube videos.,Related - but not informative
Meteor hits Russia. Impressive how strong the sonic boom was! #meteor #,Related and informative
e esse Meteoro que caiu na Russia? Meu Deus chocado u.u #RussianMeteor,Related - but not informative
#RussianMeteor  Truly the only B discussion one should call a girl is in fact attractive. Bitches love being also known as attractive.,Not related
WTF the world is becoming to an end???? #RussianMeteor ...https://t.co/u7Onz6cM,Not related
@mattsofi @buletintv3 tapi tapi meteor kat Russia ni lebih penting dan lebih menghancurkan bumi berbanding masalah @MahasiswaMsia ni kan =(,Not applicable
Wow. RT @dimwell More on the meteor impact in Russia   http://t.co/KSbV1sAw via @Slate,Related - but not informative
Exploding meteor over Russia injures hundreds http://t.co/5NQkJVRl,Related and informative
Increible lo del meteorito. Eso quiere decir que muchas posibilidades ficticias pueden ser a priori reales en cualquier momento #метеорит,Related - but not informative
#RussianMeteor I kissed a girl and I liked it. : ) What else should I do with a girl that I might like? http://t.co/5tnkDcN3,Not related
#RussianMeteor I wanna ride you like I stole you I wanna feel you thrust into me like you own me! http://t.co/Q9OmSZZ5,Not related
Dieses „Stirb Langsam“-Marketing wirkt ziemlich realistisch … #RussianMeteor,Not related
The moral of the story is if you see a huge weird contrail and bright light take cover away from windows ASAP.  #meteor,Related and informative
You guys this is scary!! https://t.co/NX5KjWnF #RussianMeteor,Related and informative
On the other hand that meteor situation in russia is out of this world!!! No? Okay..,Related - but not informative
#метеорит,Not applicable
Meteor dash cam: Amazing video of Russian meteorite ripping through skies: http://t.co/KOoDXZXG via @youtube,Related and informative
Hundreds injured by meteor explosion in Russia - http://t.co/qR9ZDMcE,Related and informative
That meteor in Russia must have been terrifying. But not as terrifying as Viktor (scroll down) http://t.co/CAylaE3F,Related - but not informative
VIDEO: Meteor the size of an Olympic swimming pool explodes over Russia. 500 reported injured: http://t.co/gC0p5Y1G,Related and informative
Dos que vi até agora este pareceu-me o melhor #RussianMeteor http://t.co/qCjsCbX3,Not related
Эй народ! Сегодня в 01.20 по нашему времени еще один должен пролетать видно будет! #метеорит Все смотрим в окно!:)),Related and informative
#метеорит इष Rusia डघत डीइघलघचजचलटि टडघेषलक घचेडचीउलषिईए. No dice Nada pero los Enrede jajaja,Not applicable
750 people injured in Russia from a meteor? #holymoly #hachemache,Related and informative
Photo: amalucky: Wowowowowowowow footage of the Russian meteor strike http://t.co/Z0YL3rdg,Related and informative
Meteor injures 725 in Russia: The meteor streaked through the skies over Russia's southern Chelyabinsk region f... http://t.co/8VAZxK25,Related and informative
Crazy... - Russian meteor causes blast; hundreds injured - http://t.co/66IMXM4V http://t.co/r31xyePE,Related and informative
Russia now says meteor blast injured more than 750 people.,Related and informative
#twisters Terror from Above: Hundreds Hurt as 11-ton Meteorite Hits Russian City: VIDEO: Meteor Rocks Russ... http://t.co/dDrnFMm3 #tcot,Related and informative
Meteor injures 725 in Russia: The meteor streaked through the skies over Russia's southern Chelyabinsk region f... http://t.co/ohkY1Git,Related and informative
Holy MOLY that first video! #russia #meteor http://t.co/cuf9o5Eg,Related and informative
METEOR ALERT: Debris from the Russian meteor made this  hole in Lake http://t.co/9pR8XJ8x (via @RT_com Read more: http://t.co/CzXiJ091)”,Related and informative
Anyone else hear about the meteor that hit Russia and injured almost 500 people this morning?,Related and informative
Wow RT @StormTeam8WFLA: Meteorite explodes over Russia shock wave injures over 900: http://t.co/VjLPBFR9 #meteorite,Related and informative
Hey NASA thanks for that #meteor warning. Now Bruce Willis has to save the world... AGIAN! #RussianMeteor,Related - but not informative
“@BBCBreaking: Russia meteor strike: At least 950 people now known to have been injured mostly by broken glass from blown-out windows,Related and informative
На @radio_silver Жириновский про #метеорит БОЛЬШЕ АДА!)),Related - but not informative
Шутка года - Конец света доставлен Почтой России #Челябинск,Related - but not informative
So that meteor that hit Russia is pretty nuts,Related - but not informative
Russian meteor blast hurts hundreds: A meteor streaked through the skies above Russia's Urals region exploding ... http://t.co/LC8OrLYg,Related and informative
#cuba #CHILE Videos of meteor fireball screams across the sky in Russia: Visit http://t.co/sZmUrzr9 f... http://t.co/hNQdjasb #NOALTIRANO,Related - but not informative
Cakelat Daim duk Russia kn? Tgk dok meteor tadi? Haha cc @daemfuzail,Not related
World please wait until Tuesday to come to an end. Over 950 injured in meteor strike in Russia! http://t.co/JbihHosq,Related and informative
Incredible meteor strike caught on video: Russia (Video collection) http://t.co/jjsHAFDJ,Related and informative
Wow!!! RT @latimes: Hundreds injured by meteor explosion in Russia http://t.co/4rp1RZgq,Related and informative
Russian Meteor Explosion Not Caused by Asteroid Flyby: The meteor explosion over Russia that injured more than 5... http://t.co/uRBbqTKK,Related and informative
Wow. Bill Nye was really on CNN talking about the meteor that hit in Russia. BILL FUCKING NYE. #GOATstatus,Related - but not informative
We have the same anti-asteroid space program in place that the dinosaurs had. #meteor,Related - but not informative
A meteor hit Russia?!?!?!,Related - but not informative
I stitched together the debris contrail from the #RussianMeteor. Check it out! http://t.co/ckCpSRWB,Not related
They should've used the iron curtain as protection. RT @BuzzFeed: Nearly 1000 people have been injured by the meteor explosion in Russia.,Related and informative
Just saw some video footage of meteor in Russia.   Huh....😳   #startsdiggingbunker,Related - but not informative
A Giant Meteor Exploded Over Russia Injuring Hundreds Of People [VIDEO] http://t.co/euMnPJ7i via @bi_sci #Russianmeteorite #Uralmeteorite,Related and informative
0_0 looking at these Meteor Shower clips from Russia,Related and informative
why did the cannibal eat the russian before the american??? because the russian was... meteor!!!! ahaahahahahah *falls off a cliff*,Related - but not informative
http://t.co/jMUKW0TA   #RussianMeteor,Not applicable
Meteor Strikes Russia! http://t.co/AsBeAgTx,Related and informative
I liked a @YouTube video http://t.co/4YfJHi8i Russian Meteor Explosion - Video of Massive Meteorite Crash,Related and informative
So far today I've watched a meteor hit Russia and a killer whale give birth. What did people do before the internet?,Not related
Astronomers eerwhere must be in heaven with all this Meteor in Russia talk also apparently there will be an Asteroid brushing by earth #CNN,Related and informative
|#Meteor fall injures over 500 in Russia || http://t.co/xmRfPonx|,Related and informative
|Nearly 1000 injured as meteor falls in Russia || Fox News http://t.co/UyVE1MA0 via @fxnscitech|,Related and informative
I Got That The below hashtag is in Russian Language... #MeteoroCairáNoBrasilEmPoucosMinutos #Meteor,Not related
#RussianMeteor опять на первом,Related - but not informative
The subway was roomy today I'm guessing an extra long weekend for some? #familyday or ppl were scared of #RussianMeteor,Not related
A meteor hit Russia this morning near Yekaterinburg. http://t.co/GQJx7urM,Related - but not informative
Ive already observed the speed art  #RussianMeteor http://t.co/nkRsi2GA,Not related
A #meteor fell on @Russia .... come on guys little creativity please this is how #horror movies start...:D,Related - but not informative
Deepest condolences to the victims of #RussianMeteor and hope of life for the people of Russia.,Related and informative
Chris Brown called Drake a b*tch so Drake posted THIS photo of him kissing Rihanna lmfao! #TooReal http://t.co/HtTKU2OP #RussianMeteor -,Not related
Ya en serio que el #RussianMeteor sea el primero y el último que vea en mi vida. Eso.,Related - but not informative
#info A meteor hits Russia about 7 hours ago and now an asteroid is supposed to miss Earth soon by 17000 miles *seram* smoga ga jatoh,Related and informative
